FREEDOM OF INFORMATION,,
MOD Requests to 03 February 2012,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
20-01-2012-101914-002,16/02/2012,"Please provide a copy of D. W. Hyde, NATO Semi-Hardened Facility Test, Technical Report ESL-TR-89-06, US. Air Force Engineering and Services Center, Tyndall AFB, FL, June 1989."
20-01-2012-121850-001,16/02/2012,"Please provide a copy of the list and information on the ""list of similar events, some featuring A and V class vessels"". Please advise on the information passed to IOR about this issue."
20-01-2012-131129-003,17/02/2012,"Please provide a copy of the Naval Recruiting and Training Agency annual report and accounts, 2005-06, published as House of Commons paper HC 1193. "
20-01-2012-144014-004,17/02/2012,"Please advise, and provide information and details, of reductions in the Armed Forces."
20-01-2012-145850-002,17/02/2012,"Please advise, and provide information and details, on the number of civil servants on TMP for over two years. "
20-01-2012-151933-005,17/02/2012,Please provide copies of all electronic correspondence between adam@werritty.com and Ministerial Private Offices (including Special Advisers) between 7 May 2010 and 31 December 2010.
20-01-2012-152655-006,17/02/2012,"Please advise, and provide information and details, on the number of MOD civil servants who also serve as local councillors for their constituency."
20-01-2012-155821-007,17/02/2012,"Please advise on the amount MOD spends on the maintenance and upkeep of its animal mascots (Swaledale ram, three mountain goats and two Shetland ponies)."
23-01-2012-103406-001,17/02/2012,"Please advise on the number of applications received, along the number of applications granted, for discharge from the Royal Navy, Army and Royal Air Force on grounds of moral, religious or political objection between 2000 and 2010."
23-01-2012-105914-003,17/02/2012,"Please advise, and provide information and details, on any planning, emergency or otherwise,  for radioactive discharge into Forth waters upstream or downstream during Submarine Dismantling Project (SDP) set out in Public Consultation document dated 28 October 2011 - 17 February 2012 issued by MOD and DE&S."
23-01-2012-110424-004,17/02/2012,Please provide information and details on the Wellington Bomber aircraft crash on 29 October 1942.
23-01-2012-111311-005,17/02/2012,"Please provide information and details on the distance between Ground Zero and the four nuclear detonations (Operations Pennant, Burgee, Flagpole and Halliard) during the Grapple 'Z' phase of the nuclear tests at Christmas Island in 1958."
23-01-2012-112757-006,17/02/2012,Please advise on the MOD's 'procurement lead' responsible for getting best value for money when purchasing services and equipment for MOD.
23-01-2012-113642-008,17/02/2012,"Please advise, and provide information and details, on the disposal of various naval vessels."
23-01-2012-115803-009,17/02/2012,Please provide information and details on low flying military aircraft sighting on 21 January 2012 in the Dartford/Erith Gravesend Kent area.
23-01-2012-121131-010,17/02/2012,"Please advise, and provide information and details, on the likelihood of gaining a Late Entry commission in the RSIGNALS and LE commission in the RLC from the rank of WO1."
23-01-2012-135921-011,17/02/2012,Please provide a copy of the report/log of the clearing of the wreck of James Eagan Layne. 
23-01-2012-140232-012,17/02/2012,"Please advise, and provide information and details, on rum rationing in the Army. "
23-01-2012-144344-013,20/02/2012,"Please advise, and provide information and details, on the Defence Academy's Senior Information Risk Owner/Officer (SIRO)."
23-01-2012-145435-014,20/02/2012,"Please advise, and provide information and details, to various questions regarding the impact of defence cuts on RAF pilots versus UAVs. "
23-01-2012-145515-001,15/02/2012,Please provide confirmation on the SFA situation in Rowner.
23-01-2012-151107-015,20/02/2012,"Please advise on the accessibility and release of information from DEFE 28/75, DEFE 28/76 and DEFE 28/77 files at the National Archives. "
23-01-2012-153430-016,20/02/2012,"Please advise, and provide information and details to various questions regarding the Armed Forces and UK garrison estates in UK and Germany. "
23-01-2012-153954-017,20/02/2012,"Please advise, and provide information and details, on MOD policies regarding support, rehabilitation and future guidance for soldiers after they complete a tour in Afghanistan. "
23-01-2012-154739-018,20/02/2012,Please provide a list of assets that the UK supplied to assist the recent NATO intervention in Libya. 
23-01-2012-155429-019,20/02/2012,"Please advise, and provide information and details, on the number of unaccounted missiles/weapons that have gone missing during Tornados flights."
23-01-2012-155824-020,20/02/2012,"Please provide information and details of alleged thefts of MOD property over the value of £100 within the UK, between 1 March 2011 and the most recent date available, as recorded on the MDPGA crime database."
23-01-2012-163157-002,20/02/2012,"Please advise, and provide information and details, on the percentage of ABCIS ratings selected for compulsory redundancy, ABCIS that appealed against the decision and the percentage of those that were successful with their appeal. "
23-01-2012-163755-003,15/02/2012,Please advise when the Commander-in-Chief Fleet post will be abolished.
23-01-2012-170411-022,20/02/2012,"Please advise, and provide information and details, on the selection criteria for personnel in the RN selected onto the Leading Ratings Command course. "
24-01-2012-094332-001,17/02/2012,Please advise on the number of Army personnel convicted of desertion at court martial in 2011.
24-01-2012-101011-001,20/02/2012,"Please provide a copy of the photograph on page 107 of the MOD publication on RAF Coltishall, that was published in 1998. "
24-01-2012-103645-002,20/02/2012,"Please provide a copy of the Court of Inquiry investigation, together with a copy of the findings and the recommendations, on the radiation overdose incident that took place on Christmas Island on 2 September 1958."
24-01-2012-104020-001,21/02/2012,"Please advise, and provide information to various questions, on the number of personnel in the RDP since the beginning of 2009."
24-01-2012-110418-003,20/02/2012,"Please advise, and provide information and details, on whether the government paid celebrities such as Cheryl Cole, David Beckham and Katherine Jenkins a fee to visit troops in Afghanistan."
24-01-2012-111542-002,20/02/2012,"Please provide information and details on the number of service personnel that have either lost limbs or elected to have their limbs amputated, from battle injuries since the start of the war in Afghanistan. "
24-01-2012-112027-004,21/02/2012,Please provide information and details on the number of people currently serving in the British Armed Forces. 
24-01-2012-112844-005,21/02/2012,Please provide a list of companies employed by the MOD at Camp Bastion.
24-01-2012-125131-006,21/02/2012,Please provide the revised information and details to calculate the CETV payable from the AFPS 75 and AFPS 05 schemes. 
24-01-2012-144300-007,21/02/2012,Please provide information and details of the Fisheries Protection vessels which served in the English Channel between 1965 and 1980.
24-01-2012-161214-001,21/02/2012,"Please advise when non commissioned officers, with the exception of the Master-at-Arms, were given permission to wear swords."
24-01-2012-162023-008,21/02/2012,Please advise on where information on the corporate social responsibilities of the Royal Air Force or MOD can be obtained. 
25-01-2012-095359-001,21/02/2012,"Please provide contact details for the head of ACF Wales, Commandant Colonel J. B. Davies (OBE DL) and ACF in the UK."
25-01-2012-095900-002,21/02/2012,Please provide a copy of Manual of Artillery Intelligence published in 1992. 
25-01-2012-102714-003,21/02/2012,"Please advise on whether the Royal Air Force, or other military aircraft, had been scrambled to investigate or attempted to intercept unknown radar Target(s) and/or visual sightings over the counties of Kent and Surrey on 21 January 2012."
25-01-2012-103529-004,22/02/2012,"Please advise on whether regular or infrequent prescribed use of sleeping pills, that have a CNS depression affect such as Temazepam, is permitted for serving personnel in the Regular/TA Army, RAF, Navy or other MOD agencies. "
25-01-2012-104423-005,22/02/2012,"Please advise, and provide information and details, on MOD's WWI aerial archaeological photograph collection of the Middle East. "
25-01-2012-105840-001,17/02/2012,"Please provide a copy of the final TORS, along with any drafts, for the investigation into xxxxxx GPC spend whilst with AWE Division along with the final report, along with any draft, of the Agency Secretary's report on xxxxxx."
25-01-2012-110107-006,22/02/2012,"Please provide information and details of the items recorded as lost or stolen from Army, RAF and Navy bases in Scotland over the last three years."
25-01-2012-110523-002,09/02/2012,"Please provide a copy of all correspondence, regarding the fire in building xxxxxx on 1 November 2011, that contains xxxxxx name. "
25-01-2012-110818-007,22/02/2012,"Please advise, and provide information and details, on the number of UK Armed Forces personnel with outside paid interests (such as second jobs, directorships or consultancies). "
25-01-2012-113459-008,22/02/2012,"Please provide details (including documents, presentations etc) of preparations or actions/possible actions or discussion of possible consequences in the event of Scottish Independence and a referendum on Scottish Independence."
25-01-2012-122512-003,22/02/2012,Please provide information and details of all databases held by MOD.
25-01-2012-143352-005,21/02/2012,"Please advise, and provide information and details, to various questions regarding HMS Victory 1744. "
25-01-2012-152510-001,14/02/2012,"Please advise, and provide information and details, on the number of winch operations undertaken and accidents/incidents that have been caused by these."
25-01-2012-152721-009,22/02/2012,Please advise of referencing material that can be used to assist with providing further information on the Ulster Defence Regiment. 
25-01-2012-153100-010,22/02/2012,"Please advise, and provide information and details, of the MOD's hardware maintenance and costs. "
25-01-2012-153539-011,22/02/2012,"Please advise, and provide information and details, of the Military Medicine Advisory Group's hardware maintenance and costs. "
25-01-2012-153938-012,22/02/2012,"Please advise, and provide information and details, of the Defence Scientific Advisory Council's hardware maintenance and costs. "
25-01-2012-154256-013,22/02/2012,"Please advise, and provide information and details, of the Nuclear Research Advisory Council's hardware maintenance and costs. "
25-01-2012-161332-001,22/02/2012,"Please advise, and  provide information and  details, to various questions regarding MOD's consultancy contract with Alix Partners. "
25-01-2012-163020-001,22/02/2012,"Please advise, and provide information and details, on the number of weapons lost or stolen from Army bases in Northern Ireland in the last five years. "
26-01-2012-101542-001,05/12/2011,"Please advise, and provide information and details, on Hempadur warpaint 3570 used in potable water tank lining. "
26-01-2012-112407-001,23/02/2012,"Please provide information and details on the full annual property management costs of Queen Victoria School, Dunblane for the last complete year for which this information is available."
26-01-2012-120131-001,22/02/2012,Please advise on the  number of serving or retired British troops who have served in the present wars in Iraq and Afghanistan that have committed suicide as of 25 January 2012.
26-01-2012-120547-001,22/02/2012,Please provide information  and details to various questions regarding the English Regional Panel and Level 1 Funding Panel in respect of the £3 million fund for Schools with Service Children that was given to the MOD for use across the UK.
26-01-2012-142210-002,09/02/2012,"Please provide information and details on the incidents surrounding the hospitalization of the WWII Army Chaplain, Charles Donald Widdecombe."
26-01-2012-142844-002,24/06/2011,Please provide information and details on various meetings between MOD senior officials and industry.
26-01-2012-143108-003,23/02/2012,Please provide details of LTC alternative assumptions regarding accompanied service for Gurkhas.
26-01-2012-144250-002,22/02/2012,"Please advise, and provide information and details, to various questions regarding MOD's use of UAVs in Afghanistan. "
26-01-2012-145446-003,23/02/2012,"Please advise where information and details regarding the use of mentally disabled people in the Armed Forces during the WWII, can be obtained."
26-01-2012-150518-004,23/02/2012,Please provide a copy of the radon detection survey undertaken last year. 
26-01-2012-151405-005,22/02/2012,"Please advise, and provide information and details, to various questions regarding the right of conscientious objection for professional members of the Armed Forces. "
26-01-2012-160017-002,21/02/2012,Please provide copies of two aerial photographs taken by the RAF on the morning of 24 January 1974 on Berwyn Mountains.
26-01-2012-160928-006,23/02/2012,Please provide information and details on the current Royal Navy Fitness Test policy that is being applied across the Naval Service.
26-01-2012-162736-007,23/02/2012,"Please advise, and provide information and details, of the Defence College of Management and Technology's hardware maintenance and costs. "
26-01-2012-163043-008,23/02/2012,"Please advise, and provide information and details, of the Britannia Royal Naval College's hardware maintenance and costs.     "
26-01-2012-163410-009,23/02/2012,"Please advise, and provide information and details, of the Joint Services Command and Staff College's hardware maintenance and costs."
26-01-2012-163649-010,23/02/2012,"Please advise, and provide information and details, of the Royal College of Defence Studies's hardware maintenance and costs."
26-01-2012-164050-011,23/02/2012,"Please advise, and provide information and details, of the RMAS's hardware maintenance and costs. "
27-01-2012-093359-001,23/02/2012,"Please provide copies of all correspondence relating to the motion that was passed at the NUT Conference (2008) pledging the union to ""support teachers and schools in opposing MOD recruitment activities that were based on misleading propaganda."""
27-01-2012-093621-001,23/02/2012,"Please advise, and provide information and details, on the number of unaccounted for missiles/weapons that have gone missing from Tornado flights from 1974 to present."
27-01-2012-101636-002,23/02/2012,"Please advise, and provide information  and details, on the fifty most expensive substitute service family and single living accommodation properties rented out in 2011."
27-01-2012-102623-003,23/02/2012,"Please advise, and provide information and details, to various questions regarding SFA in Hampshire."
27-01-2012-110954-005,23/02/2012,Please provide information and details on the events proceeding HMS Sheffield (D80) Exocet attack on 4 May 1982 and before she floundered whilst under tow on 10 May 1982. 
27-01-2012-134920-007,24/02/2012,Please provide information on the Rendlesham Forest incident at the US Air base in 1981. 
27-01-2012-140842-008,24/02/2012,"Please advise, and provide information and details, on the former use of Everleigh Manor by MOD. "
27-01-2012-143606-009,24/02/2012,"Please advise, and provide information and details, on the number of items of clothing or equipment provided to military personnel that has been specially adapted or specially requested."
27-01-2012-144941-010,24/02/2012,"Please provide copies of any maps, plans, or archaeological survey information on Gibraltar's underground tunnels used by MOD. "
27-01-2012-171000-001,24/02/2012,"Please provide a copy, and information and details, of the AWE insurance document."
30-01-2012-100610-001,24/02/2012,"Please advise, and provide information and details, to various questions regarding helicopter pilot costs."
30-01-2012-101136-002,24/02/2012,Please provide information and details on the income and expenditure made by the Reserves and Cadets Forces Association from letting their premises to third parties since 2006.
30-01-2012-102047-003,27/02/2012,Please provide information and details on the total purchase and installation costs of the 13 Crashworthy Auxiliary Fuel Tanks (CAFT) fitted to RAF Puma.
30-01-2012-104756-001,27/02/2012,Please advise on the number of UK Armed Forces personnel currently posted overseas.
30-01-2012-104802-004,27/02/2012,Please provide information and details on the costs and expenditure on upgrading the Harrier II (GR9) aircraft in the last five years.
30-01-2012-111830-005,27/02/2012,Please provide information and details on the UK Public Area Biological Warfare Experiments 1949-1975 especially the Meadow Road area of Salisbury experiments of 1949.  (Porton Technical Paper No 193).
30-01-2012-115932-006,27/02/2012,"Please provide information and details on the MOD building at Pages Walk, London SE1."
30-01-2012-123233-002,27/02/2012,"Please provide copies of the post tour reports for 2 Battalion Light Infantry, South Armagh September/October 1992 and 1st Battalion Devon and Dorsetshire Regiment, West Belfast."
30-01-2012-130525-007,27/02/2012,Please advise on the number of soldiers in the Armed Forces along with the number that are Muslim.
30-01-2012-130940-008,27/02/2012,"Please advise, and provide information and details, on the number and types of secondees in the Department in 2009, January - May 2010, May - end of December 2010, 2011 and 2012 to date."
30-01-2012-131236-009,27/02/2012,"Please advise, and provide information and details, on the number of UFO reported to MOD in Canterbury, Whitstable, Faversham and the surrounding areas in the last five years."
30-01-2012-131838-010,27/02/2012,Please advise on media (video/DVD) for RAF drill training. 
30-01-2012-144417-003,27/02/2012,Please advise on the number of doctors working at Norcross and the number of hours worked per week. 
30-01-2012-144549-011,27/02/2012,"Please advise, and provide information and details, on service length and progressions for non-commissioned ranks in the Special Boat Service. "
30-01-2012-145950-012,27/02/2012,"Please advise, and provide information and details, on the use and purpose of xxxxxx personal details provided to the MDPGA at Blandford Camp, Dorset earlier this year. "
30-01-2012-151245-013,27/02/2012,Please advise on the where the medal rolls for clasps for various NGS are held. 
30-01-2012-151851-014,27/02/2012,"Please advise, and provide information and details, on the financial support MOD provided to Safeguard from 2000 onwards. "
30-01-2012-153830-015,27/02/2012,Please provide copies of any asbestos surveys held by MOD of the RAF site at West Drayton. 
30-01-2012-154142-004,21/02/2012,"Please provide a copy of the terms and conditions, along with information and details, on the basis which former MOD employees were transferred to Babcock."
30-01-2012-161158-016,27/02/2012,Please provide information and details on Iranian Naval officer training in the UK.
31-01-2012-095635-001,23/02/2012,Please provide details of the times and dates of the official showings to media organisations of security surveillance camera testing.
31-01-2012-103833-002,27/02/2012,"Please advise on how the Secretary of State for Defence, and his aides, have reacted to the way he is depicted in the media while in office. "
31-01-2012-104506-003,27/02/2012,Please advise on the last occasion when military planes landed at RAF Edzell.
31-01-2012-104635-001,24/02/2012,"Please advise, and provide information and details, to various questions regarding Logistics Lts and tranche 1 Royal Navy redundancies."
31-01-2012-105221-004,27/02/2012,"Please advise, and provide a copy, of the report on the usefulness of mine-detecting equipment conducted by the Royal Engineers in 1953. "
31-01-2012-110014-006,27/02/2012,Please provide any and all information on MOD's plans to deal with an alien invasion.
31-01-2012-110304-007,27/02/2012,"Please provide any and all information relating to preventing or using ""Brown note"", a theoretical infrasonic frequency that would cause humans to lose control of their bowels due to resonance."
31-01-2012-113430-001,27/02/2012,Please provide copies of structural surveys.
31-01-2012-134406-008,28/02/2012,Please advise on MOD's analysis of foreign military action in Somalia.
31-01-2012-135021-009,28/02/2012,"Please provide information and details on the number of ministerial visits during 2011 to Greater Manchester, Continental Europe, and the United States of America. "
31-01-2012-140851-002,27/02/2012,"Please provide copies of accurate scale plans of the Marchwood Sea Mounting Blast Consultation Zone, 2004, 2008, and 2010 revisions together with any instructions issued to the LPA with these revisions."
31-01-2012-140953-003,22/02/2012,Please provide copies of various reports. 
31-01-2012-142006-010,28/02/2012,Please advise where information can be obtained on military computer network security policy.
31-01-2012-145818-011,28/02/2012,Please provide information and details on the munitions manufactured and land contamination at the Royal Ordnance factory in Hereford. 
31-01-2012-152001-012,28/02/2012,Please provide a copy of the Army Equipment Support Publication (AESP) in respect of the National Communications Radio System (NCRS). 
31-01-2012-153017-013,28/02/2012,"Please advise, and provide information and details, on the number of married couples in the Armed Forces."
31-01-2012-161111-001,28/02/2012,"Please advise, and provide information and details, to various questions regarding the number of service complaints from deselected pilots."
31-01-2012-162217-014,28/02/2012,Please provide a list of the names of the ships which served on the Fishery Protection Squadron between 1965 and 1980.
01-02-2012-090358-001,28/02/2012,Please advise on the releasibility of DEFE 24/250 Northern Ireland: RN Coastal Patrol 1969-1970 at the National Archives.
01-02-2012-110124-002,28/02/2012,Please provide any information held by MOD on the activities of 30 (Commando) Assault Unit.
01-02-2012-115956-003,28/02/2012,"Please provide any information held by MOD on the activities of  T-Force which was formed by the 5th Battalion of the King's Regiment to support the 2nd British Army, and the Bucks Battalion of 1st Ox and Bucks to support the 1st Canadian Army during the WWII."
01-02-2012-120611-004,28/02/2012,Please provide information and details on MOD's past or present Biological Warfare research and development programs including development of Biological weapons and biological warfare defence research.
01-02-2012-144843-001,29/02/2012,Please provide a copy of the RAFSA yachting Accident BOI Report.
01-02-2012-151057-005,29/02/2012,Please provide information and details of the aircraft crash that happened near RAF Culmhead on 24 August 1941.
01-02-2012-151659-006,29/02/2012,Please provide a copy of the complete training notes that are provided to tri-service students to support their training on the photography training course at RAF Cosford.
01-02-2012-152358-007,29/02/2012,"Please provide copies of reports, written by or for the Oil and Pipelines Agency, about spills or safety incidents and reports of facilities and pipelines it is responsible for, from 1 January 2010 to present. "
02-02-2012-091921-001,29/02/2012,"Please provide information and details to various questions regarding assurances provided by the successful bidder, Seyntex NV, on the ECI/0146 contract. "
02-02-2012-094323-001,28/02/2012,Please advise on the number of RN Cdre and above on gardening leave as at 1 Feb 2012. 
02-02-2012-100305-002,29/02/2012,"Please provide information and details on SAS troop movements from Hereford, UDR movement and deployment details in NI and army deployment/movements within NI in County Tyrone and County Armagh on 8 May 1987. "
02-02-2012-102844-001,29/02/2012,Please advise on the releasibility of information on the Cobra Mist Over The Hill radar system.
02-02-2012-103958-002,29/02/2012,Please advise on MOD's plans for the empty family houses at RAF Newton in Nottinghamshire. 
02-02-2012-105755-003,29/02/2012,Please provide information on the cost of medical treatment for service personnel from 2001 onwards. 
02-02-2012-112541-005,01/03/2012,"Please provide information and details of all research and/ or development projects undertaken, funded or supervised by MOD for the period of 2007 to 2010. "
02-02-2012-115315-006,01/03/2012,Please provide information or URL address for the MOD DTD 900 standards. 
02-02-2012-135306-003,23/02/2012,Please provide a copy of the Equality Impact Assessment that formed part of the review and decision making process that preceded the publication of Force Order 109/10 or a copy of the minutes where the requirement to wear ballistic plates in body armour was discussed. 
02-02-2012-140055-004,28/02/2012,"Please provide information and details of all injuries reported that were submitted by officers where injuries were either sustained during a specific incident (on duty, range day etc) or due to the carriage of equipment over a short/sustained period of time. "
02-02-2012-140605-005,29/02/2012,"Please provide copies of any of the 271 reports, filled out by police officers, that relate to injuries sustained through carriage and or weight of their equipment, for the last five years."
02-02-2012-152626-006,23/02/2012,"Please advise, and provide information and details, of the Air Cadet's hardware maintenance and costs. "
02-02-2012-152821-007,01/03/2012,Please advise on the exist of any abnormally large or dangerous sea monsters in the sea. 
02-02-2012-153232-007,29/02/2012,"Please provide missing page from Appendix G:Site Drainage Layout, DRG 1710-044 Issue B Feb 2005 ' 08 Safety Report for the RBPSD."
02-02-2012-153838-008,01/03/2012,Please provide a copy of the original registration document for an ex military vehicle. 
03-02-2012-104753-001,28/02/2012,"Please provide copies of correspondence, from September 2006 onwards, between MOD and Gordon Brown and Helen Eadie MSP regarding Dalegty Bay."
03-02-2012-104801-002,01/03/2012,"Please provide information and details on the acquisition of property on the Shellness Road, Leysdown-on-Sea, Sheppey, Kent by MOD. Please advise on whether MOD still own property in the vicinity of Leysdown or Shellness. "
03-02-2012-105230-003,01/03/2012,"Please provide information and details of all fire and rescue vehicles currently in use with the DFRMO in the UK, Cyprus, Germany, Gibraltar and currently deployed in operational theatres."
03-02-2012-105948-004,01/03/2012,Please provide information of all Royal Navy ships that have been decommissioned due to the defence cuts.
03-02-2012-111935-005,02/03/2012,Please provide information and details on ex -MOD property in Shoeburyness.
03-02-2012-112243-006,02/03/2012,"Please advise, and provide information and details to various questions regarding TA."
03-02-2012-123244-007,02/03/2012,"Please advise, and provide information and details, on the number of ministerial applications that have been made for the use of the Public Interest Immunity and Closed Material Procedure in the past five years. "
03-02-2012-124057-001,29/02/2012,Please provide copies of aerial survey photographs taken 24 January 1974 on Berwyn Mountains.
03-02-2012-130201-002,01/03/2012,"Please provide a copy of the letter sent by OC Adventure Training to Wg Cdr HQAC AT, between 22 October - 29 October 2011, concerning adventure training for South and West Yorkshire Wing."
03-02-2012-131621-003,01/03/2012,"Please provide a copy of the court inquiry into the coach crash in Sabachwalden, Germany on 21 May 1983."
03-02-2012-150431-004,01/03/2012,Please provide information and details on redundancies in Pers Trg Branch.
03-02-2012-150544-008,02/03/2012,"Please advise, and provide information and details to various questions regarding price for SOG Seal Pup Elite Knives."
03-02-2012-165250-009,02/03/2012,Please provide information and details to various questions regarding the components and affiliated units of the Defence Intelligence Security Centre.
