FREEDOM OF INFORMATION,,
MOD Requests to 26 March 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,


Case Number,Date Due,Request Summary
25-03-2010-115151-002,10/03/2010,"Please provide a copy of the exercise specifications and complete breakdown of the UK contribution to Exercise ARRCADE ROVER, and Exercise ARRCADE THUNDERBOLT. "
25-03-2010-143021-001,24/03/2010,Please provide original copies of three specified classified files.
25-03-2010-144410-001,25/03/2010,"Please provide a copy of the pertinent documentation with respect to the Operational Berth Safety Statements, for eack UK operational berth, for the period 30 January 2008 - present. "
25-03-2010-145131-002,24/03/2010,Please provide information on a specified individual.
25-03-2010-151105-001,24/03/2010,Please advise on the Air Force List publication.
25-03-2010-162929-002,25/03/2010,Please advise whether there are any abnormally large or dangerous sea creatures that have not yet been revealed.
26-03-2010-101704-001,24/03/2010,Please provide information on the number of times the Red Devils have been deployed in Northern Ireland since 2007 and the cost to the RAF and MOD.
26-03-2010-103913-001,24/03/2010,Please provide any reports drawn up as part of the investigations under Operation Tantalus into the alleged mistreatment of detainees in Iraq.
26-03-2010-110429-002,24/03/2010,Please advise on the reasons for culling deer on crown property and the process used to determine deer numbers.
26-03-2010-111613-002,24/03/2010,Please provide any documentation relating to police jurisdiction between the Cyprus Joint Police Unit and the Sovereign Base Area Police as operating in July and August 1988.
26-03-2010-112441-003,26/03/2010,Please provide the latest breakdown of religious denominations in the Armed Forces.
26-03-2010-113751-002,24/03/2010,"Do you know if UXOs (remains of cluster bombs) are still being used to make IEDs? If you do not know, are any investigations being made?"
26-03-2010-120606-003,25/03/2010,"For year 2009 amount, who received and organisations providing hospitality by Ministers and Senior Civil Servants."
26-03-2010-123636-004,25/03/2010,"For each separate financial year since 2006/07,please disclose: (i) The total number of occasions on which RAF aircraft were scrambled to intercept foreign military aircraft in British airspace, (ii) For each case, the time, date and coordinates at which the aircraft was/were intercepted, and (iii) For each case, the nationality and type of aircraft intercepted. Please also disclose the total costs incurred through intercepting foreign military aircraft in British airspace."
26-03-2010-125853-004,23/03/2010,"Any information that you could send regarding the new Defence People magazine, perhaps research you have already gathered about what people want to see in the magazine or any feedback you've had about the first issue."
