Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,08/11/2010,Steady State Service Provision,Communities Group,KEEP BRITAIN TIDY,5106150380,"264,375.00"
Communities & Local Government,DCLG,08/11/2010,Steady State Service Provision,Communities Group,STATIONERY OFFICE LTD,5106150305,"6,370.85"
Communities & Local Government,DCLG,08/11/2010,Steady State Service Provision,Housing and Planning,LABC,5106150306,"8,812.50"
Communities & Local Government,DCLG,08/11/2010,Subscriptions,Communities Group,JONES YARRELL LEADENHALL LTD,5106150243,748.73
Communities & Local Government,DCLG,08/11/2010,Subscriptions,Housing and Planning,PAYMASTER (1836) LTD,5106150260,839.24
Communities & Local Government,DCLG,08/11/2010,Training,Communities Group,KENT UNIVERSITY,5106150338,"1,100.00"
Communities & Local Government,DCLG,08/11/2010,Training,Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000002619,"1,948.89"
Communities & Local Government,DCLG,08/11/2010,Travel and Subsistence Account,Communities Group,MERSEYSIDE FIRE & RESCUE SERVICE,5106150273,"3,640.90"
Communities & Local Government,DCLG,08/11/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106150278,821.99
Communities & Local Government,DCLG,08/11/2010,Waste Disposal and pest control,Communities Group,FIRE SERVICE COLLEGE,5106150301,78.75
Communities & Local Government,DCLG,08/11/2010,Waste Disposal and pest control,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106150340,"7,498.00"
Communities & Local Government,DCLG,08/11/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106150304,"1,851.23"
Communities & Local Government,DCLG,09/11/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106150309,"1,903.50"
Communities & Local Government,DCLG,09/11/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106150352,"1,239.23"
Communities & Local Government,DCLG,09/11/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106150354,"1,699.58"
Communities & Local Government,DCLG,09/11/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106150356,"1,771.31"
Communities & Local Government,DCLG,09/11/2010,Conferences and Meeting Facilities,Communities Group,CHURCH HOUSE CONFERENCE CENTRE LTD,5106150361,"5,303.80"
Communities & Local Government,DCLG,09/11/2010,Conferences and Meeting Facilities,Communities Group,LOCAL GOVERNMENT ASSOCIATION,5106150417,460.00
Communities & Local Government,DCLG,09/11/2010,Conferences and Meeting Facilities,Communities Group,LOCAL GOVERNMENT ASSOCIATION,5106150506,460.00
Communities & Local Government,DCLG,09/11/2010,Conferences and Meeting Facilities,Communities Group,LOCAL GOVERNMENT ASSOCIATION,5106150510,460.00
Communities & Local Government,DCLG,09/11/2010,Conferences and Meeting Facilities,Communities Group,LOCAL GOVERNMENT ASSOCIATION,5106150517,460.00
Communities & Local Government,DCLG,09/11/2010,Domestic Services,Housing and Planning,MITIE MANAGED SERVICES LTD,5106150546,473.25
Communities & Local Government,DCLG,09/11/2010,EC Current Grants to Local Authorities,Regions and Communities,MERSEYSIDE SPECIAL INV FUND LTD,7500029236,"-447,976.00"
Communities & Local Government,DCLG,09/11/2010,EC Current Grants to Local Authorities,Regions and Communities,MERSEYSIDE SPECIAL INV FUND LTD,7500029280,"447,976.00"
Communities & Local Government,DCLG,09/11/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106150553,"6,337.10"
Communities & Local Government,DCLG,09/11/2010,Electricity,Communities Group,NPOWER LTD,5106150435,"7,056.42"
Communities & Local Government,DCLG,09/11/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Regions and Communities,KEY FUND (SOUTH YORKSHIRE) LTD,7500029279,"-18,599.14"
Communities & Local Government,DCLG,09/11/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES LTD,5106150546,"1,004.04"
Communities & Local Government,DCLG,09/11/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",COMMISSION LOCAL ADMINISTRATION,2600061690,"1,247,957.00"
Communities & Local Government,DCLG,09/11/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",STANDARDS BOARD FOR ENGLAND,2600061689,"275,000.00"
Communities & Local Government,DCLG,09/11/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,LONDON THAMES GATEWAY DEV CORP,2100196780,"4,000,000.00"
Communities & Local Government,DCLG,09/11/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,STERIA LIMITED,2100196950,"-2,052.92"
Communities & Local Government,DCLG,09/11/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,STERIA LIMITED,5106150456,"2,052.92"
Communities & Local Government,DCLG,09/11/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106150462,"14,750.00"
Communities & Local Government,DCLG,09/11/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106150529,"6,902.00"
Communities & Local Government,DCLG,09/11/2010,Media,Communities Group,DURRANTS LTD,5106150322,"2,425.16"
Communities & Local Government,DCLG,09/11/2010,Printing,Communities Group,FORMARA LTD,5106150425,"1,163.60"
Communities & Local Government,DCLG,09/11/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106150365,"1,140.64"
Communities & Local Government,DCLG,09/11/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106150367,"15,102.93"
Communities & Local Government,DCLG,09/11/2010,Publications,Communities Group,PROFILE GROUP (UK) LTD,5106150476,"3,995.00"
Communities & Local Government,DCLG,09/11/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106150550,"1,071.14"
Communities & Local Government,DCLG,09/11/2010,Publishing,Communities Group,GRAY PUBLISHING,5106150403,"1,066.00"
Communities & Local Government,DCLG,09/11/2010,Rent,Finance and Corporate Services,PLANNING INSPECTORATE,5106150427,"29,423.95"
Communities & Local Government,DCLG,09/11/2010,Research,Finance and Corporate Services,ORDNANCE SURVEY,5106150137,"30,776.19"
Communities & Local Government,DCLG,09/11/2010,Research,Housing and Planning,AECOM LTD,5106150334,"13,541.15"
Communities & Local Government,DCLG,09/11/2010,Research,Housing and Planning,AECOM LTD,5106150336,"3,576.65"
Communities & Local Government,DCLG,09/11/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106150491,"5,448.40"
Communities & Local Government,DCLG,09/11/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106150498,708.53
Communities & Local Government,DCLG,09/11/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CHANCELLOR MASTERS & SCHOLARS,2100196963,"-18,868.00"
Communities & Local Government,DCLG,09/11/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CHANCELLOR MASTERS & SCHOLARS,5106149377,"18,868.00"
Communities & Local Government,DCLG,09/11/2010,Security,Finance and Corporate Services,EXOVA (UK) LTD,5106149980,"9,316.58"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Communities Group,NATIONAL POLICING IMPROV AGENCY,5106149936,"50,524.00"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Housing and Planning,ANGLIA RUSKIN UNIVERSITY,5106150409,"9,466.00"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Housing and Planning,ANGLIA RUSKIN UNIVERSITY,5106150410,"9,466.00"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Housing and Planning,ANGLIA RUSKIN UNIVERSITY,5106150411,"9,466.00"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Housing and Planning,BIRMINGHAM UNIVERSITY,5106149769,"9,466.00"
Communities & Local Government,DCLG,09/11/2010,Services provided by other Govt Orgs,Housing and Planning,NEWCASTLE UPON TYNE UNIVERSITY,5106149947,"18,932.00"
Communities & Local Government,DCLG,09/11/2010,Steady State Service Provision,Communities Group,DEFENCE VETTING AGENCY,5106150324,"1,480.32"
Communities & Local Government,DCLG,09/11/2010,Storage,Housing and Planning,IRON MOUNTAIN (UK) LIMITED,5106150432,"1,014.01"
Communities & Local Government,DCLG,09/11/2010,Subscriptions,Communities Group,JONES YARRELL LEADENHALL LTD,5106150500,"2,508.61"
Communities & Local Government,DCLG,09/11/2010,Telephone call costs,Communities Group,B T PAYMENT SERVICES LTD,5106150467,"2,197.63"
Communities & Local Government,DCLG,09/11/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106150370,"7,771.17"
Communities & Local Government,DCLG,09/11/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106150556,"6,285.78"
Communities & Local Government,DCLG,09/11/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100196890,968.16
Communities & Local Government,DCLG,09/11/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100196890,91.46
Communities & Local Government,DCLG,09/11/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100196890,"1,993.19"
Communities & Local Government,DCLG,09/11/2010,Travel and Subsistence Account,Programme & Project Team,REDFERN TRAVEL LIMITED,2100196890,88.95
Communities & Local Government,DCLG,09/11/2010,Travel and Subsistence Account,Regions and Communities,REDFERN TRAVEL LIMITED,2100196890,56.77
Communities & Local Government,DCLG,09/11/2010,Web Services,Housing and Planning,RED NOMAD LIMITED,5106150332,547.55
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106150632,"1,897.63"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106150646,"9,142.87"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Communities Group,MONARCH RECRUITMENT LTD,5106150607,"4,626.56"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Communities Group,PARITY RESOURCES,5106150441,"7,425.00"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Communities Group,PARITY RESOURCES,5106150634,"4,950.00"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106150640,"2,411.10"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106150644,"6,008.83"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106150424,"1,903.50"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Finance and Corporate Services,SBS GROUP (UK) LTD,5106150718,"14,999.58"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106150350,"1,446.66"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106150630,"1,306.01"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106150636,"1,022.25"
Communities & Local Government,DCLG,10/11/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106150642,"2,044.50"
Communities & Local Government,DCLG,10/11/2010,Capl paymt betwn central governt bodies,"Local Gov & Reg(LG DEL,AME, RfR2)",BUSINESS INNOVATION & SKILLS,2100196954,"90,604,000.00"
Communities & Local Government,DCLG,10/11/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DARWEN ALDRIDGE COMMUNITY ACADEMY,2100196936,"58,762.00"
Communities & Local Government,DCLG,10/11/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LOCAL GOVERNMENT YORKSHIRE & HUMBER,2100196951,"12,500.00"
Communities & Local Government,DCLG,10/11/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,2100196937,"101,000.00"
Communities & Local Government,DCLG,10/11/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,2100196964,"5,938.00"
Communities & Local Government,DCLG,10/11/2010,Electricity,Finance and Corporate Services,EDF ENERGY 1 LIMITED,5106150447,"30,149.62"
Communities & Local Government,DCLG,10/11/2010,Fixed Maintenance,Communities Group,INTERSERVE PROJECT SERVICES LTD,5106150741,"162,949.33"
Communities & Local Government,DCLG,10/11/2010,Grant in Aid Resource DEL RAB A,Housing and Planning,COMMISSION FOR ARCH & THE BUILT ENV,2100196938,"425,135.00"
Communities & Local Government,DCLG,10/11/2010,Grant in Aid Resource DEL RAB A,"Local Gov & Reg(LG DEL,AME, RfR2)",BUSINESS INNOVATION & SKILLS,2100196954,"103,339,000.00"
Communities & Local Government,DCLG,10/11/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100196934,"27,621,578.00"
Communities & Local Government,DCLG,10/11/2010,IT Maintenance,Finance and Corporate Services,COLT TELECOMMUNICATIONS,5106150519,"2,681.88"
Communities & Local Government,DCLG,10/11/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106150638,701.93
Communities & Local Government,DCLG,10/11/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106150660,"1,920.00"
Communities & Local Government,DCLG,10/11/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,5106150671,"285,031.20"
Communities & Local Government,DCLG,10/11/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,5106150673,"357,602.81"
Communities & Local Government,DCLG,10/11/2010,Management Consultancy,Finance and Corporate Services,DELOITTE MCS LTD,5106149757,"89,026.87"
Communities & Local Government,DCLG,10/11/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100196935,"1,875,675,424.00"
Communities & Local Government,DCLG,10/11/2010,NNDR Central List Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100196935,"119,093,865.00"
Communities & Local Government,DCLG,10/11/2010,Office Machinery Rental,Communities Group,DANWOOD GROUP LTD,5106150539,461.60
Communities & Local Government,DCLG,10/11/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106150682,"41,417.67"
Communities & Local Government,DCLG,10/11/2010,Publications,Housing and Planning,LEXIS-NEXIS UK,5106150677,"1,165.45"
Communities & Local Government,DCLG,10/11/2010,Publicity,Communities Group,HM REVENUE & CUSTOMS,5106150589,"21,000.00"
Communities & Local Government,DCLG,10/11/2010,Publicity,Communities Group,PARTNERSHIPS UK PLC,5106150652,"23,500.00"
Communities & Local Government,DCLG,10/11/2010,Publicity,Housing and Planning,CENTRAL OFFICE OF INFORMATION,2100197005,"25,423.30"
Communities & Local Government,DCLG,10/11/2010,Publicity,Housing and Planning,CENTRAL OFFICE OF INFORMATION,2100197006,"35,175.05"
Communities & Local Government,DCLG,10/11/2010,Publicity,Housing and Planning,CENTRAL OFFICE OF INFORMATION,2300001551,"-35,175.05"
Communities & Local Government,DCLG,10/11/2010,Publicity,Housing and Planning,CENTRAL OFFICE OF INFORMATION,2300001629,"-25,423.30"
Communities & Local Government,DCLG,10/11/2010,Research,Communities Group,EMPLOYMENT RESEARCH & CONSULTING,5106149076,"25,344.46"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,CHANCELLOR MASTERS & SCHOLARS,5106150716,"18,868.00"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,ECONOMIC & SOCIAL RESEARCH CNCL,5106150481,"7,827.75"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,ECONOMIC & SOCIAL RESEARCH CNCL,5106150531,"6,062.00"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,NATURAL ENV RESEARCH COUNCIL,5106150533,"50,250.00"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,ORDNANCE SURVEY,5106149890,"30,121.38"
Communities & Local Government,DCLG,10/11/2010,Research,Finance and Corporate Services,ORDNANCE SURVEY,5106150586,"-30,121.38"
Communities & Local Government,DCLG,10/11/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106149929,"4,696.75"
Communities & Local Government,DCLG,10/11/2010,Services provided by other Govt Orgs,Housing and Planning,ANGLIA RUSKIN UNIVERSITY,5106150508,"18,932.00"
Communities & Local Government,DCLG,10/11/2010,Services provided by other Govt Orgs,Housing and Planning,LEEDS METROPOLITAN UNIVERSITY,5106150437,"18,932.00"
Communities & Local Government,DCLG,10/11/2010,Software Licences,Finance and Corporate Services,PROCSERVE SHARED SERVICES LTD,5106150523,"8,111.91"
Communities & Local Government,DCLG,10/11/2010,Software Licences,Finance and Corporate Services,VERIZON UK LTD,5106150681,"2,131.45"
Communities & Local Government,DCLG,10/11/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106150574,"269,392.64"
Communities & Local Government,DCLG,10/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150416,"662,378.05"
Communities & Local Government,DCLG,10/11/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106150408,"1,927.32"
Communities & Local Government,DCLG,10/11/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106150421,"22,194.10"
Communities & Local Government,DCLG,10/11/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106150452,"25,508.10"
Communities & Local Government,DCLG,10/11/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106150705,"4,326.15"
Communities & Local Government,DCLG,10/11/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD,5106150743,"2,035.88"
Communities & Local Government,DCLG,10/11/2010,Training,Human Resources,LMD LEARNING SOLUTIONS,5106150346,"3,210.00"
Communities & Local Government,DCLG,10/11/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE FOR NATIONAL STATISTICS,5106150578,"4,053.75"
Communities & Local Government,DCLG,10/11/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100196959,576.98
Communities & Local Government,DCLG,10/11/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100196961,-144.23
Communities & Local Government,DCLG,10/11/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100196960,776.31
Communities & Local Government,DCLG,10/11/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100196961,840.89
Communities & Local Government,DCLG,10/11/2010,Travel and Subsistence Account,Regions and Communities,REDFERN TRAVEL LIMITED,2100196959,407.94
Communities & Local Government,DCLG,10/11/2010,Vehicle hire,Housing and Planning,CYCLONE COURIER CO LTD,5106150522,848.15
Communities & Local Government,DCLG,10/11/2010,Web Services,Housing and Planning,WTG TECHNOLOGIES LTD,5106150535,"1,747.81"
Communities & Local Government,DCLG,11/11/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106150757,450.06
Communities & Local Government,DCLG,11/11/2010,Current Grants to Non Profit Bodies,Communities Group,BOARD OF DEPUTIES OF BRITISH JEWS,2100196967,"2,000.00"
Communities & Local Government,DCLG,11/11/2010,Current Grants to Non Profit Bodies,Communities Group,BRITISH SIKH CONSULTATIVE FORUM,2100196966,"1,950.00"
Communities & Local Government,DCLG,11/11/2010,Domestic Services,Communities Group,FIRE SERVICE COLLEGE,5106150773,"1,902.43"
Communities & Local Government,DCLG,11/11/2010,Electricity,Communities Group,NPOWER LTD,5106150844,"7,243.14"
Communities & Local Government,DCLG,11/11/2010,Electricity,Communities Group,NPOWER LTD,5106150849,"7,581.98"
Communities & Local Government,DCLG,11/11/2010,Electricity,Communities Group,SCOTTISH & SOUTHERN ENERGY,5106150805,"8,283.93"
Communities & Local Government,DCLG,11/11/2010,"IT - PC, Network & Hardware",Regions and Communities,INFORMATION RISK MANAGEMENT PLC,5106150622,"9,987.50"
Communities & Local Government,DCLG,11/11/2010,IT Consumables,Communities Group,DANWOOD GROUP LTD,5106150829,593.29
Communities & Local Government,DCLG,11/11/2010,Research,Housing and Planning,BSRIA LTD,5106150487,"15,374.88"
Communities & Local Government,DCLG,11/11/2010,Research,Housing and Planning,CORPORATE DOCUMENT SERVICES LTD,5106150785,828.38
Communities & Local Government,DCLG,11/11/2010,Stationery,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002634,"1,030.00"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150591,"1,108.10"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150593,645.37
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150595,"4,194.72"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150597,"4,955.04"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150599,"3,214.08"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150601,"3,214.08"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150603,"4,151.52"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150605,"2,812.32"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150662,"10,445.76"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106150737,"11,274.52"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Communities Group,G W S LTD,5106150765,"9,912.59"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106150768,"56,400.00"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106150853,540.50
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106150855,"3,287.06"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106150857,722.63
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Finance and Corporate Services,VERIZON UK LTD,5106150784,"6,264.59"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Housing and Planning,AEA TECHNOLOGY ENVIRONMENT,5106150789,"19,699.46"
Communities & Local Government,DCLG,11/11/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106150761,"80,570.93"
Communities & Local Government,DCLG,11/11/2010,Telephone call costs,Finance and Corporate Services,INFORMATION SECURITY SYSTEMS LTD,5106150308,646.25
Communities & Local Government,DCLG,11/11/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,5106150759,"1,580.00"
Communities & Local Government,DCLG,11/11/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106150766,"1,998.00"
Communities & Local Government,DCLG,11/11/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE FOR NATIONAL STATISTICS,5106150820,"1,000.00"
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Communities Group,MERSEYSIDE FIRE & RESCUE SERVICE,5106150694,"3,640.90"
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100197004,374.11
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100197004,-86.50
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Human Resources,REDFERN TRAVEL LIMITED,2100197003,"1,380.20"
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Human Resources,REDFERN TRAVEL LIMITED,2100197004,120.76
Communities & Local Government,DCLG,11/11/2010,Travel and Subsistence Account,Programme & Project Team,REDFERN TRAVEL LIMITED,2100197004,"1,018.57"
Communities & Local Government,DCLG,12/11/2010,Agency Staff,Finance and Corporate Services,SAND RESOURCES LTD,5106150879,"1,152.35"
Communities & Local Government,DCLG,12/11/2010,Agency Staff,Finance and Corporate Services,SAND RESOURCES LTD,5106150891,"7,490.25"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,DUDLEY MBC,7500029224,"-24,014.91"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,DUDLEY MBC,7500029226,"-2,668.86"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,DUDLEY MBC,7500029228,"-25,289.11"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,DUDLEY MBC,7500029230,"-1,576.66"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,DUDLEY MBC,7500029232,"-1,192.88"
Communities & Local Government,DCLG,12/11/2010,Capital Grant from EC to Local Authority DEL,Communities Group,KENT COUNTY COUNCIL,7500029234,"-17,212.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,BROADWAY,5000143900,"21,875.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,BROADWAY,5000143901,"122,750.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,CHARTERED INST OF HOUSING,5000143902,"22,023.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,DEPAUL TRUST (W1H 5RB),5000143903,"25,000.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,HOMELESS LINK,5000143904,"344,043.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,ST MUNGO ASSOCIATION,5000143905,"110,750.00"
Communities & Local Government,DCLG,12/11/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000143906,"180,000.00"
Communities & Local Government,DCLG,12/11/2010,Domestic Services,Housing and Planning,TAROE,5106150935,"2,744.79"
Communities & Local Government,DCLG,12/11/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,KEWILL SYSTEMS PLC,5106150952,672.10
Communities & Local Government,DCLG,12/11/2010,"IT - PC, Network & Hardware",Housing and Planning,STERIA LIMITED,2100197142,"-2,187.30"
Communities & Local Government,DCLG,12/11/2010,"IT - PC, Network & Hardware",Housing and Planning,STERIA LIMITED,5106150995,"2,187.30"
Communities & Local Government,DCLG,12/11/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106150558,"1,028.06"
Communities & Local Government,DCLG,12/11/2010,LA General GLA  Grant Payable,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,2100196781,"2,005,000.00"
Communities & Local Government,DCLG,12/11/2010,Mobile phone costs,Housing and Planning,TAROE,5106150935,50.00
Communities & Local Government,DCLG,12/11/2010,Post,Housing and Planning,ROYAL MAIL GROUP PLC,5106150899,500.00
