Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-04,G6,50043,67714,Senior Policy Advisor,0.97,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-05,AO,16325,21869,Personal Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-05,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-05,HEO,23570,33027,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-05,G7,40686,55882,Senior Policy Advisor/Economist,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-07,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-07,HEO,23570,33027,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-07,G7,40686,55882,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BR - Better Regulation,SCS1-02-02-07,G6,50043,67714,Senior Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-02,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-02,G7,40686,55882,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-02,G6,50043,67714,Senior Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-03,AO,16325,21869,Personal Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-03,HEO,23570,33027,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-03,G7,40686,55882,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-04-03,G6,50043,67714,Senior Economist,2,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-01,EO,18763,27281,Personal Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-01,HEO,23570,33027,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-01,G7,40686,55882,Senior Policy Advisor,6.61,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-01,G6,50043,67714,Senior Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-02,HEO,23570,33027,Economist,2,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-02,G7,40686,55882,Senior Policy Advisor/Economist,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,SCS1-02-05-02,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,AA,13605,18617,File Manager,8,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,AO,16325,21869,File Store Administration,6.5,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,EO,18763,27281,Record Management,15.94,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,HEO,23570,33027,Knowledge and Information Management,13.1,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,SEO,28741,40917,Knowledge and Information Management,6,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,G7,40686,55882,Knowledge and Information Management,9,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,G6,50043,67714,Knowledge and Information Management,1,Knowledge and Information Management (KIM)
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,AA,13605,18617,Messenger,10,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,AO,16325,21869,Operations Support Officer,11.63,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,EO,18763,27281,IT Technical Support,10.94,Information Technology
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,HEO,23570,33027,IT Technical Support,18,Information Technology
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,SEO,28741,40917,Information/Procurement Management,8.93,Knowledge and Information Management
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,G7,40686,55882,Operational Manager,8,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,G6,50043,67714,Senior IT Manager,1,Information Technology
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,AA,13605,18617,Finance Support Officer,0.51,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,AO,16325,21869,Finance Support Officer,24.55,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,EO,18763,27281,Finance Officer,5.79,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,HEO,23570,33027,Finance Manager,12.79,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,SEO,28741,40917,Finance Manager,8.83,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,G7,40686,55882,Senior Finance Manager,9,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-03,G6,50043,67714,Senior Finance Manager,4,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,AO,16325,21869,Policy Support Officer,1.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,EO,18763,27281,Finance Officer,1,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,HEO,23570,33027,Performance Management,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,SEO,28741,40917,Finance Officer,1,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,G7,40686,55882,Financial Planner,4,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-04,G6,50043,67714,Financial Planner,1,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,EO,18763,27281,Finance Support Officer,4.78,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,HEO,23570,33027,Policy Advisor,3.65,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,SEO,28741,40917,Finance Officer/Policy Advisor,4.59,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,G7,40686,55882,Senior Finance Manager/Programme Manager,3,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-03-02-05,G6,50043,67714,Senior Finance Manager,1,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,EO,18763,27281,Finance Support Officer/Policy Advisor,5,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,HEO,23570,33027,Finance Support Officer,4.4,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,SEO,28741,40917,Finance Suport Officer,3.9,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,G7,40686,55882,Finance Officer,4,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-06,G6,50043,67714,Finance Officer,5,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-07,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-07,HEO,23570,33027,Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-07,G7,40686,55882,Senior Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS1-03-02-07,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-01,AO,16325,21869,Executive Assistant,0.67,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-01,EO,18763,27281,Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-01,HEO,23570,33027,Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-01,SEO,28741,40917,Policy Advisor,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-01,G7,40686,55882,Senior Policy Advisor,3.56,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-02,EO,18763,27281,Policy Advisor,2.58,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-02,HEO,23570,33027,Policy Advisor,8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-02,SEO,28741,40917,Policy Advisor,6.51,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-02,G7,40686,55882,Senior Policy Advisor,4.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-03,HEO,23570,33027,Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-03,SEO,28741,40917,Policy Advisor,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-01-03,G7,40686,55882,Senior Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-02,EO,18763,27281,Policy Advisor,1.73,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-02,HEO,23570,33027,Policy Advisor,5.89,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-02,SEO,28741,40917,Policy Advisor,1.86,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-02,G7,40686,55882,Senior Policy Advisor,5.28,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-02,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-04,EO,18763,27281,Executive Assistant,0.81,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-04,HEO,23570,33027,Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-04,SEO,28741,40917,Policy Advisor,2.86,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-04,G7,40686,55882,Senior Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-05,AO,16325,21869,Executive Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-05,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-05,HEO,23570,33027,Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-05,SEO,28741,40917,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,SCS1-04-03-05,G7,40686,55882,Senior Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,AO,16325,21869,Policy Support Officer,0.72,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,HEO,23570,33027,Policy Advisor,4.83,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,SEO,28741,40917,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,G7,40686,55882,Senior Policy Advisor,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-01,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-02,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-02,HEO,23570,33027,Policy Advisor,5.73,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-02,SEO,28741,40917,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-02,G7,40686,55882,Senior Policy Advisor,4.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-02,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-03,EO,18763,27281,Policy Advisor,0.86,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-03,HEO,23570,33027,Policy Advisor,4.69,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-03,SEO,28741,40917,Policy Advisor,1.51,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS1-04-04-03,G7,40686,55882,senior Policy Advisor,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-01,EO,18763,27281,Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-01,HEO,23570,33027,Policy Advisor,4.58,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-01,SEO,28741,40917,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-01,G7,40686,55882,Senior Policy Advisor,3.33,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-01,G6,50043,67714,Senior Policy Advisor,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-02,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-02,HEO,23570,33027,Policy Advisor,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-02,SEO,28741,40917,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-02,G7,40686,55882,Senior Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-02,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,EO,18763,27281,Policy Advisor,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,HEO,23570,33027,Policy Advisor,5.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,SEO,28741,40917,Policy Advisor,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,G7,40686,55882,Senior Policy Advisor,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-03,G6,50043,67714,Senior Policy Advisor,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-06,EO,18763,27281,Executive Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-06,HEO,23570,33027,Policy Advisor,6.89,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-06,SEO,28741,40917,Policy Advisor,0.78,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-06,G7,40686,55882,Senior Policy Advisor,4.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS1-04-05-06,G6,50043,67714,Senior Policy Advisor,0.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-01,AO,16325,21869,Communications Support Officer,1,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-01,EO,18763,27281,Communications Support Officer,3,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-01,HEO,23570,33027,Communications Support Officer,8,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-01,SEO,28741,40917,Communications Manager,4,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-01,G7,40686,55882,Communications Manager,6,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-02,AO,16325,21869,Communications Support Officer,5,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-02,EO,18763,27281,Communications Support Officer,2,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-02,HEO,23570,33027,Communications/Press Officer,3.59,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-02,SEO,28741,40917,Communications Manager,1,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-02,G7,40686,55882,Communications Manager,2,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,INTERIM,0,0,Communications Officer,2,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,EO,18763,27281,Press Officer,1,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,HEO,23570,33027,Communications/Press Officer,12,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,SEO,28741,40917,Communications/Press Officer,8,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,G7,40686,55882,Communications Manager,3,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-03,G6,50043,67714,Press Officer,2,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-04,EO,18763,27281,Executive Assistant,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-04,HEO,23570,33027,Communications Support Officer,3,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-04,SEO,28741,40917,Communications Manager,3,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,SCS1-05-01-04,G7,40686,55882,Communications Manager,5,Communications
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-01,AO,16325,21869,HR Support Officer,2,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-01,EO,18763,27281,HR Manager,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-01,HEO,23570,33027,HR Manager,2,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-01,G7,40686,55882,Senior HR Manager,3,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-01,G6,50043,67714,Senior HR Manager,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,AO,16325,21869,HR Support Officer,3.39,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,EO,18763,27281,HR Manager,1.41,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,HEO,23570,33027,HR Manager,7.12,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,SEO,28741,40917,HR Manager,3,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,G7,40686,55882,Senior HR Manager,4,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-02,G6,50043,67714,Senior HR Manager,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,INTERIM,0,0,HR Support Officer,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,AO,16325,21869,HR Support Officer,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,EO,18763,27281,HR Support Officer,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,G7,40686,55882,Senior HR Manager,3.83,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,SEO,28741,40917,HR Manager,1.64,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,AO,16325,21869,Not in post,9.75,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,EO,18763,27281,Not in post,4,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,HEO,23570,33027,Not in post,17,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,SEO,28741,40917,Not in post,4.65,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,G7,40686,55882,Not in post,22.83,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,G6,50043,67714,Not in post,12.65,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-03,G5,58200,117800,Not in post,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,INTERIM,0,0,HR Manager,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,AO,16325,21869,HR Support Officer,15.31,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,EO,18763,27281,HR Manager,3.57,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,HEO,23570,33027,HR Manager,8,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,SEO,28741,40917,HR Manager,4.89,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,G7,40686,55882,Senior HR Manager,1,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS1-05-02-04,G6,50043,67714,Senior HR Manager,2,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS1-05-04-01,EO,18763,27281,Legal Clerk,2,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS1-05-04-01,G7,40686,55882,Legal Advisor,1.67,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS1-05-04-01,G6,50043,67714,Legal Advisor,5.11,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS1-05-04-03,AO,16325,21869,Law Clerk,1,Law
