Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,13/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,TAYLOR WOODROW CONSTRUCTION,2100179576,"34,006.81"
Communities & Local Government,GO,14/04/2010,Agency Staff,GOE,HAYS SPECIALIST RECRUITMENT LTD,5106129996,"1,855.57"
Communities & Local Government,GO,14/04/2010,Agency Staff,GOE,HAYS SPECIALIST RECRUITMENT LTD,5106129999,"1,879.08"
Communities & Local Government,GO,14/04/2010,Agency Staff,GOE,HAYS SPECIALIST RECRUITMENT LTD,5106130001,"1,092.21"
Communities & Local Government,GO,14/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130227,899.3
Communities & Local Government,GO,14/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130229,575.7
Communities & Local Government,GO,14/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130230,575.7
Communities & Local Government,GO,14/04/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106130155,"1,136.72"
Communities & Local Government,GO,14/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106130178,558.27
Communities & Local Government,GO,14/04/2010,Agency Staff,GONW,ROBERT HALF LIMITED,5106130165,549.9
Communities & Local Government,GO,14/04/2010,Agency Staff,GORCU Admin DEL Votd,ADECCO,5106130215,"1,459.67"
Communities & Local Government,GO,14/04/2010,Agency Staff,GORCU Admin DEL Votd,ADECCO,5106130216,"1,459.67"
Communities & Local Government,GO,14/04/2010,Agency Staff,GORCU Admin DEL Votd,ADECCO,5106130217,"1,459.67"
Communities & Local Government,GO,14/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106130199,740.31
Communities & Local Government,GO,14/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106130213,"1,003.05"
Communities & Local Government,GO,14/04/2010,Conferences and Meeting Facilities,GONW,LOWRY CENTRE,5106130191,564
Communities & Local Government,GO,14/04/2010,Hospitalty,GORCU Admin DEL Votd,PHILPOTTS,5106130198,760
Communities & Local Government,GO,14/04/2010,Printing,GORCU Admin DEL Votd,LIMETREE OFFSET LTD,5106130224,911.1
Communities & Local Government,GO,14/04/2010,Professional services,GORCU Admin DEL Votd,LOGICA (CMG UK LTD),5106130222,454
Communities & Local Government,GO,14/04/2010,Professional services,GORCU Admin DEL Votd,LOGICA (CMG UK LTD),5106130223,"10,265.29"
Communities & Local Government,GO,14/04/2010,Publications,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002248,580.72
Communities & Local Government,GO,14/04/2010,Rates,RCU - PAM - Property Asset Management,PLYMOUTH CITY COUNCIL,5106130128,"40,515.84"
Communities & Local Government,GO,14/04/2010,Training,GOEM,DCLG GOVERNMENT PROCUREMENT CARD,1000002250,"1,195.40"
Communities & Local Government,GO,14/04/2010,Vehicle fuel,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002248,794.08
Communities & Local Government,GO,15/04/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106130388,689.06
Communities & Local Government,GO,15/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130292,752.59
Communities & Local Government,GO,15/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130293,555.72
Communities & Local Government,GO,15/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106130391,827.63
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,LELOIR LTD,2100179657,"1,332.07"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179645,734.99
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179646,"1,950.50"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179648,"1,317.47"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179649,"2,021.34"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179650,"1,978.29"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179651,"2,338.40"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179652,"2,038.18"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179653,"1,914.92"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179654,"1,682.60"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179655,"1,210.56"
Communities & Local Government,GO,15/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179656,522.6
Communities & Local Government,GO,15/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130408,803.27
Communities & Local Government,GO,15/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130416,540.81
Communities & Local Government,GO,15/04/2010,Office machinery consumables,GONW,DCLG GOVERNMENT PROCUREMENT CARD,1000002251,534.63
Communities & Local Government,GO,15/04/2010,Post,GOL,MITIE MANAGED SERVICES (SOUTHERN) L,5106130300,"5,983.96"
Communities & Local Government,GO,15/04/2010,Training,GOL,C O EMERGENCY PLANNING COLLEGE,5106130415,719
Communities & Local Government,GO,15/04/2010,Training,GOL,DODS PARLIAMENTARY COMM  LTD,5106130372,480
Communities & Local Government,GO,15/04/2010,Training,GOL,DODS PARLIAMENTARY COMM  LTD,5106130403,480
Communities & Local Government,GO,15/04/2010,Training,GOL,ELM MEDIA LTD,5106130369,"4,406.25"
Communities & Local Government,GO,15/04/2010,Training,GOL,NATIONAL SCHOOL OF GOVERNMENT,5106130353,"2,500.00"
Communities & Local Government,GO,15/04/2010,Training,GOL,NATIONAL SCHOOL OF GOVERNMENT,5106130412,875
Communities & Local Government,GO,15/04/2010,Vehicle hire,GOSW,ARVAL,2100179505,"5,626.75"
Communities & Local Government,GO,15/04/2010,Vendor Prepayments,GOSW,NEOPOST LTD,2100179681,"5,000.00"
Communities & Local Government,GO,15/04/2010,Waste Disposal and pest control,GOSE,06312 GCDA IDS (USE 300094),5106130341,"1,069.25"
Communities & Local Government,GO,15/04/2010,Web Services,GOL,*QUVEX LTD,5106130344,"9,999.99"
Communities & Local Government,GO,16/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106130512,577.78
Communities & Local Government,GO,16/04/2010,Agency Staff,GORCU Admin DEL Votd,ADECCO,5106130587,"1,459.67"
Communities & Local Government,GO,16/04/2010,Agency Staff,GOSE,HILL MCGLYNN & ASSOCIATES LTD,5106130500,"1,335.34"
Communities & Local Government,GO,16/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179679,"2,170.24"
Communities & Local Government,GO,16/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179690,"2,492.42"
Communities & Local Government,GO,16/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179691,"1,616.71"
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130454,527.34
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130455,725.87
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130463,502.52
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130466,620.4
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130468,583.18
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130469,614.2
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130471,629.71
Communities & Local Government,GO,16/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106130553,918.32
Communities & Local Government,GO,16/04/2010,Conferences and Meeting Facilities,GONW,MANCHESTER CITY FOOTBALL CLUB,5106130557,"4,269.37"
Communities & Local Government,GO,16/04/2010,Fares UK,GORCU Admin DEL Votd,REDFERN TRAVEL LIMITED,2100179697,"16,037.65"
Communities & Local Government,GO,16/04/2010,Fares UK,RCU - PAM - Property Asset Management,REDFERN TRAVEL LIMITED,2100179697,"4,168.23"
Communities & Local Government,GO,16/04/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,2100179619,"34,050.77"
Communities & Local Government,GO,16/04/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,2100179621,"16,339.07"
Communities & Local Government,GO,16/04/2010,IT Maintenance,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130627,506.1
Communities & Local Government,GO,16/04/2010,IT Maintenance,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130631,517.52
Communities & Local Government,GO,16/04/2010,IT Maintenance,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130633,542.56
Communities & Local Government,GO,16/04/2010,IT Maintenance,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130634,588.89
Communities & Local Government,GO,16/04/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106130615,"39,773.29"
Communities & Local Government,GO,16/04/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130619,"1,163.96"
Communities & Local Government,GO,16/04/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130620,"1,562.54"
Communities & Local Government,GO,16/04/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130622,786.11
Communities & Local Government,GO,16/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,ADT FIRE & SECURITY PLC,2100179624,761.69
Communities & Local Government,GO,16/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,ADT FIRE & SECURITY PLC,2100179626,"1,205.84"
Communities & Local Government,GO,16/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,2100179620,"12,416.92"
Communities & Local Government,GO,16/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,2100179622,"35,772.44"
Communities & Local Government,GO,19/04/2010,Agency Staff,GOEM,REED SPECIALIST RECRUITMENT LTD,5106130882,"1,731.55"
Communities & Local Government,GO,19/04/2010,Agency Staff,GORCU Admin DEL Votd,ADECCO,5106130810,"1,621.85"
Communities & Local Government,GO,19/04/2010,Agency Staff,GORCU Admin DEL Votd,METASKIL GROUP LTD,5106130668,"4,937.35"
Communities & Local Government,GO,19/04/2010,Conferences and Meeting Facilities,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002261,"1,489.91"
Communities & Local Government,GO,19/04/2010,"IT - PC, Network & Hardware",GOSE,DCLG GOVERNMENT PROCUREMENT CARD,1000002258,"1,233.75"
Communities & Local Government,GO,19/04/2010,IT Maintenance,GORCU Admin DEL Votd,CABLE & WIRELESS,5106130654,"1,423.54"
Communities & Local Government,GO,19/04/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106130656,"38,775.00"
Communities & Local Government,GO,19/04/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106130657,"2,234.85"
Communities & Local Government,GO,19/04/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106130662,"13,410.27"
Communities & Local Government,GO,19/04/2010,Training,GOE,FARADAY PARTNERSHIP LTD,5106130714,"7,700.00"
Communities & Local Government,GO,20/04/2010,Agency Staff,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002266,"2,754.96"
Communities & Local Government,GO,20/04/2010,Conferences and Meeting Facilities,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002264,552.25
Communities & Local Government,GO,20/04/2010,Post,GOL,GOVERNMENT CAR & DESPATCH AGENCY,5106131174,"1,836.53"
Communities & Local Government,GO,20/04/2010,Stationery,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002265,"1,005.00"
Communities & Local Government,GO,20/04/2010,Stationery,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002264,"1,994.50"
Communities & Local Government,GO,20/04/2010,Training,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002264,"6,416.20"
Communities & Local Government,GO,20/04/2010,Training,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002266,"2,000.00"
Communities & Local Government,GO,20/04/2010,Travel and Subsistence Account,GOL,GOVERNMENT CAR & DESPATCH AGENCY,5106131177,502.34
Communities & Local Government,GO,21/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106131027,565.93
Communities & Local Government,GO,21/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106131033,666.27
Communities & Local Government,GO,21/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106131035,499.61
Communities & Local Government,GO,21/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106131407,-565.49
Communities & Local Government,GO,21/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106131408,565.49
Communities & Local Government,GO,21/04/2010,Agency Staff,GONW,ROBERT HALF LIMITED,5106131211,549.9
Communities & Local Government,GO,21/04/2010,Car Lease (expense),GONE,HITACHI CAPITAL VEHICLE SOLUTIONS,5106131381,"1,205.40"
Communities & Local Government,GO,21/04/2010,Electricity,RCU - PAM - Property Asset Management,BRITISH GAS,2100179770,"8,836.71"
Communities & Local Government,GO,21/04/2010,Gas,RCU - PAM - Property Asset Management,CORONA ENERGY LTD,2100179772,"10,979.51"
Communities & Local Government,GO,21/04/2010,Hospitalty,GOE,BAXTERSTOREY LTD,2100179757,"1,971.40"
Communities & Local Government,GO,21/04/2010,Hospitalty,GOE,BAXTERSTOREY LTD,2100179768,"2,286.15"
Communities & Local Government,GO,21/04/2010,Hospitalty,GOE,BAXTERSTOREY LTD,2300001986,"-1,914.40"
Communities & Local Government,GO,21/04/2010,Post,GOSE,GOVERNMENT CAR & DESPATCH AGENCY,5106131360,911.8
Communities & Local Government,GO,21/04/2010,Post,GOYH,GOVERNMENT CAR & DESPATCH AGENCY,5106131281,494
Communities & Local Government,GO,21/04/2010,Professional services,RCU - PAM - Property Asset Management,*CAPITA SYMONDS LTD,5106130992,"1,405.91"
Communities & Local Government,GO,21/04/2010,Publicity,GONE,PENNA PLC,2100179774,"9,456.08"
Communities & Local Government,GO,21/04/2010,Publicity,GONE,PENNA PLC,2100179775,"1,453.14"
Communities & Local Government,GO,21/04/2010,Rates,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,2100179803,"13,464.00"
Communities & Local Government,GO,21/04/2010,Rates,RCU - PAM - Property Asset Management,MANCHESTER CITY COUNCIL,2100179713,739.62
Communities & Local Government,GO,21/04/2010,Training,GOL,THREE DRAGONS (AG) LTD,5106131395,998.75
Communities & Local Government,GO,21/04/2010,Training,GOSE,"SERCO DEFENCE, SCIENCE AND NUCLEAR",2100179790,838.3
Communities & Local Government,GO,21/04/2010,Training,GOSW,FARADAY PARTNERSHIP LTD,2100179777,675.63
Communities & Local Government,GO,21/04/2010,Waste Disposal and pest control,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,2300001977,"-2,925.00"
Communities & Local Government,GO,22/04/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106131471,667.66
Communities & Local Government,GO,22/04/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106131502,671.65
Communities & Local Government,GO,22/04/2010,Conferences and Meeting Facilities,GONW,LESBIAN & GAY FOUNDATION,5106131525,"19,995.00"
Communities & Local Government,GO,22/04/2010,Conferences and Meeting Facilities,GONW,LESBIAN & GAY FOUNDATION,5106131535,524.75
Communities & Local Government,GO,22/04/2010,Conferences and Meeting Facilities,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002270,"1,970.49"
Communities & Local Government,GO,22/04/2010,Electricity,RCU - PAM - Property Asset Management,*NPOWER LTD,2100179805,"5,334.84"
Communities & Local Government,GO,22/04/2010,Electricity,RCU - PAM - Property Asset Management,SOUTHERN ELECTRIC PLC,2100179806,"13,552.15"
Communities & Local Government,GO,22/04/2010,Fares UK,GONW,REDFERN TRAVEL LIMITED,2100179802,"27,104.65"
Communities & Local Government,GO,22/04/2010,Minor office costs,RCU - PAM - Property Asset Management,CHUBB FIRE LTD,2100179804,930.6
Communities & Local Government,GO,22/04/2010,Professional services,GORCU Admin DEL Votd,ATKINS TRANSPORT PLANNING,5106131453,"15,337.28"
Communities & Local Government,GO,22/04/2010,Purchase of Consultancy Services,GONW,OUTCOMES (UK) LTD,5106131532,"50,000.00"
Communities & Local Government,GO,22/04/2010,Stationery,GORCU Admin DEL Votd,BANNER BUSINESS SUPPLIES LTD,5106131507,640.52
Communities & Local Government,GO,22/04/2010,Telephone call costs,GORCU Admin DEL Votd,PREMIERE CONFERENCING,2100179807,868.29
Communities & Local Government,GO,22/04/2010,Training,GONW,LEADERS OF TOMORROW LTD,5106131555,"1,057.50"
Communities & Local Government,GO,22/04/2010,Training,GONW,"SERCO DEFENCE, SCIENCE AND NUCLEAR",5106131552,897.7
Communities & Local Government,GO,22/04/2010,Training,GONW,"SERCO DEFENCE, SCIENCE AND NUCLEAR",5106131553,897.7
Communities & Local Government,GO,22/04/2010,Training,GORCU Admin DEL Votd,NATIONAL SCHOOL OF GOVERNMENT,5106131575,"1,400.00"
Communities & Local Government,GO,22/04/2010,Training,GOSE,ROCKET SCIENCE UK LTD,5106131516,"6,800.00"
Communities & Local Government,GO,22/04/2010,Training,GOWM,EPIC (DF) LTD,2100179817,"1,200.00"
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131586,"1,755.34"
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131587,"2,507.63"
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131588,"2,507.63"
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131590,592.25
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131612,"1,253.82"
Communities & Local Government,GO,23/04/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106131750,541.7
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179886,"1,126.71"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179887,"1,250.02"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179888,"1,212.07"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179889,"1,222.52"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179890,"1,308.69"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179891,975.25
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179892,"1,907.18"
Communities & Local Government,GO,23/04/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100179893,"1,245.55"
Communities & Local Government,GO,23/04/2010,Conferences and Meeting Facilities,GOSE,REGUS MANAGEMENT (UK) LTD,5106119137,"2,560.68"
Communities & Local Government,GO,23/04/2010,Courier Services,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106131591,681.5
Communities & Local Government,GO,23/04/2010,Courier Services,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106131594,692.08
Communities & Local Government,GO,23/04/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106131708,"4,993.11"
Communities & Local Government,GO,23/04/2010,Minor office costs,RCU - PAM - Property Asset Management,SECURASOUND LIMITED,5106131692,"2,104.48"
Communities & Local Government,GO,23/04/2010,Rates,RCU - PAM - Property Asset Management,MANCHESTER CITY COUNCIL,2100179835,"3,395.00"
Communities & Local Government,GO,23/04/2010,Rates,RCU - PAM - Property Asset Management,MANCHESTER CITY COUNCIL,5106131683,"8,578.30"
Communities & Local Government,GO,23/04/2010,Rates,RCU - PAM - Property Asset Management,MANCHESTER CITY COUNCIL,5106131688,891.43
Communities & Local Government,GO,23/04/2010,Rates,RCU - PAM - Property Asset Management,MANCHESTER CITY COUNCIL,5106131689,"5,242.57"
Communities & Local Government,GO,23/04/2010,Stationery,GOSE,RR DONNELLEY GLOBAL DOC SOLS GRP LT,5106131597,750.12
Communities & Local Government,GO,23/04/2010,Training,GOSE,ESRI (UK) LIMITED,5106131707,630
Communities & Local Government,GO,23/04/2010,Training,GOSE,ESRI (UK) LIMITED,5106131709,630
Communities & Local Government,GO,23/04/2010,Training,GOSE,NATIONAL SCHOOL OF GOVERNMENT,5106131758,"1,240.00"
Communities & Local Government,GO,26/04/2010,Agency Staff,GOEM,REED SPECIALIST RECRUITMENT LTD,5106131926,"1,640.80"
Communities & Local Government,GO,26/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106131957,645.45
Communities & Local Government,GO,26/04/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106131817,"2,006.10"
Communities & Local Government,GO,26/04/2010,Conferences and Meeting Facilities,GONW,CHESTER PERFORMS,5106131982,"10,000.00"
Communities & Local Government,GO,26/04/2010,Hospitalty,GOWM,West Midlands Police Authority,2100179919,500
Communities & Local Government,GO,26/04/2010,Minor office costs,RCU - PAM - Property Asset Management,PAYNE SECURITY,5106131985,"3,031.50"
Communities & Local Government,GO,26/04/2010,Printing,GORCU Admin DEL Votd,GOVERNMENT CAR & DESPATCH AGENCY,2100179923,"1,006.98"
Communities & Local Government,GO,26/04/2010,Purchase of Consultancy Services,GORCU Admin DEL Votd,MARKET & OPINION RESEARCH INT LTD,5106131840,"28,200.00"
Communities & Local Government,GO,26/04/2010,Training,GOSW,INSIGHT LEARNING CONSULTANCY,5106131833,590.09
Communities & Local Government,GO,27/04/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106132025,"1,023.73"
Communities & Local Government,GO,27/04/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106132164,676.68
Communities & Local Government,GO,27/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106132053,803.27
Communities & Local Government,GO,27/04/2010,Conferences and Meeting Facilities,GOEM,CARERS FEDERATION LTD,2100179942,"1,600.00"
Communities & Local Government,GO,27/04/2010,Conferences and Meeting Facilities,GONW,CENTRE FOR ECON & SOCIAL INCLUSION,5106132151,"1,177.64"
Communities & Local Government,GO,27/04/2010,Conferences and Meeting Facilities,GONW,PLUS DANE HOUSING GROUP LTD,5106132028,"10,000.00"
Communities & Local Government,GO,27/04/2010,Conferences and Meeting Facilities,GONW,WIZE-UP LTD,5106132136,"1,194.60"
Communities & Local Government,GO,27/04/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,2100179984,"14,950.59"
Communities & Local Government,GO,27/04/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,2100180005,"11,198.83"
Communities & Local Government,GO,27/04/2010,Gas,RCU - PAM - Property Asset Management,BRITISH GAS BUSINESS,2100179945,"7,033.73"
Communities & Local Government,GO,27/04/2010,Training,GOL,BOURTON GROUP LTD,5106132166,"24,385.66"
Communities & Local Government,GO,27/04/2010,Training,GONW,WIZE-UP LTD,5106132137,"1,791.40"
Communities & Local Government,GO,27/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,2100179984,"2,364.50"
Communities & Local Government,GO,27/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,2100180005,278.44
Communities & Local Government,GO,27/04/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,2300001976,"-1,683.49"
Communities & Local Government,GO,28/04/2010,Agency Staff,GOE,REED EMPLOYMENT SERVICES,5106132212,534.92
Communities & Local Government,GO,28/04/2010,Agency Staff,GONW,ROBERT HALF LIMITED,5106132203,678.21
Communities & Local Government,GO,28/04/2010,Agency Staff,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002286,"14,303.35"
Communities & Local Government,GO,28/04/2010,Conferences and Meeting Facilities,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002285,"3,568.70"
Communities & Local Government,GO,28/04/2010,Printing,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002282,"6,091.40"
Communities & Local Government,GO,28/04/2010,Training,GOSE,QUALITY SOUTH EAST,2100180037,"1,762.50"
Communities & Local Government,GO,29/04/2010,Agency Staff,GONE,REED SPECIALIST RECRUITMENT LTD,5106132411,561.18
Communities & Local Government,GO,29/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106132335,803.27
Communities & Local Government,GO,29/04/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106132426,"1,180.70"
Communities & Local Government,GO,29/04/2010,Electricity,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002292,"3,560.91"
Communities & Local Government,GO,29/04/2010,Gas,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002292,"5,392.51"
Communities & Local Government,GO,29/04/2010,Minor office costs,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002292,930.6
Communities & Local Government,GO,29/04/2010,Professional services,GOSW,SOUTHAMPTON UNIVERSITY HOSPITAL TRU,2100180107,"10,000.00"
Communities & Local Government,GO,29/04/2010,Rates,RCU - PAM - Property Asset Management,NOTTINGHAM CITY COUNCIL,5106132325,"40,630.52"
Communities & Local Government,GO,29/04/2010,Storage,GOEM,RADS,5106132434,"1,669.50"
Communities & Local Government,GO,29/04/2010,Training,GONE,NATIONAL SCHOOL OF GOVERNMENT,5106132380,"2,250.00"
Communities & Local Government,GO,29/04/2010,Water,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002292,556.96
Communities & Local Government,GO,30/04/2010,Agency Staff,GOEM,REED SPECIALIST RECRUITMENT LTD,5106132549,"2,515.74"
Communities & Local Government,GO,30/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106132464,543.44
Communities & Local Government,GO,30/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106132562,"1,096.94"
Communities & Local Government,GO,30/04/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106132565,"1,033.35"
