Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Technical Advice,Shareholder Executive - Shareholder Executive,RAYMOND PYLE,1040683,4353, -Technical Advice,E1W 1AH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040684,1045.76, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040685,4169.32, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040686,591.81, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040687,597.69, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040688,170.05, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040689,86.55, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040690,86.55, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040691,86.55, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040692,86.55, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040693,9.43, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Others UK Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040695,177.01, -Others UK Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040696,1062.15, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040697,8.7, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040699,166.68, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040700,913.86, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040702,251.82, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040703,15.48, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040705,198.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040706,198.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/12/2011,Postage,"Legal, People & Communications Group - Legal Services",TNT UK LTD,1040707,15.68, -Postage,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040708,198.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040709,198.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040710,198.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040711,302.47, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040712,302.47, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1040713,960, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/12/2011,Postage,"Legal, People & Communications Group - Legal Services",TNT UK LTD,1040715,490.2, -Postage,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/12/2011,Outsourced Programme Management Services,Business & Skills Group - Advanced Manufacturing Services,NATIONAL MICROELECTRONICS INSTITUTE (NMI),1040717,3000, -Outsourced Programme Management Services,EH54 6GU,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Stationery,Finance & Commercial Group - Commercial Directorate,SMITHPACK LTD,1040722,2176.64, -Stationery,SN12 6TR,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Stationery,Finance & Commercial Group - Commercial Directorate,SMITHPACK LTD,1040723,274.8, -Stationery,SN12 6TR,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Stationery,Finance & Commercial Group - Commercial Directorate,SMITHPACK LTD,1040724,242.4, -Stationery,SN12 6TR,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Organisation Design",VMA GLOBAL RESOURCING GROUP LTD,1040729,1590, -Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,RUSSAM GMS LTD,1040730,2756.25, -ICT Maintenance & Upkeep,LU6 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,GIDEON SAAR,1040737,450, -Research & Development Expenditure (Programme),NY 14850,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,KENNETH KAVAJECZ,1040738,450, -Research & Development Expenditure (Programme),WI 53706,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,ROSARIO NUNZIO MANTEGNA,1040739,450, -Research & Development Expenditure (Programme),1-90128,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Communications & Marketing Training,"Legal, People & Communications Group - Communications Directorate",COI COMMUNICATIONS,1040744,600, -Communications & Marketing Training,SE1 7DU,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1040745,3030, -Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/12/2011,Telephone Helpline Services,Market Frameworks - Labour Market,COI COMMUNICATIONS,1040748,65791.6, -Telephone Helpline Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Goods Received Not Invoiced Accruals (SYSTEM),Corporate Payments,COI COMMUNICATIONS,1040750,6.14,Goods Received Not Invoiced Accruals (SYSTEM),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Purchase of  Advertising and Publicity (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1040750,6331.19, -Purchase of  Advertising and Publicity (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Maintenance (Programme),Shareholder Executive - Shareholder Executive,H HAVERY (2006) LTD,1040753,118, -Maintenance (Programme),M41 7AG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1040773,11600, -ICT Infrastructure Specific Service,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",INTERACT LTD,1040775,2160, -Leadership & People Management Training,SE1 0DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1040779,1856.39, -ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040781,1629.25, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040781,2388.11, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040784,2379.32, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040786,20749.64, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040787,18907.65, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Other External Recruitment Costs (Staff),"Legal, People & Communications Group - Communications Directorate",PETER LOCKYER ADVERTISING LTD,1040789,785, -Other External Recruitment Costs (Staff),CO3 0NG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,SCIENCE MEDIA CENTRE,1040790,4940, -Grants - Current - Other,NW1 2BE,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1040792,1162.22, -ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2011,Occupational Health Service,"Legal, People & Communications Group - Human Resources",MEDIGOLD HEALTH CONSULTANCY LTD,1040795,2250, -Occupational Health Service,NN4 7BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1040796,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040797,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040798,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040799,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040800,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040801,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040802,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040803,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040804,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1040805,215, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Electricity,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040806,692.84, -Electricity,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040806,3.64, -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040806,45.83, -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Electricity,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040807,634.15, -Electricity,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040807,3.43, -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040807,45.7, -Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2011,Water,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1040807,154.67, -Water,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/12/2011,Media and Design Services,Business & Skills Group - Enterprise Directorate,EDUCATION & EMPLOYERS TASKFORCE,1040811,2000, -Media and Design Services,WC1V 7EX,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1040812,-7184.59, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1040812,10000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Other Training Costs,Business & Skills Group - FE & Skills Investment,AOC CREATE LTD T/A ASSOCIATION OF COLLEGES,1040813,250, -Other Training Costs,WC1A 1HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Postage,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1040814,10302, -Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Freight Charges,Finance & Commercial Group - Commercial Directorate,DHL GLOBAL FORWARDING (UK) LTD,1040816,112.24, -Freight Charges,TW18 4BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Freight Charges,Finance & Commercial Group - Commercial Directorate,DHL GLOBAL FORWARDING (UK) LTD,1040818,1886.67, -Freight Charges,TW18 4BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040819,1757.18, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040820,39, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040821,11247.63, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2011,Stationery,"Legal, People & Communications Group - Legal Services",CANFORD AUDIO plc,1040822,70.8, -Stationery,NE38 0BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040823,731.1, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040824,8.86, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040825,36.4, -Accommodation Rentals,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040826,8.2, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Static Line Rental,"Legal, People & Communications Group - Legal Services",BRITISH TELECOMMUNICATIONS plc (BT),1040827,107.92, -Static Line Rental,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040828,182.62, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040829,36.34, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040831,3944.72, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040832,32.5, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2011,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1040833,21571, -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040834,380.3, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,"Furniture, Fixtures & Fittings - Clearing",Finance & Commercial Group - Commercial Directorate,SENATOR INTERNATIONAL LTD,1040835,12372.48,"Furniture, Fixtures & Fittings - Clearing",BB5 5YE,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040836,760.6, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2011,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1040838,28011, -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040840,405, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040841,110.62, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040844,380.3, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040845,380.3, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040846,110.62, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040847,32.5, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1040848,72, -Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/12/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,UNIVERSITY OF LIVERPOOL,1040849,1250, -Grants - Current - Other,L69 7ZX,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1040850,163.8, -Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1040850,44.22, -Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1040851,64.16, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/12/2011,Sponsorship Support,ESBR - Better Regulation Executive (BRE),Noel Ford,1040852,300, -Sponsorship Support,SY25 6AX,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040853,548.2, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/12/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040854,4.83, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
