Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,08-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1032555,"22,460.40",
FCO,FCO,08-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1032555,-0.02,
FCO,FCO,22-Dec-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1033763,"62,867.50",
FCO,FCO,22-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1033763,"12,573.50",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,"12,400.00",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,"4,200.00",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,"1,600.00",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,"2,100.00",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,401,
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,400,
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,"1,600.00",
FCO,FCO,05-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,KEY 4 LEARNING LTD,1032283,"4,540.20",
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,-401,
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,383.2,
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,17.8,
FCO,FCO,05-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,KEY 4 LEARNING LTD,1032283,-3.56,
FCO,FCO,05-Dec-11,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1032283,3.56,
FCO,FCO,02-Dec-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CONCILIATION RESOURCES,1032205,"73,256.00",
FCO,FCO,19-Dec-11,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,COMMISSION FOR THE CONSERVATION OF ANTARCTIC MARINE LIVING RESOURCES,11287,"83,072.60",
FCO,FCO,07-Dec-11,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,GOVERNMENT OF SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,1032515,"500,000.00",
FCO,FCO,02-Dec-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1032217,"55,103.00",
FCO,FCO,02-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1032217,"11,020.60",
FCO,FCO,19-Dec-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1033406,"24,676.00",
FCO,FCO,19-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1033406,"4,935.20",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"2,523.18",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"4,221.09",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"8,778.38",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,756.39,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,785.72,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,540.07,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,540,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,215.13,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"3,193.92",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,453.03,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"6,782.12",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"1,802.00",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"38,611.37",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"3,500.89",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,226.41,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"1,065.11",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,755.58,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,550,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,538.14,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,609.26,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"2,421.87",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"3,883.38",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,540,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"1,429.86",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"3,766.69",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"7,715.24",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"1,888.36",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,539.74,
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"3,915.01",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"5,489.34",
FCO,FCO,29-Dec-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001177,"2,147.72",
FCO,FCO,13-Dec-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"3,558.08",
FCO,FCO,13-Dec-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,704.7,
FCO,FCO,13-Dec-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,510.52,
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"4,122.77",
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,349.67,
FCO,FCO,13-Dec-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,69.77,
FCO,FCO,13-Dec-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,385.55,
FCO,FCO,13-Dec-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"7,084.15",
FCO,FCO,13-Dec-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"5,056.04",
FCO,FCO,13-Dec-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"1,771.03",
FCO,FCO,13-Dec-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"1,059.91",
FCO,FCO,13-Dec-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,749.42,
FCO,FCO,13-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"5,480.80",
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,56.98,
FCO,FCO,13-Dec-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-3,558.08",
FCO,FCO,13-Dec-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-704.7,
FCO,FCO,13-Dec-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-510.52,
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-4,122.77",
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-349.67,
FCO,FCO,13-Dec-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-69.77,
FCO,FCO,13-Dec-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-385.55,
FCO,FCO,13-Dec-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-7,084.15",
FCO,FCO,13-Dec-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-5,056.04",
FCO,FCO,13-Dec-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-1,771.03",
FCO,FCO,13-Dec-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-1,059.91",
FCO,FCO,13-Dec-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-749.42,
FCO,FCO,13-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"-5,480.80",
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,-56.98,
FCO,FCO,13-Dec-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"3,558.09",
FCO,FCO,13-Dec-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,704.7,
FCO,FCO,13-Dec-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,510.52,
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"4,122.77",
FCO,FCO,13-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,406.65,
FCO,FCO,13-Dec-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,69.77,
FCO,FCO,13-Dec-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,385.54,
FCO,FCO,13-Dec-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"7,084.15",
FCO,FCO,13-Dec-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"5,056.03",
FCO,FCO,13-Dec-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"1,771.03",
FCO,FCO,13-Dec-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"1,059.91",
FCO,FCO,13-Dec-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,749.43,
FCO,FCO,13-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11271,"5,480.80",
FCO,FCO,23-Dec-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"3,558.09",
FCO,FCO,23-Dec-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,704.7,
FCO,FCO,23-Dec-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,510.52,
FCO,FCO,23-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"4,122.77",
FCO,FCO,23-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,406.65,
FCO,FCO,23-Dec-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,69.77,
FCO,FCO,23-Dec-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,385.54,
FCO,FCO,23-Dec-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"7,084.15",
FCO,FCO,23-Dec-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"5,056.03",
FCO,FCO,23-Dec-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"1,771.03",
FCO,FCO,23-Dec-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"1,059.91",
FCO,FCO,23-Dec-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,749.43,
FCO,FCO,23-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11288,"5,480.80",
FCO,FCO,23-Dec-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"4,333.40",
FCO,FCO,23-Dec-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"2,498.80",
FCO,FCO,23-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,375.94,
FCO,FCO,23-Dec-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,78.37,
FCO,FCO,23-Dec-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,119.86,
FCO,FCO,23-Dec-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,18.05,
FCO,FCO,23-Dec-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,83.88,
FCO,FCO,23-Dec-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"35,169.81",
FCO,FCO,23-Dec-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"5,020.91",
FCO,FCO,23-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"7,802.01",
FCO,FCO,23-Dec-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,187.45,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,910.01,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,524.74,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,78.95,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,16.46,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,25.17,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,3.79,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,17.62,
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"7,385.66",
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"1,054.39",
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,"1,638.42",
FCO,FCO,23-Dec-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003196,39.36,
FCO,FCO,09-Dec-11,Rental Payments - non residential,DG CHANGE & DELIVERY,NATIONAL HOTEL COMPLEX,1004247,"89,879.07",
FCO,FCO,12-Dec-11,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1032829,"34,457.00",
FCO,FCO,12-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1032829,"6,891.40",
FCO,FCO,23-Dec-11,IT/IS Consultancy,DG CENTRAL GROUP,LOGICA UK LTD,1033962,"166,189.00",
FCO,FCO,23-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1033962,"33,237.80",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"39,921.90",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"7,984.38",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"-39,921.90",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"-7,984.38",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"39,134.48",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,"7,826.90",
FCO,FCO,14-Dec-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1033115,-0.01,
FCO,FCO,23-Dec-11,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,MRAG LTD,1033967,"98,236.36",
FCO,FCO,23-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,MRAG LTD,1033967,"19,647.27",
FCO,FCO,15-Dec-11,Rental Payments - non residential,DG CHANGE & DELIVERY,SEIKO EPSON,1002227,"23,819.01",
FCO,FCO,15-Dec-11,Electricity Non-Residential,#N/A,SEIKO EPSON,1002227,"2,453.29",
FCO,FCO,23-Dec-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,AGENCIA CONSULTING LTD,1033911,"26,362.49",
FCO,FCO,07-Dec-11,Information Systems Maintenance,DG CENTRAL GROUP,STERIA LTD,1032543,"77,870.00",
FCO,FCO,07-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1032543,"15,574.00",
FCO,FCO,27-Dec-11,Construction Project more than £10k,#N/A,BAHWAN ENGINEERING CO LLC,200001397,"26,384.90",
FCO,FCO,07-Dec-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS & ASSOCIATES LTD,1032514,"65,693.65",
FCO,FCO,12-Dec-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WESTMINSTER FOUNDATION FOR DEMOCRACY,1032864,"71,833.00",
FCO,FCO,21-Dec-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WESTMINSTER FOUNDATION FOR DEMOCRACY,1033744,"537,019.00",
FCO,FCO,20-Dec-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,MEDIA RIGHTS AGENDA,700003598,"89,999.28",
FCO,FCO,07-Dec-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INTERNATIONAL PEACE COOPERATION CENTER,600000439,"27,600.03",
FCO,FCO,21-Dec-11,Rental Payments - non residential,DG CHANGE & DELIVERY,NELSON LUXEMBOURG PROPERTIES DEVELOPMENT SARL,1010948,"217,320.72",
FCO,FCO,07-Dec-11,Temporary Staff (Admin and Clerical Only),DG CHANGE & DELIVERY,DTZ CONSULTING AND RESEARCH,1032505,"26,487.50",
FCO,FCO,07-Dec-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1032505,"5,297.50",
FCO,FCO,14-Dec-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,PT SUCOFINDO LABORATORIUM,12112,"37,468.45",
FCO,FCO,07-Dec-11,Construction Project more than £10k,#N/A,MAX ENGINEERING,1000397,"27,411.35",
