Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,969114,Consumption of medical dental and veterinary inventory,"27,308.32"
Ministry of Defence,Ministry of Defence,18/07/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAILION DEUTSCHLAND AG,,5000081106,Freight movement costs,"27,275.76"
Ministry of Defence,Ministry of Defence,10/07/2012,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,963253,Information technology services,"27,252.58"
Ministry of Defence,Ministry of Defence,02/07/2012,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014436,Aircraft landing fees,"27,241.58"
Ministry of Defence,Ministry of Defence,27/07/2012,IT and communication services,Defence Infrastructure Organisation ,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,973056,Line + telephone rental including commercial charge for use of radio frequencies,"27,213.16"
Ministry of Defence,Ministry of Defence,26/07/2012,Rent and rates,Defence Infrastructure Organisation ,TOWN CENTRE SECURITIES PLC,LS2 8LY,972937,Rent land - non civil estate property + married quarter property,"27,213.00"
Ministry of Defence,Ministry of Defence,17/07/2012,Estate management,Navy Command,OCS GROUP UK LIMITED,LA3 3BJ,967594,Estate + facilities management services - accommodation inventory + service,"27,165.79"
Ministry of Defence,Ministry of Defence,10/07/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,963412,Military short term detached duty,"27,129.70"
Ministry of Defence,Ministry of Defence,20/07/2012,Estate management,Command Joint Operations,SERCO LIMITED,RG27 9UY,969754,Works - estate management,"27,064.84"
Ministry of Defence,Defence Science and Technology Laboratory,10/07/2012,Materials & Equipment,Operations,EVODIA LIMITED,,V - 9000144095 - 00139931,,"27,051.00"
Ministry of Defence,Ministry of Defence,20/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,OL9 7LD,969599,Equipment support non-project costs,"27,012.33"
Ministry of Defence,Ministry of Defence,18/07/2012,Medical treatment & stores and welfare services,Land Forces,HULLAVINGTON PRIMARY SCHOOL,SN14 6DL,968093,Schools + community relations initiatives,"27,000.00"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,964844,Cost of other material consumed,"26,997.94"
Ministry of Defence,Ministry of Defence,19/07/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,969077,Spend on Inventory - General,"26,994.21"
Ministry of Defence,Ministry of Defence,24/07/2012,General services and support,Land Forces,MOUNTAIN SPIRIT OUTDOOR LTD,PH22 1PD,971096,Purchase of defence support equipment below capitalisation threshold of £25k.,"26,970.00"
Ministry of Defence,Ministry of Defence,19/07/2012,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,968768,Raw material and consumable or capital spare purchased,"26,955.21"
Ministry of Defence,Defence Science and Technology Laboratory,06/07/2012,Sub Contracted Work,Operations,ATKINS LIMITED,,V - 9000143981 - 00137812,,"26,951.04"
Ministry of Defence,Defence Science and Technology Laboratory,24/07/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000144484 - 00139591,,"26,899.54"
Ministry of Defence,Ministry of Defence,27/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,973158,Freight movement costs,"26,897.42"
Ministry of Defence,Ministry of Defence,05/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,TEAM SIMOCO LIMITED,DE1 1NH,961359,Equipment support project costs,"26,868.44"
Ministry of Defence,Ministry of Defence,30/07/2012,Fees for professional services,Land Forces,NATIONAL PROBATION SERVICE FOR ENGLAND AND WALES,SO23 8DQ,974295,Fees for professional services excluding legal fees,"26,810.70"
Ministry of Defence,Ministry of Defence,27/07/2012,"Adminstration, claims, compensation and awards",Central TLB,NORTH YORKSHIRE COUNTY COUNCIL,DL7 8AL,973538,Cost of claims/compensation and related expenses against MOD,"26,800.00"
Ministry of Defence,Ministry of Defence,16/07/2012,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,966500,Consumption of general inventory,"26,662.44"
Ministry of Defence,Ministry of Defence,25/07/2012,Spend on Inventory - General,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,971695,Spend on Inventory - General,"26,656.88"
Ministry of Defence,Ministry of Defence,04/07/2012,Medical treatment & stores and welfare services,Command Joint Operations,1ST DENTAL PRODUCTS LIMITED,HG2 7AB,960016,Medical health services,"26,570.31"
Ministry of Defence,Ministry of Defence,02/07/2012,Spend on Inventory - General,Defence Equipment & Support,LAND ROVER,LE9 9JT,959248,Spend on Inventory - General,"26,550.10"
Ministry of Defence,Ministry of Defence,06/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,M S INSTRUMENTS PUBLIC LIMITED  COMPANY,BR5 4BQ,961856,Equipment support project costs,"26,548.80"
Ministry of Defence,Ministry of Defence,13/07/2012,IT and communication services,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,966288,IT Services -internal costs,"26,489.84"
Ministry of Defence,Ministry of Defence,20/07/2012,Design services and minor equipment purchases,Air Command,NATS (EN ROUTE) PUBLIC LIMITED COMPANY,EH12 5HG,969628,Equipment support non-project costs,"26,477.10"
Ministry of Defence,Ministry of Defence,26/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,972355,Freight movement costs,"26,453.41"
Ministry of Defence,Ministry of Defence,26/07/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,972209,Estate + facilities management services - accommodation inventory + service,"26,451.16"
Ministry of Defence,Ministry of Defence,13/07/2012,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,965792,Cost of food services,"26,417.95"
Ministry of Defence,Ministry of Defence,30/07/2012,Fees for professional services,Land Forces,AKQA LIMITED,EC1M 4BL,973773,Fees for professional services excluding legal fees,"26,370.00"
Ministry of Defence,Ministry of Defence,09/07/2012,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,'200000014492,Works - estate management,"26,364.19"
Ministry of Defence,Ministry of Defence,12/07/2012,Spend on Inventory - General,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,WN8 9RA,964697,Spend on Inventory - General,"26,352.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,09/07/2012,Rent and rates,Infrastructure,LAND & PROPERTY SERVICES,,1145,Rent buildings - non civil estate property and married quarter property,"26,349.54"
Ministry of Defence,Ministry of Defence,13/07/2012,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,966296,Rent buildings - non civil estate property and married quarter property,"26,336.42"
Ministry of Defence,Defence Science and Technology Laboratory,27/07/2012,Local Authority Rates,Infrastructure,WINCHESTER CITY COUNCIL,,V - 9000144522 - 00140989,,"26,335.00"
Ministry of Defence,Ministry of Defence,03/07/2012,Payment of utilities,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,959659,Utilities consumed - electricity,"26,315.92"
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,969882,Cost of other material consumed,"26,230.70"
Ministry of Defence,Ministry of Defence,13/07/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,966261,Equipment support non-project costs,"26,194.64"
Ministry of Defence,Ministry of Defence,09/07/2012,Purchase of inventory and services ,Defence Equipment & Support,HENKEL LTD,AL10 9EY,962519,Raw material and consumable or capital spare purchased,"26,177.53"
Ministry of Defence,Ministry of Defence,10/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,ANSELL JONES MARINE SERVICES LTD.,PA5 8BT,962981,Equipment support non-project costs,"26,174.52"
Ministry of Defence,Ministry of Defence,13/07/2012,Estate management,Air Command,SAFESKYS LTD,HP11 1LT,966248,Estate + facilities management services - accommodation inventory + service,"26,168.83"
Ministry of Defence,Ministry of Defence,27/07/2012,Food and clothing,Defence Equipment & Support,BABCOCK MARINE (CLYDE) LIMITED,G84 8HL,973055,Cost of food purchases,"26,158.87"
Ministry of Defence,Defence Science and Technology Laboratory,20/07/2012,Sub Contracted Work,Programme Office,S. & C. THERMOFLUIDS LIMITED,,V - 9000144335 - 00139928,,"26,152.46"
Ministry of Defence,Defence Science and Technology Laboratory,20/07/2012,Sub Contracted Work,Operations,UNIVERSITY OF EXETER,,V - 9000144355 - 00124142,,"26,123.00"
Ministry of Defence,Ministry of Defence,25/07/2012,Estate management,Command Joint Operations,SERCO LIMITED,RG27 9UY,972034,Works - estate management,"26,107.79"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,09/07/2012,Rent and rates,Infrastructure,LAND & PROPERTY SERVICES,,1127,Rent buildings - non civil estate property and married quarter property,"26,095.56"
Ministry of Defence,Ministry of Defence,26/07/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,972858,Estate + facilities management services - accommodation inventory + service,"26,077.60"
Ministry of Defence,Ministry of Defence,18/07/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,968058,Utilities consumed - heating oil,"26,076.96"
Ministry of Defence,Ministry of Defence,01/07/2012,Rent and rates,Defence Infrastructure Organisation ,STRATHMORE ESTATES,,CO 007,Rent land - non civil estate property + married quarter property,"26,072.98"
Ministry of Defence,Ministry of Defence,27/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,973298,Equipment support project costs,"26,058.75"
Ministry of Defence,Ministry of Defence,13/07/2012,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,966405,Rent buildings - non civil estate property and married quarter property,"26,055.91"
Ministry of Defence,Defence Science and Technology Laboratory,03/07/2012,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,,V - 9000143925 - 00136887,,"26,042.35"
Ministry of Defence,Ministry of Defence,17/07/2012,Spend on Inventory - General,Defence Equipment & Support,HARRINGTON GENERATORS INTERNATIONAL LTD,DE4 4FY,967492,Spend on Inventory - General,"26,027.88"
Ministry of Defence,Ministry of Defence,10/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,963096,Freight movement costs,"26,014.94"
Ministry of Defence,Ministry of Defence,17/07/2012,Payment of utilities,Defence Infrastructure Organisation ,SGS UNITED KINGDOM LIMITED,CH65 3EN,967662,Utilities consumed - heating oil,"25,999.70"
Ministry of Defence,Ministry of Defence,11/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,963750,Freight movement costs,"25,987.98"
Ministry of Defence,Ministry of Defence,13/07/2012,Rent and rates,Defence Infrastructure Organisation ,DOVER DISTRICT COUNCIL,CT16 3PG,965825,Rent buildings - non civil estate property and married quarter property,"25,976.38"
Ministry of Defence,Ministry of Defence,25/07/2012,Fees for professional services,Land Forces,ELAN COMPUTING LTD,EC1R 3DR,971662,Fees for professional services excluding legal fees,"25,965.25"
Ministry of Defence,Ministry of Defence,05/07/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,961327,Estate + facilities management services - accommodation inventory + service,"25,965.12"
Ministry of Defence,Ministry of Defence,02/07/2012,Design services and minor equipment purchases,Land Forces,TRAVIS PERKINS TRADING COMPANY LIMITED,NN5 7UE,959531,Equipment support non-project costs,"25,950.50"
Ministry of Defence,Ministry of Defence,19/07/2012,Spend on Inventory - General,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,DY4 7UD,968608,Spend on Inventory - General,"25,922.58"
Ministry of Defence,Ministry of Defence,31/07/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,975132,Cost of other material consumed,"25,904.55"
Ministry of Defence,Ministry of Defence,16/07/2012,Estate management,Defence Equipment & Support,JACOBS ENGINEERING U.K. LIMITED,G2 7HX,966821,Works - estate management,"25,887.00"
Ministry of Defence,Ministry of Defence,18/07/2012,Administration,Central TLB,G4S ASSESSMENT SERVICES (UK) LIMITED,GL20 8NB,170455,General administration,"25,886.00"
Ministry of Defence,Ministry of Defence,24/07/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,971170,Military short term detached duty,"25,867.50"
Ministry of Defence,Ministry of Defence,10/07/2012,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,963002,Spend on Inventory - General,"25,863.30"
Ministry of Defence,Ministry of Defence,19/07/2012,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,968611,Utilities consumed - gas,"25,741.06"
Ministry of Defence,Defence Science and Technology Laboratory,06/07/2012,Sub Contracted Work,Operations,UNIVERSITY OF EXETER,,V - 9000143995 - 00138999,,"25,707.35"
Ministry of Defence,Ministry of Defence,06/07/2012,Spend on Inventory - General,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,DY4 7UD,961573,Spend on Inventory - General,"25,660.87"
Ministry of Defence,Ministry of Defence,03/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,959952,Equipment support project costs,"25,642.16"
Ministry of Defence,Ministry of Defence,31/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,975075,Equipment support project costs,"25,642.16"
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Command Joint Operations,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,973362,Consumption of medical dental and veterinary inventory,"25,615.59"
Ministry of Defence,Ministry of Defence,16/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CRONOS CONTAINERS LTD,SL7 3AB,966550,Freight movement costs,"25,598.25"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,09/07/2012,Rent and rates,Infrastructure,LAND & PROPERTY SERVICES,,1130,Rent buildings - non civil estate property and married quarter property,"25,581.79"
Ministry of Defence,Ministry of Defence,26/07/2012,Design services and minor equipment purchases,Land Forces,SAFESKYS LTD,HP11 1LT,972835,Equipment support non-project costs,"25,558.58"
Ministry of Defence,Ministry of Defence,19/07/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,969004,Cost of clothing and textile services received,"25,557.34"
