Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,31/01/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,895912,Transport other operating lease,"62,565.85"
Ministry of Defence,Defence Science and Technology Laboratory,27/01/2012,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000139641 - 00127358,,"62,480.31"
Ministry of Defence,Ministry of Defence,31/01/2012,Medical treatment & stores and welfare services,Central TLB,SAIS BRITSH SECTION,,CO Jan-12 007,Schools + community relations initiatives,"62,420.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Work,Operations,THE FOOD & ENVIROMENT RESEARCH AGENCIES,,V - 9000139201 - 00125582,,"62,314.00"
Ministry of Defence,Ministry of Defence,27/01/2012,IT and communication services,Central TLB,LOGICA UK LIMITED,CF31 9AP,894932,IT Services -internal costs,"62,171.20"
Ministry of Defence,Ministry of Defence,17/01/2012,IT and communication services,Defence Equipment & Support,FOREIGN MISC DUMMY CODE,,6000000401,Operating lease IT and communications,"62,001.94"
Ministry of Defence,Royal Hospital Chelsea GIA,09/01/2012,Property Management,Royal Hospital Chelsea,NORLAND MANAGED SERVICES LTD,,PIN118796,,"61,950.11"
Ministry of Defence,Ministry of Defence,30/01/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,UNIVAR LIMITED,BD1 5BD,895852,Raw materials and consumable oil and lubricants inventory purchased,"61,945.84"
Ministry of Defence,Ministry of Defence,12/01/2012,Estate management,Defence Infrastructure Organisation ,BABCOCK SUPPORT SERVICES LIMITED,BA1 5AB,888273,Works - estate management,"61,940.52"
Ministry of Defence,Ministry of Defence,26/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,894597,Fiscal asset under construction - capital in year addition,"61,862.95"
Ministry of Defence,Ministry of Defence,11/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,887649,Equipment support non-project costs,"61,738.55"
Ministry of Defence,Ministry of Defence,25/01/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,893940,Spend on Inventory - General,"61,720.91"
Ministry of Defence,Ministry of Defence,05/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,885861,Post design services which are not capitalised,"61,658.40"
Ministry of Defence,Ministry of Defence,31/01/2012,Administration,Central TLB,BAE SYSTEMS LTD,,CO Jan-12 001,General administration,"61,581.42"
Ministry of Defence,Ministry of Defence,24/01/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,892568,Spend on Inventory - General,"61,554.18"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Materials & Equipment,Operations,VWR INTERNATIONAL,,V - 9000139272 - 00124967,,"61,526.33"
Ministry of Defence,Ministry of Defence,24/01/2012,Purchase of inventory and services ,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,893096,Consumption of medical dental and veterinary inventory,"61,515.00"
Ministry of Defence,Ministry of Defence,19/01/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000070666,Utilities consumed - gas,"61,505.42"
Ministry of Defence,Ministry of Defence,25/01/2012,Externally delivered education and training,Land Forces,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,893422,External military training ,"61,400.10"
Ministry of Defence,Ministry of Defence,23/01/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,892498,Spend on Inventory - General,"61,284.65"
Ministry of Defence,Ministry of Defence,26/01/2012,Rental of plant and machinery,Defence Equipment & Support,ALC (SPC) LIMITED,OX25 2LD,894007,Plant + machinery private finance initiative - service concession arrangements service charge,"61,164.73"
Ministry of Defence,Ministry of Defence,20/01/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,892207,Works - estate management,"61,053.16"
Ministry of Defence,Ministry of Defence,18/01/2012,Fuel for military use,Air Command,EUROSHELL DEUTSCHLAND GMBH,,5000070471,Oil and lubricants consumed excluding those from the inventory system,"61,046.02"
Ministry of Defence,Royal Hospital Chelsea GIA,12/12/2011,Security,Royal Hospital Chelsea,WILSONS,,PIN118781,,"60,981.46"
Ministry of Defence,Royal Hospital Chelsea GIA,15/12/2011,Security,Royal Hospital Chelsea,WILSONS,,PIN118783,,"60,981.46"
Ministry of Defence,Royal Hospital Chelsea GIA,15/12/2011,Security,Royal Hospital Chelsea,WILSONS,,PIN118784,,"60,981.46"
Ministry of Defence,Defence Science and Technology Laboratory,27/01/2012,Materials & Equipment,Operations,METTLER-TOLEDO LIMITED,,V - 9000139630 - 00126210,,"60,889.00"
Ministry of Defence,Ministry of Defence,25/01/2012,Research and development,Defence Equipment & Support,ITS TESTING SERVICES (UK) LIMITED,W1S 2ES,166345,Research and development excluding defence science and technology laboratory,"60,842.00"
Ministry of Defence,Ministry of Defence,04/01/2012,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,885489,Fees for professional services excluding legal fees,"60,803.50"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000139253 - 00124976,,"60,725.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/01/2012,Sub Contracted Research,Programme Office,AEROSYSTEMS INTERNATIONAL LIMITED,,V - 9000139711 - 00125472,,"60,360.27"
Ministry of Defence,Ministry of Defence,16/01/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000070256,Utilities consumed - electricity,"60,285.71"
Ministry of Defence,Ministry of Defence,17/01/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,890135,Spend on Inventory - General,"60,168.00"
Ministry of Defence,Ministry of Defence,05/01/2012,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,DE74 2SJ,885931,External military training ,"60,155.00"
Ministry of Defence,Ministry of Defence,13/01/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE MUNSTER GMBH,,5000070172,Utilities consumed - electricity,"60,152.30"
Ministry of Defence,Ministry of Defence,18/01/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,PENTALVER TRANSPORT LTD,SO15 1AW,890791,Single use military equipment asset under construction - capital in year addition,"60,060.00"
Ministry of Defence,Ministry of Defence,13/01/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,889046,Spend on Inventory - General,"59,911.68"
Ministry of Defence,Council of Reserve forces and Cadets Associations,06/01/2012,Building maintenance and accommodation stores,Estates Management,H GOODSELL,,14087,Works - civil estate,"59,886.77"
Ministry of Defence,Ministry of Defence,26/01/2012,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,894544,Utilities consumed - electricity,"59,841.55"
Ministry of Defence,Ministry of Defence,20/01/2012,Spend on Inventory - General,Defence Equipment & Support,T W ENGINEERING COMPANY LTD,DE7 4RB,892163,Spend on Inventory - General,"59,829.00"
Ministry of Defence,Ministry of Defence,19/01/2012,Spend on Inventory - General,Defence Equipment & Support,SYKES GLOBAL SERVICES LTD,TD1 3HE,891549,Spend on Inventory - General,"59,639.82"
Ministry of Defence,Ministry of Defence,10/01/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,887390,Spend on Inventory - General,"59,616.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000139436 - 00125509,,"59,496.00"
Ministry of Defence,Ministry of Defence,23/01/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,892350,Utilities consumed - heating oil,"59,487.93"
Ministry of Defence,Ministry of Defence,12/01/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000069940,Utilities consumed - heating oil,"59,487.03"
Ministry of Defence,Ministry of Defence,11/01/2012,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,887906,Fees for professional services excluding legal fees,"59,480.54"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000139184 - 00124729,,"59,476.00"
Ministry of Defence,Ministry of Defence,04/01/2012,Purchase of inventory and services ,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,885580,Raw material and consumable or capital spare purchased,"59,229.24"
Ministry of Defence,Ministry of Defence,11/01/2012,Payment of utilities,Central TLB,GB OILS LIMITED,FK5 4RB,887842,Utilities consumed - heating oil,"59,058.88"
Ministry of Defence,Ministry of Defence,12/01/2012,Spend on Inventory - General,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,888584,Spend on Inventory - General,"58,968.00"
Ministry of Defence,Ministry of Defence,24/01/2012,Spend on Inventory - General,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,892798,Spend on Inventory - General,"58,927.48"
Ministry of Defence,Ministry of Defence,17/01/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,889998,Utilities consumed - electricity,"58,920.10"
Ministry of Defence,Ministry of Defence,19/01/2012,Payment of utilities,Defence Equipment & Support,PACE FUELCARE LIMITED,TW20 9AB,891450,Utilities consumed - heating oil,"58,804.58"
Ministry of Defence,Ministry of Defence,30/01/2012,Spend on Inventory - General,Defence Equipment & Support,KETECH SYSTEMS LIMITED,NG8 4GU,895555,Spend on Inventory - General,"58,800.00"
Ministry of Defence,Ministry of Defence,31/01/2012,Payment of utilities,Central TLB,KALOR GAS,,CO Jan-12 013,Utilities consumed - gas,"58,791.72"
Ministry of Defence,Ministry of Defence,31/12/2011,Rent and rates,Central TLB, L/L FERRARO ANTIMO GOVT HIRING 581-584+586-589+591-593,,228810,Rent buildings - married quarter property,"58,701.79"
Ministry of Defence,Ministry of Defence,24/01/2012,Food and clothing,Land Forces,LYONS PRESENTATIONS GROUP LIMITED,NW5 2RZ,892893,Cost of purchasing and repairing clothing,"58,688.00"
Ministry of Defence,Ministry of Defence,06/01/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013115,Cost of claims/compensation and related expenses against MOD,"58,578.70"
Ministry of Defence,Ministry of Defence,11/01/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,887667,Cost of food services,"58,562.99"
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,G3 SYSTEMS LIMITED,DT5 1PY,893558,Equipment support non-project costs,"58,529.32"
Ministry of Defence,Ministry of Defence,09/01/2012,Fuel for military use,Navy Command,ARVAL UK LTD,SN5 6PE,886582,Oil and lubricants consumed excluding those from the inventory system,"58,522.82"
Ministry of Defence,Ministry of Defence,20/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,891798,Freight movement costs,"58,515.31"
Ministry of Defence,Ministry of Defence,03/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,885449,Fiscal asset under construction - capital in year addition,"58,441.58"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Sub Contracted Research,Programme Office,PHOTONIS FRANCE SAS,,V - 0000000791 - 00126505,,"58,439.33"
Ministry of Defence,Ministry of Defence,12/01/2012,Spend on Inventory - General,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000006470,Spend on Inventory - General,"58,320.00"
Ministry of Defence,Ministry of Defence,20/01/2012,Spend on Inventory - General,Defence Equipment & Support,NP AEROSPACE LTD,CV6 5AQ,892028,Spend on Inventory - General,"58,308.54"
Ministry of Defence,Ministry of Defence,25/01/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013262,Cost of claims/compensation and related expenses against MOD,"58,279.98"
Ministry of Defence,Ministry of Defence,05/01/2012,Estate management,Air Command,JACOBS ENGINEERING U.K. LIMITED,G2 7HX,885760,Works - estate management,"58,247.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Work,Operations,TRW LIMITED TRADING AS TRW CONEKT,,V - 9000139260 - 00125702,,"58,129.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Spend on Inventory - General,Defence Equipment & Support,B.C.B. INTERNATIONAL LTD,CF24 2QS,889462,Spend on Inventory - General,"58,100.40"
Ministry of Defence,Ministry of Defence,24/01/2012,Rent and rates,Central TLB,CABINET OFFICE,CF14 3UW,'200000013249,Rent buildings - civil estate property,"58,023.93"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,,V - 9000139215 - 00126193,,"58,022.00"
Ministry of Defence,Ministry of Defence,06/01/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,886006,Spend on Inventory - General,"58,015.52"
Ministry of Defence,Defence Support Group,12/01/2012,Electricity,Business Stream 1,SCOTTISH HYDRO- ELECTRIC,,10149331,,"57,954.71"
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,AUTOCLAVE & INDUSTRIAL CONTROLS  LIMITED,BH16 5DA,886586,Equipment support non-project costs,"57,950.00"
Ministry of Defence,Ministry of Defence,11/01/2012,Externally delivered education and training,Central TLB,COMMUNICAID GROUP LIMITED,EC3A 5BU,887762,External military training ,"57,767.70"
Ministry of Defence,Ministry of Defence,18/01/2012,Administration,Air Command,CIVIL AVIATION AUTHORITY,RH6 0YR,890520,General administration,"57,500.00"
Ministry of Defence,Ministry of Defence,24/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,YOUNGMAN GROUP LTD,CM9 4LJ,893308,Equipment support non-project costs,"57,292.68"
Ministry of Defence,Ministry of Defence,26/01/2012,Rent and rates,Defence Infrastructure Organisation ,DIRECTOR OF FINANCE PROPERTY  SERVICES,SW1A 1AA,894173,Rent land - non civil estate property + married quarter property,"57,222.00"
Ministry of Defence,Ministry of Defence,16/01/2012,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,889511,Information technology services,"57,060.00"
Ministry of Defence,Ministry of Defence,20/01/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,891851,Utilities consumed - heating oil,"56,949.55"
Ministry of Defence,Ministry of Defence,13/01/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000070123,Works - estate management,"56,935.21"
