"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","C2","29258","36333","Administrator","9.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","D","23427","29092","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","E1","18370","22124","Administrative Support","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","E2","15623","18815","Administrative Support","1.92","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF2","37916","45090","Capability Management & Force Generation","27.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF3","47760","57200","Capability Management & Force Generation","46.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF3 (RFA)","47760","57200","Administrative Support","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF4","67032","77617","Capability Management & Force Generation","17.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF4 (RFA)","67032","77617","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OF5","81310","89408","Capability Management & Force Generation","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR1-3","17515","28940","Front Line Military","57.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR4","26405","33182","Capability Management & Force Generation","42.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR4 (RFA)","26405","33182","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR5-6","30013","36929","Front Line Military","38.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR7-8","33223","43252","Capability Management & Force Generation","69.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1444905","OR9","38600","46753","Capability Management & Force Generation","14.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","B2","47942","59535","Office Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","C1","35648","44268","Administrator","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","C2","29258","36333","Administrator","14.61","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","C2 MSF","29258","36333","Administrator","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","D","23427","29092","Administrator","28.76","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","E1","18370","22124","Administrative Support","32.81","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","E2","15623","18815","Administrative Support","8.81","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OF2","37916","45090","Information Superiority","17.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OF2 (RFA)","37916","45090","Information Superiority","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OF3","47760","57200","Information Superiority","31.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OF4","67032","77617","Information Superiority","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OF5","81310","89408","Information Superiority","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OR1-3","17515","28940","Information Superiority","20.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OR4","26405","33182","Information Superiority","37.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OR5-6","30013","36929","Information Superiority","68.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OR7-8","33223","43252","Information Superiority","79.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","OR9","38600","46753","Information Superiority","16.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","Skill Zone 2","16482","18010","General Hand","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121376","Skill Zone 3","18010","22150","General Hand","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","C1","35648","44268","Finance Resources and Plans","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","C2","29258","36333","Finance Resources and Plans","3.95","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","Civilian Medical Practitioner","65071","77303","Finance Resources and Plans","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","D","23427","29092","Finance Resources and Plans","2.64","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","E2","15623","18815","Personal Secretary","0.76","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","Nurse Specialist (GP Practice)","25528","34189","Finance Resources and Plans","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OF2","37916","45090","Finance Resources and Plans","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OF3","47760","57200","Finance Resources and Plans","10.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OF4","67032","77617","Finance Resources and Plans","13.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OF5","81310","89408","Finance Resources and Plans","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OR1-3","17515","28940","Finance Resources and Plans","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OR4","26405","33182","Finance Resources and Plans","12.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OR5-6","30013","36929","Finance Resources and Plans","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OR7-8","33223","43252","Finance Resources and Plans","8.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","OR9","38600","46753","Finance Resources and Plans","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","Pharmacy Technician","18402","21798","Finance Resources and Plans","1.01","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121945","Physiotherapist Advanced","30460","40157","Finance Resources and Plans","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","C1","35648","44268","Administrator","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","C2","29258","36333","Administrator","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","D","23427","29092","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","E1","18370","22124","Administrative Support","6.81","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","E2","15623","18815","Administrative Support","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF2","37916","45090","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF3","47760","57200","Capability Management & Force Generation","14.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF4","67032","77617","Capability Management & Force Generation","20.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF5","81310","89408","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR4","26405","33182","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR5-6","30013","36929","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR7-8","33223","43252","Capability Management & Force Generation","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR9","38600","46753","Capability Management & Force Generation","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF1","24615","32703","Manning and Training Margin","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF2","37916","45090","Capability Management & Force Generation","338.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF3","47760","57200","Capability Management & Force Generation","221.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF4","67032","77617","Capability Management & Force Generation","71.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OF5","81310","89408","Capability Management & Force Generation","14.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR1-3","17515","28940","Manning and Training Margin","1022.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR4","26405","33182","Capability Management & Force Generation","797.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR5-6","30013","36929","Capability Management & Force Generation","367.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR7-8","33223","43252","Capability Management & Force Generation","232.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1126447","OR9","38600","46753","Capability Management & Force Generation","17.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Area Officer Social Worker","47942","57245","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","B2","47942","59535","Office Manager","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","C1","35648","44268","Administrator","11.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","C2","29258","36333","Administrator","30.62","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","C2 MSF","29258","36333","Administrator","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","D","23427","29092","Administrator","41.62","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","E1","18370","22124","Administrative Support","83.15","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","E2","15623","18815","Administrative Support","26.26","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","JNC Lvl 2 (Youth Worker) 2-10","21525","28461","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","JNC Lvl 2 (Youth Worker) 3-11","22489","29392","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","JNC Lvl 3 (Youth Worker) 2-5","30219","32847","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF2","37916","45090","HR Officer","32.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF2 (RFA)","37916","45090","HR Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF3","47760","57200","HR Officer","59.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF3 (RFA)","47760","57200","HR Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF4","67032","77617","HR Officer","28.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF4 (RFA)","67032","77617","HR Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF5","81310","89408","HR Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OF5 (RFA)","81310","89408","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR1-3","17515","28940","HR Officer","38.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR4","26405","33182","HR Officer","48.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR4 (RFA)","26405","33182","HR Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR5-6","30013","36929","HR Officer","70.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR7-8","33223","43252","HR Officer","63.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","OR9","38600","46753","HR Officer","34.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Prof Qualified Worker Lvl 2b","25950","28237","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Retired Offr 2","30136","36333","Administrator","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Senior Social Worker","25238","43188","NHS/Retained Grade","7.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Social Worker 5721-001","23427","33738","NHS/Retained Grade","24.19","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Skill Zone 1","15083","16482","General Hand","13.19","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Skill Zone 2","16482","18010","General Hand","6.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Skill Zone 3","18010","22150","General Hand","8.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Y&C Wkr (Unq)","15324","23485","Youth Community Worker","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396167","OF3","47760","57200","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","Associate Specialist 2009","37321","80953","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","B1","56436","72185","Assistant Head","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","B2","47942","59535","Office Manager","2.54","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","C1","35648","44268","Administrator","6.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","C2","29258","36333","Administrator","21.69","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","Consultant (Med) 2003 Post-Oct-Abated","71152","95926","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","D","23427","29092","Administrator","22.35","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","E1","18370","22124","Administrative Support","18.46","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","E2","15623","18815","Administrative Support","7.43","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","NHS Band 7","30460","40157","NHS/Retained Grade","7.05","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF2","37916","45090","Medical","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF3","47760","57200","Medical","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF4","67032","77617","Medical","19.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF5","81310","89408","Medical","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR1-3","17515","28940","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR1-3 (RFA)","17265","28940","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR4","26405","33182","Medical","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR5-6","30013","36929","Medical","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR7-8","33223","43252","Medical","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR9","38600","46753","Medical","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","Skill Zone 1","15083","16482","General Hand","2.76","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","Skill Zone 2","16482","18010","General Hand","2.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","Skill Zone 3","18010","22150","General Hand","3.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","B2","47942","59535","Office Manager","1.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","C1","35648","44268","Administrator","1.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","C2","29258","36333","Administrator","1.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","D","23427","29092","Administrator","3.81","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","E1","18370","22124","Administrative Support","5.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF2","37916","45090","Legal","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF3","47760","57200","Legal","8.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF4","67032","77617","Legal","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF5","81310","89408","Legal","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR1-3","17515","28940","Legal","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR4","26405","33182","Legal","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR7-8","33223","43252","Legal","6.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR9","38600","46753","Legal","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","C2","29258","36333","Administrator","12.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","E1","18370","22124","Administrative Support","26.53","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","E2","15623","18815","Administrative Support","13.16","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OF2","37916","45090","Capability Management & Force Generation","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OF3","47760","57200","Capability Management & Force Generation","13.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OF4","67032","77617","Capability Management & Force Generation","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OF5","81310","89408","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OR1-3","17515","28940","Capability Management & Force Generation","12.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OR4","26405","33182","Capability Management & Force Generation","8.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OR5-6","30013","36929","Capability Management & Force Generation","50.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OR7-8","33223","43252","Capability Management & Force Generation","23.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","OR9","38600","46753","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","Retired Offr 2","30136","36333","Administrator","1.97","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","Skill Zone 1","15083","16482","General Hand","36.55","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","Skill Zone 2","16482","18010","General Hand","5.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103327","Skill Zone 3","18010","22150","General Hand","2.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","C2","29258","36333","Administrator","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","D","23427","29092","Administrator","9.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E1","18370","22124","Administrative Support","11.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E2","15623","18815","Administrative Support","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","Lecturer/Burnham Lecturer TSS Old Contract","30136","42315","Teaching","1.73","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF2","37916","45090","Capability Management & Force Generation","17.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF3","47760","57200","Capability Management & Force Generation","16.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF4","67032","77617","Capability Management & Force Generation","7.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR4","26405","33182","Capability Management & Force Generation","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR5-6","30013","36929","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR9","38600","46753","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","Retired Offr 2","30136","36333","Administrator","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E1","18370","22124","Administrative Support","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF2","37916","45090","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF3","47760","57200","Capability Management & Force Generation","19.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF4","67032","77617","Capability Management & Force Generation","7.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF5","81310","89408","Training and Education","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR1-3","17515","28940","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR5-6","30013","36929","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR7-8","33223","43252","Training and Education","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","C1","35648","44268","Administrator","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","C2","29258","36333","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","D","23427","29092","Administrator","8.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E1","18370","22124","Administrative Support","7.86","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF2","37916","45090","Capability Management & Force Generation","23.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF3","47760","57200","Capability Management & Force Generation","48.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF4","67032","77617","Capability Management & Force Generation","8.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF5","81310","89408","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR1-3","17515","28940","Training and Education","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR4","26405","33182","Capability Management & Force Generation","15.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR5-6","30013","36929","Capability Management & Force Generation","10.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR7-8","33223","43252","Training and Education","108.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR9","38600","46753","Capability Management & Force Generation","58.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","Skill Zone 1","15083","16482","General Hand","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","C1","35648","44268","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","D","23427","29092","Administrator","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E1","18370","22124","Administrative Support","9.59","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","E2","15623","18815","Administrative Support","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF1","24615","32703","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF2","37916","45090","Capability Management & Force Generation","20.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF3","47760","57200","Capability Management & Force Generation","24.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF4","67032","77617","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OF5","81310","89408","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR1-3","17515","28940","Training and Education","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR4","26405","33182","Capability Management & Force Generation","22.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR5-6","30013","36929","Capability Management & Force Generation","34.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR7-8","33223","43252","Training and Education","91.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","OR9","38600","46753","Capability Management & Force Generation","22.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1639793","Skill Zone 2","16482","18010","General Hand","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF2 (RFA)","37916","45090","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF3 (RFA)","47760","57200","Training and Education","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF4 (RFA)","67032","77617","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR1-3 (RFA)","17265","28940","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR4 (RFA)","26405","33182","Training and Education","7.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","C1","35648","44268","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","C2","29258","36333","Administrator","10.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Civilian Medical Practitioner","65071","77303","NHS/Retained Grade","1.57","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","D","23427","29092","Administrator","15.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","E1","18370","22124","Administrative Support","9.35","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","E2","15623","18815","Administrative Support","6.74","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Nurse (GP Practice)","21176","27625","Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Nurse Specialist (GP Practice)","25528","34189","Medical","0.51","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF2","37916","45090","Training and Education","58.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF3","47760","57200","Training and Education","67.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF4","67032","77617","Training and Education","15.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OF5","81310","89408","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR1-3","17515","28940","Training and Education","81.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR4","26405","33182","Training and Education","96.00","Military"
