Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,05/05/2010,Externally delivered education and training.,Air Command,WESTLAND HELICOPTERS LIMITED,629193,70763.00
Ministry of Defence,Ministry of Defence,05/05/2010,Externally delivered education and training.,Land Forces,ACCIDON'T LIMITED,628514,33529.82
Ministry of Defence,Ministry of Defence,07/05/2010,Externally delivered education and training.,Land Forces,ASHTON COURT GROUP LTD,630133,27594.40
Ministry of Defence,Ministry of Defence,04/05/2010,Externally delivered education and training.,Land Forces,BLADERUNNER LTD,628067,38845.00
Ministry of Defence,Ministry of Defence,06/05/2010,Externally delivered education and training.,Land Forces,MAINSTREAM TRAINING LIMITED,629632,44335.00
Ministry of Defence,Ministry of Defence,05/05/2010,Externally delivered education and training.,Land Forces,NORD ANGLIA VOCATIONAL EDUCATION AND TRAINING SERVICES LIMITED,135064,40012.62
Ministry of Defence,Ministry of Defence,07/05/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,630768,102498.84
Ministry of Defence,Ministry of Defence,04/05/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,628339,59173.00
Ministry of Defence,Ministry of Defence,06/05/2010,Externally delivered education and training.,Land Forces,SANDY ARTHUR TRAINING SERVICES LIMITED,29093,18690.00
Ministry of Defence,Ministry of Defence,07/05/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,630937,20824.00
Ministry of Defence,Ministry of Defence,07/05/2010,Externally delivered education and training.,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,630964,292110.00
Ministry of Defence,Ministry of Defence,05/05/2010,Externally delivered education and training.,Land Forces,VT TRAINING LIMITED,135073,547932.63
Ministry of Defence,Ministry of Defence,04/05/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,628495,472382.01
Ministry of Defence,Ministry of Defence,07/05/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,631006,281527.14
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,Facility Management Costs,Infrastructure,SERCO LIMITED,V - 9000122678 - 00079619,1626664.69
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,631910,12810.70
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,629376,3456.11
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,123403.24
Ministry of Defence,Ministry of Defence,05/05/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,628818,113648.78
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,629376,18808.01
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,631910,10078.32
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Central TLB,THE INTRAINING GROUP LTD,629966,86297.62
Ministry of Defence,Ministry of Defence,05/05/2010,Fees for professional services,Central TLB,TNT UK LIMITED,629151,381006.83
Ministry of Defence,Ministry of Defence,07/05/2010,Fees for professional services,Command Joint Operations,TEMPLAR COMPANY LIMITED,630928,30750.13
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,629376,32639.59
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,631910,22933.87
Ministry of Defence,Ministry of Defence,04/05/2010,Fees for professional services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,628444,9200.00
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Defence Estates,BABCOCK DYNCORP LIMITED,631822,75100.61
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,631910,4317.33
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,629376,307.29
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Defence Estates,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,2198.85
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Defence Estates,ENTEC U K LTD,629470,2331.31
Ministry of Defence,Ministry of Defence,10/05/2010,Fees for professional services,Defence Estates,GRONTMIJ GROUP LIMITED,631266,21083.09
Ministry of Defence,Ministry of Defence,05/05/2010,Fees for professional services,Defence Estates,HYDER CONSULTING (UK) LIMITED,628773,29845.73
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Defence Estates,MOUCHEL MANAGEMENT CONSULTING LTD,135108,11115.00
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Defence Estates,TPS CONSULT LTD,632373,2500.00
Ministry of Defence,Ministry of Defence,05/05/2010,Fees for professional services,Land Forces,BOWLES SECURITY SERVICES (UK)  LIMITED,628602,82877.76
Ministry of Defence,Ministry of Defence,07/05/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,630268,35649.37
Ministry of Defence,Ministry of Defence,04/05/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,628112,19103.97
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,629376,31413.21
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,631910,14284.72
Ministry of Defence,Ministry of Defence,05/05/2010,Fees for professional services,Land Forces,ENTEC U K LTD,628723,39305.77
Ministry of Defence,Ministry of Defence,07/05/2010,Fees for professional services,Land Forces,HAYMARKET NETWORK LIMITED,630435,184432.35
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Land Forces,LGC LTD,629608,57386.64
Ministry of Defence,Ministry of Defence,07/05/2010,Fees for professional services,Land Forces,QINETIQ LIMITED,630802,27393.95
Ministry of Defence,Ministry of Defence,04/05/2010,Fees for professional services,Land Forces,RMPA SERVICES PLC,628383,71708.00
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Land Forces,VT LAND LIMITED,632401,566737.71
Ministry of Defence,Ministry of Defence,11/05/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,631910,11534.05
Ministry of Defence,Ministry of Defence,06/05/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,629376,5266.00
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Air Command,ARAMARK LTD,630127,55201.72
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Air Command,ITURRI SA,3000004169,1950.43
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Air Command,ITURRI SA,3000004175,474.82
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Air Command,TECHNOGYM U K LIMITED,630924,5980.50
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,630003,42251.26
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Central TLB,ISS MEDICLEAN LTD,629570,92122.71
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Central TLB,TURNER VIRR & CO. LTD,630003,458.25
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,630003,152.75
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004169,1432.27
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004175,314.06
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Defence Equipment & Support,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000034655,-4103.08
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,629752,756.70
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,630801,3816924.20
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,631553,1828353.09
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,629824,1259316.37
Ministry of Defence,Ministry of Defence,11/05/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,632241,160927.23
Ministry of Defence,Ministry of Defence,04/05/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,628413,39645.11
Ministry of Defence,Ministry of Defence,04/05/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,628426,1061.09
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,630003,2528.47
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Defence Estates,ITURRI SA,3000004169,30.22
Ministry of Defence,Ministry of Defence,11/05/2010,Food and clothing,Land Forces,ARAMARK LTD,631805,3981.35
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Land Forces,ARAMARK LTD,631060,239.58
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,630279,13883.43
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Land Forces,ISS MEDICLEAN LTD,629570,402667.81
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Land Forces,ITURRI SA,3000004169,2987.76
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Land Forces,ITURRI SA,3000004175,413.94
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Land Forces,MITIE CATERING SERVICES LTD,629662,65582.63
Ministry of Defence,Ministry of Defence,10/05/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000034655,240203.89
Ministry of Defence,Ministry of Defence,04/05/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000034284,47304.42
Ministry of Defence,Ministry of Defence,04/05/2010,Food and clothing,Land Forces,SODEXO LTD,628426,34227.00
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,630924,39103.24
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,630003,2203.72
Ministry of Defence,Ministry of Defence,07/05/2010,Food and clothing,Navy Command,ITURRI SA,3000004169,20.62
Ministry of Defence,Ministry of Defence,06/05/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,630003,65338.72
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,2000008141,9812.70
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Air Command,GB OILS LIMITED,628743,72047.61
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Air Command,GB OILS LIMITED,630405,58983.77
Ministry of Defence,Ministry of Defence,06/05/2010,Fuel for military use,Air Command,PACE FUELCARE LIMITED,629780,20624.19
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Air Command,PRAX PETROLEUM LTD,630793,35406.26
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Air Command,SHELL AVIATION LTD,629082,92495.97
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,629083,118624.39
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,628743,61525.50
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,630405,29554.26
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,630404,4735.25
Ministry of Defence,Ministry of Defence,06/05/2010,Fuel for military use,Defence Equipment & Support,PACE FUELCARE LIMITED,629780,70284.10
Ministry of Defence,Ministry of Defence,10/05/2010,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,631756,41132.62
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Defence Estates,GB OILS LIMITED,628743,33316.63
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Defence Estates,GB OILS LIMITED,630405,7118.39
Ministry of Defence,Ministry of Defence,06/05/2010,Fuel for military use,Defence Estates,PACE FUELCARE LIMITED,629780,26609.93
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Defence Estates,PRAX PETROLEUM LTD,630793,11753.53
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Land Forces,GB OILS LIMITED,630405,157559.51
Ministry of Defence,Ministry of Defence,05/05/2010,Fuel for military use,Land Forces,GB OILS LIMITED,628743,121181.49
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Land Forces,GB OILS LIMITED,630404,3604.67
Ministry of Defence,Ministry of Defence,06/05/2010,Fuel for military use,Land Forces,PACE FUELCARE LIMITED,629780,93332.16
Ministry of Defence,Ministry of Defence,07/05/2010,Fuel for military use,Land Forces,PRAX PETROLEUM LTD,630793,94143.87
Ministry of Defence,Ministry of Defence,06/05/2010,Fuel for military use,Navy Command,PACE FUELCARE LIMITED,629780,15493.43
Ministry of Defence,Ministry of Defence,10/05/2010,General services and support,Air Command,CANON (UK) LIMITED,631113,322.38
Ministry of Defence,Ministry of Defence,06/05/2010,General services and support,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,25260.35
Ministry of Defence,Ministry of Defence,10/05/2010,General services and support,Central TLB,CANON (UK) LIMITED,631113,311.64
Ministry of Defence,Ministry of Defence,04/05/2010,General services and support,Command Joint Operations,CANON (UK) LIMITED,5000034168,39142.57
Ministry of Defence,Ministry of Defence,07/05/2010,General services and support,Command Joint Operations,INTERSERVE (DEFENCE) LTD,630474,6530.95
Ministry of Defence,Ministry of Defence,10/05/2010,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,631113,4194.82
Ministry of Defence,Ministry of Defence,07/05/2010,General services and support,Defence Equipment & Support,QINETIQ LIMITED,630802,39252.00
Ministry of Defence,Ministry of Defence,06/05/2010,General services and support,Defence Equipment & Support,QINETIQ LIMITED,629828,36442.09
Ministry of Defence,Ministry of Defence,10/05/2010,General services and support,Land Forces,CANON (UK) LIMITED,631113,1001.02
Ministry of Defence,Ministry of Defence,11/05/2010,General services and support,Land Forces,LION LABORATORIES LTD,632076,25047.33
Ministry of Defence,Ministry of Defence,10/05/2010,General services and support,Navy Command,CANON (UK) LIMITED,631113,929.29
Ministry of Defence,Ministry of Defence,06/05/2010,General services and support,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,34.15
Ministry of Defence,National Museum of the Royal Navy,01/05/2010,GIA payments,National Museum of the Royal Navy,FAAM,455,37797.00
Ministry of Defence,National Museum of the Royal Navy,01/05/2010,GIA payments,National Museum of the Royal Navy,RMM,454,37868.00
Ministry of Defence,National Museum of the Royal Navy,01/05/2010,GIA payments,National Museum of the Royal Navy,RNM,452,69715.00
Ministry of Defence,National Museum of the Royal Navy,01/05/2010,GIA payments,National Museum of the Royal Navy,RNSM,453,44936.00
Ministry of Defence,Ministry of Defence,07/05/2010,Interest paid PFIs and finance leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,630380,226430.46
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,IS Development,Operations,DETICA LIMITED,V - 9000122588 - 00078709,4425.51
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,IS Development,Programme Office,DETICA LIMITED,V - 9000122588 - 00078461,124162.24
Ministry of Defence,Ministry of Defence,06/05/2010,IT and communication services,Air Command,MATRIX DISPLAY SYSTEMS LTD,629649,41457.18
Ministry of Defence,Ministry of Defence,05/05/2010,IT and communication services,Air Command,XMA LTD,629200,627.83
Ministry of Defence,Ministry of Defence,04/05/2010,IT and communication services,Air Command,XMA LTD,628501,338.16
Ministry of Defence,Ministry of Defence,10/05/2010,IT and communication services,Central TLB,CANON (UK) LIMITED,631113,745.89
Ministry of Defence,Ministry of Defence,05/05/2010,IT and communication services,Defence Equipment & Support,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,628612,107263.75
Ministry of Defence,Ministry of Defence,10/05/2010,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,631113,4344.85
Ministry of Defence,Ministry of Defence,07/05/2010,IT and communication services,Defence Equipment & Support,GREENROAD TECHNOLOGIES UK  LIMITED,630421,184462.32
Ministry of Defence,Ministry of Defence,04/05/2010,IT and communication services,Defence Equipment & Support,RISK DECISIONS LTD,628382,25502.33
Ministry of Defence,Ministry of Defence,11/05/2010,IT and communication services,Defence Equipment & Support,THE SALAMANDER ORGANIZATION LIMITED,632364,56602.50
Ministry of Defence,Ministry of Defence,04/05/2010,IT and communication services,Defence Equipment & Support,XMA LTD,628501,202.57
Ministry of Defence,Ministry of Defence,10/05/2010,IT and communication services,Defence Estates,CANON (UK) LIMITED,631113,989.62
Ministry of Defence,Ministry of Defence,11/05/2010,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,631811,-34.75
Ministry of Defence,Ministry of Defence,10/05/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,631113,87.66
Ministry of Defence,Ministry of Defence,07/05/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,630236,81.40
Ministry of Defence,Ministry of Defence,06/05/2010,IT and communication services,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,1241.89
Ministry of Defence,Ministry of Defence,06/05/2010,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,14250.42
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,IT Hardware,Operations,CODA OCTOPUS MARTECH LIMITED,V - 9000122613 - 00078631,25000.00
Ministry of Defence,Defence Support Group,05/05/2010,IT Software,Corporate,CAPGEMINI,000000422693,51584.12
Ministry of Defence,National Army Museum,11/05/2010,Manned Security monthly charge for April,Bill Payment,S2 SECURITIES LTD,PO1009884,48880.21
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,Materials & Equipment,Programme Office,SELEX SENSORS & AIRBORNE SYSTEMS LIMITED,V - 9000122632 - 00075841,235796.65
Ministry of Defence,Defence Science and Technology Laboratory,07/05/2010,Materials & Equipment,Programme Office,THALES RESEARCH & TECHNOLOGY (UK) LIMITED,V - 9000122595 - 00077604,61438.00
Ministry of Defence,Ministry of Defence,05/05/2010,Medical treatment & stores and welfare services.,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,628572,49826.00
Ministry of Defence,Ministry of Defence,05/05/2010,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,628665,37928.69
Ministry of Defence,Ministry of Defence,11/05/2010,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,631912,9042.23
Ministry of Defence,Ministry of Defence,05/05/2010,Medical treatment & stores and welfare services.,Air Command,DR R HAWKES & PARTNERS T/A CSMA,628706,29140.00
Ministry of Defence,Ministry of Defence,11/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135273,7515.93
Ministry of Defence,Ministry of Defence,05/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135021,1166.38
Ministry of Defence,Ministry of Defence,06/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135105,669.13
Ministry of Defence,Ministry of Defence,11/05/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,632080,35812.27
Ministry of Defence,Ministry of Defence,07/05/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,630520,6386.00
Ministry of Defence,Ministry of Defence,10/05/2010,Medical treatment & stores and welfare services.,Command Joint Operations,NATS (SERVICES) LIMITED,135202,232962.50
Ministry of Defence,Ministry of Defence,07/05/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,CANON (UK) LIMITED,630236,299.13
Ministry of Defence,Ministry of Defence,06/05/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,629398,8792.27
Ministry of Defence,Ministry of Defence,07/05/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,630520,4023.37
Ministry of Defence,Ministry of Defence,11/05/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,632080,2808.15
Ministry of Defence,Ministry of Defence,07/05/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,630896,747985.70
Ministry of Defence,Ministry of Defence,07/05/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,5000034602,301052.63
Ministry of Defence,Ministry of Defence,10/05/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,631113,861.37
Ministry of Defence,Ministry of Defence,07/05/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,630236,41.49
Ministry of Defence,Ministry of Defence,10/05/2010,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,631113,2513.49
Ministry of Defence,Ministry of Defence,10/05/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,631113,1996.95
Ministry of Defence,Ministry of Defence,07/05/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,630236,522.60
Ministry of Defence,Ministry of Defence,04/05/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,5000034168,664.86
Ministry of Defence,Ministry of Defence,10/05/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,631113,339.95
Ministry of Defence,Ministry of Defence,07/05/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,630236,254.22
Ministry of Defence,RAF Museum,11/05/2010,Monthly Cleaning Contract,RAF Museum,LPM Cleaning,38662,26262.27
Ministry of Defence,Ministry of Defence,05/05/2010,Nuclear decommissioning and restoration,Defence Equipment & Support,ENTEC U K LTD,628723,7882.85
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,629323,69.84
Ministry of Defence,Ministry of Defence,05/05/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,629100,359569.93
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,630898,349589.89
Ministry of Defence,Ministry of Defence,10/05/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,631671,153564.22
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,629922,25628.74
Ministry of Defence,Ministry of Defence,11/05/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,632317,350.22
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,630962,243373.27
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,629986,5454.04
Ministry of Defence,Ministry of Defence,04/05/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,628469,776.69
Ministry of Defence,Ministry of Defence,05/05/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,629153,737.20
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Central TLB,BRITISH GAS TRADING LIMITED,629323,46.20
Ministry of Defence,Ministry of Defence,05/05/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,629100,28837.71
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,629922,20333.60
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,630898,343.06
Ministry of Defence,Ministry of Defence,10/05/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,631671,-1341.85
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,629986,821.26
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,629323,3175.66
Ministry of Defence,Ministry of Defence,10/05/2010,Payment of utilities,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,631173,897381.27
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,630898,115615.61
Ministry of Defence,Ministry of Defence,05/05/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,629100,48930.42
Ministry of Defence,Ministry of Defence,11/05/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,632317,15909.62
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,629922,4127.46
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,629986,49129.65
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,630962,26770.82
Ministry of Defence,Ministry of Defence,04/05/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,628469,-264.88
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,630211,28976.85
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,629323,8876.99
Ministry of Defence,Ministry of Defence,10/05/2010,Payment of utilities,Defence Estates,NEW ENERGIE GMBH,5000034657,3238.92
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,630898,29257.83
Ministry of Defence,Ministry of Defence,11/05/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,632317,6980.77
Ministry of Defence,Ministry of Defence,05/05/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,629100,252.22
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,629986,37486.45
Ministry of Defence,Ministry of Defence,06/05/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,629323,17761.00
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,630211,4323.90
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000034591,306647.43
Ministry of Defence,Ministry of Defence,10/05/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000034657,148674.94
Ministry of Defence,Ministry of Defence,07/05/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,630898,867111.75
