Carlisle Group,31/03/2010,759.79,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/08/2009,757.71,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/04/2009,757.15,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/09/2009,755.77,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,18/08/2009,754.47,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/07/2009,752.10,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,751.75,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,751.59,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,19/06/2009,751.38,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,750.47,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,749.79,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,15/04/2009,749.71,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,747.65,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/04/2009,745.82,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,744.93,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,20/10/2009,744.66,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,742.19,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,742.17,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,739.42,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,05/08/2009,738.95,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,738.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/11/2009,738.61,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,738.23,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,09/11/2009,737.05,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/05/2009,736.93,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,735.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,735.68,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,735.49,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/11/2009,735.37,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,735.10,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/06/2009,733.94,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,22/05/2009,730.92,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,730.48,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,02/12/2009,730.16,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,730.16,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,729.88,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,728.96,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,728.36,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,726.28,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,31/03/2010,726.05,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,725.23,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,12/02/2010,725.12,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,724.75,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,05/02/2010,723.76,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,06/05/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/05/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/05/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,21/05/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/06/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,18/06/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,14/07/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,13/07/2009,723.72,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,723.36,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,05/08/2009,723.22,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,723.21,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,722.99,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/07/2009,721.38,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,721.22,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,719.98,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,17/11/2009,719.22,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,14/08/2009,718.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,20/10/2009,716.25,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/10/2009,713.35,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/11/2009,712.81,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,15/05/2009,710.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/10/2009,710.40,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,26/10/2009,706.42,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,699.53,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,19/06/2009,699.30,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/06/2009,698.38,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/03/2010,696.30,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/05/2009,696.13,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,694.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/11/2009,690.57,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/04/2009,689.41,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,689.07,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,687.79,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/11/2009,686.40,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,16/04/2009,685.76,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,19/06/2009,684.78,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/11/2009,684.52,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,26/10/2009,684.35,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,683.81,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,18/06/2009,682.09,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/03/2010,680.85,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,20/07/2009,680.41,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/05/2009,679.76,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,26/10/2009,678.87,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/05/2009,678.57,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/07/2009,677.10,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,669.96,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,20/07/2009,669.87,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/03/2010,666.73,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/03/2010,666.56,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,06/07/2009,665.27,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,665.13,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,664.81,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,660.95,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,30/04/2009,660.25,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,658.85,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,658.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,04/06/2009,656.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,654.94,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,652.93,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,652.03,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,19/06/2009,651.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,651.60,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,08/12/2009,649.78,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,647.96,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,647.96,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,19/06/2009,647.78,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,647.01,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,08/12/2009,645.09,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,644.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/07/2009,644.16,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,643.88,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,637.45,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,30/04/2009,637.42,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,637.13,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,633.88,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/06/2009,631.52,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/04/2009,629.96,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,627.82,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,627.37,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/05/2009,626.84,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/04/2009,625.74,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/07/2009,624.94,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,04/06/2009,623.83,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,622.01,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/08/2009,621.82,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/05/2009,621.52,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/04/2009,621.09,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,07/09/2009,620.69,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,17/02/2010,620.25,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,10/07/2009,619.66,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,619.01,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/08/2009,617.58,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/02/2010,616.65,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/03/2010,616.65,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,615.95,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/04/2009,614.43,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,612.12,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,29/07/2009,611.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/01/2010,610.91,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/04/2009,609.81,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,31/03/2010,607.21,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,20/10/2009,605.95,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,29/06/2009,605.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,14/07/2009,605.52,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,604.62,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/05/2009,603.57,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/09/2009,600.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,600.71,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/03/2010,599.42,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,598.03,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,29/06/2009,596.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,04/06/2009,596.29,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/11/2009,594.30,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,590.87,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,590.12,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/09/2009,583.51,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/06/2009,583.18,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/06/2009,582.42,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,582.15,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,18/08/2009,581.09,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,29/07/2009,580.92,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/09/2009,579.53,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/03/2010,579.52,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/08/2009,579.46,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/05/2009,578.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/04/2009,578.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,17/06/2009,578.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,10/07/2009,578.98,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,23/03/2010,578.38,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/07/2009,577.54,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/09/2009,577.47,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,25/01/2010,575.70,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,07/01/2010,575.55,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/05/2009,573.84,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/11/2009,569.03,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,568.89,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,568.32,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/02/2010,566.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,08/12/2009,565.45,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/04/2009,565.19,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,02/09/2009,560.64,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,560.62,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,01/05/2009,559.58,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/09/2009,559.39,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,559.12,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,27/07/2009,557.38,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,11/03/2010,555.75,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,29/06/2009,546.56,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,30/07/2009,545.69,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/05/2009,545.24,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,543.55,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,04/06/2009,541.59,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,12/03/2010,540.10,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/04/2009,537.75,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,02/12/2009,536.97,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,04/06/2009,536.93,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,08/09/2009,536.80,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/10/2009,536.71,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,535.94,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/04/2009,535.35,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,31/03/2010,532.19,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,10/08/2009,532.13,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,531.21,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,28/09/2009,529.89,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,03/06/2009,529.11,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/10/2009,529.10,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,525.25,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,524.59,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,24/04/2009,523.75,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,02/11/2009,523.70,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,25/01/2010,521.61,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,06/07/2009,516.56,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,31/03/2010,512.65,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/05/2009,509.81,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,09/11/2009,508.22,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/05/2009,506.29,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,30/07/2009,505.66,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group,27/11/2009,501.19,Professional Services - Temporary Staff,Specialist Contractors,Tate Temp Staff ( wa
Carlisle Group,15/09/2009,500.00,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,22/09/2009,795.27,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,06/10/2009,790.67,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,02/09/2009,743.78,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,02/09/2009,717.91,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,13/10/2009,713.88,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,09/09/2009,675.36,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,12/11/2009,648.37,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,01/10/2009,584.50,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,15/10/2009,582.12,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlisle Group Staffing Services,02/09/2009,521.18,Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Carlson Marketing Group Uk Ltd,13/08/2009,"6,000.00",Marketing & Media,Marketing,other marketing cost
Carlson Marketing Group Uk Ltd,24/11/2009,"6,000.00",Marketing & Media,Marketing,other marketing cost
Carlson Marketing Group Uk Ltd,12/01/2010,"5,735.00",Marketing & Media,Marketing,other marketing cost
Carson Systems Ltd,30/11/2009,"4,500.00",Marketing & Media,Marketing,Exhibitions & Events
Carville Switchgear Ltd,29/10/2009,"1,246.00",Facilities,Building Management,Reactive Maintenance
CD Team Limited,12/05/2009,"15,395.00",ICT,Maintenance & Support,Computer Equip Maint
Central Office of Information,13/05/2009,"10,000.00",Marketing & Media,Marketing,New Media on-line Mt
Central Office of Information,17/12/2009,"7,373.44",Marketing & Media,Marketing,New Media on-line Mt
Central Office of Information,10/09/2009,"2,450.00",Marketing & Media,Marketing,New Media on-line Mt
Central Office of Information,15/12/2009,740.50,Marketing & Media,Marketing,other marketing cost
Chartered Institute of Loss Adjuste,20/08/2009,"5,000.00",Marketing & Media,Marketing,Sponsorship
Chilworth Manor Ltd,09/02/2010,"1,640.29",Travel,Hotels,UK Accomodation
Chorley Borough Council,23/03/2010,"12,880.34",Facilities,Accommodation Services,Short Term Onerous L
Chorley Borough Council,02/07/2009,"7,044.24",Facilities,Accommodation Services,Prepaid rates
Chorley Borough Council,02/07/2009,"3,522.12",Facilities,Accommodation Services,Rates
Cireo Ltd T/A Cireo Consulting,13/08/2009,"6,151.25",Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
Cireo Ltd T/A Cireo Consulting,07/01/2010,"5,503.75",Professional Services - Temporary Staff,Specialist Contractors,Temp Staff (Non Tate
