"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B1","56436","72185","Programme Manager","3","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B1","56436","72185","Senior Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B2","47942","59535","Project Manager","5","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C1 MSF","35648","44268","Project Support Officer","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C1","35648","44268","Policy Support Officer","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C2","29258","36333","Project Support Officer","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C(FS)","29258","44268","Project Support Officer","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","OF5","81310","89408","Project Support Officer","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","D","23427","29092","Project Support Officer","2","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105230","D","23427","29092","Private Secretary","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","E1","18370","22124","Project Support Officer","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","E2","15623","18815","Project Support Officer","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105230","B1","56436","72185","Project Manager","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","B1","56436","72185","Project Manager","4","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","B2","47942","59535","Project Manager","4","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","B2","47942","59535","Communications Manager","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105230","B2","47942","59535","Project Manager","3","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","C1","35648","44268","Business Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","C1","35648","44268","Communications Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","C1","35648","44268","Project Support Officer","6","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105230","C1","35648","44268","Project Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105227","C2","29258","36333","Private Secretary","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","C(FS)","29258","44268","Communications Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","C2","29258","36333","Project Support Officer","2","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","109838","D","23427","29092","Project Support Officer","3","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105227","D","23427","29092","Executive Assistant","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105230","OF4","67032","77617","Project Manager","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","E1","18370","22124","Executive Assistant","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","B1","56436","72185","Capability Management","2","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","B1","56436","72185","Business Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","B1","56436","72185","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1106793","B1","56436","72185","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047497","B1","56436","72185","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","B1","56436","72185","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","B1","56436","72185","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","B1","56436","72185","Operational Analysis","2","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","B2","47942","59535","Operational Analysis","3","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","B2","47942","59535","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","B2","47942","59535","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","B2","47942","59535","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","B2","47942","59535","Other","4","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047423","D","23427","29092","Office Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","D","23427","29092","Executive Assistant","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","D","23427","29092","Executive Assistant","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","D","23427","29092","Business Manager","2","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","D","23427","29092","Other","2","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047497","C1","35648","44268","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","C1","35648","44268","Performance Management","3","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","C1","35648","44268","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","C1","35648","44268","Finance Resources and Plans","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","C1","35648","44268","Capability Management","7","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","C1","35648","44268","Capability Management","3","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","C1","35648","44268","Capability Management","3","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","C1","35648","44268","Capability Management","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","C1","35648","44268","Other","5","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","C2","29258","36333","Capability Management","2","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","C2","29258","36333","Performance Management","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","C2","29258","36333","Operational Analysis","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","C2","29258","36333","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","C2","29258","36333","Capability Management","2","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","C2","29258","36333","Capability Management","4","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","C2","29258","36333","Knowledge Information Management Manager","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","C2","29258","36333","Other","5","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1106793","E1","18370","22124","Personal Secretary","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105905","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047497","E1","18370","22124","Personal Secretary","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1565824","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047464","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","E1","18370","22124","Personal Secretary","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","E1","18370","22124","Personal Secretary","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047472","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","E1","18370","22124","Other","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","E1","18370","22124","Office Manager","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","C1","35648","44268","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","C1","35648","44268","Knowledge Information Management Manager","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","E1","18370","22124","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","E1","18370","22124","Executive Assistant","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","E1","18370","22124","Defence Export Services","4","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","OF2","37916","45090","Performance Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047423","OF2","37916","45090","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105905","OF2","37916","45090","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1565824","OF2","37916","45090","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105937","OF2","37916","45090","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1431838","OF2","37916","45090","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055224","OF3","47760","57200","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1431838","OF3","47760","57200","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","OF3","47760","57200","Finance Resources and Plans","4","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105937","OF3","47760","57200","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","OF3","47760","57200","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","OF3","47760","57200","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047464","OF3","47760","57200","Capability Management","11","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","OF3","47760","57200","Capability Management","5","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047472","OF3","47760","57200","Capability Management","6","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","OF3","47760","57200","Capability Management","6","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","OF3","47760","57200","Capability Management","18","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","OF3","47760","57200","Capability Management","6","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","OF3","47760","57200","Capability Management","8","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","OF3","47760","57200","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1106793","OF4","67032","77617","Finance Resources and Plans","7","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047423","OF4","67032","77617","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105905","OF4","67032","77617","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1431838","OF4","67032","77617","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","OF4","67032","77617","Finance Resources and Plans","3","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","OF4","67032","77617","Finance Resources and Plans","5","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1565824","OF4","67032","77617","Military Assistant","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105937","OF4","67032","77617","Capability Management","8","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047497","OF4","67032","77617","Finance Resources and Plans","5","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","OF4","67032","77617","Finance Resources and Plans","8","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","OF4","67032","77617","Capability Management","8","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","OF4","67032","77617","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047464","OF4","67032","77617","Capability Management","4","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","OF4","67032","77617","Capability Management","5","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047472","OF4","67032","77617","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","OF4","67032","77617","Capability Management","4","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","OF4","67032","77617","Capability Management","15","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","OF4","67032","77617","Capability Management","6","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","OF4","67032","77617","Capability Management","3","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","E1","18370","22124","Personal Secretary","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","OF4","67032","77617","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","OF4","67032","77617","Capability Management","9","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00105349","OF4","67032","77617","Other","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047497","OF5","81310","89408","Finance Resources and Plans","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1106793","OF5","81310","89408","Finance Resources and Plans","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055232","OF5","81310","89408","Finance Resources and Plans","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1105937","OF5","81310","89408","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047464","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","126796","OF5","81310","89408","Finance Resources and Plans","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047472","OF5","81310","89408","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047516","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1573670","OF5","81310","89408","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1432988","OF5","81310","89408","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00174902","OF5","81310","89408","Capability Management","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","OF5","81310","89408","Finance Resources and Plans","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","OF5","81310","89408","Performance Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047472","OR9","38600","46753","Capability Management","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","B2","47942","59535","Assistant Head","4","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OF5","81310","89408","Assistant Head","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","C1","35648","44268","Engineering and Science","3","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","C1","35648","44268","Secretariat","1","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","C1","35648","44268","Security Policy","7","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","C2","29258","36333","Security Policy","2","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","D","23427","29092","Security Policy","3","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","E1","18370","22124","Secretarial","1","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","E1","18370","22124","Secretariat","1","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","E1","18370","22124","Administrative Support","2","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OF3","47760","57200","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OF3","47760","57200","Police","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OF3","47760","57200","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OF2","37916","45090","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111791","OR5-6","30013","36929","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","C1","35648","44268","Claims","1","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","C1","35648","44268","Claims","1","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","C2","29258","36333","Claims","3","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","D","23427","29092","Claims","5","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","D","23427","29092","Claims","2","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","E1","18370","22124","Administrative Support","3","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","E1","18370","22124","Finance Support Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111800","E2","15623","18815","Administrative Support","1","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111789","C1","35648","44268","Business Manager","1","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C2","29258","36333","Communications Support Officer","1","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C2","29258","36333","Business Management and Improvement","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Communications Support Officer","1","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Secretariat & Private Office","1","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","E1","18370","22124","Secretariat & Private Office","1","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","B2","47942","59535","Business Manager","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Administrative Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C(FS)","29258","44268","Administrative Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E2","15623","18815","Customer Services","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Finance","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C2","29258","36333","Finance Resources and Plans","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Business Management and Improvement","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C2","29258","36333","Business Management and Improvement","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Customer Services","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E1","18370","22124","Customer Services","8","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C2","29258","36333","Finance Officer","4","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Finance Officer","4","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","E1","18370","22124","Finance Support Officer","3","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E1","18370","22124","Finance Support Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Information Technology","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C1","35648","44268","Information Technology","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C2","29258","36333","Information Technology","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E1","18370","22124","Information Technology","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","B1","56436","72185","Programme Manager","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C1","35648","44268","Senior Finance Manager","3","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C1","35648","44268","Finance Resources and Plans","1","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C1","35648","44268","Senior Finance Manager","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Supply Chain Management","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C2","29258","36333","Supply Chain Management","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","B2","47942","59535","Transaction Processing","3","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","D","23427","29092","Transaction Processing","52","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C1","35648","44268","Transaction Processing","10","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","C2","29258","36333","Transaction Processing","18","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E1","18370","22124","Transaction Processing","196","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E1","18370","22124","Finance Resources and Plans","2","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","194546","E2","15623","18815","Transaction Processing","37","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Audit and Assurance","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","E1","18370","22124","Audit and Assurance","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","E2","15623","18815","Audit and Assurance","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","E1","18370","22124","Administrative Support","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","E2","15623","18815","Administrative Support","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C2","29258","36333","Audit and Assurance","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C2","29258","36333","Business Risk Management","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","B1","56436","72185","Business Management and Improvement","4","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","B2","47942","59535","Programme Management","2","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C1","35648","44268","Business Management and Improvement","5","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C2","29258","36333","Business Management and Improvement","9","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C1","35648","44268","Civilian HR Expert","7","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C2","29258","36333","Civilian HR Expert","14","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Customer Services","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","D","23427","29092","Civilian HR Expert","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","B2","47942","59535","Information Technology","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C1","35648","44268","Civilian HR Partner","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C2","29258","36333","Civilian HR Partner","11","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","D","23427","29092","Civilian HR Partner","9","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","B1","56436","72185","Civilian HR Service Provider","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","B2","47942","59535","Civilian HR Service Provider","6","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","C1","35648","44268","Civilian HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C1","35648","44268","Civilian HR Service Provider","31","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","C2","29258","36333","Civilian HR Service Provider","95","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","D","23427","29092","Civilian HR Service Provider","68","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","E1","18370","22124","Civilian HR Service Provider","5","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","E1","18370","22124","Civilian HR Service Provider","213","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","153965","E2","15623","18815","Civilian HR Service Provider","8","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","197658","D","23427","29092","Civilian Trainers (Civ Trainer)","8","Operational Delivery"
