Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Military short term detached duty,"8,379.20"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,"5,222.50"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,"4,176.00"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Military short term detached duty,"4,033.10"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,"1,850.20"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,"1,773.90"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,96.5
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Civilian short term detached duty,91.9
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,102483,Military short term detached duty,83.1
Ministry of Defence,Ministry of Defence,26/09/2012,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,LU1 3BA,102509,Information technology services,"129,952.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Estate management,Air Command,SAFESKYS LTD,HP11 1LT,102511,Estate + facilities management services - accommodation inventory + service,"25,981.38"
Ministry of Defence,Ministry of Defence,26/09/2012,Estate management,Land Forces,SAFESKYS LTD,HP11 1LT,102511,Estate + facilities management services - accommodation inventory + service,"5,157.17"
Ministry of Defence,Ministry of Defence,26/09/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,102524,Equipment support project costs,"15,584.37"
Ministry of Defence,Ministry of Defence,26/09/2012,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,102524,Fees for professional services excluding legal fees,"5,393.96"
Ministry of Defence,Ministry of Defence,26/09/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,102524,Equipment support non-project costs,"4,068.53"
Ministry of Defence,Ministry of Defence,26/09/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,102524,Equipment support non-project costs,"1,175.19"
Ministry of Defence,Ministry of Defence,26/09/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,SERCO LIMITED,RG27 9UY,102524,Movement of service personnel,706.7
Ministry of Defence,Ministry of Defence,26/09/2012,Administration,Joint Forces Command,SERCO LIMITED,RG27 9UY,102524,General administration,653.79
Ministry of Defence,Ministry of Defence,26/09/2012,IT and communication services,Defence Infrastructure Organisation ,SERVICES SOUND & VISION CORPORATION,SL9 8TN,102526,Line + telephone rental including commercial charge for use of radio frequencies,"135,984.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,102529,Aviation fuel casual uplift consumed,"40,808.66"
Ministry of Defence,Ministry of Defence,26/09/2012,Food and clothing,Air Command,SODEXO LTD,M50 0AL,102532,Cost of food services,"2,640.08"
Ministry of Defence,Ministry of Defence,26/09/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,102532,Cost of clothing and textile services received,"-2,620.19"
Ministry of Defence,Ministry of Defence,26/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,102572,Equipment support non-project costs,"34,546.20"
Ministry of Defence,Ministry of Defence,26/09/2012,Fees for professional services,Land Forces,TMP (UK) LIMITED,W1T 7RQ,102601,Fees for professional services excluding legal fees,"50,123.10"
Ministry of Defence,Ministry of Defence,26/09/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,102609,Works - estate management,"117,068.13"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,102609,Fiscal asset under construction - capital in year addition,"5,351.48"
Ministry of Defence,Ministry of Defence,26/09/2012,Spend on Inventory - General,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,102610,Spend on Inventory - General,"144,150.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,102612,Spend on Inventory - General,"39,359.74"
Ministry of Defence,Ministry of Defence,26/09/2012,Fees for professional services,Land Forces,VEGA CONSULTING SERVICES LTD,BS16 1EJ,102622,Fees for professional services excluding legal fees,"9,730.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,WS11 9JY,102623,Equipment support project costs,"13,975.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,102647,Fees for professional services excluding legal fees,"197,542.53"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"25,883.00"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"14,959.03"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"5,902.93"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"3,771.09"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"2,967.45"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"1,826.02"
Ministry of Defence,Ministry of Defence,26/09/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,102649,Cost of other material consumed,"1,360.02"
Ministry of Defence,Ministry of Defence,26/09/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,102649,Computer equipment costing below the capitalisation threshold,498.44
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Consumption of medical dental and veterinary inventory,"16,577.25"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Consumption of medical dental and veterinary inventory,"10,563.10"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Consumption of medical dental and veterinary inventory,"2,377.79"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Consumption of medical dental and veterinary inventory,751.47
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Consumption of medical dental and veterinary inventory,477.96
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,102656,Cost of other material consumed,17.47
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",LN5 9NB,102657,Equipment support non-project costs,"40,339.02"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",LN5 9NB,102657,Spend on Inventory - General,967.4
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,102664,Movement of service personnel,"648,829.28"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,102664,Movement of service personnel,"192,073.46"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,102664,Movement of service personnel,"72,588.92"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,102664,Movement of service personnel,"8,371.03"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,AGILITY LOGISTICS LIMITED,RG1 2LG,102664,Movement of service personnel,"2,258.80"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,102668,Equipment support non-project costs,"183,724.49"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRINMAR LTD,RG40 4QQ,102669,Equipment support non-project costs,"26,686.02"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,ANIXTER LIMITED,UB8 1RN,102682,Spend on Inventory - General,"44,150.40"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,102699,Spend on Inventory - General,"26,036.25"
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,"248,132.15"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,"4,933.25"
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,"4,050.90"
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,"3,131.42"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,"1,875.27"
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,"1,587.38"
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,"1,176.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,290
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,166.59
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,47.85
Ministry of Defence,Ministry of Defence,27/09/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Transport other operating lease,28.19
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,-107.39
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,-143.42
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,102700,Equipment support non-project costs,"-1,677.85"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,102707,Spend on Inventory - General,"11,454.98"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,102707,Equipment support project costs,"1,676.76"
Ministry of Defence,Ministry of Defence,27/09/2012,Fuel for military use,Air Command,BLACKPOOL AIRPORT LTD,FY4 2QY,102728,Aviation fuel casual uplift consumed,"54,980.47"
Ministry of Defence,Ministry of Defence,27/09/2012,Fuel for military use,Land Forces,BLACKPOOL AIRPORT LTD,FY4 2QY,102728,Bulk aviation fuel consumed,876.12
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"6,351.25"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"5,941.97"
Ministry of Defence,Ministry of Defence,27/09/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,Plant + machinery operating lease,"4,796.83"
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,102761,Estate + facilities management services - accommodation inventory + service,"4,089.38"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"3,943.31"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"2,671.30"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"2,639.25"
Ministry of Defence,Ministry of Defence,27/09/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,102761,Operating lease IT and communications,"2,177.02"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,"1,314.20"
Ministry of Defence,Ministry of Defence,27/09/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,Cost of claims/compensation and related expenses against MOD,998.8
Ministry of Defence,Ministry of Defence,27/09/2012,IT and communication services,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,102761,Computer equipment costing below the capitalisation threshold,906.29
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,102761,Estate + facilities management services - accommodation inventory + service,646.56
Ministry of Defence,Ministry of Defence,27/09/2012,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,General administration,550.11
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,102761,Cost of other material consumed,539.31
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,102761,Equipment support non-project costs,427.94
Ministry of Defence,Ministry of Defence,27/09/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,Operating lease IT and communications,338.64
Ministry of Defence,Ministry of Defence,27/09/2012,General services and support,Navy Command,CANON (UK) LIMITED,RH2 8BF,102761,Purchase of defence support equipment below capitalisation threshold of £25k.,336.81
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,102761,Works services - excluding United States forces/NATO + married quarters,315.01
Ministry of Defence,Ministry of Defence,27/09/2012,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,102761,General administration,234.94
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,102761,Equipment support non-project costs,201.15
Ministry of Defence,Ministry of Defence,27/09/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,102761,General administration,160.43
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,102761,Equipment support non-project costs,48.98
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,102768,Ministry of Defence police permanent in the public interest transport and long term detached duty,"3,079.31"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,SN5 8RS,102768,Movement of service personnel,"1,127.01"
Ministry of Defence,Ministry of Defence,27/09/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,102770,Medical health services,"6,066.15"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,102770,Fees for professional services excluding legal fees,"3,551.26"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,CLAVERHAM LTD,BS49 4NF,102784,Equipment support non-project costs,"55,982.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,102790,Post design services which are not capitalised,"30,910.21"
Ministry of Defence,Ministry of Defence,27/09/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,102793,Utilities consumed - gas,"85,310.67"
Ministry of Defence,Ministry of Defence,27/09/2012,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,102793,Utilities consumed - gas,"51,354.07"
Ministry of Defence,Ministry of Defence,27/09/2012,International contributions,Central TLB,DERBYSHIRE STRONGE LIMITED,HR2 6FE,102811,Defence military assistance fund international subscriptions and other payments,"76,000.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,102814,Fees for professional services excluding legal fees,"2,503.44"
Ministry of Defence,Ministry of Defence,27/09/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,102936,Utilities consumed - electricity,"383,036.86"
Ministry of Defence,Ministry of Defence,27/09/2012,Property leases,Defence Infrastructure Organisation ,ELECTROLUX PLC,LU4 9QQ,102938,Property dwellings private finance initiative - service concession arrangement service charge,"25,224.12"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,102956,Spend on Inventory - General,"20,673.09"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,102956,Spend on Inventory - General,"11,186.56"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,102956,Spend on Inventory - General,"1,099.69"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Central TLB,GIFFORD OWEN LTD,BA13 2GG,102973,Fees for professional services excluding legal fees,"37,570.00"
Ministry of Defence,Ministry of Defence,27/09/2012,"Public relations, including marketing and advertising",Navy Command,GROUPM UK LIMITED,WC1X 8RX,102978,Public relations services including items such as sales marketing and advertising,"249,981.24"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,HEMPEL UK LTD.,NP44 3XF,102989,Fiscal asset under construction - capital in year addition,"149,192.16"
Ministry of Defence,Ministry of Defence,27/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,102996,Movement of service personnel,"35,928.36"
Ministry of Defence,Ministry of Defence,27/09/2012,Administration,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,102996,General administration,"12,317.34"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,103000,Fees for professional services excluding legal fees,"40,968.02"
Ministry of Defence,Ministry of Defence,27/09/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,103000,Medical health services,"39,222.12"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,103004,Fiscal asset under construction - capital in year addition,"134,262.99"
Ministry of Defence,Ministry of Defence,27/09/2012,Food and clothing,Defence Equipment & Support,ISS MEDICLEAN LIMITED,GU21 5RW,103020,Cost of food services,"133,282.19"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,KPMG LLP,WD17 1DE,103050,Equipment support non-project costs,"78,212.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,103051,Fees for professional services excluding legal fees,920
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,103054,Estate core services charge,"4,636,284.20"
Ministry of Defence,Ministry of Defence,27/09/2012,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,103067,Information technology services,"262,144.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of information and communications technology,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,103067,IT + communications asset - in year capital addition,"63,099.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Navy Command,LTE SCIENTIFIC LIMITED,OL3 7EN,103075,Purchase of medical support equipment excluding that supplied from the inventory system,"35,178.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,103083,Spend on Inventory - General,"3,699.72"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,MEGGITT (UK) LIMITED,RG22 4BS,103086,Equipment support non-project costs,"55,242.72"
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Defence Infrastructure Organisation ,MOTT MACDONALD LTD,CR9 2UL,103098,Works - estate management,"21,156.40"
Ministry of Defence,Ministry of Defence,27/09/2012,Grants to NDPBs,Land Forces,NATIONAL ARMY MUSEUM,SW3 4HT,103112,Operating costs grant in aid to the National Army museum,"500,000.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Development costs for military equipment,Defence Equipment & Support,NEWMAN & SPURR CONSULTANCY  LIMITED,GU15 3SY,103119,Intangible single use military equipment asset  - in year capital addition,"72,066.00"
Ministry of Defence,Ministry of Defence,27/09/2012,IT and communication services,Land Forces,NEWMAN & SPURR CONSULTANCY  LIMITED,GU15 3SY,103119,IT Services -internal costs,"56,580.00"
Ministry of Defence,Ministry of Defence,27/09/2012,International contributions,Central TLB,NIC INSTRUMENTS LTD,CT19 5NF,103120,Defence military assistance fund international subscriptions and other payments,"166,636.68"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,103177,Spend on Inventory - General,"44,918.82"
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of inventory and services ,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,103183,Consumption of medical dental and veterinary inventory,"40,740.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Land Forces,QINETIQ LIMITED,PO12 2AG,103185,Estate + facilities management services - accommodation inventory + service,"19,557.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Externally delivered education and training,Air Command,QINETIQ LIMITED,PO12 2AG,103185,External military training ,"5,000.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,SCA PACKAGING LIMITED,LE10 3BX,103207,Spend on Inventory - General,"146,375.74"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Defence Equipment & Support,SELEX GALILEO LTD,LU1 3PG,103212,Spend on Inventory - General,"4,890.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,103217,Equipment support non-project costs,"129,660.10"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,103217,Equipment support non-project costs,"6,279.39"
Ministry of Defence,Ministry of Defence,27/09/2012,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,103217,Fees for professional services excluding legal fees,"-1,356.05"
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Central TLB,SOFTWARE BOX LTD,YO61 1ET,103226,Estate core services charge,410
Ministry of Defence,Ministry of Defence,27/09/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,SUPERLETTER.COM INC,,103261,Fiscal asset under construction - capital in year addition,"94,896.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,THALES OPTRONICS LTD,G51 4BZ,103274,Equipment support non-project costs,"259,912.00"
Ministry of Defence,Ministry of Defence,27/09/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,103304,Works - estate management,"38,963.19"
Ministry of Defence,Ministry of Defence,27/09/2012,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,103305,Cost of purchasing and repairing clothing,"37,802.67"
Ministry of Defence,Ministry of Defence,27/09/2012,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,103305,Spend on Inventory - General,"30,325.95"
Ministry of Defence,Ministry of Defence,27/09/2012,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,103305,Cost of purchasing and repairing clothing,"5,838.12"
