FREEDOM OF INFORMATION,,
MOD Requests to 25 June 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
14-06-2010-121657-004,12/07/2010,"What plans have the UK Military been given for the Continuity of Government in case of major disaster / economic collapse / invasion / mass civil disobedience, etc?  Do you have plans for internment camps and for engaging the British People should the proverbial hit the fan?  Are there European Union wide plans for Continuity of Government as per the outline above?  How many of our military personnel are over in the United States of America working with the Department of Homeland Security, and more specifically, with FEMA? What arrangements are made with the US Administration for the international management of FEMA Camps with the UK Military?  What legal restraints are on the UK Military concerning policing the British People, i.e., what military / civilian laws are in place to protect the British People from illegal military activities against the same people (like the American law, Posse Comitatus, which, incidentally, has just been repealed in the past two months by President Obama)."
14-06-2010-134613-001,12/07/2010,How many many males and females nurses there are in the defence services.
14-06-2010-140708-001,12/07/2010,Request for any internal official guidance or memoranda concerning senior military appointment processes.
14-06-2010-144624-001,12/07/2010,"Request for the recruitment figures for the British Army broken down by local authority for the last three years. If possible. I would like to know the local authority in which army recruits were residing at the time of joining the army. If this is not possible, then I would like to know the recruitment figures broken down by the local authority in which army recruitment offices are based. "
14-06-2010-170744-001,12/07/2010,"Request for a complete set of data on imports of light weapons by the Ministry of Defence, and a separate set of data for procurement of light weapons from domestic sources for the same years, for the last ten complete calendar years.  For light weapons, refer to the list of items provided  Also, what percentage of the guided missiles reflected in the data were designed for or used exclusively on platforms larger than light vehicles (i.e. tracked vehicles, helicopters and other aircraft, and naval vessels). Information on the length and nature of typical procurement cycles for specific types of light weapons would also be useful.  Data on the procurement of light weapons that is disaggregated by imports and domestic procurement, calendar year and type of weapon, and that indicates the quantity procured, the cost, and the supplier and their location would be most useful. "
14-06-2010-171708-001,12/07/2010,"Britannia Royal Naval College:  (1) How you procure Construction Consultancy Services. (2) How you procure Construction Contractors, (3) If by your own framework, please tell me: (a) The titles and content of the relevant frameworks (b) Who is on the current frameworks (c) The start and end dates of the frameworks (d) Any possible extension periods to the frameworks (e) The name and contact email of person responsible for the frameworks."
14-06-2010-173740-002,10/06/2010,"1. Please let me have a copy of the Ministry of Defence's business case in support of the Fix to Field Project, a project to make  Chinook MK3 helicopters operational. The business case was prepared in March 2007."
15-06-2010-091904-001,13/07/2010,"Further to a recent request regarding MOD civilian employees at RAF Kinloss, requesting the same data for MOD civilian employees working at RAF Lossiemouth. Reference Economic Consultants have been appointed by Highlands and Islands Enterprise, the Government’s regional development agency for the Highlands and Islands of Scotland. We are undertaking an assessment of the economic impacts of RAF Kinloss and RAF Lossiemouth. This is to update the previous impact assessment that we undertook in 2005.  For MOD civilian staff working at RAF Lossiemouth we would like to request information on the: Number of employees by place of residence."
15-06-2010-101830-001,10/06/2010,2. Please let me have a copy of the board of inquiry reports into the loss of the 2 MK2 aircraft lost in Afghanistan and referred to in the House of Commons here:http://services.parliament.uk/hansard/Commons/ByDate/20100106/writtenanswers/part022.html.
15-06-2010-103803-001,12/07/2010,Requesting how much of the annual required budget to run DMRC Headley Court comes directly from the defence budget and how much charitable contributions are relied on.  As a percentage will suffice.  I have already made the same request of the treasury office who directed me to the you at MOD.
15-06-2010-104547-002,12/07/2010,"Request for the cost and details of getting staff back to the UK during the ash cloud period (14/04/2010 ? 17/05/2010) of grounded and delayed flights.  (1) The total amount spent on alternative travel arrangements for staff members whose travel plans were affected by cancelled or delayed flights because of the ash cloud.  (2. A breakdown of this total by type of transportation used for an individual journey and the amount each individual journey cost.  (3) The total amount spent on hotel bills for staff whose travel plans were affected by cancelled or delayed flights because of the ash cloud.
"
15-06-2010-105303-003,13/07/2010,Request for information on the Range Rovers that were used by the SAS and were de-commissioned and disposed of in 2001.
15-06-2010-121331-004,02/07/2010,"Request for copies of weather records and forecasts for the Glasgow area covering the period 25 January 2008 to 5 February 2008.  In particular I would be grateful if you could provide this information and also confirm what information was sent to local authorities and highways agencies during the same period, with particular reference to low temperature warnings."
15-06-2010-122311-002,12/07/2010,"Request for full details of all special requests (please include requests for particular food, equipment, requests for personnel for photocalls, special requests for enhancements to accommodation etc) made by Government ministers and the Prime Minister when visiting military bases in Iraq and Afghanistan over the past five years."
15-06-2010-130652-003,12/07/2010,Enquiring as to the basis for witholding the titles and abstracts of a number of the documents on the list I received? Would it be possible to provide redacted versions of the titles and abstracts - or even redacted versions of other documents which are listed as classified?
15-06-2010-131214-004,12/07/2010,"Request for coppies of the documents which are listed as Unclassified on the list you provided, these are: Getting Your Influence Research to the Front Line - DSTL/DOC42842 How Social Change Occurs: Strand 3 How can HMG steer social change? - Dstl/CR41614 How Social Change Occurs: Strand 1 and 2 - Theoretical Underpinnings - DSTL/CR37711 v1.0."
15-06-2010-152708-001,13/07/2010,"Request to see both paper and electronic records detailing how many civil servants in your department earn a salary greater than ?65,738 per annum."
15-06-2010-153752-001,13/07/2010,"Six questions on the information relating to soldiers from 2nd Battalion, the Mercian Regiment.  Between September 30th 2009 and May 31st 2010 :"
15-06-2010-163933-002,09/07/2010,Request for documents preliminary discussions proposed:  amalgamation;  RMA Sandhurst; RAFC Cranwell; RNC Dartmouth.
16-06-2010-093612-001,13/07/2010,"Request for information about redundancy payments for staff: (1) The total value of redundancy payments for staff in each of the last three financial years, 2007/8, 2008/9, 2009/10  (2) For each of these financial years, how many redundancies this total relates to. For example ?1m for two redundancies in 2008/09 (3) Detail the number of redundancy payments over ?100,000, in ?50,000 brackets. For example: ?150,000-?200,000 - 5 people; ?200,000-?250,000 - 6 people; ?300,000-?350,000 - 2 people; ?350,000-?400,000 - 3 people etc"
16-06-2010-100142-001,14/07/2010,Are requests for information initially registered in the Log as FOIA requests even when it is known at the outset to be DPA or FOI or Other?  Are Service units and local stations required to tell Higher Authority when they receive ANY type of request for information?  Do you use the FOIA Log to prevent duplication of requests and to record ALL requests for information which are later categorised by type for statistics? How (from what source record) do you compile the statistics for SAR under DPA if there is not a general FOIA Log Entry initially?
16-06-2010-103011-002,14/07/2010,Request for all the information regarding the total number of personnel within the RDP as at 15th June 2010. The total number as at 1st January 2008 and the total number of individuals that are currently within the RDP and have been for 4 months or more.
16-06-2010-104216-002,13/07/2010,Request that you publish the contract of employment for each Special Adviser in your department.
16-06-2010-111742-001,05/07/2010,"Request for the most up to date figures on Voids for SFA in the UK.  Please break those down into England and Wales, and the rest.  Please give me the same information for the last 5 years?  Could you also tell me how many have been void for: Less than a year 1 - 5 years; Over 5 years; 10 years or over. For each of the last 5 years."
16-06-2010-115448-003,14/07/2010,Request for Annex K ( the AAIB Technical Report )and Annex M (The Human Factors Report) to the BOI Harrier Crash in Oxfordshire July 2006.
16-06-2010-151630-001,14/07/2010,"Oil and Pipelines Agency, Can you please tell me the following: (1) How you procure Construction Consultancy Services  (2) How you procure Construction Contractors (3) If by your own framework, please tell me: (a) The titles and content of the relevant frameworks (b) Who is on the current frameworks (c) The start and end dates of the frameworks  (d) Any possible extension periods to the frameworks (e) The name and contact email of person responsible for the frameworks."
16-06-2010-164202-001,12/07/2010,"Of all the those people who were imprisoned or and interned by the Japanese during WWII:  (1) How many received the full £10,000 ex-gratis payment.  (2) How many received some of the payment (3) How many received no money and (4) How many of those who received the full £10,000 had been imprisoned/interned."
16-06-2010-164828-001,14/07/2010,"Q.4.a: What was the number of candidates that appeared in the AWT list presented to the 2009 and the 2010 WO1 Pool Boards respectively, please? and Q.4.b:  In the case of those candidates who were ranked within the top 10 by the specialisation-specific Board in 2009 and 2010 but who did not appear on the AWT list presented to the Pool Board in either of those years, please confirm that it can be assumed that they would not have been selected for promotion even if there had been vacancies (otherwise, in accordance with the guidance in BRd 1066, they would have been included in the Pool list)?"
16-06-2010-165820-002,14/07/2010,"Royal Military Academy Sandhurst:  Request for the following: (1) How you procure Construction Consultancy Services (2) How you procure Construction Contractors (3) If by your own framework, please tell me: (a) The titles and content of the relevant frameworks (b) Who is on the current frameworks (c) The start and end dates of the frameworks (d) Any possible extension periods to the frameworks (e) The name and contact email of person responsible for the frameworks."
16-06-2010-170557-002,14/07/2010,How many promotion slots in total were available at each of the 2009 and 2010 Pool Promotion Boards respectively?
16-06-2010-170825-002,14/07/2010,"I have been tasked by the Merseyside Probation Trust to better develop the way we manage Service or ex-Service personel who offend and are given a custodial or community sentence. As part of this project, I need to build a set of statistics and would greatly appreciate if you could let me know what the annual recruitment figures are for the Merseyside area. If this could be broken down into figures for the Army, RN, RAF and RMs that would be very useful."
16-06-2010-173753-001,14/07/2010,"Request for information relating to the Information Operations course at the Defence Academy.  Please provide (where possible) with the following information relating to the Information Operations PGCert course taught at the Defence Academy (at DCMT-Cranfield): Syllabus, details of the modules, reading lists, handouts, course handbooks, any other teaching aids such as powerpoint presentations."
17-06-2010-093826-001,14/07/2010,"I am aware that the Met Office has conducted climate models relating to the Gulf of Mexico oil situation. I would like to see the results of these please, in relation to the effects the oil would have on the climate of mainland Britain. I make this request under the Freedom of Information act 2000."
17-06-2010-094609-001,14/07/2010,"Royal College of Defence Studies: Request for the following: (1) How you procure Construction Consultancy Services (2) How you procure Construction Contractors (3) If by your own framework, please tell me: (a) The titles and content of the relevant frameworks (b) Who is on the current frameworks (c) The start and end dates of the frameworks (d) Any possible extension periods to the frameworks (e) The name and contact email of person responsible for the frameworks."
17-06-2010-095535-002,14/07/2010,Request for the operating manual for the PRC-349 radio.
17-06-2010-102029-003,15/07/2010,Request for copies of three MoD documents pertaining to/from Northern Ireland.
17-06-2010-102500-001,14/07/2010,"(1) A copy of the Equality and Diversity Impact Assessment Record, Part 1 – Screening  that has recently been completed  in respect of the Naval Service’s policy relating to the promotion of ratings and other ranks? (2) Advice as to what formal training the individual(s) who conducted the above Impact Assessment process had been given in respect of: (a) The Impact Assessment process itself? and (b) The principles of, and legislation relating to, discrimination on prohibited grounds?"
17-06-2010-104828-001,28/06/2010,Request for information regarding what steps the Met Office forecasting team took to adjust for the discrepancy between recorded and actual data at Dunkerswell on the 30 May.
17-06-2010-105344-002,15/07/2010,"What would the Royal Navy do in a case where it had established a maritime exclusion zone and a ship believed to be carrying weapons approached it, and refused to heed warnings to stop?"
17-06-2010-110450-003,02/07/2010,Request for information reference fleet of vehicles and emmissions of the fleet.
17-06-2010-110609-002,15/07/2010,Request for information about the number of C1 grades in the HQs that have either a Unified B grade as their First Reporting Officer and the number or percentage that have a civilian 1* as their First Reporting Officer. Again I would like the statistical analysis of the report markings for C1 grades for the last two years broken down by grade of the First Reporting Officer. I am trying to gather anecdotal analysis to consider whether performance reporting is taken more seriously in some areas than others. Cmd Sec's minute did refer to anecdotal eveidence but I assume from your response that this anlaysis is no longer held?
17-06-2010-110845-003,15/07/2010,"We would like to know, what is needed to use ASI/FHAW Wideawake airfield at Ascension Island,"
17-06-2010-112019-002,14/07/2010,"Request for information relating to the Information Operations course at the Defence Academy.  Please provide me (where possible) with the following information relating to the Information Operations PGCert course taught at the Defence Academy (at DCMT-Cranfield): Syllabus, details of the modules, reading lists, handouts, course handbooks, any other teaching aids such as powerpoint presentations."
17-06-2010-115520-004,14/07/2010,"Request for information on work on strategic communication"" of the Development Concepts and Doctrine Centre (DCDC)  Please provide me with the following information relating to the production of ""Chapter 3: Influence - The Central Idea"" of the Development Concepts and Doctrine Centre's ""JDP3-40 Security and Stabilisation: The Military Contribution""."
17-06-2010-120927-004,14/07/2010,"The Military Aviation Authority.  How many officers of 2-star and 1-star rank work for the MAA, What are their names and what positions do they hold within the organisation."
17-06-2010-122853-005,13/07/2010,"Was any material buried in Greatham, Hants during MODs use of the site."
17-06-2010-123352-003,14/07/2010,"Excel spreadsheet was provided by requestor with details of key people, and job functions. The requestor would like the spreadsheet updated with current info."
17-06-2010-164211-001,18/06/2010,The number of war widows/widowers and veterans from the Armed Forces are registered within the Bedford Borough Council area.
17-06-2010-165010-001,15/07/2010,"Request for information on how many (a) live convoys and (b) training runs have been conducted by the Special Escort Group as part of Operation Rebecca for each of the years from 2007 to 2010, and the inspection location visited by each of the live convoys."
17-06-2010-170628-001,15/07/2010,"Please can you let me know if there was a UK or US military installation at approx TL 721 609, just off the B 1085 Lidgate Road, on Copley Hill, immediately south of DALHAM village, Suffolk?  There is a large area of concrete slabwork, a concreted sunken area, and a rough hut remaining on site. I am told that this may have been a missile site of some kind, possibly related to the defence of nearby RAF Mildenhall, in the 1960s/70s?  Can you please confirm, or otherwise, with the dates of occupation?"
18-06-2010-102417-001,15/07/2010,Requests the logbooks of Canberra WV787 (1966-1972).  I am seeking what dates and which Nimrod aircraft serial number carried out icing trials with this Canberra aircraft.
18-06-2010-103629-001,15/07/2010,"Request relates to the piece of land known as Queens Parade, Aldershot, Hampshire. it is used for sport and recreational activities by both military personel and civilians. How many sporting related injuries has there been on the land, suffered by, a) military personel, b)civilian personel."
18-06-2010-112822-002,16/07/2010,Trying to trace the service history of an ex-Mil vehicle.
18-06-2010-115908-001,06/07/2010,"Please advise me of the hook load for the typhoon aircraft for engaging the rotary hydraulic arrester gear, as specified in the release to service document for the aircraft."
18-06-2010-121454-001,25/06/2010,Contract for personal issue portable human faecal waste bags - copy of the weightings used for scoring tenders. A copy of the tender that won any previous framework (wihtout any commercially sensitive information included).
18-06-2010-141938-001,16/07/2010,Request for the pay scales of Assistant Chief Fire Officer and Chief Fire Officer of the Defence Fire and Rescue Service also known as Defence Fire Risk Management Organisation (DFRMO)
18-06-2010-145343-001,12/07/2010,Request for the cost of getting staff back to the UK during the 'ash cloud' period (14/04/2010 - 17/05/2010) of grounded and delayed flights.
18-06-2010-152110-001,08/07/2010,Questions relating to business appointments.
18-06-2010-161621-001,16/07/2010,Could you inform me how many search and rescue sorties are made each year by RAF and RN Sea King helicopters in the UK.
18-06-2010-162606-002,16/07/2010,"Could you tell me if you sell off your RIBs (Rigid Inflatable Boat) to the public, and if so where would you get your hands on them?"
21-06-2010-101408-001,16/07/2010,"Request for information on the British military intervention in Sierra Leone in 2000, particularly Operation Palliser."
21-06-2010-101544-001,21/04/2010,Investigating allegations of asbestos exposure whilst the claimant worked as an architect on a project at the Old War Office from 1986-1992.  Request for all relevant documents relating to this project  for the above period (1986-1992). (1) copy contract in place between the contractor (Costain) and the architect  (2) Asbestos register (3) Documents relating to the removal of asbestos (4) Copy project file (5) Documents relating to health  and  safety training/ copy risk assessments (6) Asbestos surveys.
21-06-2010-110925-001,16/07/2010,"Request to see both paper and electronic records detailing what the pension entitlements are for each special adviser in your Department.  Specifically, how many special advisers in your Department have chosen to take up their entitlement to a pension as part of their contract of employment."
21-06-2010-114231-001,16/07/2010,Request for details of travel booked by a specified individual over the past two years under the UK travel budget.   Please supply a copy of the rules governing UK travel.
21-06-2010-114830-002,19/07/2010,"Request for an up-to-date idea of air traffic volume (historical data and future projected data) over the island of Anglesey.  I'm aware that there are two RAF stations on Anglesey, Valley and Mona. Would it be possible to get data on numbers of annual aircraft movements for these two stations?"
21-06-2010-115111-002,19/07/2010,"Request for a list of the numbers of present and ex civil servants who applied for and who were successful in applying for Health Related Pensions / Medical Retirement in the last 10 years - under PCSPS rules - ex civil servants on retained pensions, maintain their old rights."
21-06-2010-115406-003,14/07/2010,"Request for any reports, memos or correspondence relating to Project Cleansweep, including a list of the 46 sites identified for investigation, of which 33 are no longer under MOD control."
21-06-2010-121026-002,19/07/2010,Request for details of all bids received by Defence Estates for the purchase of Chelsea Barracks as part of the marketing process administered by Drivers Jonas on Defence Estates behalf.
21-06-2010-152121-001,19/07/2010,Request for information on what the MOD Travel and Subsistence policy and allowances are for overnight accommodation in the UK and overseas.
21-06-2010-152548-002,30/03/2010,"Request for information on the figures broken down by year since 2003 for security costs related to the protection of US military personnel passing through UK airports.  This should include, inter alia, police overtime and subsistence claims.  I would be grateful if you could supply a separate figure for Scotland alone please."
21-06-2010-154624-002,19/07/2010,"Request for all confidential and operational reports written while serving with my unit. I currently have form MoD Form 1694 - Jan 08, which will be completed today."
21-06-2010-155342-002,19/07/2010,Request for information on the MOD's accommodation and conference spend in 2009.
21-06-2010-160757-003,19/07/2010,"Request for documents (e-mails, reports, letters, notes etc) regarding discussions on what would happen to defence outposts in Scotland in the case of independence for Scotland.  Particularly, anything regarding the territorial ownership of Faslane in those circumstances. If this request is too wide, just the information regarding the territorial ownership of Faslane. Request for documents dating back to 1999."
21-06-2010-161711-004,19/07/2010,"Request for information relevant to noise exposure to aircrew in the Tucano training aircraft in use at RAF Linton on Ouse during the period Jul 2002 to Jul 2009.  The reports regarding and measures taken to mitigate in accordance with The Health and Safety at Work etc Act 1974 and The Control of Noise at Work Regulations 2005.  To include chronology of actions covering receipt of publication of reports, workforce consultation, interim and final resolution of exposure."
22-06-2010-092933-001,19/07/2010,Request for information about a place in Cornwall called Carkeel Camp and what it was there for!!
22-06-2010-093802-001,19/07/2010,Request for information about the average rental charged to military personnel for Service Families Accommodation by Grade and Type broken down by County.  The average rental paid for Substitute Service Families Accommodation by Grade and Type broken down by County.  The number of void properties by Grade and Type broken down by County.
22-06-2010-100239-002,09/07/2010,Six questions relating to awarding of the Captain's Efficiency Prize.
22-06-2010-113623-002,20/07/2010,"Request for a copy of registered charge dated 25th August 2009 between the Secretary of State for defence and a specified individual.  The charge was applied to the sale of land. If this is not set out in the charge, please also advise the amount paid by the purchaser at the date of the transaction and dates and amounts of the further advances set out in the charge. Also provide plans and agreements showing the rights of way to and from the land sold to the purchaser."
22-06-2010-113950-001,12/07/2010,"Request for any documents, powerpoint presentations, reports, etc. produced by the Cyber & Influence Centre which relate to one of the Centre's stated aims of Understanding and Influencing Human Behaviour""."
22-06-2010-114430-001,13/07/2010,Request for the release of various documents which are listed as classified.
21-06-2010-144637-001,25/02/2010,"Request for information on how much has been spent by the Scottish Govt in providing security for US service personnel travelling to combat zones in Iraq and Afghanistan via Scottish airports.  Also, a figure for each year since 2001 (incl)."
21-06-2010-150301-001,25/02/2010,"Request for information on how much has been spent by the Scottish Govt in providing security for US service personnel travelling to combat zones in Iraq and Afghanistan via Scottish airports.  Also, a figure for each year since 2001 (incl)."
22-06-2010-124835-003,20/07/2010,"Request for a copy of the Head of Service Personnel Policy Service Conditions and Welfare's letter, reference SP.01.16.10, dated 22 March 2010, that was sent to Navy Command legal authorities. The subject of the letter is a Change to Test of Law applying to JSP 763 and 831 (Discrimination)."
22-06-2010-161114-001,19/07/2010,Request for a copy of any agreement(s) entered into between the Ministry of Defence and five companies relating to the Defence Travel online services and the electronic booking interface system.
22-06-2010-162310-001,19/07/2010,Request for a copy of any agreement(s) entered into between the Ministry of Defence and two companies relating to the Internet Access to Shared Service portal.
22-06-2010-163457-001,19/07/2010,Request for a copy of any agreememt(s) entered into between the Ministry of Defence and a company relating to the next generation HR Joint Personnel Administration System.
22-06-2010-171737-002,19/07/2010,"Studying for a MSc in international politics at SOAS and hoping to write my thesis on the British military intervention in Sierra Leone in 2000. Request for any MoD/Army reports on the intervention, particularly Operation Palliser."
23-06-2010-102501-001,20/07/2010,Request for the daily food costs per dog that is currently employed by the Ministry of Defence in any capacity.
23-06-2010-104228-001,21/07/2010,Request for information held by the military ( i.e Special Investigation Branch etc ) about the investigation into the murder of Rita Ellis; November 11th 1967 at R.A.F. Halton.
23-06-2010-105604-001,20/07/2010,Four questions relating to the Defence Nuclear Safety Committee (DNSC).
23-06-2010-110300-002,20/07/2010,Four requests relating to the Defence Nuclear Safety Committee (DNSC).
23-06-2010-114128-002,21/07/2010,"Request for a detailed list of the monies paid to MOD officials under the bonus scheme implemented before the last election. This includes a breakdown of the name, job title and amount received by all MOD personnel included in this scheme (in exactly the same way as MPs expenses were listed)."
23-06-2010-153622-001,20/07/2010,Request for information on various contracts and for each contract a copy of the contractual provisions regarding dispute resolution (including separate dispute resolution procedure).
23-06-2010-155349-002,21/07/2010,"Request for details of the UK Armed Forces involvement or participation in any offensive or attack on Fallujah, Iraq."
23-06-2010-160727-003,14/07/2010,Involved in processing a series of complaints and request various information that would assist in the complaint.
24-06-2010-110307-001,21/07/2010,"Researching the history of a site located to the south of Slievegallion Drive (bounded by Glassmullin Gardens to the west and Slieveban Drive to the south), Belfast and understand that a substantial Army base was located there in recent decades. Request for any information held regarding the positioning, layout, length of tenure."
24-06-2010-113614-001,22/07/2010,"During the War the Americans appropriated the house across the road from us in Kings Avenue. Towards the end of the War (guess) they threw a 'party' at a nearby base and trucked children in from schools in the district (I was at St Aldhelms in Branksome). Can you supply a general location of where that base might have been, please?"
24-06-2010-114806-001,12/07/2010,"Request for the current statistics of numbers of Service personnel suffering from PTSD or related mental health disorders that the MOD is aware of.  Particularly, the Gulf conflict 1990/1991 and the most recent Iraq and Afghanistan conflicts."
24-06-2010-115043-001,22/07/2010,"Request for a list of all current MOD Executive Agencies, Defence Agencies, and Trading Funds and any similar MOD organisations that employ Civil Servants including their organisational histories (mergers, splits, creation dates)."
24-06-2010-120500-002,22/07/2010,Since the British armed forces involvement in the war in Afghanistan how many members of the enemies' forces have been killed.
24-06-2010-124847-003,22/07/2010,Five questions relating to Defence Nuclear Safety Regulartor (DNSR).
24-06-2010-150240-001,22/07/2010,"Looking for the specifications and current prices paid for Fire Retardant apparel for the RAF. eg coveralls, underwear as well as uniforms etc. Also, the end dates for the current supply contracts, ie approximately when new tenders will be issues."
24-06-2010-150929-002,21/07/2010,"Would like to know where to find the specifications to be met and the current prices paid by the Navy for Fire retardant apparel for the force. For example, fire proof coveralls, underwear etc.  Also, the terms of the current contract and expiry date."
25-06-2010-085804-001,22/07/2010,"Request for all documentation, of any type, at RAF Shawbury relating to Helicopters Low Flying over Eyton Hall."
25-06-2010-102640-001,22/07/2010,Request for statistics for the following (1) Annual Fleet strength in each class of warship for the Royal Navy (2) Annual manpower figures for both the Royal Navy and Royal Marines (3) Annual naval expenditure figures for the Royal Navy both as a separate Ministry (pre 1964) and the total figure expended as a part of the unified Defence budget (post 1964).
25-06-2010-123313-002,23/07/2010,Request for (a) The average length of reckonable service for promotion at each rank for a Royal Navy Engineer Technician (b) The pay band applicable to each rank (c) The percentage chance of gaining promotion to each rank from enlistment (d) The percentage chance of gaining promotion to each rank from the rank below (e) The percentage of those who enlist who gain promotion from the ranks to a commission (f)  The percentage of Warrant Officer 1 and 1 and Chief Petty Officers who gain promotion from the ranks
25-06-2010-131215-001,22/07/2010,"Asked, were the same tradesmen involved in the clack valve servicing/fitting of XV230."
25-06-2010-133201-001,22/07/2010,Believes that everyone understands that the MK2 fuselage is being utilised for the MK4.  Now understands that other items of equipment are being removed from the Mk2 to be installed on the MK4. Request advise as to what these items are.
25-06-2010-150308-001,22/07/2010,Request for the additional costs associated with our troops being stationed and operating in Afghanistan including additional munitions costs.
25-06-2010-151254-001,22/07/2010,"Request for the number of RAF pilots who have been disciplined for the manner of their flying since 1st January 2008.  Also, name the type of aircraft involved and provide some details of what they were accused of - eg, flying too low / carrying out stunts etc.. Also, outline the punishment issued."
25-06-2010-151752-001,22/07/2010,"Request for information on whether the MOD has paid for a  guest speaker, motivational speaker, celebrity speaker, or similar, to address staff at any point since January 1, 2007.  If so, please could you tell me who the speaker was, how much they were paid, who they addressed (inc the number of staff present) and what the subject of their talk was."
25-06-2010-152149-002,22/07/2010,"Request for information on whether the MOD or any of its agencies, have purchased a font, or licence to use a font, within the last five years?  Please could you tell me how much the font, or licence, cost and when it was purchased? Could you also please name the font and provide a sample?  Could you also provide the name of the company which developed the font or provided the licence?  If the font was developed specifically for your department, or one of its agencies, could you please provide a brief statement indicating why this was necessary?"
25-06-2010-152708-002,22/07/2010,"Request for the total costs of the UK's military operations - including the cost of operating bases and training exercises - in the following locations for the financial years 2008-09 and 2009-10: Belize, Brunei, Canada, Cyprus, Germany, Gibraltar, Iraq, Kenya, Kuwait, Oman, Pakistan, Saudi Arabia, Sierra Leone, South Atlantic/Falklands. Any other overseas posting (including those under the UN banner, to the extent that the UK government directly or indirectly funds the cost) except Afghanistan. Provide the a total cost for each posting. Also, the total cost for each posting broken down into whichever cost areas are used by the Ministry of Defence to itemise these costs."
25-06-2010-153554-003,23/07/2010,Request for (1) how many claims for damages or compensation have been received by the MOD in the past five years in relation to children of service personnel whose education has been damaged due to the fact that they have had to change schools so much during the period of their parents service career; (2) The amount of damages and compensation paid in relation to claims as set out in 1; (3) The extra help for tuition provided to service children who move schools each time one of their parents is posted to a new area; (4) The progress of the Mitigating Mobility initiative that was introduced in 2007 and was the responsibility of the Director of Education and Training Services (Army) to Progress.
25-06-2010-154614-004,23/07/2010,Request for a comprehensive weather report for the above date for the Luton postcode LU1 2QP.
25-06-2010-155303-002,23/07/2010,"Request for the Minutes, Enclosures and colour images of the 341st Meeting of the Army Dress Committee."
25-06-2010-155920-005,22/07/2010,Would like to know the vessels and shore establishments that a specified individual served on as a member of the WRNS and the dates between which she served on them.
25-06-2010-162225-003,22/07/2010,Was awarded the British Empire Medal in the Queens Birthday Honours List in 1982 for services in Belize.  Would like a copy of the records associated with this award.
25-06-2010-162804-002,22/07/2010,"Asking how many civil servants in your department write messages on the Twitter website in a work capacity. If your department has an official twitter feed, how many staff are permitted to use it and provide copies of any guidance or instructions given to staff on how to use it.  If your department has issued any additional guidance or training for staff using this site since 1 August 2009, provide details, including copies of any documents giving instructions.  If any ministers in your department tweet as part of their role, tell me who they are."
25-06-2010-163511-003,22/07/2010,Request for the confirmation that the listed WW2 deceased RAF personnel were awarded the Mention in Despatches (MID) for WW2. These men took part in the famous Augsburg raid of 17/4/1942 while serving with 97 Squadron.
