Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,GTN Services,Finance & Commercial Group - Commercial Directorate,COMPETITION COMMISSION,1059854,6143.76, - GTN Services,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,PRICEWATERHOUSECOOPERS LLP,1059855,10800.00, - Secondees (not paid directly),E14 9SQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,RAPID ADDITION LTD,1059857,4800.00, - Research & Development Expenditure (Programme),W1J 7BU,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Grants - Current - Other,Market Frameworks - RDA Transition and Closures,GWE BUSINESS WEST LTD,1059858,81765.36, - Grants - Current - Other,BS8 3RA,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Taxis,"People, Comminications and Effectiveness Group - Communications Directorate",ADDISON LEE plc,1059860,237.45, - Taxis,NW1 3ER,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,SOUTH EAST DRAWING OFFICE LTD,1059866,380.40, - Hire of Reprographic Equipment,SS2 5QF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,XEROX (UK) LTD,1059868,15777.63, - Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Interdepartmental Dispatch Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1059869,2063.52, - Interdepartmental Dispatch Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Interdepartmental Dispatch Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1059870,7744.80, - Interdepartmental Dispatch Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Taxis,Government Office for Science - Government Office for Science,GROSVENOR CARS,1059871,10.00, - Taxis,NE6 5DE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Taxis,Government Office for Science - Government Office for Science,GROSVENOR CARS,1059871,1.50, - Taxis,NE6 5DE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Rates,Finance & Commercial Group - Commercial Directorate,NATIONAL MEASUREMENT OFFICE,1059872,22083.60, - Rates,TW11 0JZ,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1059873,58.44, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Stationery,Legal Services - Legal Services,XMA LTD,1059874,66.82, - Stationery,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,IT Software Licences,Legal Services - Legal Services,ALTIA SOLUTIONS LTD,1059875,2112.00, - IT Software Licences,G2 5SG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",BUSINESS BUILDER LTD,1059876,167.42, - Technical Programme Support Services,LE2 7HU,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1059877,457.64, - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,COMPANIES HOUSE,1059883,4.00, - Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Mobile Phones,"Strategy, Analysis and Better Regulation - BRDO",VODAFONE LTD,1059886,56.09, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Mobile Line Rental,"Strategy, Analysis and Better Regulation - BRDO",VODAFONE LTD,1059886,2400.00, - Mobile Line Rental,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Mobile Call Charges,"Strategy, Analysis and Better Regulation - BRDO",VODAFONE LTD,1059886,357.26, - Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2012,Outsourced Programme Management Services,Shareholder Executive - Shareholder Executive,COMPANIES HOUSE,1059887,394832.00, - Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Media and Design Services,Business & Skills Group - Advanced Manufacturing Services,SLEDGE LTD,1059888,43335.00, - Media and Design Services,W6 7NH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Media and Design Services,Business & Skills Group - Advanced Manufacturing Services,SLEDGE LTD,1059889,544892.50, - Media and Design Services,W6 7NH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Payments to Expotel for Hotel Costs Contract,Finance & Commercial Group - Finance Group,EXPOTEL HOTEL RESERVATIONS LTD,1059890,72.00, - Payments to Expotel for Hotel Costs Contract,SK4 2RZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Payments to Expotel for Hotel Costs Contract,Finance & Commercial Group - Finance Group,EXPOTEL HOTEL RESERVATIONS LTD,1059890,32.88, - Payments to Expotel for Hotel Costs Contract,SK4 2RZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,TNT UK LTD,1059892,193.34, - Criminal Law and Prosecution Work,BL8 9AR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,TNT UK LTD,1059893,22.92, - Criminal Law and Prosecution Work,BL8 9AR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,DONOVAN & ASSOCIATES,1059894,300.00, - Criminal Law and Prosecution Work,DA2 7NN,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,SAPPHIRE CLAIMS MANAGEMENT LTD,1059895,2505.94, - Criminal Law and Prosecution Work,DE21 6HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Legal Services and Advice Agency,"People, Comminications and Effectiveness Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1059898,22.00, - Legal Services and Advice Agency,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1059899,17.99, - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Stationery,Shareholder Executive - Shareholder Executive,BANNER BUSINESS SERVICES LTD,1059900,72.44, - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Recruitment Consultancy Costs,Shareholder Executive - Shareholder Executive,GATENBY SANDERSON LTD,1059901,3350.00, - Recruitment Consultancy Costs,LS1 2HL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,BARRIE PAUL KEYTON,1059903,129.60, - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,PAUL SELF T/A ASAP EXECUTIVE TRAVEL,1059905,108.00, - Car Hire and Leasing,S61 2QG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,PAUL SELF T/A ASAP EXECUTIVE TRAVEL,1059905,-108.00, - Car Hire and Leasing,S61 2QG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,PAUL SELF T/A ASAP EXECUTIVE TRAVEL,1059905,90.00, - Car Hire and Leasing,S61 2QG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Other Printing and Stationery Costs (Programme),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",THE COLOR COMPANY,1059907,94.50, - Other Printing and Stationery Costs (Programme),SW1H 0HW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Current Grants to Local Authorities,Market Frameworks - RDA Transition and Closures,STOKE-ON-TRENT CITY COUNCIL,1059908,12222.93, - Current Grants to Local Authorities,ST4 1HH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,UNIVERSITY OF SOUTHAMPTON,1059909,450.00, - Research & Development Expenditure (Programme),SO17 1BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Enforcement,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1059910,521601.00, - Enforcement,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,EXPERIAN LTD,1059914,11940.00, - Criminal Law and Prosecution Work,NG80 1ZZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,QUESTIONED DOCUMENTS SERVICE LTD,1059916,480.00, - Criminal Law and Prosecution Work,EC1N 8PG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - BIS Local,ADECCO UK LTD,1059917,597.65, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1059918,1114.08, - Hire of Agency Staff (Clerical/Secretariat/Other),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Professional/Management),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1059919,2059.20, - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,CAPITA RESOURCING LTD,1059920,3600.00, - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1059921,1267.20, - Other Staff Costs (Programme),SL6 1DP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1059922,1863.00, - Other Staff Costs (Programme),SL6 1DP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Entertaining Overseas,Market Frameworks - Market Frameworks DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),1059923,513.87, - Entertaining Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Entertaining Overseas,Market Frameworks - Market Frameworks DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),1059924,391.15, - Entertaining Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Entertaining Overseas,Market Frameworks - Market Frameworks DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),1059924,-391.15, - Entertaining Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Entertaining Overseas,Market Frameworks - Market Frameworks DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),1059924,336.13, - Entertaining Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Entertaining Overseas,Market Frameworks - Market Frameworks DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),1059924,55.02, - Entertaining Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Library Services,Legal Services - Legal Services,BLACKWELL UK LTD,1059925,624.89, - Library Services,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1059926,2049.54, - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1059927,1348.31, - Electricity (Programme),PL3 5XQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1059928,535.50, - Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Secure Documents Unit,Finance & Commercial Group - Commercial Directorate,BETA SECURITY LTD,1059929,214.00, - Secure Documents Unit,HA1 2RF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1059930,527.00, - Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1059931,5047.22, - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1059932,399.50, - Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - Analysis Directorate",ADECCO UK LTD,1059933,657.46, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1059934,119.00, - Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1059935,367.02, - Electricity (Programme),PL3 5XQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1059936,527.00, - Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1059937,60222.88, - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1059938,693.86, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1059939,1034.35, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Skills,ADECCO UK LTD,1059940,841.64, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1059941,879.80, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1059942,479.11, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1059943,1051.70, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Knowledge & Innovation Group - Innovation,ADECCO UK LTD,1059944,204.43, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Knowledge & Innovation Group - Innovation,ADECCO UK LTD,1059944,251.04, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1059945,598.32, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1059946,615.11, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1059947,1056.28, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Stationery,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1059948,57.74, - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1059950,440.50, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1059951,448.46, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Stationery,Shareholder Executive - Shareholder Executive,BANNER BUSINESS SERVICES LTD,1059952,35.86, - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,TOM BROOMFIELD,1059955,360.00, - Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1059956,689.92, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1059957,671.27, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1059958,666.12, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1059959,957.85, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2012,Technical Support,Business & Skills Group - Advanced Manufacturing Services,HEALTH & SAFETY EXECUTIVE,1059960,34043.22, - Technical Support,L20 7HS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2012,Technical Support,Business & Skills Group - Advanced Manufacturing Services,HEALTH & SAFETY EXECUTIVE,1059960,8717.39, - Technical Support,L20 7HS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1059962,40.00, - Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Conference and Exhibition Services (Programme),Business & Skills Group - Advanced Manufacturing Services,MIRA LTD,1059963,1068.00, - Conference and Exhibition Services (Programme),CV10 0TU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Approved Pensions Awarding Centres (DWP),"People, Comminications and Effectiveness Group - Human Resources",MYCSP LTD,1059964,494.00, - Approved Pensions Awarding Centres (DWP),LS2 7UA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Accounting Services,Finance & Commercial Group - Finance Group,RPMI LTD,1059966,1575.00, - Accounting Services,DL3 6EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1059967,1086.76, - Other Staff Costs (Programme),SL6 1DP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1059968,582.30, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1059969,582.30, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1059970,695.52, - Other Staff Costs (Programme),SL6 1DP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1059971,524.08, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Professional/Management),Shareholder Executive - Shareholder Executive,CAPITA RESOURCING LTD,1059972,1676.70, - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1059973,465.84, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1059974,24339.00, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1059975,465.84, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Air Fares (Programme),Knowledge & Innovation Group - Research Base,UNIVERSITY OF LIVERPOOL,1059976,710.00, - Air Fares (Programme),L69 7ZX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Local IT Maintenance & Support,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)",BCMIT LTD,1059977,640.00, - Local IT Maintenance & Support,CM3 3HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2012,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1059978,292.16, - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1059979,560.64, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
