Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,15/09/2010,Current Grants to Non Profit Bodies,Communities Group,FAITH BASED REGENERATION NETWORK,2100194997,"60,000.00"
Communities & Local Government,DCLG,15/09/2010,Insurance,Housing and Planning,CITY OF LONDON,5106145948,"4,126.83"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRENT LB (HSG),5000139800,"72,960.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CITY OF SUNDERLAND (HSG),5000139801,"189,280.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LEWISHAM LB (HSG),5000139803,"106,647.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BIRMINGHAM CITY CNCL,5000139807,"319,963.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,COVENTRY CITY CNCL,5000139809,"140,320.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DERBY CITY CNCL,5000139811,"63,120.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DONCASTER MBC,5000139812,"245,600.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HAMMERSMITH & FULHAM LB,5000139815,"73,372.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HARINGEY LB,5000139816,"22,000.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HARTLEPOOL BOROUGH COUNCIL,5000139818,"82,240.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ISLINGTON LB,5000139819,"151,440.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,KNOWSLEY MBC,5000139822,"103,360.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF LAMBETH,5000139823,"99,587.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LUTON BC,5000139826,"177,251.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,OLDHAM MBC,5000139828,"53,883.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,PLYMOUTH CITY CNCL,5000139830,"238,800.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROCHDALE MBC,5000139832,"180,080.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SALFORD CITY CNCL,5000139834,"92,000.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SHEFFIELD CITY CNCL,5000139835,"6,808.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SOUTHAMPTON CITY CNCL,5000139836,"88,160.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WALSALL MBC,5000139839,"119,360.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WOLVERHAMPTON MBC,5000139841,"132,000.00"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BEDS & LUTON FIRE & RESCUE SERVICE,2100194777,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CUMBRIA COUNTY COUNCIL,2100194785,"10,414.79"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HUMBERSIDE FIRE BRIGADE,2100194801,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,MERSEYSIDE FIRE & RESCUE AUTHORITY,2100194810,"11,199.60"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DURHAM & DARLINGTON FIRE RESCUE,2100194784,"26,191.01"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CHESHIRE FIRE AUTHORITY,2100194780,"9,354.69"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,2100194792,"51,297.25"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ISLE OF WIGHT COUNCIL,2100194802,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SUFFOLK COUNTY COUNCIL,2100194789,"9,271.34"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SURREY COUNTY COUNCIL,2100194786,"11,301.50"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WEST SUSSEX CC,2100194768,"55,306.78"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WARWICKSHIRE CC,2100194773,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORFOLK COUNTY COUNCIL,2100194809,"12,987.17"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,N YORKS FIRE & RESCUE AUTHORITY,2100194808,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DERBYSHIRE FIRE & RESCUE SERVICE,2100194787,"30,490.87"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,KENT FIRE BRIGADE,2100194803,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SHROPSHIRE & WREKIN FIRE AUTHORITY,2100194797,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CORNWALL COUNTY FIRE BRIGADE,2100194782,"4,925.66"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LEICESTERSHIRE FIRE SERVICE,2100194813,"271,101.03"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NOTTS & CITY NOTTINGHAM FIRE AUTH,2100194815,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROYAL BERKSHIRE FIRE AUTHORITY,2100194800,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CLEVELAND FIRE AUTHORITY,2100194781,"242,596.82"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SOUTH YORKS FIRE & RESCUE,2100194794,"9,303.91"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HEREFORD & WORCESTER FRA,2100194798,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GREATER MANCHESTER FIRE & RESCUE,2100194795,"199,843.64"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DEVON FIRE AUTHORITY,2100194788,"224,463.17"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,AVON FIRE BRIGADE,2100194776,"4,925.66"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BUCKS & MILTON KEYNES FIRE AUTH,2100194778,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LANCASHIRE FIRE & RESCUE,2100194805,"12,101.28"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WEST MIDLANDS FIRE & CIVIL DEFENCE,2100194769,"126,238.14"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LINCOLNSHIRE CC FIRE & RESCUE SERV,2100194812,"8,991.57"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTHUMBERLAND FIRE & RESCUE SERV,2100194806,"17,591.29"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTHANTS FIRE & RESCUE SERVICE,2100194807,"12,911.18"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WEST YORKSHIRE FIRE SERVICE,2100194767,"56,053.86"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DORSET FIRE AUTHORITY,2100194790,"4,925.66"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,EAST SUSSEX FIRE AUTHORITY,2100194791,"10,124.02"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STAFFORDSHIRE FIRE & RESCUE SERVICE,2100194814,"30,490.87"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GLOUCESTERSHIRE COUNTY COUNCIL,2100194793,"4,925.66"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CAMBS & PETERBOROUGH FIRE AUTHORITY,2100194779,"17,591.29"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WILTSHIRE & SWINDON FIRE AUTHORITY,2100194766,"4,925.66"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,TYNE & WEAR FIRE AND RESCUE SERVICE,2100194783,"30,490.87"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,OXFORDSHIRE COUNTY COUNCIL,2100194804,"10,674.38"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GREATER LONDON AUTHORITY,2100194811,"14,331.31"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HERTS CC FIRE & RESCUE SERVICE,2100194799,"9,337.01"
Communities & Local Government,DCLG,15/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HAMPSHIRE FIRE & RESCUE AUTHORITY,2100194796,"13,291.43"
Communities & Local Government,DCLG,15/09/2010,Storage,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106145812,982.76
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,BRAINTREE DC,5000139582,"113,911.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,BRENT LB (HSG),5000139583,"742,747.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,CITY OF LONDON (HSG),5000139586,"22,319.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,KIRKLEES COUNCIL (HSG),5000139601,"731,014.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,LEWISHAM LB (HSG),5000139605,"1,660,065.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,MANCHESTER CITY CNCL (HSG),5000139606,"2,133,446.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,STOCKTON-ON-TEES BC (HSG),5000139631,"60,803.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,STOCKTON-ON-TEES BC (HSG),5000139632,"127,142.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,TOWER HAMLETS LB (HSG),5000139640,"1,618,416.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,ASHFIELD DC,5000139650,"195,469.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,BARNSLEY MBC,5000139652,"245,744.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,BLACKPOOL BC,5000139657,"167,564.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,BOLTON MBC,5000139660,"112,774.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,CAMDEN LB,5000139669,"742,204.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,DONCASTER MBC,5000139682,"211,422.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,EALING LB,5000139684,"660,695.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,EASTBOURNE BC,5000139685,"117,707.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,LONDON BOROUGH OF HACKNEY,5000139696,"4,449,570.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,HAMMERSMITH & FULHAM LB,5000139697,"1,364,939.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,HARINGEY LB,5000139698,"1,754,602.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,HOUNSLOW LB,5000139704,"132,108.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,ISLINGTON LB,5000139706,"6,027,387.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,ROYAL BOROUGH OF KENSINGTON & CHELS,5000139707,"464,512.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,LEEDS CITY CNCL,5000139712,"2,952,857.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,MERTON LB,5000139716,"636,078.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,NEWCASTLE UPON TYNE DC,5000139718,"1,850,582.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,LONDON BOROUGH OF NEWHAM,5000139719,"3,057,247.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,NOTTINGHAM CITY COUNCIL,5000139726,"450,713.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,OLDHAM MBC,5000139728,"1,694,578.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,ROCHDALE MBC,5000139736,"808,847.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,ROTHERHAM MBC,5000139737,"85,418.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,RUTLAND CC,5000139740,"3,876.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,SALFORD CITY CNCL,5000139741,"58,842.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,SANDWELL MBC,5000139742,"271,974.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,SHEFFIELD CITY CNCL,5000139743,"3,540,305.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,SOUTHWARK LB,5000139749,"3,283,706.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,WALTHAM FOREST LB,5000139759,"288,109.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,WESTMINSTER CITY CNCL,5000139765,"204,320.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,WIGAN MBC,5000139766,"17,048.00"
Communities & Local Government,DCLG,15/09/2010,Subsidies to Central Govt and Local Auth bodies,Housing and Planning,NORTHUMBERLAND COUNTY COUNCIL,5000139772,"68,054.00"
Communities & Local Government,DCLG,15/09/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106146112,"1,687.12"
Communities & Local Government,DCLG,15/09/2010,Post,Finance and Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,5106146126,"2,025.11"
Communities & Local Government,DCLG,15/09/2010,Post,Finance and Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,5106146127,"6,284.00"
Communities & Local Government,DCLG,15/09/2010,Post,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106145812,"39,505.13"
Communities & Local Government,DCLG,15/09/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106146067,"1,883.35"
Communities & Local Government,DCLG,15/09/2010,Rent,Housing and Planning,CITY OF LONDON,5106145948,"251,809.84"
Communities & Local Government,DCLG,15/09/2010,Research,Housing and Planning,AECOM LTD,5106146041,"2,120.11"
Communities & Local Government,DCLG,15/09/2010,Research,Housing and Planning,AECOM LTD,5106146142,"8,829.54"
Communities & Local Government,DCLG,15/09/2010,Research,Communities Group,FDS INTERNATIONAL LTD,5106136253,"20,419.62"
Communities & Local Government,DCLG,15/09/2010,Research,Communities Group,FDS INTERNATIONAL LTD,5106144194,"-7,729.62"
Communities & Local Government,DCLG,15/09/2010,Research,Communities Group,COMMUNITY RELATIONS INITIATIVE,5106146124,"2,505.00"
Communities & Local Government,DCLG,15/09/2010,Security,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106145812,"45,075.59"
Communities & Local Government,DCLG,15/09/2010,Subscriptions,Finance and Corporate Services,INFORMATION COMMISSIONER'S,5106146149,500.00
Communities & Local Government,DCLG,15/09/2010,Waste Disposal and pest control,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106145812,"3,770.81"
Communities & Local Government,DCLG,15/09/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106146045,"5,853.09"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,BRENT LB (HSG),5000139799,"218,369.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,CITY OF SUNDERLAND (HSG),5000139802,"108,720.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,LEWISHAM LB (HSG),5000139804,"4,366.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,TOWER HAMLETS LB (HSG),5000139805,"400,000.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,BIRMINGHAM CITY CNCL,5000139806,"226,197.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,COVENTRY CITY CNCL,5000139808,"77,600.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,DERBY CITY CNCL,5000139810,"238,080.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,DONCASTER MBC,5000139813,"124,560.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,HAMMERSMITH & FULHAM LB,5000139814,"149,705.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,HARTLEPOOL BOROUGH COUNCIL,5000139817,"12,800.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,ISLINGTON LB,5000139820,"441,360.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,KNOWSLEY MBC,5000139821,"3,520.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,LONDON BOROUGH OF LAMBETH,5000139824,800.00
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,LUTON BC,5000139825,"296,095.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,OLDHAM MBC,5000139827,"138,240.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,PLYMOUTH CITY CNCL,5000139829,"52,640.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,ROCHDALE MBC,5000139831,"48,800.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,SALFORD CITY CNCL,5000139833,"175,680.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,SOUTHAMPTON CITY CNCL,5000139837,"302,784.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,WALSALL MBC,5000139838,"81,280.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),Communities Group,WOLVERHAMPTON MBC,5000139840,"365,680.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB (HSG),5000139779,"47,815.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC (HSG),5000139780,"80,370.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFIELD DC,5000139781,"23,565.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000139782,"128,262.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000139783,"66,544.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000139784,"137,803.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000139785,"96,128.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",GREAT YARMOUTH BC,5000139786,"33,888.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",HASTINGS BC,5000139787,"16,995.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",LEEDS CITY CNCL,5000139788,"83,050.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000139789,"118,567.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",NORWICH CITY CNCL,5000139790,"37,564.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000139791,"46,579.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000139792,"104,064.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000139793,"91,230.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000139794,"82,088.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",WANSBECK DC,5000139795,"79,320.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM UNITARY AUTHORITY,5000139796,"67,506.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY COUNCIL,5000139797,"75,455.00"
Communities & Local Government,DCLG,15/09/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF CROYDEN,5000139798,"136,628.00"
Communities & Local Government,DCLG,15/09/2010,Accommodation Service Charges,Housing and Planning,CITY OF LONDON,5106145948,"21,599.80"
Communities & Local Government,DCLG,15/09/2010,Accommodation Service Charges,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106145812,"82,719.36"
Communities & Local Government,DCLG,15/09/2010,Gas,Finance and Corporate Services,CORONA ENERGY LTD,5106146090,"1,623.89"
Communities & Local Government,DCLG,15/09/2010,Electricity,Communities Group,*NPOWER LTD,5106146155,"-12,378.18"
Communities & Local Government,DCLG,15/09/2010,Electricity,Communities Group,*NPOWER LTD,5106146156,"12,378.18"
Communities & Local Government,DCLG,15/09/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100194947,"4,347,454.00"
Communities & Local Government,DCLG,15/09/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,5106146129,"337,955.78"
Communities & Local Government,DCLG,15/09/2010,HR Consultancy,Human Resources,SCOUT ENTERPRISES (WESTERN) LTD,2100195044,"-3,240.65"
Communities & Local Government,DCLG,15/09/2010,HR Consultancy,Human Resources,SCOUT ENTERPRISES (WESTERN) LTD,5106146175,"3,240.65"
Communities & Local Government,DCLG,15/09/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ARUN DC,5000139842,"12,138.00"
Communities & Local Government,DCLG,15/09/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFORD BC,5000139843,"7,996.00"
Communities & Local Government,DCLG,15/09/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",AYLESBURY VALE (HSG),5000139844,"9,186.00"
Communities & Local Government,DCLG,15/09/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BABERGH DC,5000139845,"3,217.00"
Communities & Local Government,DCLG,15/09/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB (HSG),5000139846,"1,630,097.00"
