FREEDOM OF INFORMATION,,
MOD Requests to 28 October 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
19-10-2011-091749-001,15/11/2011,"Please advise, and provide information and details, to various questions regarding landmines."
19-10-2011-092539-002,15/11/2011,"Please provide a copy of  W. Pinsker's report: Missed Approach Height Loss, Royal Aircraft Establishment, (U.K. Bedford) [1974]."
19-10-2011-093252-003,15/11/2011,"Please advise, and provide information and details, on meetings Gerald Howarth, minister for International Security, had with Adam Werritty since May 2010. Please advise, and provide information and details, on what was discussed at the official meeting mentioned in Sir Gus O’Donnell’s report on Dr Liam Fox published on October 18. "
19-10-2011-093905-004,15/11/2011,"Please advise, and provide information and details, on meetings Lord Astor of Hever, minister for International Security, had with Adam Werritty since May 2010. "
19-10-2011-094534-005,15/11/2011,Please advise on the amount spent on the conflicts in Iraq and Afghanistan and the mission in Libya.
19-10-2011-102447-002,15/11/2011,Please provide a copy of DCI 4/87. 
19-10-2011-103044-001,16/11/2011,"Please provide copies of all correspondence relating to the condition of Afghan National Army (ANA), including the physical and psychological suitability of officers and would-be officers, together with the results of relevant tests, such as drug tests, from March-July 2011. "
19-10-2011-111039-002,15/11/2011,"Please advise, and provide information and details, on the number of British soldiers wounded and that number of British soldiers that have dead as a result of negligent discharges (accidental firing of weapons) since military action began is Afghanistan in 2001. "
19-10-2011-113240-007,15/11/2011,Please provide a copy of the report submitted by P/O Allom regarding aircraft accident in 1944.
19-10-2011-114122-008,16/11/2011,Please provide a copy of the internal enquiry carried out by the Military at the Royal Engineers camp at Longmoor Hampshire into the fatal train accident on the Longmoor military Railway on 13 October 1956.
19-10-2011-114234-009,16/11/2011,Please advise on the results of the EDIA in respect of gender and FJ WSO Flt Lt redundancy field. 
19-10-2011-115916-003,16/11/2011,Please provide a copy of the December HEART minutes and six monthly progress reports.
19-10-2011-120419-010,16/11/2011,"Please provide a list of all the jobs, consultancies and directorships Mr Ingram has had.  "
19-10-2011-121831-012,16/11/2011,Please provide information and details on the Royal Irish Regiment.
19-10-2011-123243-001,14/11/2011,Please provide a copy of the Army Cadet Force's Anti Bullying Policy.
19-10-2011-125353-013,16/11/2011,Please provide information and details of the mobile telephone records (text and calls) for the Secretary of State and the three Departmental Special Advisers between 1 June and 10 October 2011.
19-10-2011-125712-014,16/11/2011,"Please provide a copy of any emails sent or received by Private Office officials within MOD, Main Building in October 2011 that contain the words Pargav and/or Werritty. "
19-10-2011-130108-015,16/11/2011,"Please provide information and details of meetings that took place between Adam Werritty and the Minister for International Security Strategy, Gerald Howarth, Adam Werritty and the Under Secretary of State and Lords Spokesman on Defence, Lord Astor. Please provide confirmation on whether Peter Luff, Minister for Defence, Equipment, Support and Technology, met with Adam Werritty. "
19-10-2011-130615-016,16/11/2011,"Please provide a list, and information and details, of the MOD's current contracts register detailing all current live contracts. "
19-10-2011-131019-017,16/11/2011,Please provide information on possible radium contamination in and around Dunino Airfield.
19-10-2011-145052-018,15/11/2011,"Please advise, and provide information and details, on the number of applicants to the Armed Forces in 2010/11. "
19-10-2011-151805-019,16/11/2011,"Please advise, and provide information and details, on all contacts between the MOD and various facilities management, utilities and estate companies."
19-10-2011-170048-020,16/11/2011,"Please advise, and provide information and details, of equipment carried by personnel on foot patrols in the Armed Forces."
20-10-2011-094435-001,16/11/2011,Please advise on the replacement of the L85A2 rifle in the next few years.
20-10-2011-100317-002,16/11/2011,Please provide information and details of the Military Aircraft Accident Summary of Nimrod XV239 fatal crash in Lake Ontario Canada on 2 September 1995.
20-10-2011-104447-001,17/11/2011,"Please advise, and provide information and details, on the number of people (as a percentage) being offered an Extended Career in the RN and the RM currently and in the last five years."
20-10-2011-115612-003,16/11/2011,Please advise on the number of civilians that worked in the MOD on Intelligence in December 2004  and prior to 9/11.
20-10-2011-115840-001,09/11/2011,Please provide a copy of the report Japanese earthquake and tsunami: Implications for the UK military and defence facilities - DNSR Assessment Ministry of Defence Defence Nuclear Safety Regulator DNSR/6/6/1[1151] 22 July 2011.
20-10-2011-123940-004,16/11/2011,"Please advise, and provide information and details, on the percentage of the MOD's budget that was spent on intelligence in December 2004 and prior to 9/11. Please advise on the number of political advisors in the MOD prior in December 2004 and prior to 9/11."
20-10-2011-124745-005,17/11/2011,"Please advise, and provide information and details, on the number of schools visited by the British Armed Forces in Gateshead and Newcastle-upon-Tyne, and between January 2009 and January 2011."
20-10-2011-125649-006,17/11/2011,Please provide a map of Christmas Island (Kiritibati) showing the locations of the RAF police road checkpoints to stop servicemen straying into highly radioactive areas. Please advise on the duration when these checkpoints were in operation after each detonation.
20-10-2011-134943-002,17/11/2011,"Please advise, and provide information and details, to various questions regarding RN redundancies."
20-10-2011-135034-007,17/11/2011,Please provide an electronic copy/online link for JSP 893: Policy on Safeguarding Vulnerable Groups Unit Commanders Guide to Equality and Diversity Policy Issue 168 - March 2010.
20-10-2011-154144-008,17/11/2011,"Please advise, and provide information and details, on the number of Royal Air Force personnel that received redundancy notices between April 2011 and 30 September 2011."
20-10-2011-154716-009,17/11/2011,"Please provide information and details of the meeting between Secretary of State, Liam Fox, and CDS, Sir Peter Wall, in October 2010."
20-10-2011-155405-010,17/11/2011,"Please advise on the standard procedure, and the procedure used in appointing xxxxxx to the post, and, for selecting a Military Assistant for the Secretary of State."
20-10-2011-160416-003,04/11/2011,Please provide information on the longitude and latitude position of the Atlantic Conveyor when hit by an exocet missiles in the Falkland conflict.
20-10-2011-171121-004,04/11/2011,Please advise on correspondence between MOD and AWE. 
21-10-2011-121950-001,18/11/2011,"Please advise, and provide information and details, to various questions regarding permanently downgraded personnel in the P3P or P7P Med cat."
21-10-2011-122304-002,18/11/2011,Please provide a scan of Royal Yacht Standing Orders (1996) Section 2 Page 50 Page Reference 2-50.
21-10-2011-144838-003,18/11/2011,"Please advise on the Government's estimation of numbers of people that have been killed by anti-Gaddafi fighters, pro-Gaddafi fighters and as a direct or indirect consequence of the conflict in Libya since NATO began airstrikes on that country on 24 March 2011."
21-10-2011-161351-004,18/11/2011,Please provide information and details on the types of information requested from FOIs submitted by 'academics'.
24-10-2011-101809-001,18/11/2011,"Please advise, and provide information and details, on the number of veteran visits to the Falklands Islands."
24-10-2011-102521-002,18/11/2011,Please provide information on the equipment and special operational needs for the transport of small equipment (such as bags and First Aid) in hostile environments.
24-10-2011-103812-003,18/11/2011,Please advise on which antecedent organisations of the Rifles the Bond of Friendship belongs.                                                                    
24-10-2011-104409-004,18/11/2011,Please provide a copy of the MOD's response to the Wind Prospect Developments Ltd's scoping report.
24-10-2011-104936-005,18/11/2011,Please provide information and details on the cancellation of the TSR2 project.
24-10-2011-105540-006,18/11/2011,"Please provide copies of the medical records for Private Robert Hugh Martin xxxxxx, 1st/1st Derbyshire Yeomanry who died in 1918."
24-10-2011-111040-007,18/11/2011,"Please provide information and details to various questions regarding the terms and conditions for MOD staff TUPE transferred to Babcock in July 2011 once MOD had awarded the contract to provide hard FM services at HMS Collingwood, HMS Excellent and HMS Sultan to Babcock Infrastructure."
24-10-2011-111253-001,21/11/2011,Please provide a copy of the Operations Record Book for flight KW407 which went missing in 1944. 
24-10-2011-113958-001,18/11/2011,Please advise on any communications the MOD has had with Kevin McCarty (US White House Staff) between 1 January 2009 - 31 December 2009. 
24-10-2011-114355-008,18/11/2011,"Please provide copies of all emails sent by Dr Liam Fox between 2 May 2011 - 5 June 2011, which contain the terms: ""personal email"", ""googlemail"", ""gmail"", ""hotmail"" and/or ""yahoo""."
24-10-2011-120754-009,21/11/2011,"Please provide information on all risk assessments conducted prior to Joint Warrior 112, which ended on 17 October 2011."
24-10-2011-134402-010,21/11/2011,Please advise on the number of IT staff employed by the MOD. 
24-10-2011-134732-011,21/11/2011,Please provide copies of any correspondence relating to the activities of Adam Werritty sent or copied to or sent by Ursula Brennan.
24-10-2011-141146-013,21/11/2011,Please provide a copy of the plans of the ex-RFA Sir Percival vessel and details of the ramp on the vessel.
24-10-2011-145446-014,21/11/2011,Please advise and provide information and details on the number of compensation payments the MOD has made to civilian employees in each of the last ten years.
24-10-2011-153525-016,21/11/2011,Please advise on the total cost to date spent on the DTR project including breakdown for monies given for external assistance and to Metrix or consortium members as part of Metrix.
24-10-2011-153902-017,21/11/2011,Please provide a copy of the contract for the sale of Filton Airfield to British Aerospace which took place in the late 1980s/early 1990s.
25-10-2011-092551-001,21/11/2011,Please advise on the definition of casualty used in the Afghanistan Casualty and Fatality Tables.
25-10-2011-092840-001,22/11/2011,Please provide a crew list for HMS Barcombe. 
25-10-2011-093754-002,21/11/2011,"Please advise, and provide information and details, on the number of personnel with back injuries."
25-10-2011-094547-003,17/11/2011,Please advise and provide statistical information on the fracture rates and other injuries sustained in the Armed Forces.
25-10-2011-100450-004,18/11/2011,Please provide a copy of the MOD study on veterans in prison.
25-10-2011-105305-001,21/11/2011,"Please advise, and provide information and details to various questions regarding women in the Armed Forces."
25-10-2011-105743-002,21/11/2011,"Please advise, and provide information and details, on the number of security passes currently issued to contracted defence industry companies by MOD."
25-10-2011-112328-003,22/11/2011,"Please provide a copy of the Health Safety and Human Factors Study of Pindar, Institute of Naval Medicine Paper dated 10 March 1989."
25-10-2011-113128-004,22/11/2011,"Please advise, and provide information and details, to various questions regarding MOD staff and secondments."
25-10-2011-114320-005,22/11/2011,"Please provide information on any written record of meetings between the Secretary of State for Defence (Dr Fox MP) and the First Minister of Scotland (Alex Salmond MSP), on 11 January 2011 and 26 May 2011."
25-10-2011-120655-006,21/11/2011,Please advise on the number of political advisers in the MOD prior to 9/11 and in December 2004.
25-10-2011-135848-005,18/11/2011,Please advise on the total cost of all subsidised service magazines.
25-10-2011-144054-003,09/11/2011,"Please advise on the body responsible for paying the costs (including fees) incurred by DSTL for the preparation and presentation of evidence in the Regina - v - Roger Ashwood (T20107283) case, along with the total amount charged by the DSTL for carrying out the preparation and presentation of the evidence."
25-10-2011-144726-007,01/11/2011,Please provide RN ratings engineering details for the RN redundancy programme.
25-10-2011-145154-008,21/11/2011,Please advise on the number of houses that were rented by MOD in the areas of Chilwell and Toton in Nottinghamshire (around the Chetwynd Barracks) to house service personnel and their families from 2001-2011. 
25-10-2011-151000-009,22/11/2011,Please provide any information held by MOD on superconducting craft designed for flight.
25-10-2011-152346-010,22/11/2011,Please provide information on UFOs.
25-10-2011-152401-004,22/11/2011,Please provide information and details of the aircraft accident on 24 August 1943 that involved Sergeant John Tulloch (xxxxxx). 
25-10-2011-161226-011,22/11/2011,"Please provide information and details of MOD's expenditure in Land, Air and Maritime sectors, respectively, broken down from 2006-2011 across the top ten private sector defence suppliers."
25-10-2011-173643-012,22/11/2011,"Please advise, and provide information and details, on authorisations given under s.60 of the Criminal Justice and Public Order Act 1994 in the last three years."
25-10-2011-174422-013,22/11/2011,Please provide information on the ship logs for HMS Diomede from September 1984 - December 1986.
26-10-2011-094659-001,22/11/2011,"Please advise, and provide information and details, to various questions regarding civil service recruitment freeze."
26-10-2011-095500-001,22/11/2011,"Please advise, and provide information and details, to various questions regarding CEA."
26-10-2011-101410-002,22/11/2011,Please provide information on the British servicemen that escorted the Aviso Grille at the end of WWII.
26-10-2011-103554-003,23/11/2011,Please advise on the different nationalities and numbers within each that currently serve in the UK Armed Forces.
26-10-2011-104730-004,23/11/2011,"Please advise, and provide information and details, on the number of single flights taken by MOD representatives (including ministers, officials and other staff) on official business between 28 June – 28 October 2011 with various airline companies."
26-10-2011-105619-005,23/11/2011,Please provide information on the current projections for the UK Defence Budget.
26-10-2011-110527-002,21/11/2011,Please provide information on individuals in the Cheshire area that are in receipt of a War Pension or AFCS compensation as a result of an injury/illness attributable to their Service.  Please provide information on families in receipt of pensions/compensation following a death in/post service.
26-10-2011-111203-006,23/11/2011,"Please advise, and provide information and details, on the percentage of medical assistants (general service) in the Royal Navy who are female."
26-10-2011-115114-007,23/11/2011,"Please advise, and provide information and details, to various questions on the MOD's total budgeted ICT expenditure (capital and revenue) for 2010/11 and 2011/12."
26-10-2011-115623-008,23/11/2011,"Please advise, and provide information and details, on the number of Armed Forces personnel, in each respective service, that has applied for the voluntary redundancy scheme."
26-10-2011-120442-009,23/11/2011,"Please advise, and provide information and details, on the amount paid in bonuses and/or performance-related pay to MOD civil servants in each financial year since 2001-02."
26-10-2011-145317-010,23/11/2011,"Please provide information and details on the sale of the  Ashfordby ranges, Leicestershire."
26-10-2011-150739-011,23/11/2011,"Please advise, and provide information and details, to various questions on the DBS NSV's total budgeted ICT expenditure (capital and revenue) for 2010/11 and 2011/12."
26-10-2011-164923-013,23/11/2011,Please advise on the number of civilian MOD employees that have received a prison sentence in the last two years along with the number dismissed as a direct result.
26-10-2011-165242-014,23/11/2011,Please advise on the specific number of redundancies that are to be made to each of the services in the Armed Forces.
27-10-2011-090009-001,04/11/2011,"Please advise, and provide information and details, on activities undertaken at Keogh Barracks."
27-10-2011-092734-001,23/11/2011,"Please advise, and provide information and details, of equipment missing or lost in 2011 from various MOD establishments."
27-10-2011-131255-002,23/11/2011,"Please advise, and provide information and details, on the MOD's IT expenditure this year, the two preceding years and in the future."
27-10-2011-131612-003,24/11/2011,"Please advise, and provide information and details, on the contracted works in place with Capgemini both recently, completed and scheduled.  "
27-10-2011-150037-004,24/11/2011,"Please advise on the cost to accommodate, arm and cloth a soldier during an average six month tour in Afghanistan."
27-10-2011-150742-005,24/11/2011,"Please advise, and provide information and details, on the number of Zimbabwean officers (members of the Zimbabwe Armed Forces) trained at Sandhurst between 1980 and 2000. Please advise on the number of BMATTs or IMATTs that have been undertaken since the BMATT in Rhodesia-Zimbabwe in 1980. "
27-10-2011-151041-006,24/11/2011,Please provide information and details of any correspondence with Capgemini over the past twelve months relating to scheduled IT works.
27-10-2011-151339-007,24/11/2011,Please advise on the measures MOD has in place to ensure smaller IT contractors are awarded contracts. Please advise on whether a reliance on larger contractor for IT work is being reduced in line with recommendations by the Public Administration Select Committee.
27-10-2011-153210-008,24/11/2011,"Please advise, and provide information and details, to various questions on the MOD's total budgeted ICT expenditure (capital and revenue) for 2010/11 and 2011/12."
27-10-2011-155413-009,24/11/2011,"Please advise, and provide information and details, to various questions regarding the fitness facilities at MOD."
27-10-2011-165113-011,24/11/2011,"Please advice, and provide information and details, on the findings of the review into the privatisation of the Met Office. "
28-10-2011-100137-001,24/11/2011,"Please advise, and provide information and details, into the  issuing of the codeword WELLBRIGHT in connection with the NATO Civil Agencies. "
28-10-2011-101307-001,16/11/2011,Please advise on the releaseability of information regarding active investigations in Afghanistan.
28-10-2011-103609-002,24/11/2011,"1) Please advise, and provide information and details, on whether Derren Brown, the Channel 4 illusionist, has ever attended any meetings at MOD."
28-10-2011-111554-003,24/11/2011,Please provide a copy of the briefing paper into the alleged impropriety in the Saudi Arabian National Guard communications (SANGCOM) projects.
28-10-2011-111909-004,24/11/2011,Please advise on the accessibility of DEFE 64/10 and DEFE 31/37.
28-10-2011-112258-005,24/11/2011,Please provide the latest statistical information on the numbers of seriously wounded service personnel.
28-10-2011-113659-006,25/11/2011,Please provide information on the Preston Barrack site on Lewes Road Brighton.
28-10-2011-120410-007,25/11/2011,"Please advise, and provide information and details, on the Aircrew Medical Grading for the late Air Vice Marshall Sir Christopher Moran."
28-10-2011-142321-009,25/11/2011,"Please advice, and provide information and details to various questions regarding Met Office's Annual Report & Accounts 2010/11."
28-10-2011-143040-010,25/11/2011,"Please advise, and provide information and details, into the recruitment of David Young."
28-10-2011-145521-011,25/11/2011,"Please provide information and details on the top 100 suppliers, by value to the Department, during the 2010-11, along with information on total expenditure during the same period."
28-10-2011-151807-012,25/11/2011,Please provide copies of the British Army's situational reports covering Lurgan in Northern Ireland during the period 22 October 1975 to 5 November 1975.
28-10-2011-104115-002,19/10/2011,Please provide a copy of DCOS 15X email dated 15 August 2007.
28-10-2011-153129-001,25/11/2011,Please provide statistical information on the outflow of personnel from the Army for FY 10/11.
28-10-2011-162204-013,25/11/2011,Please advise and provide information and details of xxxxxx employment/and or service with the British Army.
