Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,26/10/2010,Training,GOSE,GUILDFORD COLLEGE OF FURTHER EDUC,5106149276,600.00
Communities & Local Government,GO,26/10/2010,Training,GOSE,ULT LTD,2100185947,665.00
Communities & Local Government,GO,26/10/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106149236,"6,400.00"
Communities & Local Government,GO,26/10/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106149267,"9,100.00"
Communities & Local Government,GO,26/10/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106149380,"4,333.00"
Communities & Local Government,GO,26/10/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106149381,"3,600.00"
Communities & Local Government,GO,26/10/2010,Gas,RCU - PAM - Property Asset Management,CORONA ENERGY LTD,5106149152,580.22
Communities & Local Government,GO,26/10/2010,Electricity,RCU - PAM - Property Asset Management,BRUNTWOOD EST ALPHA PORTFOLIO LTD,5106149280,"2,266.09"
Communities & Local Government,GO,26/10/2010,Office machinery consumables,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002762,950.84
Communities & Local Government,GO,27/10/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106149388,"1,176.43"
Communities & Local Government,GO,27/10/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106149399,565.49
Communities & Local Government,GO,27/10/2010,Agency Staff,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002764,"4,505.79"
Communities & Local Government,GO,27/10/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,2100186004,753.08
Communities & Local Government,GO,27/10/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,2100186006,537.92
Communities & Local Government,GO,27/10/2010,Agency Staff,GOL,CAPITA RESOURCING LIMITED,5106149502,"2,056.27"
Communities & Local Government,GO,27/10/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106149507,"2,507.63"
Communities & Local Government,GO,27/10/2010,Photocopying,GOL,CANON (UK) LTD,2100186000,"2,080.98"
Communities & Local Government,GO,27/10/2010,Photocopying,GOL,CANON (UK) LTD,2100186001,"3,775.97"
Communities & Local Government,GO,27/10/2010,Photocopying,GOL,CANON (UK) LTD,2100186002,"1,387.32"
Communities & Local Government,GO,27/10/2010,Storage,GONE,CROWN RECORDS MANAGEMENT LTD,5106149478,819.35
Communities & Local Government,GO,27/10/2010,Training,GOYH,KNOWLEDGE ACADEMY LTD,2100186012,"7,995.00"
Communities & Local Government,GO,27/10/2010,Training,GOEM,ACCORDIA TRAINING SOLUTIONS,2100185999,"1,145.00"
Communities & Local Government,GO,27/10/2010,Training,GOSE,ULT LTD,2100185994,910.00
Communities & Local Government,GO,27/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149532,506.10
Communities & Local Government,GO,27/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149533,"2,185.35"
Communities & Local Government,GO,27/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149536,"1,445.94"
Communities & Local Government,GO,28/10/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106149694,"1,152.59"
Communities & Local Government,GO,28/10/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106149691,"1,017.17"
Communities & Local Government,GO,28/10/2010,Mileage UK,GOYH,YORKSHIRE MESMAC LTD,2100186054,57.40
Communities & Local Government,GO,28/10/2010,Fares UK,GOYH,YORKSHIRE MESMAC LTD,2100186054,126.80
Communities & Local Government,GO,28/10/2010,Subsistence UK,GOYH,YORKSHIRE MESMAC LTD,2100186054,38.25
Communities & Local Government,GO,28/10/2010,Post,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002767,"1,006.98"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PLANNING INSPECTORATE,2100186014,"20,460.00"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186015,"6,920.71"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186016,"3,141.04"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186017,"1,847.78"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186018,"7,715.36"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186019,867.70
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186020,"1,586.29"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186021,"2,587.93"
Communities & Local Government,GO,28/10/2010,Publicity,GONE,PENNA COMMUNICATIONS,2100186022,"1,378.51"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,CAMBRIDGE CITY COUNCIL,5106149605,"1,107.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,CAMBRIDGE CITY COUNCIL,5106149606,963.00
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,CAMBRIDGE CITY COUNCIL,5106149607,"2,236.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,GUILDFORD BC,5106149609,"33,286.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,BRISTOL CITY COUNCIL,5106149608,"62,928.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106149599,"59,214.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106149600,"18,061.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106149601,"5,962.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,LIVERPOOL CITY COUNCIL,5106149597,"16,285.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,NOTTINGHAM CITY COUNCIL,5106149604,"20,317.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,NEWCASTLE CITY COUNCIL,5106149593,"51,750.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,City of Westminster,5106149610,"90,470.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,5106149602,"78,133.00"
Communities & Local Government,GO,28/10/2010,Rates,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,5106149603,"15,782.00"
Communities & Local Government,GO,28/10/2010,Training,GONW,DODS PARLIAMENTARY COMM  LTD,5106149693,564.00
Communities & Local Government,GO,28/10/2010,Training,GOEM,DCLG GOVERNMENT PROCUREMENT CARD,1000002765,"1,706.11"
Communities & Local Government,GO,28/10/2010,Training,GOSE,ILX GROUP PLC,2100186041,"12,500.00"
Communities & Local Government,GO,28/10/2010,Training,GORCU Admin DEL Votd,EDHR SOLUTIONS LTD,2100186053,"1,500.00"
Communities & Local Government,GO,28/10/2010,Vehicle hire,GOSW,ARVAL,2100186056,"3,993.16"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149611,"1,163.96"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149625,"2,971.95"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149629,542.56
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149632,"1,107.04"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149635,588.89
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149639,"1,423.54"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149640,"1,562.54"
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149677,760.50
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149684,517.52
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149685,786.11
Communities & Local Government,GO,28/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149687,"1,480.29"
Communities & Local Government,GO,29/10/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106149793,623.68
Communities & Local Government,GO,29/10/2010,"IT - PC, Network & Hardware",GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106149803,"34,075.00"
Communities & Local Government,GO,29/10/2010,IT Maintenance,GONW,FUJITSU SERVICES LTD,5106149802,"36,534.28"
Communities & Local Government,GO,29/10/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106149799,"28,263.03"
Communities & Local Government,GO,29/10/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106149800,"31,209.40"
Communities & Local Government,GO,29/10/2010,IT SUPPORT,RCU - PAM - Property Asset Management,FUJITSU SERVICES LTD,5106149803,"250,275.00"
Communities & Local Government,GO,29/10/2010,Vehicle hire,GOSE,*LEX AUTOLEASE LTD,5106149737,"2,391.45"
Communities & Local Government,GO,29/10/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106149798,725.97
Communities & Local Government,GO,29/10/2010,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106149804,"16,118.09"
Communities & Local Government,GO,29/10/2010,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106149805,"3,214.95"
Communities & Local Government,GO,29/10/2010,Stationery,GOE,BANNER BUSINESS SUPPLIES LTD,5106148374,515.59
Communities & Local Government,GO,29/10/2010,IT - Service Contracts,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106149790,"6,973.32"
Communities & Local Government,GO,29/10/2010,IT - Service Contracts,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106149801,"243,412.38"
Communities & Local Government,GO,01/10/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,712.50
Communities & Local Government,GO,05/10/2010,Travel and Subsistence Account,GOEM,Employee Expenses,,724.70
Communities & Local Government,GO,05/10/2010,Training,GOSE,Employee Expenses,,630.40
Communities & Local Government,GO,06/10/2010,Training,GOE,Employee Expenses,,628.00
Communities & Local Government,GO,08/10/2010,Training,GOE,Employee Expenses,,"1,047.50"
Communities & Local Government,GO,11/10/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,"1,150.15"
Communities & Local Government,GO,11/10/2010,Training,GONW,Employee Expenses,,535.00
Communities & Local Government,GO,12/10/2010,Fares UK,GOSW,Employee Expenses,,96.65
Communities & Local Government,GO,13/10/2010,Travel and Subsistence Account,GOYH,Employee Expenses,,"1,855.35"
Communities & Local Government,GO,14/10/2010,Training,GOE,Employee Expenses,,857.50
Communities & Local Government,GO,26/10/2010,Training,GONE,Employee Expenses,,"1,500.00"
Communities & Local Government,GO,28/10/2010,Travel and Subsistence Account,GOSW,Employee Expenses,,523.18
Communities & Local Government,GO,28/10/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,"1,068.55"
Communities & Local Government,GO,28/10/2010,Training,GOEM,Employee Expenses,,500.00
Communities & Local Government,GO,28/10/2010,Training,GOSE,Employee Expenses,,641.60
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
