Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,11/10/2012,Payment of utilities,Defence Infrastructure Organisation ,BUNDESWEHR DIENSTLEISTUNGSZENTRUM,,5000085577,Utilities consumed - electricity,"2,775.81"
Ministry of Defence,Ministry of Defence,05/10/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,106920,Spend on Inventory - General,"2,775.12"
Ministry of Defence,Ministry of Defence,25/10/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,116727,Works - estate management,"2,774.85"
Ministry of Defence,Ministry of Defence,04/10/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,106162,Computer equipment costing below the capitalisation threshold,"2,771.48"
Ministry of Defence,Ministry of Defence,23/10/2012,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,115957,Computer equipment costing below the capitalisation threshold,"2,765.36"
Ministry of Defence,Ministry of Defence,15/10/2012,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,111467,Cost of ground unleaded fuel consumed,"2,759.22"
Ministry of Defence,British Defence Staff - United States,25/10/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,INTERSTATE,,322307,RAF permanent posting long term detached duty,"2,742.25"
Ministry of Defence,Ministry of Defence,22/10/2012,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,114833,Estate + facilities management services - accommodation inventory + service,"2,741.01"
Ministry of Defence,Ministry of Defence,04/10/2012,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,KT19 8TY,106145,Spend on Inventory - General,"2,724.05"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,106869,Cost of other material consumed,"2,717.85"
Ministry of Defence,Ministry of Defence,24/10/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,116681,Cost of other material consumed,"2,697.02"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,107543,Consumption of medical dental and veterinary inventory,"2,694.75"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,110376,Fiscal asset under construction - capital in year addition,"2,690.07"
Ministry of Defence,Ministry of Defence,09/10/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Equipment support non-project costs,"2,686.24"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,109637,Cost of other material consumed,"2,683.02"
Ministry of Defence,Ministry of Defence,05/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,107248,Aircraft landing fees,"2,678.63"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,119419,Cost of other material consumed,"2,677.21"
Ministry of Defence,Ministry of Defence,10/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,108868,Cost of other material consumed,"2,662.63"
Ministry of Defence,Ministry of Defence,25/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,117585,Cost of other material consumed,"2,657.45"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,106869,Cost of other material consumed,"2,655.25"
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Joint Forces Command,CLEANING AND PAPER DISPOSABLES  PLC,HU5 1SG,112604,Spend on Inventory - General,"2,652.00"
Ministry of Defence,Ministry of Defence,18/10/2012,Purchase of inventory and services ,Defence Equipment & Support,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,GU16 7UJ,113405,Consumption of medical dental and veterinary inventory,"2,634.00"
Ministry of Defence,Ministry of Defence,18/10/2012,Estate management,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,113385,Estate + facilities management services - accommodation inventory + service,"2,633.62"
Ministry of Defence,Ministry of Defence,08/10/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,107587,Spend on Inventory - General,"2,629.80"
Ministry of Defence,Ministry of Defence,31/10/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,120449,Utilities consumed - heating oil,"2,624.10"
Ministry of Defence,Ministry of Defence,26/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,117657,Cost of other material consumed,"2,621.70"
Ministry of Defence,Ministry of Defence,08/10/2012,Environmental clear up,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,107683,Non nuclear environmental decommissioning liability provision payment against provision,"2,616.25"
Ministry of Defence,Ministry of Defence,04/10/2012,Property leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,106387,Property dwellings private finance initiative - service concession arrangement service charge,"2,614.00"
Ministry of Defence,Ministry of Defence,04/10/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,106705,Equipment support project costs,"2,613.48"
Ministry of Defence,Ministry of Defence,15/10/2012,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,111553,Spend on Inventory - General,"2,605.19"
Ministry of Defence,Ministry of Defence,04/10/2012,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,106162,Equipment support non-project costs,"2,599.33"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,120756,Cost of other material consumed,"2,591.89"
Ministry of Defence,Ministry of Defence,23/10/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Schools + community relations initiatives,"2,577.44"
Ministry of Defence,Ministry of Defence,09/10/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,108712,Cost of food services,"2,567.63"
Ministry of Defence,Defence Support Group,05/10/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10179647,,"2,543.88"
Ministry of Defence,Defence Support Group,12/10/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10180375,,"2,536.35"
Ministry of Defence,Ministry of Defence,08/10/2012,Official entertainment and hospitality,Joint Forces Command,SERCO LIMITED,RG27 9UY,108054,Entertainment + hospitality,"2,535.78"
Ministry of Defence,Ministry of Defence,22/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,115446,Cost of other material consumed,"2,525.09"
Ministry of Defence,Ministry of Defence,17/10/2012,IT and communication services,Defence Equipment & Support,RACKSPACE LIMITED,UB3 4AZ,112986,Information technology services,"2,523.69"
Ministry of Defence,Ministry of Defence,18/10/2012,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,113385,Welfare services including sports equipment and ministers of religion.,"2,514.76"
Ministry of Defence,Defence Support Group,05/10/2012,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10179647,,"2,512.46"
Ministry of Defence,Ministry of Defence,30/10/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,119724,Utilities consumed - heating oil,"2,511.72"
Ministry of Defence,Ministry of Defence,10/10/2012,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,108969,Cost of claims/compensation and related expenses against MOD,"2,493.11"
Ministry of Defence,Defence Support Group,12/10/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10180375,,"2,492.80"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,105367,Cost of other material consumed,"2,484.18"
Ministry of Defence,Ministry of Defence,31/10/2012,Fees for professional services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,120477,Fees for professional services excluding legal fees,"2,476.00"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,113477,Spend on Inventory - General,"2,456.48"
Ministry of Defence,Ministry of Defence,10/10/2012,Spend on Inventory - General,Land Forces,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,109095,Spend on Inventory - General,"2,452.80"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,109637,Cost of other material consumed,"2,443.44"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,108169,Cost of other material consumed,"2,442.11"
Ministry of Defence,Ministry of Defence,15/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,111258,Equipment support non-project costs,"2,440.40"
Ministry of Defence,Ministry of Defence,05/10/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Entertainment + hospitality,"2,440.28"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,111872,Cost of other material consumed,"2,440.12"
Ministry of Defence,Ministry of Defence,17/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,"2,439.57"
Ministry of Defence,Ministry of Defence,30/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,119994,Military short term detached duty,"2,438.10"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Joint Forces Command,SANOFI PASTEUR MSD LTD,SL6 1QP,120669,Consumption of medical dental and veterinary inventory,"2,432.64"
Ministry of Defence,Ministry of Defence,09/10/2012,Medical treatment & stores and welfare services,Defence Infrastructure Organisation ,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,108464,Medical health services,"2,425.52"
Ministry of Defence,Ministry of Defence,19/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,114660,Cost of other material consumed,"2,424.11"
Ministry of Defence,Ministry of Defence,17/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,112462,Consumption of medical dental and veterinary inventory,"2,416.97"
Ministry of Defence,Ministry of Defence,03/10/2012,IT and communication services,Central TLB,CANON (UK) LIMITED,RH2 8BF,105470,Computer equipment costing below the capitalisation threshold,"2,415.16"
Ministry of Defence,Ministry of Defence,25/10/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,116700,Movement of service personnel,"2,414.78"
Ministry of Defence,Ministry of Defence,17/10/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,113150,Cost of other material consumed,"2,414.42"
Ministry of Defence,Ministry of Defence,03/10/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,105401,Cost of food purchases,"2,402.82"
Ministry of Defence,Ministry of Defence,09/10/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,108267,Computer equipment costing below the capitalisation threshold,"2,400.41"
Ministry of Defence,Ministry of Defence,01/10/2012,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,104333,Freight movement costs,"2,399.49"
Ministry of Defence,Ministry of Defence,09/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,108181,Consumption of medical dental and veterinary inventory,"2,396.14"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,105367,Cost of other material consumed,"2,395.30"
Ministry of Defence,Ministry of Defence,10/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,109441,Estate + facilities management services - accommodation inventory + service,"2,394.61"
Ministry of Defence,Ministry of Defence,09/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,108259,Spend on Inventory - General,"2,389.00"
Ministry of Defence,Ministry of Defence,12/10/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,110558,General administration,"2,384.35"
Ministry of Defence,Ministry of Defence,22/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,114748,Cost of other material consumed,"2,368.73"
Ministry of Defence,Ministry of Defence,25/10/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,116741,Transport other operating lease,"2,367.08"
Ministry of Defence,Ministry of Defence,12/10/2012,Estate management,Air Command,SODEXO LTD,M50 0AL,110991,Estate + facilities management services - accommodation inventory + service,"2,366.83"
Ministry of Defence,Ministry of Defence,18/10/2012,General services and support,Joint Forces Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,113385,Purchase of defence support equipment below capitalisation threshold of ?25k.,"2,364.02"
Ministry of Defence,Ministry of Defence,19/10/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,113884,Transport other operating lease,"2,361.06"
Ministry of Defence,Ministry of Defence,26/10/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,117593,Consumption of medical dental and veterinary inventory,"2,357.09"
Ministry of Defence,Ministry of Defence,19/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,ITW LIMITED,TN23 1DZ,114241,Equipment support non-project costs,"2,354.80"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,110159,Cost of other material consumed,"2,353.32"
Ministry of Defence,Ministry of Defence,24/10/2012,Estate management,Air Command,ARAMARK LTD,LS16 6QY,116079,Estate + facilities management services - accommodation inventory + service,"2,345.22"
Ministry of Defence,Ministry of Defence,31/10/2012,Spend on Inventory - General,Defence Equipment & Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,120539,Spend on Inventory - General,"2,341.92"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,109637,Cost of other material consumed,"2,337.45"
Ministry of Defence,Ministry of Defence,05/10/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,106915,Transport other operating lease,"2,335.09"
Ministry of Defence,Ministry of Defence,04/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,106145,Spend on Inventory - General,"2,330.45"
Ministry of Defence,Ministry of Defence,29/10/2012,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,118604,Freight movement costs,"2,327.14"
Ministry of Defence,Ministry of Defence,10/10/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,108908,Cost of other material consumed,"2,323.62"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,113261,Spend on Inventory - General,"2,322.42"
Ministry of Defence,Ministry of Defence,12/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,110731,Equipment support non-project costs,"2,322.00"
Ministry of Defence,Ministry of Defence,18/10/2012,Rent and rates,Defence Infrastructure Organisation ,GUY'S & ST THOMAS NHS FOUNDATION TRUST,SE1 9RT,2E+11,Rent buildings - civil estate property,"2,321.93"
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Defence Equipment & Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,113115,Spend on Inventory - General,"2,319.46"
Ministry of Defence,Ministry of Defence,30/10/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,119518,General administration,"2,309.63"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,110928,Spend on Inventory - General,"2,308.56"
Ministry of Defence,Defence Science and Technology Laboratory,12/10/2012,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000146453 - 00147418,,"2,307.95"
Ministry of Defence,Ministry of Defence,09/10/2012,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,108267,Estate + facilities management services - accommodation inventory + service,"2,290.86"
Ministry of Defence,Ministry of Defence,16/10/2012,Property leases,Defence Infrastructure Organisation ,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,112004,Property non dwellings private finance initiative - service concession arrangement service charge,"2,289.14"
Ministry of Defence,Ministry of Defence,26/10/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"2,289.05"
Ministry of Defence,Ministry of Defence,24/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,REXEL UK LTD,EN6 9EB,116540,Spend on Inventory - General,"2,287.06"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Joint Forces Command,SERCO LIMITED,RG27 9UY,119251,Cost of other material consumed,"2,282.94"
Ministry of Defence,Ministry of Defence,18/10/2012,General services and support,Air Command,XEROX (UK) LIMITED,BN13 1QG,113822,Purchase of defence support equipment below capitalisation threshold of ?25k.,"2,282.69"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,113400,Spend on Inventory - General,"2,279.22"
Ministry of Defence,Ministry of Defence,05/10/2012,Estate management,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,107387,Works - estate management,"2,272.68"
Ministry of Defence,Defence Support Group,05/10/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10179804,,"2,271.67"
Ministry of Defence,Ministry of Defence,19/10/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,113884,Equipment support non-project costs,"2,267.75"
Ministry of Defence,British Defence Staff - United States,25/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,INTERSTATE,,322307,Navy permanent posting long term detached duty,"2,267.54"
Ministry of Defence,Ministry of Defence,23/10/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,115512,Cost of other material consumed,"2,265.62"
Ministry of Defence,Ministry of Defence,12/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,111041,Freight movement costs,"2,263.00"
Ministry of Defence,Ministry of Defence,25/10/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,116741,Transport other operating lease,"2,260.21"
Ministry of Defence,Ministry of Defence,19/10/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,113884,Transport other operating lease,"2,258.33"
Ministry of Defence,Ministry of Defence,17/10/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,112743,Utilities consumed - heating oil,"2,257.89"
Ministry of Defence,Ministry of Defence,29/10/2012,Food and clothing,Air Command,ELIOR UK PLC,SK11 6ET,118851,Cost of food services,"2,248.83"
Ministry of Defence,Ministry of Defence,02/10/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,104905,Line + telephone rental including commercial charge for use of radio frequencies,"2,244.68"
Ministry of Defence,Ministry of Defence,25/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,117390,Freight movement costs,"2,241.35"
Ministry of Defence,Ministry of Defence,01/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,AGILITY LOGISTICS LIMITED,RG1 2LG,104196,Movement of service personnel,"2,236.84"
Ministry of Defence,Ministry of Defence,17/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,113013,Freight movement costs,"2,229.97"
Ministry of Defence,Ministry of Defence,10/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,108868,Cost of other material consumed,"2,227.68"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,106102,Cost of other material consumed,"2,224.25"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Joint Forces Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,110751,Spend on Inventory - General,"2,199.24"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,118484,Cost of other material consumed,"2,194.96"
Ministry of Defence,Ministry of Defence,08/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,107816,Post design services which are not capitalised,"2,194.25"
Ministry of Defence,Ministry of Defence,23/10/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Entertainment + hospitality,"2,185.54"
Ministry of Defence,British Defence Staff - United States,25/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,INTERSTATE,,322307,Navy permanent posting long term detached duty,"2,175.22"
Ministry of Defence,Ministry of Defence,11/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,110087,Freight movement costs,"2,160.70"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,111872,Cost of other material consumed,"2,157.11"
Ministry of Defence,Ministry of Defence,24/10/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,116681,Cost of other material consumed,"2,154.95"
Ministry of Defence,Ministry of Defence,17/10/2012,Estate management,Land Forces,ELLIOTT GROUP LTD,PE4 7AP,112720,Estate + facilities management services - accommodation inventory + service,"2,153.00"
Ministry of Defence,Ministry of Defence,30/10/2012,Administration,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,119482,General administration,"2,149.63"
Ministry of Defence,Ministry of Defence,16/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,112456,Cost of other material consumed,"2,149.49"
Ministry of Defence,Ministry of Defence,08/10/2012,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,107666,Cost of clothing and textile services received,"2,146.11"
Ministry of Defence,Ministry of Defence,10/10/2012,Food and clothing,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,108948,Cost of clothing and textile services received,"2,146.02"
Ministry of Defence,Ministry of Defence,16/10/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,111972,Fees for professional services excluding legal fees,"2,121.00"
Ministry of Defence,Ministry of Defence,24/10/2012,Research and development,Defence Equipment & Support,CESG,GL51 0EX,2E+11,Research and development excluding defence science and technology laboratory,"2,120.74"
Ministry of Defence,Ministry of Defence,09/10/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,108267,Computer equipment costing below the capitalisation threshold,"2,119.24"
Ministry of Defence,Ministry of Defence,19/10/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,114523,Estate + facilities management services - accommodation inventory + service,"2,102.56"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111211,Cost of other material consumed,"2,099.51"
Ministry of Defence,Ministry of Defence,09/10/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,108201,Estate + facilities management services - accommodation inventory + service,"2,098.71"
Ministry of Defence,Ministry of Defence,16/10/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,111972,Medical health services,"2,097.37"
Ministry of Defence,Ministry of Defence,19/10/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,113884,Equipment support non-project costs,"2,095.12"
Ministry of Defence,Ministry of Defence,10/10/2012,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,108908,Cost of other material consumed,"2,094.17"
Ministry of Defence,Ministry of Defence,22/10/2012,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,114722,Equipment support non-project costs,"2,085.60"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,105367,Cost of other material consumed,"2,071.96"
Ministry of Defence,Ministry of Defence,15/10/2012,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,111596,Spend on Inventory - General,"2,062.98"
Ministry of Defence,Ministry of Defence,29/10/2012,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,118851,Cost of clothing and textile services received,"2,058.48"
Ministry of Defence,Ministry of Defence,05/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,106967,Equipment support non-project costs,"2,044.08"
Ministry of Defence,Ministry of Defence,25/10/2012,Transport hire charges,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,116741,Transport other operating lease,"2,042.68"
Ministry of Defence,Defence Support Group,05/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10179717,,"2,035.05"
Ministry of Defence,Ministry of Defence,23/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,116049,Cost of other material consumed,"2,027.81"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111211,Cost of other material consumed,"2,015.37"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of inventory and services ,Joint Forces Command,C F ANDERSON & SON LIMITED,C06 1HD,110287,Consumption of general inventory,"2,007.61"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,113477,Spend on Inventory - General,"2,005.46"
Ministry of Defence,Ministry of Defence,05/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,"2,003.88"
