Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,12/10/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,110212,Cost of food services,"523,958.25"
Ministry of Defence,Ministry of Defence,23/10/2012,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000086074,Works services - excluding United States forces/NATO + married quarters,"522,762.78"
Ministry of Defence,Ministry of Defence,22/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,114686,Movement of service personnel,"518,376.95"
Ministry of Defence,Ministry of Defence,05/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,107421,Estate + facilities management services - accommodation inventory + service,"517,620.10"
Ministry of Defence,Ministry of Defence,09/10/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,TW16 7BP,2000017152,Raw materials and consumable aviation fuel inventory purchased,"517,497.99"
Ministry of Defence,Ministry of Defence,25/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,117420,Estate + facilities management services - accommodation inventory + service,"508,371.51"
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000008414,Spend on Inventory - General,"505,597.02"
Ministry of Defence,Ministry of Defence,22/10/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,114737,Spend on Inventory - General,"502,592.66"
Ministry of Defence,Ministry of Defence,25/10/2012,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,116726,Oil and lubricants consumed excluding those from the inventory system,"501,548.07"
Ministry of Defence,Ministry of Defence,11/10/2012,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,110102,Capital grant in aid for the purchase of exhibits for National Museum Royal Navy,"500,000.00"
Ministry of Defence,Ministry of Defence,08/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,107683,Research and development excluding defence science and technology laboratory,"498,287.08"
Ministry of Defence,Ministry of Defence,09/10/2012,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,108401,Utilities consumed - electricity,"492,816.91"
Ministry of Defence,Ministry of Defence,04/10/2012,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,106450,Works services - excluding United States forces/NATO + married quarters,"489,614.03"
Ministry of Defence,Ministry of Defence,11/10/2012,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,109608,Oil and lubricants consumed excluding those from the inventory system,"482,116.90"
Ministry of Defence,Ministry of Defence,25/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,WV1 4HY,116816,Fiscal asset under construction - capital in year addition,"481,095.56"
Ministry of Defence,Ministry of Defence,18/10/2012,Rental of plant and machinery,Defence Equipment & Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,113238,Plant + machinery private finance initiative - service concession arrangements service charge,"477,609.55"
Ministry of Defence,Defence Science and Technology Laboratory,26/10/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000146721 - 00144098,,"474,092.05"
Ministry of Defence,Ministry of Defence,01/10/2012,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,104734,Spend on Inventory - General,"472,294.38"
Ministry of Defence,Ministry of Defence,18/10/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,113702,Cost of food services,"466,968.69"
Ministry of Defence,Ministry of Defence,16/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,112388,Estate + facilities management services - accommodation inventory + service,"465,241.79"
Ministry of Defence,Ministry of Defence,05/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,107012,Fiscal asset under construction - capital in year addition,"463,043.32"
Ministry of Defence,Ministry of Defence,10/10/2012,Externally delivered education and training,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,SP4 8QT,109408,External military training ,"462,784.85"
Ministry of Defence,Ministry of Defence,18/10/2012,IT and communication services,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,113717,Information technology services,"460,000.00"
Ministry of Defence,Ministry of Defence,12/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,110187,Movement of service personnel,"454,819.42"
Ministry of Defence,Ministry of Defence,16/10/2012,Payment of utilities,Defence Infrastructure Organisation ,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000085754,Utilities consumed - electricity,"454,135.28"
Ministry of Defence,Ministry of Defence,12/10/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,110588,Fees for professional services excluding legal fees,"450,651.60"
Ministry of Defence,Ministry of Defence,10/10/2012,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,108855,External military training ,"442,540.82"
Ministry of Defence,Defence Science and Technology Laboratory,05/10/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000146246 - 00145338,,"433,452.73"
Ministry of Defence,Ministry of Defence,01/10/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,104493,Utilities consumed - electricity,"426,900.18"
Ministry of Defence,Ministry of Defence,19/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,114523,Estate + facilities management services - accommodation inventory + service,"425,280.86"
Ministry of Defence,Ministry of Defence,26/10/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,118363,Works - estate management,"422,354.31"
Ministry of Defence,Ministry of Defence,11/10/2012,Design services and minor equipment purchases,Land Forces,HORIZONS INCORPORATED,OH 44128,109817,Equipment support non-project costs,"420,982.00"
Ministry of Defence,Ministry of Defence,01/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,104479,Equipment support non-project costs,"420,587.00"
Ministry of Defence,Ministry of Defence,18/10/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,113702,Estate + facilities management services - accommodation inventory + service,"419,755.44"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,WV1 4HY,109678,Fiscal asset under construction - capital in year addition,"417,019.58"
Ministry of Defence,Ministry of Defence,05/10/2012,Design services and minor equipment purchases,Air Command,VT FLAGSHIP LTD,PO6 4PR,107515,Equipment support non-project costs,"413,874.86"
Ministry of Defence,Defence Science and Technology Laboratory,12/10/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000146433 - 00145065,,"412,811.59"
Ministry of Defence,Ministry of Defence,09/10/2012,Purchase of plant and machinery,Defence Equipment & Support,POLAR SHIP INVEST II AS,N5809,3000008381,Plant and machinery Asset - in year capital addition,"411,429.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/10/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000146795 - 00145342,,"410,000.00"
Ministry of Defence,Ministry of Defence,26/10/2012,Service and civilian recruitment,Air Command,GROUPM UK LIMITED,WC1X 8RX,117971,Service recruitment excluding recruitment related external assistance,"405,726.12"
Ministry of Defence,Ministry of Defence,05/10/2012,Fuel for military use,Land Forces,GB OILS LIMITED,WA3 6XG,172123,Cost of ground diesel fuel consumed,"401,464.88"
Ministry of Defence,Ministry of Defence,02/10/2012,International contributions,Central TLB,THE BRITISH COUNCIL,M1 6BB,105318,Defence military assistance fund international subscriptions and other payments,"400,000.00"
Ministry of Defence,Ministry of Defence,12/10/2012,International contributions,Central TLB,THE BRITISH COUNCIL,M1 6BB,111055,Defence military assistance fund international subscriptions and other payments,"400,000.00"
Ministry of Defence,Ministry of Defence,03/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,105509,Research and development excluding defence science and technology laboratory,"392,538.44"
Ministry of Defence,Ministry of Defence,04/10/2012,Property leases,Defence Infrastructure Organisation ,ROSELEAD LIMITED,CB1 2JD,106677,Property dwellings private finance initiative - service concession arrangement service charge,"390,332.78"
Ministry of Defence,Defence Science and Technology Laboratory,05/10/2012,Capital Asset expenditure,Infrastructure,SOUTHERN ELECTRIC POWER DISTRIBUTION PLC,,V - 9000146219 - 00145857,,"388,286.50"
Ministry of Defence,Ministry of Defence,10/10/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,BH21 6QS,2000017167,Raw materials and consumable marine fuel inventory purchased,"384,577.87"
Ministry of Defence,Ministry of Defence,22/10/2012,Design services and minor equipment purchases,Air Command,M-INTEGRATED SOLUTIONS PLC,TW8 9LY,115139,Equipment support non-project costs,"383,183.25"
Ministry of Defence,Defence Science and Technology Laboratory,05/10/2012,Sub Contracted Research,Programme Office,SELEX GALILEO LIMITED,,V - 9000146248 - 00144637,,"375,932.00"
Ministry of Defence,Ministry of Defence,24/10/2012,"Public relations, including marketing and advertising",Navy Command,M-INTEGRATED SOLUTIONS PLC,TW8 9LY,116435,Public relations services including items such as sales marketing and advertising,"375,000.00"
Ministry of Defence,Ministry of Defence,02/10/2012,IT and communication services,Land Forces,MICROSOFT LTD,,105132,Information technology services,"374,800.00"
Ministry of Defence,Ministry of Defence,19/10/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,113886,Spend on Inventory - General,"374,621.58"
Ministry of Defence,Ministry of Defence,18/10/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,113379,Utilities consumed - electricity,"374,463.18"
Ministry of Defence,Ministry of Defence,11/10/2012,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PO9 5DD,110075,Utilities consumed - electricity,"370,643.20"
Ministry of Defence,Ministry of Defence,26/10/2012,Payment of utilities,Defence Infrastructure Organisation ,BUYING SOLUTIONS,L3 1PE,2E+11,Utilities consumed - gas,"368,014.73"
Ministry of Defence,Ministry of Defence,31/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,120636,Equipment support project costs,"366,365.38"
Ministry of Defence,Ministry of Defence,04/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,106640,Equipment support non-project costs,"365,157.25"
Ministry of Defence,Ministry of Defence,03/10/2012,Transport hire charges,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,,5000085185,Transport other hire charge,"364,823.42"
Ministry of Defence,Ministry of Defence,30/10/2012,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000017340,Capital spares engineering and technical inventory fiscal capital in year addition,"364,496.91"
Ministry of Defence,Ministry of Defence,11/10/2012,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,109617,Works - estate management,"363,445.44"
Ministry of Defence,Ministry of Defence,23/10/2012,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,115957,Works - estate management,"362,448.42"
Ministry of Defence,Defence Science and Technology Laboratory,05/10/2012,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000146216 - 00145811,,"362,118.30"
Ministry of Defence,Ministry of Defence,02/10/2012,Administration,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,104897,General administration,"360,577.01"
Ministry of Defence,Ministry of Defence,30/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,119567,Equipment support project costs,"358,725.54"
Ministry of Defence,Ministry of Defence,15/10/2012,Property leases,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,111598,Property non dwellings private finance initiative - service concession arrangement service charge,"355,319.32"
Ministry of Defence,Ministry of Defence,19/10/2012,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,113981,Property dwellings private finance initiative - service concession arrangement service charge,"353,534.57"
Ministry of Defence,Ministry of Defence,17/10/2012,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,112977,Cost of food purchases,"353,249.52"
Ministry of Defence,Ministry of Defence,05/10/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,106999,Utilities consumed - gas,"345,882.94"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,HENRY BROTHERS (MAGHERAFELT)LIMITED,BT45 6HJ,36776,Fiscal asset under construction - capital in year addition,"344,940.04"
Ministry of Defence,Ministry of Defence,29/10/2012,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,118596,Works - estate management,"344,556.13"
Ministry of Defence,Ministry of Defence,30/10/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,119837,Fiscal asset under construction - capital in year addition,"337,654.41"
Ministry of Defence,Ministry of Defence,16/10/2012,Medical treatment & stores and welfare services,Land Forces,SSAFA GSTT CARE LLP,SE1 2LP,5000085762,Medical health services,"335,810.79"
Ministry of Defence,Ministry of Defence,02/10/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000085092,Raw materials and consumable aviation fuel inventory purchased,"334,893.46"
