Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,24/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,986397,Cost of other material consumed,"1,540.92"
Ministry of Defence,Ministry of Defence,28/08/2012,Design services and minor equipment purchases,Navy Command,QINETIQ LIMITED,PO12 2AG,987915,Equipment support non-project costs,"1,538.00"
Ministry of Defence,Defence Support Group,30/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10176237,,"1,525.82"
Ministry of Defence,Defence Support Group,23/08/2012,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10175606,,"1,520.70"
Ministry of Defence,Ministry of Defence,20/08/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,983285,Consumption of medical dental and veterinary inventory,"1,520.61"
Ministry of Defence,Ministry of Defence,20/08/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,983834,Civilian short term detached duty,"1,520.00"
Ministry of Defence,Ministry of Defence,22/08/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,985511,Cost of other material consumed,"1,515.81"
Ministry of Defence,Ministry of Defence,03/08/2012,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,976947,Spend on Inventory - General,"1,504.60"
Ministry of Defence,Ministry of Defence,03/08/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,976340,Works - estate management,"1,495.92"
Ministry of Defence,Ministry of Defence,23/08/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,985691,Freight movement costs,"1,492.87"
Ministry of Defence,Ministry of Defence,16/08/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,981996,Transport other operating lease,"1,484.67"
Ministry of Defence,Ministry of Defence,10/08/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,980173,Computer equipment costing below the capitalisation threshold,"1,483.78"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,984044,Consumption of medical dental and veterinary inventory,"1,480.80"
Ministry of Defence,Ministry of Defence,08/08/2012,Estate management,Defence Infrastructure Organisation ,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,978564,Estate + facilities management services - accommodation inventory + service,"1,478.16"
Ministry of Defence,Ministry of Defence,21/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,984078,Equipment support non-project costs,"1,471.62"
Ministry of Defence,Ministry of Defence,06/08/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,977045,Cost of other material consumed,"1,467.10"
Ministry of Defence,Ministry of Defence,08/08/2012,Spend on Inventory - General,Defence Equipment & Support,SELEX GALILEO LTD,LU1 3PG,978877,Spend on Inventory - General,"1,464.00"
Ministry of Defence,Ministry of Defence,20/08/2012,Payment of utilities,Air Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,983604,Utilities consumed - electricity,"1,461.24"
Ministry of Defence,Ministry of Defence,31/08/2012,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,989942,Spend on Inventory - General,"1,460.35"
Ministry of Defence,Ministry of Defence,29/08/2012,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,988608,Freight movement costs,"1,459.71"
Ministry of Defence,Ministry of Defence,09/08/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,PENTALVER TRANSPORT LTD,SO15 1AW,979397,Freight movement costs,"1,455.60"
Ministry of Defence,Ministry of Defence,03/08/2012,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,170850,Spend on Inventory - General,"1,450.20"
Ministry of Defence,Ministry of Defence,08/08/2012,Purchase of inventory and services ,Navy Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,978564,Cost of other material consumed,"1,448.77"
Ministry of Defence,Ministry of Defence,14/08/2012,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,981213,Medical health services,"1,428.61"
Ministry of Defence,Ministry of Defence,08/08/2012,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,978564,Recreational facilities costs in support of social work,"1,424.78"
Ministry of Defence,Defence Support Group,16/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10174474,,"1,423.30"
Ministry of Defence,Ministry of Defence,22/08/2012,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,985388,Works - estate management,"1,414.92"
Ministry of Defence,Defence Support Group,16/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10174475,,"1,414.70"
Ministry of Defence,Ministry of Defence,03/08/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,976861,Cost of clothing and textile services received,"1,400.81"
Ministry of Defence,Ministry of Defence,17/08/2012,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,982857,Cost of clothing and textile services received,"1,397.43"
Ministry of Defence,Ministry of Defence,21/08/2012,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,984149,Estate + facilities management services - accommodation inventory + service,"1,396.94"
Ministry of Defence,Defence Science and Technology Laboratory,17/08/2012,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000145094 - 00143257,,"1,394.84"
Ministry of Defence,Ministry of Defence,28/08/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,987362,Cost of other material consumed,"1,392.72"
Ministry of Defence,Ministry of Defence,09/08/2012,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,979514,Operating costs grant in aid for the National Museum Royal Navy,"1,390.00"
Ministry of Defence,Ministry of Defence,10/08/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,979665,Spend on Inventory - General,"1,384.25"
Ministry of Defence,Ministry of Defence,29/08/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,988735,Cost of other material consumed,"1,380.84"
Ministry of Defence,Ministry of Defence,28/08/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,987476,Freight movement costs,"1,380.62"
Ministry of Defence,Ministry of Defence,17/08/2012,Spend on Inventory - General,Land Forces,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,983238,Spend on Inventory - General,"1,379.54"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,984123,Cost of other material consumed,"1,378.23"
Ministry of Defence,Ministry of Defence,09/08/2012,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,979531,Cost of purchasing and repairing clothing,"1,371.93"
Ministry of Defence,Ministry of Defence,23/08/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,985586,Cost of other material consumed,"1,369.00"
Ministry of Defence,Ministry of Defence,02/08/2012,Fuel for military use,Land Forces,NAMSA,,5000082206,Spot bunker marine fuel consumed,"1,366.90"
Ministry of Defence,British Defence Staff - United States,08/08/2012,"Transportation of personnel, freight and travel expenses",Navy Command,INTERSTATE,,315244,Navy permanent posting long term detached duty,"1,366.66"
Ministry of Defence,Ministry of Defence,01/08/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,975200,Freight movement costs,"1,363.50"
Ministry of Defence,Ministry of Defence,14/08/2012,Food and clothing,Air Command,ARAMARK LTD,LS16 6QY,980973,Cost of clothing and textile services received,"1,361.11"
Ministry of Defence,Ministry of Defence,20/08/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,983348,Cost of other material consumed,"1,352.49"
Ministry of Defence,Ministry of Defence,06/08/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CRONOS CONTAINERS LTD,SL7 3AB,977115,Freight movement costs,"1,349.70"
Ministry of Defence,Ministry of Defence,06/08/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,977045,Other materal consumed on exercises,"1,346.54"
Ministry of Defence,Defence Support Group,16/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10174475,,"1,345.04"
Ministry of Defence,Ministry of Defence,29/08/2012,Fuel for military use,Navy Command,EUROSHELL DEUTSCHLAND GMBH,,5000083379,Oil and lubricants consumed excluding those from the inventory system,"1,336.40"
Ministry of Defence,Ministry of Defence,20/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,984036,Cost of other material consumed,"1,336.23"
Ministry of Defence,Ministry of Defence,16/08/2012,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,982059,Cost of other material consumed,"1,335.01"
Ministry of Defence,Defence Support Group,23/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10175606,,"1,326.55"
Ministry of Defence,Ministry of Defence,24/08/2012,Externally delivered education and training,Defence Equipment & Support,UNIVERSITY OF LINCOLN,LN6 7TS,171295,External military training ,"1,324.56"
Ministry of Defence,Ministry of Defence,02/08/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,975804,Research and development excluding defence science and technology laboratory,"1,317.90"
Ministry of Defence,Ministry of Defence,20/08/2012,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,983438,Utilities consumed - gas,"1,317.54"
Ministry of Defence,Ministry of Defence,16/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,981996,Equipment support non-project costs,"1,315.62"
Ministry of Defence,Ministry of Defence,22/08/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014825,Equipment support non-project costs,"1,313.31"
Ministry of Defence,Ministry of Defence,07/08/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,977704,Consumption of medical dental and veterinary inventory,"1,312.29"
Ministry of Defence,Ministry of Defence,22/08/2012,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014826,Rent buildings - non civil estate property and married quarter property,"1,297.51"
Ministry of Defence,Ministry of Defence,16/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,982539,Cost of other material consumed,"1,294.42"
Ministry of Defence,Ministry of Defence,30/08/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,988850,Line + telephone rental including commercial charge for use of radio frequencies,"1,292.00"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Command Joint Operations,CANON (UK) LIMITED,RH2 8BF,984123,Cost of other material consumed,"1,288.79"
Ministry of Defence,Ministry of Defence,29/08/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,988735,Cost of other material consumed,"1,286.19"
Ministry of Defence,Ministry of Defence,23/08/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,985581,Spend on Inventory - General,"1,280.45"
Ministry of Defence,Ministry of Defence,14/08/2012,Fees for professional services,Air Command,SERCO LIMITED,RG27 9UY,981388,Fees for professional services excluding legal fees,"1,275.00"
Ministry of Defence,Ministry of Defence,30/08/2012,Medical treatment & stores and welfare services,Command Joint Operations,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,989788,Medical health services,"1,270.57"
Ministry of Defence,Ministry of Defence,01/08/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,975165,Estate + facilities management services - accommodation inventory + service,"1,262.59"
Ministry of Defence,Ministry of Defence,15/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,ENERSYS LTD.,,981685,Equipment support non-project costs,"1,260.00"
Ministry of Defence,Ministry of Defence,31/08/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,989944,Medical health services,"1,259.95"
Ministry of Defence,Ministry of Defence,29/08/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,988216,Freight movement costs,"1,256.58"
Ministry of Defence,Ministry of Defence,03/08/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,976366,Cost of other material consumed,"1,251.83"
Ministry of Defence,Defence Support Group,16/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10174474,,"1,251.60"
Ministry of Defence,Ministry of Defence,21/08/2012,Administration,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,984159,General administration,"1,250.96"
Ministry of Defence,Ministry of Defence,03/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,976458,Equipment support project costs,"1,250.43"
Ministry of Defence,Ministry of Defence,01/08/2012,Spend on Inventory - General,Defence Equipment & Support,SELEX GALILEO LTD,SS14 3EL,975581,Spend on Inventory - General,"1,248.00"
Ministry of Defence,Ministry of Defence,15/08/2012,Payment of utilities,Land Forces,CALOR GAS LIMITED,CV34 6RL,981588,Utilities consumed - liquid petroleum gas,"1,246.15"
Ministry of Defence,Ministry of Defence,14/08/2012,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,980976,Works - estate management,"1,244.58"
Ministry of Defence,British Defence Staff - United States,17/08/2012,"Transportation of personnel, freight and travel expenses",Land Forces,THE DUPONT HOTEL,,315925,Army permanent posting long term detached duty,"1,243.36"
Ministry of Defence,Ministry of Defence,14/08/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,981187,Line + telephone rental including commercial charge for use of radio frequencies,"1,241.14"
Ministry of Defence,Ministry of Defence,09/08/2012,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,979130,Estate + facilities management services - accommodation inventory + service,"1,240.05"
Ministry of Defence,Ministry of Defence,07/08/2012,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,977819,Research and development incurred on projects with defence science and technology laboratory,"1,238.21"
Ministry of Defence,Ministry of Defence,29/08/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,988735,Cost of other material consumed,"1,235.13"
Ministry of Defence,Ministry of Defence,29/08/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,988594,Civilian short term detached duty,"1,232.00"
Ministry of Defence,Ministry of Defence,28/08/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,987944,General administration,"1,219.21"
Ministry of Defence,Ministry of Defence,28/08/2012,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,987341,Estate + facilities management services - accommodation inventory + service,"1,213.66"
Ministry of Defence,Ministry of Defence,30/08/2012,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,989224,Spend on Inventory - General,"1,205.28"
Ministry of Defence,Ministry of Defence,06/08/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,977697,Cost of other material consumed,"1,202.92"
Ministry of Defence,Ministry of Defence,24/08/2012,Transport hire charges,Defence Equipment & Support,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,987163,Transport other operating lease,"1,200.00"
Ministry of Defence,Ministry of Defence,17/08/2012,"Transportation of personnel, freight and travel expenses",Land Forces,VEGA CONSULTING SERVICES LTD,BS16 1EJ,983262,Service home to duty travel expenditure associated to eligibility to home to duty allowance,"1,199.50"
Ministry of Defence,Ministry of Defence,10/08/2012,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,979620,Transport other operating lease,"1,197.00"
Ministry of Defence,Ministry of Defence,23/08/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014840,Military short term detached duty,"1,190.90"
Ministry of Defence,Ministry of Defence,13/08/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,980940,Cost of other material consumed,"1,189.32"
Ministry of Defence,Ministry of Defence,22/08/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014826,Defence military assistance fund international subscriptions and other payments,"1,185.03"
Ministry of Defence,Ministry of Defence,20/08/2012,Administration,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,983403,General administration,"1,181.07"
Ministry of Defence,Defence Support Group,03/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10173063,,"1,178.20"
Ministry of Defence,Ministry of Defence,20/08/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,983884,Cost of food services,"1,173.77"
Ministry of Defence,Ministry of Defence,17/08/2012,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,982667,Cost of other material consumed,"1,173.31"
Ministry of Defence,Ministry of Defence,31/08/2012,Fees for professional services,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,989983,Fees for professional services excluding legal fees,"1,164.94"
Ministry of Defence,British Defence Staff - United States,17/08/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,THE DUPONT HOTEL,,315925,Navy permanent posting long term detached duty,"1,156.03"
Ministry of Defence,Ministry of Defence,29/08/2012,Purchase of inventory and services ,Defence Equipment & Support,PROACT MEDICAL LIMITED,NN18 9AS,988588,Consumption of medical dental and veterinary inventory,"1,151.64"
Ministry of Defence,Ministry of Defence,10/08/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,979620,Equipment support non-project costs,"1,151.58"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,984092,Cost of other material consumed,"1,149.12"
Ministry of Defence,Ministry of Defence,29/08/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,988164,Spend on Inventory - General,"1,147.55"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,984092,Cost of other material consumed,"1,146.55"
Ministry of Defence,Ministry of Defence,20/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,983348,Cost of other material consumed,"1,146.11"
Ministry of Defence,Ministry of Defence,09/08/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,979098,Hire charges IT and communications,"1,146.10"
Ministry of Defence,Ministry of Defence,23/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,985586,Cost of other material consumed,"1,146.09"
Ministry of Defence,Defence Support Group,03/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10173063,,"1,141.45"
Ministry of Defence,Defence Support Group,16/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10174475,,"1,141.45"
Ministry of Defence,Ministry of Defence,22/08/2012,Building maintenance and accommodation stores,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014826,Building maintenance accommodation inventory,"1,128.27"
Ministry of Defence,Ministry of Defence,15/08/2012,Purchase of inventory and services ,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,981617,Cost of other material consumed,"1,125.45"
Ministry of Defence,Ministry of Defence,21/08/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014813,Defence military assistance fund international subscriptions and other payments,"1,123.98"
Ministry of Defence,Ministry of Defence,10/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,979634,Cost of other material consumed,"1,122.47"
Ministry of Defence,Ministry of Defence,09/08/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,979447,Movement of service personnel,"1,119.76"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,984092,Cost of other material consumed,"1,112.65"
Ministry of Defence,Ministry of Defence,15/08/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000082825,Fiscal asset under construction - capital in year addition,"1,112.59"
Ministry of Defence,Ministry of Defence,31/08/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,990489,Cost of other material consumed,"1,111.32"
Ministry of Defence,Ministry of Defence,24/08/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,986502,Freight movement costs,"1,106.39"
Ministry of Defence,Ministry of Defence,29/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,988735,Cost of other material consumed,"1,099.18"
Ministry of Defence,Ministry of Defence,14/08/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,981023,Spend on Inventory - General,"1,096.31"
Ministry of Defence,Ministry of Defence,06/08/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TERSTAPPEN GMBH & CO KG,,5000082368,Movement of service personnel,"1,093.75"
Ministry of Defence,Ministry of Defence,09/08/2012,IT and communication services,Defence Equipment & Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000082532,Line + telephone rental including commercial charge for use of radio frequencies,"1,087.76"
Ministry of Defence,Ministry of Defence,15/08/2012,Purchase of inventory and services ,Command Joint Operations,C F ANDERSON & SON LIMITED,C06 1HD,981584,Consumption of general inventory,"1,086.11"
Ministry of Defence,Ministry of Defence,30/08/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,988745,Consumption of medical dental and veterinary inventory,"1,084.85"
Ministry of Defence,Ministry of Defence,24/08/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,986397,Cost of other material consumed,"1,080.62"
Ministry of Defence,Defence Science and Technology Laboratory,30/08/2012,Materials & Equipment,Infrastructure,BARCLAYCARD,,G - 0000002252 - 00143260,,"1,080.00"
Ministry of Defence,Ministry of Defence,16/08/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,982099,Freight movement costs,"1,075.73"
Ministry of Defence,Ministry of Defence,03/08/2012,Estate management,Command Joint Operations,SERCO LIMITED,RG27 9UY,976850,Works - estate management,"1,071.70"
Ministry of Defence,Ministry of Defence,21/08/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,984559,Fiscal asset under construction - capital in year addition,"1,071.05"
Ministry of Defence,Defence Support Group,30/08/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10176237,,"1,069.79"
Ministry of Defence,Ministry of Defence,08/08/2012,IT and communication services,Defence Equipment & Support,PARITY SOLUTIONS LTD,SW19 3RU,978800,Information technology services,"1,066.27"
Ministry of Defence,Ministry of Defence,07/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,AAH PHARMACEUTICALS LTD,CV2 2TX,977704,Consumption of medical dental and veterinary inventory,"1,062.96"
Ministry of Defence,Ministry of Defence,01/08/2012,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,975252,Cost of other material consumed,"1,054.83"
Ministry of Defence,Ministry of Defence,17/08/2012,Spend on Inventory - General,Defence Equipment & Support,CURTISS WRIGHT FLOW CONTROL (UK) LIMITED,GL51 0AB,982730,Spend on Inventory - General,"1,047.84"
Ministry of Defence,Ministry of Defence,17/08/2012,Estate management,Command Joint Operations,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,982738,Works services - excluding United States forces/NATO + married quarters,"1,041.11"
Ministry of Defence,Ministry of Defence,20/08/2012,Administration,Command Joint Operations,CANON (UK) LIMITED,RH2 8BF,983403,General administration,"1,040.40"
Ministry of Defence,Ministry of Defence,17/08/2012,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,982680,Spend on Inventory - General,"1,038.43"
Ministry of Defence,Ministry of Defence,14/08/2012,Spend on Inventory - General,Command Joint Operations,BUNZL UK LIMITED,KT19 8TY,981023,Spend on Inventory - General,"1,035.50"
Ministry of Defence,Ministry of Defence,14/08/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,981490,Cost of other material consumed,"1,034.80"
Ministry of Defence,Ministry of Defence,02/08/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,975724,Other materal consumed on exercises,"1,032.58"
Ministry of Defence,Ministry of Defence,03/08/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,976305,Consumption of medical dental and veterinary inventory,"1,026.01"
Ministry of Defence,Ministry of Defence,09/08/2012,Development costs for military equipment,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,RG21 4HJ,979421,Intangible single use military equipment asset  - in year capital addition,"1,026.00"
Ministry of Defence,Ministry of Defence,31/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,FLUID TRANSFER INTERNATIONAL  LIMITED,GL6 0BS,990115,Equipment support non-project costs,"1,025.95"
Ministry of Defence,Ministry of Defence,17/08/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,982667,General administration,"1,024.03"
Ministry of Defence,Ministry of Defence,01/08/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,975227,Fees for professional services excluding legal fees,"1,017.12"
Ministry of Defence,Ministry of Defence,17/08/2012,Spend on Inventory - General,Navy Command,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,983238,Spend on Inventory - General,"1,014.18"
Ministry of Defence,Ministry of Defence,17/08/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,982616,Cost of other material consumed,"1,009.80"
Ministry of Defence,Ministry of Defence,31/08/2012,Spend on Inventory - General,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,989983,Spend on Inventory - General,"1,009.00"
Ministry of Defence,Ministry of Defence,23/08/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,985586,Cost of other material consumed,998.93
