Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,SME Class,Sole Trader,Transaction number,Purchasing Item Text,Postal Code,Amount in Sterling,Grant?
Communities & Local Government,PINS,14/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182196,HP C9396AE BLACK INK CARTS FOR 7680.,NG11 7EP,873.12,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182194,2043209 - A3 Classic White Steinbeis,NR3 1PD,81.47,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182194,9150050 - A4 Closed Loop Banner,NR3 1PD,653.18,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182194,9153002 - A4 High White Recycled Banner,NR3 1PD,84.42,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,0060010 - Buff Singlefold Folders,NR3 1PD,18.90,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,0073024 - Typewriter Labels,NR3 1PD,4.96,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,0981920 - CD-R in Jewel Case,NR3 1PD,13.20,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,0986024 - CD-RW in Case,NR3 1PD,11.52,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,1230005 - Black Ballpoint Pen,NR3 1PD,1.88,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,1230038 - Blue Ballpoint Pen,NR3 1PD,1.88,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,1230493 - A4 Evidence Book,NR3 1PD,59.40,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,5000200 - A4 Hardback Notebook,NR3 1PD,4.08,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,8280007 - A5 Shorthand Notebook,NR3 1PD,12.48,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9012507 - Envelopes Windowed 110x220,NR3 1PD,60.26,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9095003 - 38x51mm Post Its,NR3 1PD,209.67,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9095004 - 76x76mm Post Its,NR3 1PD,30.92,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9100012 - A5 Thick Notebook,NR3 1PD,2.93,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9100036 - A4 Recycled Refill Pad,NR3 1PD,88.50,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9280024 - 225mm Bar Tags,NR3 1PD,10.80,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9310109 - Sticky Tape 24mmx66m,NR3 1PD,47.34,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9340018 - Elastic Bands 3x180,NR3 1PD,8.64,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9340023 - Elastic Bands 9x180,NR3 1PD,8.64,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9383042 - 5 Part Dividers,NR3 1PD,40.32,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9390002 - Storage Boxes with Lids,NR3 1PD,70.48,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9420035 - Green Singlefold Folders,NR3 1PD,22.61,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182195,9420038 - Blue Singlefold Folders,NR3 1PD,22.61,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182197,1230031 - Plotter Roll,NR3 1PD,271.44,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182197,9150050 - A4 Recycled Closed Loop Paper,NR3 1PD,653.18,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,0060010 - Buff Single-Fold Folders,NR3 1PD,21.60,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,0891016 - Wheeled Pilot Case,NR3 1PD,53.11,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,4280029 - Dymo Address Labels,NR3 1PD,61.50,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,8300011 - Highlighter Pens,NR3 1PD,26.40,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9340018 - 3x180mm Elastic Bands,NR3 1PD,2.16,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9372005 - Blue Tack,NR3 1PD,3.48,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9390002 - Storage Boxes,NR3 1PD,60.41,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9420036 - Orange Single-Fold Folder,NR3 1PD,5.65,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9420038 - Blue Single-Fold Folders,NR3 1PD,22.61,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9424021- Buff Wallet With Flap,NR3 1PD,36.00,
Communities & Local Government,PINS,14/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182246,9631017 - Cleaning Fluid,NR3 1PD,3.56,
Communities & Local Government,PINS,14/08/2012,Training,Inspector Costs,ARBORICULTURAL ASSOCIATION,,Data Not Provided,,5106182163,National Amentiy Arb Conference,GL10 3DL,275.00,
Communities & Local Government,PINS,14/08/2012,Training,ICT,OPEN TEXT UK LTD,,Large,,5106181889,Search & System Administration,RG6 1PU,"2,200.00",
Communities & Local Government,PINS,14/08/2012,Vehicle hire,Inspector Costs,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - Inspector Costs,TW20 8RX,"8,543.67",
Communities & Local Government,PINS,14/08/2012,Vehicle hire,Inspector Costs,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - Inspector Costs No VAT,TW20 8RX,20.00,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,ROW,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - ROW,TW20 8RX,115.40,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,National Infrastructure Director,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - NID,TW20 8RX,148.76,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,Energy,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - Energy,TW20 8RX,283.31,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,"Transport, Water and Waste",ENTERPRISE RENT-A-CAR,,Large,,5106182264,"Car Hire - Transport, Water, Waste",TW20 8RX,424.27,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,Policy,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - Policy,TW20 8RX,33.95,
Communities & Local Government,PINS,14/08/2012,Vehicle hire,Wales Director,ENTERPRISE RENT-A-CAR,,Large,,5106182264,Car Hire - Wales,TW20 8RX,835.63,
Communities & Local Government,PINS,15/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182235,Agency Staff x 3 for 6 months,SW20 0BA,483.52,
Communities & Local Government,PINS,15/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182237,Agency Staff x 3 for 6 months,SW20 0BA,490.06,
Communities & Local Government,PINS,15/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182238,Agency Staff x 3 for 6 months,SW20 0BA,476.99,
Communities & Local Government,PINS,15/08/2012,"IT - PC, Network & Hardware",ICT,KELWAY UK LTD,,Large,,5106182327,E-View Stands for Laptops,EC4M 7RB,"6,173.16",
Communities & Local Government,PINS,15/08/2012,IT - Service Contracts,ICT,INFORMED SOLUTIONS LTD,,Data Not Provided,,5106182269,Find my Consultee Upgrade,WA14 4PA,"1,040.00",
Communities & Local Government,PINS,15/08/2012,NSI Fees & Expenses,NSI Fees Planning,CARBROOK ASSOCIATES,,Micro,,2100002123,#,M32 8PN,"1,400.00",
Communities & Local Government,PINS,15/08/2012,NSI Fees & Expenses,NSI Expenses Planning,CARBROOK ASSOCIATES,,Micro,,2100002123,#,M32 8PN,36.15,
Communities & Local Government,PINS,15/08/2012,NSI Fees & Expenses,NSI Fees Planning,DESIGN 2,,Micro,,2100002133,#,PO19 1BA,336.00,
Communities & Local Government,PINS,15/08/2012,NSI Fees & Expenses,NSI Fees Planning,S P PLANNING,,Small,,2100002126,#,EC1M 5QA,"1,512.00",
Communities & Local Government,PINS,15/08/2012,NSI Fees & Expenses,NSI Expenses Planning,S P PLANNING,,Small,,2100002126,#,EC1M 5QA,30.78,
Communities & Local Government,PINS,16/08/2012,Advertising,Common Land,TMP (UK) LIMITED,,Large,,5106182354,Statutory Advertising - Common Land,W1T 7RQ,362.47,
Communities & Local Government,PINS,16/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182233,Agency Staff x 2 for 3 months,SW20 0BA,378.97,
Communities & Local Government,PINS,16/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182234,Agency Staff x 2 for 3 months,SW20 0BA,483.52,
Communities & Local Government,PINS,16/08/2012,Agency Staff,Quality Assurance Unit,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182236,Agency Staff x 1 for 6 months,SW20 0BA,516.19,
Communities & Local Government,PINS,16/08/2012,IT Systems Testing & Auditing,ICT,DETICA LTD,,Large,,5106182355,Penetration Test Re-schedule Fee,GU2 7YP,"2,475.60",
Communities & Local Government,PINS,16/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,ALDERWOOD CONSULTING LTD,,Micro,,2100002141,#,SO19 7GU,"1,848.00",
Communities & Local Government,PINS,16/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,ALDERWOOD CONSULTING LTD,,Micro,,2100002141,#,SO19 7GU,99.36,
Communities & Local Government,PINS,16/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,MR K RUSHFORTH,,Micro,,2100002140,#,EX15 3NL,739.20,
Communities & Local Government,PINS,16/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,MR K RUSHFORTH,,Micro,,2100002140,#,EX15 3NL,41.58,
Communities & Local Government,PINS,16/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,2100002183,Photocopier Rental,TW13 7HG,-332.16,
Communities & Local Government,PINS,16/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,5106182432,Photocopier Rental,TW13 7HG,332.16,
Communities & Local Government,PINS,16/08/2012,Physical Storage,Admin Support,TNT UK LTD,,Large,,5106182382,File storage & associated costs,DE11 1EG,"13,770.16",
Communities & Local Government,PINS,17/08/2012,Accommodation Service Charges,Estates,TAYLOR WOODROW CONSTRUCTION,,Large,,5106182410,TFM contract for TQH until 30/09/12,WD24 4WW,"106,974.48",
Communities & Local Government,PINS,17/08/2012,Agency Staff,Human Resources,CAPITA RESOURCING LTD,,Large,,5106182392,Extension 09/07/12 - 31/12/12,SL6 1DP,"2,992.26",
Communities & Local Government,PINS,17/08/2012,Catering,Change & Secretariat,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,64.75,
Communities & Local Government,PINS,17/08/2012,Catering,Chief Planning Inspector,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,232.33,
Communities & Local Government,PINS,17/08/2012,Catering,Group Managers,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,121.46,
Communities & Local Government,PINS,17/08/2012,Catering,Inspector Costs,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,169.88,
Communities & Local Government,PINS,17/08/2012,Catering,National Infrastructure Director,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,10.67,
Communities & Local Government,PINS,17/08/2012,Catering,Energy,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,25.00,
Communities & Local Government,PINS,17/08/2012,Catering,Business Improvement,EUREST,,Large,,5106182394,Catering for internal mtgs,B45 9PZ,30.63,
Communities & Local Government,PINS,17/08/2012,Courier Services,Estates,CITY LINK,,Large,,5106182405,City Link Postage,WA4 4SN,"1,540.81",
Communities & Local Government,PINS,17/08/2012,Gas,Estates,CORONA ENERGY LTD,,Large,,5106182419,GAS Usage for TQH Jul-Aug 12,WD17 1JW,"2,247.55",
Communities & Local Government,PINS,17/08/2012,IT - Service Contracts,ICT,INFORMED SOLUTIONS LTD,,Data Not Provided,,5106182386,Find My Consultee - payment point 2,WA14 4PA,"25,210.00",
Communities & Local Government,PINS,17/08/2012,Legal Fees,Legal,TREASURY SOLICITORS DEPT,,Public Bodies,,5106182431,TSOL Service Charges,WC2B 4TS,271.20,
Communities & Local Government,PINS,17/08/2012,Legal Fees,ICT,VODAFONE UK,,Large,,5106182428,Mobile Phone Charges,NG24 2EG,"1,353.68",
Communities & Local Government,PINS,17/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,5106182408,Photocopier Usage Charge,TW13 7HG,"4,170.69",
Communities & Local Government,PINS,17/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,5106182412,Photocopier Rental,TW13 7HG,332.16,
Communities & Local Government,PINS,17/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,5106182415,Photocopier Rental,TW13 7HG,332.16,
Communities & Local Government,PINS,17/08/2012,Office Machinery (<£5000),ICT,NEW RICOH UK,,Large,,5106182434,Photocopier Rental,TW13 7HG,332.16,
Communities & Local Government,PINS,17/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182427,C9381A - Black & Yellow Printhead,NG11 7EP,363.36,
Communities & Local Government,PINS,17/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182427,CN045AE - Black Cartridge for HP 8600,NG11 7EP,"1,089.00",
Communities & Local Government,PINS,17/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182427,CN046AE - Cyan Cartridge for HP 8600,NG11 7EP,805.80,
Communities & Local Government,PINS,17/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182427,CN047AE - Magenta Cartridge for HP8600,NG11 7EP,805.80,
Communities & Local Government,PINS,17/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182427,CN048AE - Yellow Cartridge for HP8600,NG11 7EP,805.80,
Communities & Local Government,PINS,20/08/2012,Facilities Management (ISD use only),Estates,TAYLOR WOODROW CONSTRUCTION,,Large,,5106182449,Soundproofing MR 's VFM102,WD24 4WW,"7,379.77",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Fees Planning,ENERGIA CONSULTANTS LTD,,Micro,,2100002191,#,GL6 0SA,"1,400.00",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Expenses Planning,ENERGIA CONSULTANTS LTD,,Micro,,2100002191,#,GL6 0SA,37.70,
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Fees Planning,MANSELL JAGGER,,Micro,,2100002189,#,CT2 8NH,"1,400.00",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Expenses Planning,MANSELL JAGGER,,Micro,,2100002189,#,CT2 8NH,99.50,
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Fees Planning,STAR PLANNING & DEVELOPMENT LTD,,Micro,,2100002190,#,B14 6BX,"4,368.00",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Expenses Planning,STAR PLANNING & DEVELOPMENT LTD,,Micro,,2100002190,#,B14 6BX,601.15,
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Fees Planning,STEP CONSULTANCY LTD,,Micro,,2100002192,#,BN8 5DW,"1,680.00",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Expenses Planning,STEP CONSULTANCY LTD,,Micro,,2100002192,#,BN8 5DW,78.60,
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Fees Planning,STEP CONSULTANCY LTD,,Micro,,2100002193,#,BN8 5DW,"1,344.00",
Communities & Local Government,PINS,20/08/2012,NSI Fees & Expenses,NSI Expenses Planning,STEP CONSULTANCY LTD,,Micro,,2100002193,#,BN8 5DW,66.60,
Communities & Local Government,PINS,21/08/2012,Agency Staff,Quality Assurance Unit,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182529,Agency Staff x 1 for 6 months,SW20 0BA,490.06,
Communities & Local Government,PINS,21/08/2012,Courier Services,Finance & Procurement,CITY LINK,,Large,,5106182524,PINS Courier Service,WA4 4SN,"1,384.57",
Communities & Local Government,PINS,21/08/2012,Courier Services,Estates,ROYAL MAIL,,Large,,5106182525,PINS Postal charge,S49 1HQ,"1,739.26",
Communities & Local Government,PINS,21/08/2012,NSI Fees & Expenses,NSI Fees Planning,CARBROOK ASSOCIATES,,Micro,,2100002253,#,M32 8PN,980.00,
Communities & Local Government,PINS,21/08/2012,NSI Fees & Expenses,NSI Expenses Planning,CARBROOK ASSOCIATES,,Micro,,2100002253,#,M32 8PN,97.35,
Communities & Local Government,PINS,21/08/2012,NSI Fees & Expenses,NSI Fees Planning,SIMON MILES PLANNING,,Micro,,2100002252,#,EX20 4JW,"2,464.00",
Communities & Local Government,PINS,21/08/2012,NSI Fees & Expenses,NSI Expenses Planning,SIMON MILES PLANNING,,Micro,,2100002252,#,EX20 4JW,235.85,
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,Air Travel July 2012,BD1 3AZ,582.94,
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,Rail Travel July 2012,BD1 3AZ,"11,966.53",
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,Rail ticketing fee July 2012,BD1 3AZ,734.83,
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,Hotel Costs July 2012,BD1 3AZ,"34,183.30",
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,GPS charge July 2012,BD1 3AZ,288.18,
Communities & Local Government,PINS,21/08/2012,Travel and Subsistence Account,Admin Support,REDFERN TRAVEL LIMITED,,Small,,5106182569,Service Charge July 2012,BD1 3AZ,439.27,
Communities & Local Government,PINS,22/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182526,Agency Staff x 3 for 6 months,SW20 0BA,486.78,
Communities & Local Government,PINS,22/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182527,Agency Staff x 3 for 6 months,SW20 0BA,519.46,
Communities & Local Government,PINS,22/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182528,Agency Staff x 3 for 6 months,SW20 0BA,483.52,
Communities & Local Government,PINS,22/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182536,Agency Staff x 2 for 3 months,SW20 0BA,483.52,
Communities & Local Government,PINS,22/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182537,Agency Staff x 2 for 3 months,SW20 0BA,392.04,
Communities & Local Government,PINS,22/08/2012,Cmmunication Telecom Costs,ICT,VIRGIN BUSINESS MEDIA,,Large,,5106182621,Cardiff PCS WAN Link 11/12,BN13 1XP,"37,834.51",
Communities & Local Government,PINS,22/08/2012,Cmmunication Telecom Costs,ICT,VIRGIN BUSINESS MEDIA,,Large,,5106182621,Extension 08/06/12-07/08/12,BN13 1XP,"6,300.00",
Communities & Local Government,PINS,22/08/2012,Conferences and Meeting Facilities,IPC (agreed pre-integration),OTS BACS VENDOR,,Not assigned,,2100002264,REGUS 344-17849/CR 344-11896,#,"1,616.25",
Communities & Local Government,PINS,22/08/2012,"IT - PC, Network & Hardware",ICT,SPECIALIST COMPUTER CENTRES LTD,,Large,,5106182596,HP Officejet Pro 8600 e-All-in-One prntr,B11 2LE,"40,590.72",
Communities & Local Government,PINS,22/08/2012,NSI Fees & Expenses,NSI Fees Planning,CHEC PLANNING LTD,,Micro,,2100002254,#,CB6 3PG,"1,848.00",
Communities & Local Government,PINS,22/08/2012,NSI Fees & Expenses,NSI Expenses Planning,CHEC PLANNING LTD,,Micro,,2100002254,#,CB6 3PG,111.90,
Communities & Local Government,PINS,22/08/2012,NSI Fees & Expenses,NSI Fees Planning,S P PLANNING,,Small,,2100002260,#,EC1M 5QA,"2,688.00",
Communities & Local Government,PINS,22/08/2012,NSI Fees & Expenses,NSI Expenses Planning,S P PLANNING,,Small,,2100002260,#,EC1M 5QA,96.12,
Communities & Local Government,PINS,22/08/2012,Telephone call costs,Estates,HIGHWAYS AGENCY,,Medium,,5106182600,GTN Q1 2012 HA charges,B1 1RN,"1,729.62",
Communities & Local Government,PINS,22/08/2012,Telephone call costs,Estates,HIGHWAYS AGENCY,,Medium,,5106182601,PSTN Q1 2012 HA charges,B1 1RN,"1,916.75",
Communities & Local Government,PINS,24/08/2012,Agency Staff,Human Resources,CAPITA RESOURCING LTD,,Large,,5106182661,Extension 09/07/12 - 31/12/12,SL6 1DP,"1,795.36",
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,BRIAN G CRANE & ASSOCIATES,,Micro,,2100002313,#,SG13 9EL,"1,404.48",
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,BRIAN G CRANE & ASSOCIATES,,Micro,,2100002313,#,SG13 9EL,126.54,
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Fees Planning,HIGH ASSOCIATES,,Small,,2100002315,#,PE30 3MB,"1,680.00",
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Expenses Planning,HIGH ASSOCIATES,,Small,,2100002315,#,PE30 3MB,122.22,
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Fees Planning,TOWN PLANNING CONS SERVICE,,Micro,,2100002316,#,BR2 0SA,"1,680.00",
Communities & Local Government,PINS,24/08/2012,NSI Fees & Expenses,NSI Expenses Planning,TOWN PLANNING CONS SERVICE,,Micro,,2100002316,#,BR2 0SA,54.90,
Communities & Local Government,PINS,24/08/2012,Translations,Wales Director,TROSOL CYFYNGEDIG,,Small,,5106182669,Welsh translation for PINS Wales,CF14 5GH,"3,207.25",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,DESIGN 2,,Micro,,2100002353,#,PO19 1BA,"1,176.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,DESIGN 2,,Micro,,2100002353,#,PO19 1BA,113.04,
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,FITZSIMON PLANNING & DEVELOPMENT,,Micro,,2100002355,#,CH7 5NL,"3,796.80",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,JDA DEVELOPMENT & PLANNING SERVICE,,Micro,,2100002321,#,TA14 6PT,"2,520.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,JDA DEVELOPMENT & PLANNING SERVICE,,Micro,,2100002321,#,TA14 6PT,155.50,
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,MARTIN CHAMPION,,Micro,,2100002318,#,KT24 5HH,"2,954.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,MARTIN CHAMPION,,Micro,,2100002318,#,KT24 5HH,107.60,
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,STEP CONSULTANCY LTD,,Micro,,2100002319,#,BN8 5DW,"1,680.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,STEP CONSULTANCY LTD,,Micro,,2100002319,#,BN8 5DW,126.18,
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,TYLER PARKES PARTNERSHIP,,Micro,,2100002317,#,B90 3LP,"3,528.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,TYLER PARKES PARTNERSHIP,,Micro,,2100002317,#,B90 3LP,216.36,
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Fees Planning,URBAN RURAL PLANNING ASSCN LTD,,Micro,,2100002354,#,PL14 6AF,"1,176.00",
Communities & Local Government,PINS,28/08/2012,NSI Fees & Expenses,NSI Expenses Planning,URBAN RURAL PLANNING ASSCN LTD,,Micro,,2100002354,#,PL14 6AF,101.22,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,0060010 - Single Fold Folders - Buff,NR3 1PD,8.10,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,0073024 - Typewriter Labels,NR3 1PD,2.83,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,5000200 - Hardback A4 Notebook,NR3 1PD,8.16,
