FREEDOM OF INFORMATION,,
MOD Requests to 27 August 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
16-08-2010-165833-012,25/08/2010,Information included in the unclassified version of the Air Defence Radar Additional radar Study commissioned by the MoD 24 September 2009.  Also indicate which members of the BWEA this report has been circulated to
16-08-2010-170351-013,25/08/2010,A list of staff at the MoD that have met with Sir John Chilcot since 2009 including date and location of meeting
16-08-2010-170958-014,16/08/2010,Information contained in the MoD's consultation response to the Scottish Government's section 36 application for Wester Dod/Aikengall II windfarm.
16-08-2010-172108-015,14/09/2010,Information regarding file released under the terms of the FoIA in redacted form to TNA (TNA ref. DEFE24-2000) who then made the file available to the public in February of this year.
16-08-2010-173448-016,13/09/2010,"Confirm whether or not this is the view formed by the MoD, regarding previous FOI requests and if so, how the specified individual is aware of the MoD views?"
17-08-2010-095301-001,14/09/2010,Unredacted copies of enclosure 19 from file D/Sec(AS)/64/3 part E dated 4/11/96 and the letter dated 25/10/96 from a member of the public which it is in response to.
17-08-2010-100503-002,14/09/2010,Information regarding Indian doctors in first world war.
17-08-2010-103000-003,15/09/2010,Clarification on some figures received for list provided from the MoD press office.
17-08-2010-103635-004,03/09/2010,The general arrangement plans and/or line drawings of HMS ENDURANCE to build a scale model.
17-08-2010-122343-005,15/09/2010,I would like to know if RAFVR(T) Officers have any jurisdiction over Officers holding full service commissions in HM Armed Forces?
17-08-2010-122916-006,15/09/2010,The RAF records of a specified late Wing Commander including details of any decorations etc.
17-08-2010-140329-001,14/09/2010,A copy of all e-mails sent by HQAC staff regarding the website Air Cadet Central.
17-08-2010-140627-002,14/09/2010,A copy of all e-mails sent to HQAC regarding Air Cadet Central.
17-08-2010-161644-002,13/09/2010,(1) The minimum level of officer who can authorise: (a) a USAF flight originating from a UK RAF base to operate in an LFA after 23.00; (b) the operation of RAF and Army rotary wing aircraft in an LFA but not over MoD owned land and under 250 feet. (2) The criteria laid down in each case that have to be addressed in order for such authorisation to be given.
17-08-2010-162348-001,09/09/2010,"Details regarding the minimum Standard of Protection (SoP) of any section(s) of sea wall falling under the responsibility of MoD to maintain or improve on the Northern and Eastern flanks of Great Wakering and Shoeburyness?  Also, identify the location(s) of such section(s) providing only that minimum standard?  Lastly, what is the maximum SoP provided by any section(s) of sea wall falling under the responsibility of MoD to maintain or improve on the Northern and Eastern flanks of Great Wakering and Shoeburyness?"
17-08-2010-162743-002,03/09/2010,"Reference the re-thatching of Woodmins Cottage (Fifield) and the new doors and gates to Wains Way have taken place without any prior notification to us can you please supply us with all documentation, correspondence with third parties, internal memos including with all consultants and public-private partners, relating to these two properties over the past 10 years including builders/thatchers quotes for the carrying out of these works and the final contracts for works carried out, including all photographs taken of these buildings to date. Also, a copy of this financial year's planned works for repairs to any part of Choulston Farm."
17-08-2010-163229-003,31/08/2010,"All copies of all internal memos, reports and all other documents, and correspondence between the Defence Estates and any of its agents, including consultants and public-private partners and the specified family and any other correspondence with other third parties such as neighbours, Parish Council, the Electricity Board etc concerning our field bordering Meadow View, and Meadow View over the past 10 years."
17-08-2010-163620-004,26/08/2010,"Copies of all minutes notes correspondence and other records concerning internal discussions within Defence Estates and between its agents (including all public-private partners and external discussions involving other departments or third parties relating in any way to Figheldean New Buildings, part of Choulston Farm over the past five years.  Also an explanation as to why the senior land agent and Commanding Officer were trespassing on Choulston Farm last market day (Tuesday)."
18-08-2010-080258-001,31/08/2010,Disaggregate the cost data provided in response to previous request.  A split between domestic production and imports and between portable guided missiles/launchers and all other light weapons.
18-08-2010-085428-001,23/08/2010,Information relating to strategy or policy relating to information technology in your organisation.
18-08-2010-090315-002,15/09/2010,Tyneham village situated on the tank training ranges in Dorset ask for a donation for parking.  This money is per the notice used for the upkeep of Tyneham valley.  Please send me a copy of the accounts showing the income received and how this money is spent for the year 2008/2009.  As no tickets are issued how can you guarantee that all monies donated are being accounted for?  Who oversees the expenditure of this money?  Are their trustees overseeing the expenditure?
18-08-2010-091438-003,15/09/2010,The cost of providing security for HRH Prince Harry's 2008 tour of duty in Afghanistan.
18-08-2010-092031-004,15/09/2010,"The total yearly spend to all private contractors, contracting companies and consultants in Afghanistan for each of the last five financial years. Request a breakdown of the figures during this time illustrating which and how many contracts were paid to different specialised areas such as security, logistics etc."
18-08-2010-093334-005,15/09/2010,"How many vacant properties and how much unused land does defence estates (MOD) currently own in Gibraltar? Also, is any MOD land or property to be disposed of in Gibraltar in the future?"
18-08-2010-094120-006,15/09/2010,"How many Muslims joined the British army. Do they have special rights ex. to pray 5 times a day, to eat special dishes etc.  Are they accepted by the others? Was it any problem to create the special conditions for them? How they execute the tasks given to the? Do they salute to the other officers representing different religions. ."
18-08-2010-094953-007,15/09/2010,"A copy of the review, Review of UK Nuclear Weapon Safety Criteria - A Report by the Nuclear Weapon Safety Criteria Review Working Group, Draft A, 7 Feb 0 and any subsequent updates?"
18-08-2010-101106-001,15/09/2010,Estimated Defence Expenditure Outturn in the UK from 1990 to 2008.
18-08-2010-115801-008,20/08/2010,"How many troops in Afghanistan, in the last 3 years on a month-by-month basis, have suffered heat exhaustion and heat stroke in and out of vehicles"
18-08-2010-121350-009,15/09/2010,"How many personnel from the Armed Forces were subject to initial or periodic-review of developed vetting in 08/09. Of those personnel, how many declared “in response to MOD Form 1938 question 30 b or c“ that they either cross-dressed, were transvestite, transgendered or gender dysphoric? "
18-08-2010-162028-002,16/09/2010,"The brief compiled for the Minister Kevan Jones regarding specified individusl's complaint against awarding a specified individual Death in Service Benefits.  Also, any other paperwork supplied to that Minister regarding my complaint."
18-08-2010-163829-001,16/09/2010,"The latest casualty and fatality tables (attached) specific to the battalions 1st Mercian, 1st Duke of Lancs, 2nd Duke of Lancs and 4th Duke of Lancs?"
18-08-2010-171004-003,16/09/2010,A detailed breakdown of all MoD ?running costs? ? as covered by Liam Fox?s definition - for the last full financial year? 
18-08-2010-171449-004,16/09/2010,"(a) Items of art that were moved into each ministerial private office - including an estimate of the approximate value of each item if available, details about the artist and who owns the art - since 12 May 2010. (b) Items of art that were moved into offices occupied by Special Advisers in your Department - including an estimate of the approximate value of each item if available, details about the artist and who owns the art - since 12 May 2010. (c) Free-standing or wall clocks - including their age and approximate value if available - that are in ministerial private offices since 12 May 2010.  (d) Free-standing or wall clocks - including their age and approximate value if available - that are in offices occupied by Special Advisers in your Department since 12 May 2010."
19-08-2010-093042-001,16/09/2010,(1) How many (a) paintings and (b) other works of art have gone missing from Ministry of Defence premises in each year since 1997? (2) How many of these (a) paintings and (b) other works of art have been (i) stolen and (ii) lost? (3) What are the titles of the (a) paintings and (b) other works of art that have been stolen or lost? (4) What is the value of each (a) painting and (b) other work of art that has been stolen or lost? (5) How many (a) paintings and (b) other works of art have been bought by the Ministry of Defence since 1997 and what were the dates of purchase? (6) How much was paid for each work of art? (7) What were these works of art called? 
19-08-2010-093427-002,16/09/2010,"List which media organisations have had representatives embedded with the British Armed Forces in Afghanistan since January 2006, where they were embedded and what was the duration of their embed? "
19-08-2010-100614-003,16/09/2010,Seven questions relating to the fallback plan for DTR can the DTC at St Athan.
19-08-2010-103615-001,16/09/2010,Investigate the data in table 2.14 regarding numbers of non-UK service personnel and see whether it can be broken down into the contributing nationalities.
19-08-2010-113607-001,17/09/2010,"The number of foreign citizens trained at (a) Sandhurst (b) Britannia Royal Naval College at Dartmouth and c) the Royal College of Defence Studies in each year since 1997.  Also, breakdown the figures by nationality."
19-08-2010-120708-002,17/09/2010,Could I please have a copy of DCI JS 53/99.
19-08-2010-152659-001,17/09/2010,Copy of the new Secretary of State's Health Safety Policy Statement.
20-08-2010-103040-001,17/09/2010,"Receipt and spendings budgets for 2009 and 2010, broken down by institutions you receive money from, including the amount of money received from each."
20-08-2010-112041-002,26/08/2010,"Information on the contamination investigation and remediation for land at Ha Ha Rd, Woolwich."
20-08-2010-120522-003,16/09/2010,"Copy of jobs logged for Abbey Court, Waterbeach, Cambridge"
20-08-2010-122111-004,07/09/2010,How many employees does the authority/department have and vehicles use and the CO2 emissions.
20-08-2010-151802-001,20/09/2010,A copy in full of any data about specified individual that you hold.
20-08-2010-152704-002,20/09/2010,"I'd like to speak to somebody about Forces ID cards, the checks that are undertaken into date of birth and the potential for these cards to satisfy retailers' obligations under age-restricted sales legislation"
20-08-2010-153845-003,20/09/2010,The article refers to a new maintenance strategy called 'Contracting for Availability' and I was interested to see if I could get more information regarding this approach for possible inclusion into our contracts.
20-08-2010-154542-004,20/09/2010,How many non SFA empty houses are in Aldershot that could be either sold or let.
20-08-2010-160944-005,20/09/2010,"Details of all the service personnel who have gone AWOL in the past ten years, all those who have subsequently been prosecuted for desertion and the sentences they have been given and where they have been detained."
20-08-2010-170519-006,14/09/2010,Details of Low Flying Helicopter.
20-08-2010-171252-007,16/09/2010,The list and/or criteria that allows an individual to become eligible for the Manning Control Points for the year 2010.
23-08-2010-092809-001,17/09/2010,Detailed breakdown by regiment of the numbers of soldiers who have been recorded absent without leave in the last twelve months (August 2009 to August 2010).
23-08-2010-093510-002,17/09/2010,Breakdown of the number of soldiers who were registered as being absent without leave from May 24 2010 up to the present. Please could you break these down by army navy and airforce.
23-08-2010-101811-001,20/09/2010,"Whether a financial reserve has been made in the ministry of defence budget for the court case 1,000 nuclear test veterans and widows."
23-08-2010-111434-002,21/09/2010,What medical specialities does the army require from its civilian doctors
23-08-2010-115705-003,21/09/2010,Why was the draft Cultural Property in Armed Conflict Bill dropped from the 2009 legislative programme? What measures are the MOD and the armed forces currently taking to protect cultural property in instances of current armed conflict e.g. Afghanistan?
23-08-2010-121803-004,21/09/2010,How many civil servants employed in the MOD are having their pay abated by a pension awarded from either AFPS 75 or AFPS 05 in year 09/10
23-08-2010-123650-003,21/09/2010,"Text of a written ministerial statement concerning the review of Gurkha terms and conditions of service. A copy of the report of the review of Gurkha terms and conditions of service, which has been redacted so as not to disclose privileged legal advice, will be made available in the Library of the House. I request a copy of the redacted version of the review report."
23-08-2010-150441-001,21/09/2010,"Bordon may be closing down soon. What will happen to the land and the properties the MOD own, will they be made available for private purchase?"
23-08-2010-153952-001,16/09/2010,I am after the list and/or criterea that allows an individual to become eligable for the Manning Control Points for the year 2010.
23-08-2010-154238-001,15/09/2010,MOD replies to EOP summaries. Entries relating to EOP destruction in the classified documents register. Information Policy Working Party Reports
23-08-2010-160701-002,21/09/2010,"Do you have any relevant statistics on the prevalence or rate of PTSD in those serving/ who have served in Iraq and Afghanistan, i.e. concerning the number of cases of PTSD recorded in this population?"
23-08-2010-162448-003,17/09/2010,"I am requesting information relating to UOR spending for the last three years by the MOD.  If possible I would like to see this broken down to programme level, IPT awarding body and who the contract was awarded to."
23-08-2010-163626-004,21/09/2010,"The total amount paid to charities, advocacy groups and think-tanks aiming to improve the protection of the natural environment, reduce greenhouse gas emissions in order to limit climate change or otherwise address environmental issues in the financial year 2009-10.  This should include, but is not limited to, all of the groups listed in the Appendix to this request."
24-08-2010-102005-001,22/09/2010,"All of the Naval, RAF and Army bases across the UK with contact information and address."
24-08-2010-103847-002,21/09/2010,I request the army pension details of specified individual enlisted in 1942
24-08-2010-113211-003,21/09/2010,I am embarking on a research project to discover the numbers of Irish citizens serving past and present in the British Armed Services
24-08-2010-120508-004,22/09/2010,Please provide details of any contracts and/or arrangements entered into in the last 10 years between the Met Office and the BBC for the provision of meteorological data
24-08-2010-123057-005,22/09/2010,Details of all meetings and direct correspondence between  Ministers at Ministry of Defence and Gennaro Mockbel with regards to procurement from January 2004 until December 2005.
24-08-2010-124228-006,22/09/2010,Details of all meetings and direct correspondence between Ministers at Ministry of Defence and Lorenzo Borgogni with regards to procurement from January 2004 until December 2005.
24-08-2010-143046-001,22/09/2010,"Since October 2005, of the officers and soldiers of the British Army granted a career break, how many and what percentage were female and how many and what percentage were for childcare reasons?"
24-08-2010-151131-002,22/09/2010,How many personnel have claimed CEA since it has been available.  The number of claims that have been invesitgated for falsely claiming the allowance
24-08-2010-153724-003,22/09/2010,"The total amount paid to charities, advocacy groups and think-tanks aiming to improve the protection of the natural environment, reduce greenhouse gas emissions in order to limit climate change or otherwise address environmental issues in the financial year 2009-10."
24-08-2010-163154-004,22/09/2010,Seven questions regarding MDP - numbers employed and various questions about ethnic and religious diversity.
25-08-2010-101221-001,22/09/2010,Use of purchasing cards by Government Agencies Which bank provides your purchasing card scheme? What was the total amount of spend placed through the scheme last financial year (1st April 2009  31st March 2010)? When does your contract for the supply of purchasing cards expire? Does the contract have a break clause?
25-08-2010-103500-002,22/09/2010,The latest number on Iraqi civilian casualities that you have in your records Since the war began in March 2003 until 2010.
25-08-2010-112929-004,22/09/2010,"Similar defects to that recorded for XV260 (fuel gauge under-reads by 700 lbs), over the period Jan 2006 to Dec 2006. Also, did XV230 have any work carried out on the fuel gauging system during its EQ1 servicing in 2006?"
25-08-2010-144631-001,23/09/2010,How many combat troops are in Afghanistan?
25-08-2010-145505-002,23/09/2010,"In 1945 a number of British and Commonwealth prisoners of war were 'liberated' from Nazi prison camps by the Red Army. Many of these went missing. What steps the government took at the time to clarify the numbers and the circumstances of the disappearence of these men? What investigations, if any, took place into the fate of these men, and what were the timescales of any investigations?"
25-08-2010-151831-001,15/09/2010,A request that having rigorously tested a FAUX fur cap that its use will be implemented
25-08-2010-154359-001,17/09/2010,"The number of foreign citizens trained at a) Sandhurst  in each year since 1997.  Please also breakdown the figures by nationality.  For each year, please also release the amount of money paid by each country in fees."
25-08-2010-160228-002,17/09/2010,"The number of foreign citizens trained at Britannia Royal Naval College at Dartmouth  in each year since 1997.  Please also breakdown the figures by nationality. For each year, please also release the amount of money paid by each country in fees."
26-08-2010-090434-001,23/09/2010,The floor area that is stated on the Display Energy Certificate for the Main Building in Whitehall.
26-08-2010-092414-002,23/09/2010,Details of your organisations legal services spend for the last 5 financial years. Total spend on legal services A breakdown of your legal services spend by type
26-08-2010-094754-003,23/09/2010,Details of any British Army land vehicles still remaining in Iraq / Kuwait since the end of operation TELIC? Specifically Vehicle type Quantity Reason for being there
26-08-2010-110553-001,22/09/2010,Minutes of a Focus Group Meeting taken by a specified Chief Inspector on or around the 15th September 2009 at DSG Larkhill.
26-08-2010-111051-002,17/09/2010,Are there regular hearing checks carried out on each MOD Police Officer during their career? Does a serving officer need to notify the MOD Police Occupational Health unit of any hearing defect? Does the MOD Police chief constable while working have a staff  driver or does he drive himself to his daily appointments? 
26-08-2010-114950-001,10/09/2010,Staistics for low flying helicopter complaints in northern Ireland in the last 3 years
26-08-2010-123459-001,23/09/2010,Electronic copies of all correspondence sent or received on or about 6 July 2006 by Professor John Mitchell in connection with his work as a Review Editor of the IPCC Fourth Assessment Report DN FER0238017
26-08-2010-123712-002,17/09/2010,"A copy of the document Ministry of Defence (Navy). 1970. ""Working with Asbestos."" N/L 90/66.  Ministry of Defece, Labour Div. (Naval), London."
26-08-2010-133325-001,15/09/2010,"How many officers within the Ministry of Defence Police in the last 12 months, who are on a restricted duties/reasonable adjustments contract who are also in operational posts, are in fact permanently non operational"
26-08-2010-151417-001,20/09/2010,There was a Royal Navy video called 'Cold Water Casualty' Is it available on DVD? If so where can get a copy?
27-08-2010-090810-001,24/09/2010,At the time of writing this 14 members of 40 Commando Royal Marines have died on their current tour of duty in Afghanistan. How many other members of the unit were injured in each incident? What were the injuries specifically? How many remain in hospital? And which hospitals? (UK or Afghanistan?) How many injured will be able to serve again?
27-08-2010-091359-002,24/09/2010,A copy the Met Office organisation chart.
27-08-2010-092247-003,24/09/2010,I would like to know how many RAF and Naval personnel are  employed at chequers today and the role/position of each one.
27-08-2010-092940-004,24/09/2010,I would like to obtain a copy of the group photograph of the intake taken after I finished basic training at Canterbury in 1964. I was in the Queens Own Buffs.
27-08-2010-094557-001,24/09/2010,Where can I find documents relating to land in Bassingbourn approriated by the airforce in WW2 for landing strips.
27-08-2010-101015-002,27/09/2010,Correspondence and minutes from 2006/7 relating to xxxxxx and DTIO and US counterparts regarding the organization of an American announcement that was hoped to reveal that British troops were withdrawing from Basra?
27-08-2010-102101-003,27/09/2010,Minutes of the Afghanistan and Iraq 'Information Campaign Coordination Group'. In particular it would be helpful to have any material relating to dialogue with DoD and CENTCOM.
27-08-2010-104156-004,27/09/2010,The coalition agreement agreed that the renewal of Trident should be scrutinised to ensure value for money. I request the release of all papers evidence and reports prepared as part of this review.
27-08-2010-105416-005,27/09/2010,Please can you release details of all communications since 2003 between MoD and Kevin McCarty (US White House Staff).
27-08-2010-114245-006,27/09/2010,"I would like to know which supplier or suppliers this agency has contracts with for the provision of the following ICT services: Application Support, Hosting, Managed Services, DBA Support, Performance Testing, Penetration Testing"
27-08-2010-120120-005,09/09/2010,"I would like a list of items either lost or stolen between 1st January 2010 and 1st August 2010.  i would like the type of item, the date lost/stolen, whether it was deemed lost or stolen and the value of the item.  I would then like a further column detailing whether the item was recovered."
27-08-2010-120140-007,27/09/2010,Please could you provide details and minutes of all meetings of the Defence Crisis Management Centre which mentioned IO and Media Operations between September 11th 2001 and 2007.
27-08-2010-150708-001,21/09/2010,Any record held by the MOD or the Royal Navy relating to the late Lafayette Ronald Hubbard who served in the US Navy during the WWII.
27-08-2010-151917-004,27/09/2010,What is the geographical extent of Air Policing Area 9?
27-08-2010-155201-005,27/09/2010,"Release details of any spraying, tests, chemical warfare testing or other tests that may have taken place in the skies above Somerset in recent years."
27-08-2010-161224-006,27/09/2010,Copy of an FOI response made in 2006 asking about the crew list when HMS Sikh sunk.
27-08-2010-161913-007,27/09/2010,"MODs expenditure on wastewater (sewer and drainage) repair and maintenance, for the recent most financial year as well as the planned expenditure for the subsequent year?  Who are the current contractors ? If these services are provided as part of a larger maintenance contract which includes other types of maintenance work, provide the names of the afferent specialist sub-contractors. What is the current value of these contracts for each of the contractors? If work is subcontracted to specialist suppliers as part of a larger maintenance contract, please provide the value of the contracts afferent to the sub-contractors also."
