Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,IDEAL CLEANING SERVICES LTD,1036787,6358.91,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),NG8 5BX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1036788,244.07,RUNNING COSTS DEVOLVED-Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,TELFORD AND WREKIN COUNCIL,1036789,211.44,CD SPEND RELATING TO EX-LSC PROPERTIES-Electricity (Programme),TF3 4LP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1036790,255,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2011,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1036791,92583.33,CAPITAL FOR ENTERPRISE FUND-Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036792,2430.96,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,XEROX (UK) LTD,1036794,15632.58,RUNNING COSTS NON DEVOLVED-Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1036796,455.71,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Sponsorship Support,ESBR - Analysis Directorate,ROYAL INSTITUTE OF CHARTERED SURVEYORS,1036797,35198.62,CONSTRUCTION SECTOR SUPPORT-Sponsorship Support,CV4 8JE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1036799,838.7,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,VISIONLINK COMMUNICATION SERVICES LTD,1036800,564,RUNNING COSTS NON DEVOLVED-Maintenance,KT21 2HW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1036802,765.98,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1036803,542.98,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,CRYSTAL SERVICES PLC,1036804,5973.15,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),IG10 3SD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1036806,406.62,RUNNING COSTS NON DEVOLVED-Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Lifts,Finance & Commercial Group - Commercial Directorate,APEX LIFT AND ESCALATOR ENGINEERS LTD,1036807,8822.51,RUNNING COSTS NON DEVOLVED-Lifts,DA14 5BH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Lifts,Finance & Commercial Group - Commercial Directorate,APEX LIFT AND ESCALATOR ENGINEERS LTD,1036807,725.44,RUNNING COSTS NON DEVOLVED-Lifts,DA14 5BH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Lifts,Finance & Commercial Group - Commercial Directorate,APEX LIFT AND ESCALATOR ENGINEERS LTD,1036807,1013.44,RUNNING COSTS NON DEVOLVED-Lifts,DA14 5BH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Lifts,Finance & Commercial Group - Commercial Directorate,APEX LIFT AND ESCALATOR ENGINEERS LTD,1036807,725.44,RUNNING COSTS NON DEVOLVED-Lifts,DA14 5BH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Lifts,Finance & Commercial Group - Commercial Directorate,APEX LIFT AND ESCALATOR ENGINEERS LTD,1036807,175.11,RUNNING COSTS NON DEVOLVED-Lifts,DA14 5BH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1036808,625.46,RUNNING COSTS NON DEVOLVED-Maintenance,SW15 2JJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1036809,27224.11,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Utilities,Finance & Commercial Group - Commercial Directorate,SIEMENS plc,1036810,32.52,RUNNING COSTS NON DEVOLVED-Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2011,Rates,Market Frameworks - Business Environment,COMPANIES HOUSE,1036811,6742.18,RUNNING COSTS DEVOLVED-Rates,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1036813,192,Leased Buildings - Clearing,HP12 3TA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other Training Costs,ESBR - Strategy and Growth,THESOANES LTD T/A PERSUASION,1036814,5750,RUNNING COSTS DEVOLVED-Other Training Costs,SW6 3TG,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036815,1692.58,Leased Buildings - Clearing,E14 9SH,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036816,176.04,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036818,528.12,RUNNING COSTS NON DEVOLVED-Hire of Conference Facilities,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Recruitment Consultancy Costs,Shareholder Executive - Shareholder Executive,RUSSELL REYNOLDS ASSOCIATES LTD,1036819,17166,RUNNING COSTS DEVOLVED-Recruitment Consultancy Costs,SW1Y 4HZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,1647.41,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,128854.39,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,28552.51,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,38649.1,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,11629.79,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,10689.89,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,3043.67,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,2621.55,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1036820,14217.28,RUNNING COSTS NON DEVOLVED-Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1036821,1463.4,WEB CONVERGENCE PROJECT MANAGEMENT-Other Staff Costs (Programme),W1T SAE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Service Charges (Programme),Finance & Commercial Group - Commercial Directorate,PAUL CHASTON COMMERCIAL PROPERTY LTD,1036822,591.54,CD SPEND RELATING TO EX-LSC PROPERTIES-Service Charges (Programme),OX2 7ED,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Service Charges (Programme),Finance & Commercial Group - Commercial Directorate,PAUL CHASTON COMMERCIAL PROPERTY LTD,1036822,241.46,CD SPEND RELATING TO EX-LSC PROPERTIES-Service Charges (Programme),OX2 7ED,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA),1036823,608.94,CD SPEND RELATING TO EX-LSC PROPERTIES-Electricity (Programme),TW9 1BN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2011,Interpreters,Knowledge and Innovation Group - Innovation,MS JACKIE STORRIE,1036825,250,RUNNING COSTS DEVOLVED-Interpreters,BR1 3JU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA),1036826,103722.71,CD SPEND RELATING TO EX-LSC PROPERTIES-Accommodation Rentals (Programme),TW9 1BN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,External Legal Advice and Services,Finance & Commercial Group - Commercial Directorate,PINSENT MASONS LLP,1036827,1550,RUNNING COSTS NON DEVOLVED-External Legal Advice and Services,LS1 5AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Grants - Current - Other,Knowledge and Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1036828,214000,BSI: TARGETED FUNDING-Grants - Current - Other,W4 4AL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Grants - Current - Other,Knowledge and Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1036829,52167,DIRECT FUNDING OF BSI: SUPPORT FOR STANDARDS-Grants - Current - Other,W4 4AL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,External Legal Advice and Services,Business & Skills Group - RDA Transition and Closures,FIELD FISHER WATERHOUSE,1036830,9880.2,RUNNING COSTS DEVOLVED-External Legal Advice and Services,EC3N 2AA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Publications,Market Frameworks - Labour Market,JONES YARRELL LEADENHALL,1036831,37.62,RUNNING COSTS DEVOLVED-Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,JOULES BREWERY LTD,1036832,35000,GBI WEST MIDLANDS-Capital Grants - Other,TF9 1JP,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,NETWORKERS RECRUITMENT SERVICES LTD T/A NETWORKERS INTERNATIONAL PLC,1036836,5002.02,RUNNING COSTS DEVOLVED-Other HR Consultancy,BR1 1HP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,NETWORKERS RECRUITMENT SERVICES LTD T/A NETWORKERS INTERNATIONAL PLC,1036837,6369.4,RUNNING COSTS DEVOLVED-Other HR Consultancy,BR1 1HP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,BADENOCH AND CLARK LTD,1036838,3000,RUNNING COSTS DEVOLVED-Other HR Consultancy,W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,ICT Training,"Legal, People & Communications Group - Human Resources",SKILLGATE LTD,1036840,1875,RUNNING COSTS NON DEVOLVED-ICT Training,GU29 9NX,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1036841,588.25,RUNNING COSTS NON DEVOLVED-Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036852,2390.04,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,KENNETH PHELPS T/A THE CARRIAGE COMPANY,1036853,456,RUNNING COSTS DEVOLVED-Car Hire and Leasing,BS35 1RU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Grant in Aid - Current -Other,Business & Skills Group - RDA Transition and Closures,ADVANTAGE WEST MIDLANDS,1036854,12000000,RDA GRANT IN AID-Grant in Aid - Current -Other,B7 4BN,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Grant in Aid - Current -Other,Business & Skills Group - RDA Transition and Closures,EAST OF ENGLAND DEVELOPMENT AGENCY (EEDA),1036855,6000000,RDA GRANT IN AID-Grant in Aid - Current -Other,CB4 9LQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Payments to Expotel for Hotel Costs Contract,Finance & Commercial Group - Finance Group,EXPOTEL HOTEL RESERVATIONS LTD,1036856,20902.16,Payments to Expotel for Hotel Costs Contract,M22 4DJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Payments to Expotel for Hotel Costs Contract,Finance & Commercial Group - Finance Group,EXPOTEL HOTEL RESERVATIONS LTD,1036856,865.14,Payments to Expotel for Hotel Costs Contract,M22 4DJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",MENDIP MEDIA GROUP LTD,1036860,491.25,PROSECUTION CASE WITNESS AND OTHER EXPENSES-Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",KJB Partners Ltd,1036861,1848.62,PROSECUTION CASE WITNESS AND OTHER EXPENSES-Criminal Law and Prosecution Work,DE56 0UN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",KJB Partners Ltd,1036862,2358.24,PROSECUTION CASE WITNESS AND OTHER EXPENSES-Criminal Law and Prosecution Work,DE56 0UN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",JOHN F HOPE,1036863,250,PROSECUTION CASE WITNESS AND OTHER EXPENSES-Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Occupational Health Service,"Legal, People & Communications Group - Human Resources",MEDIGOLD HEALTH CONSULTANCY LTD,1036865,1049.96,RUNNING COSTS NON DEVOLVED-Occupational Health Service,NN4 7BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1036866,14917.2,Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1036866,11977.39,Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/10/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1036867,2595.6,RUNNING COSTS NON DEVOLVED-ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/10/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1036868,221.28,RUNNING COSTS NON DEVOLVED-Telecommunications,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/10/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1036868,2198.44,RUNNING COSTS NON DEVOLVED-Telecommunications,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1036869,3911.85,RUNNING COSTS NON DEVOLVED-ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1036870,740,RUNNING COSTS NON DEVOLVED-Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1036871,740,RUNNING COSTS NON DEVOLVED-Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,MARINE FABRICATORS LTD,1036872,26000,GBI NORTH EAST-Capital Grants - Other,TS23 1PZ,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Professional Training,Shareholder Executive - Shareholder Executive,NATIONAL SCHOOL OF GOVERNMENT,1036873,400,RUNNING COSTS DEVOLVED-Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1036874,14860.26,Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1036875,626434.29,RUNNING COSTS NON DEVOLVED-Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036877,1975.43,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Other Training Costs,"Legal, People & Communications Group - Career Centre Summary",WALKER-COX LTD (A RANDSTAD COMPANY),1036879,6617.68,RUNNING COSTS NON DEVOLVED-Other Training Costs,W1D 1NN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Security Policy Service,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES LTD,1036880,6444,RUNNING COSTS NON DEVOLVED-Security Policy Service,CM19 5LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036881,956.02,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036882,2390.04,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1036883,2390.04,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Leadership & People Management Training,Business & Skills Group - FE & Skills Investment,ACKNOWLEDGE LTD,1036884,2040,RUNNING COSTS DEVOLVED-Leadership & People Management Training,HA3 0AY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Estates Consultancy and Professional Services,Shareholder Executive - Shareholder Executive,INVESTMENT PROPERTY DATABANK LTD,1036885,53250,PROPERTY UNIT-Estates Consultancy and Professional Services,EC1M 4BL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/10/2011,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,WORDS WORLDWIDE LTD,1036886,702,RUNNING COSTS NON DEVOLVED-Standard Desktop Plus Services,NE15 0BQ,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Commercial Directorate,COMPANIES HOUSE,1036887,870,RUNNING COSTS NON DEVOLVED-InfoSource Desktop Information and Research Services,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Recoveries Account,Corporate Payments - ,NATIONAL SCHOOL OF GOVERNMENT,1036888,526.84,Recoveries Account,SL5 0QE,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Electricity (Programme),Shareholder Executive - Shareholder Executive,CB RICHARD ELLIS,1036889,55.1,PROPERTY UNIT-Electricity (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2011,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1036890,35.33,RUNNING COSTS NON DEVOLVED-Standard Desktop Plus Services,DE14 1SF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2011,Electricity (Programme),Shareholder Executive - Shareholder Executive,CB RICHARD ELLIS,1036893,1.52,PROPERTY UNIT-Electricity (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Stationery,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,LYRECO UK LTD,1036894,638.4,RUNNING COSTS DEVOLVED-Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Stationery,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,LYRECO UK LTD,1036894,266.21,RUNNING COSTS DEVOLVED-Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Organisation Design",VMA GLOBAL RESOURCING GROUP LTD,1036895,1590,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
