Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106153130,"3,857.76"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106153134,"4,621.28"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106153147,"17,813.26"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106153097,"1,889.28"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106152955,"2,799.26"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106152958,"10,900.18"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106153136,"2,411.10"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106153103,"1,316.22"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106153109,"1,091.73"
Communities & Local Government,DCLG,15/12/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106153145,"1,022.25"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ADUR DC,5000147450,"3,244.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ALLERDALE BC,5000147451,"2,968.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",AMBER VALLEY BC,5000147452,"7,804.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ARUN DC,5000147286,"12,354.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFIELD DC,5000147453,"87,650.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFORD BC,5000147288,"8,135.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",AYLESBURY VALE (HSG),5000147289,"14,656.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BABERGH DC,5000147290,"3,302.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB (HSG),5000147292,"1,636,791.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNET LBC,5000147455,"1,707,636.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000147457,"1,951,489.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARROW BC,5000147458,"238,421.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASILDON DISTRICT COUNCIL,5000147459,"12,404.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASINGSTOKE & DEANE BC,5000147460,"3,111.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASSETLAW DC (HSG),5000147294,"32,718.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BATH & NE SOMERSET DC (HSG),5000147295,"858,448.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDFORD UNITARY AUTHORITY,5000147732,"960,522.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BEXLEY LB (HSG),5000147296,"1,032,098.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000147461,"11,765,103.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLABY DC (HSG),5000147297,"2,965.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000147466,"2,052,403.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000147467,"1,911,699.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLSOVER DC,5000147469,"200,424.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000147470,"2,560,929.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOSTON BC,5000147298,"23,918.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOURNEMOUTH DC,5000147471,"1,381,359.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRACKNELL FOREST DC,5000147473,"474,328.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000147474,"5,199,201.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRAINTREE DC,5000147299,"3,070.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRECKLAND DC,5000147300,"20,249.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB (HSG),5000147301,"2,204,732.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENTWOOD BC,5000147476,"3,267.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000147477,"1,887,778.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRISTOL CITY CNCL (HSG),5000147304,"3,764,827.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROADLAND DC,5000147306,"3,031.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROMLEY LB,5000147479,"1,304,143.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROMSGROVE DC,5000147307,"2,962.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXBOURNE BC,5000147480,"2,957.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXTOWE BC,5000147481,"3,354.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000147482,"1,816,249.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BURNLEY BC,5000147483,"240,218.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000147485,"1,290,931.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGE CITY COUNCIL,5000147486,"14,887.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE COUNTY CNCL,5000147487,"2,586,386.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMDEN LB,5000147488,"3,690,679.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CANNOCK CHASE DC,5000147489,"3,318.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CANTERBURY CITY CNCL,5000147308,"6,602.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CARLISLE CITY CNCL,5000147309,"7,767.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CASTLE POINT BC,5000147490,"3,306.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CENTRAL BEDFORDSHIRE COUNCIL,5000147729,"971,381.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHARNWOOD BC,5000147491,"13,154.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHELMSFORD BC,5000147492,"3,120.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHELTENHAM BC,5000147493,"3,357.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHERWELL DC,5000147310,"7,844.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE EAST COUNCIL,5000147730,"1,863,542.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE WEST & CHESTER COUNCIL,5000147731,"1,816,270.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESTERFIELD BC,5000147494,"126,711.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHICHESTER DC,5000147311,"3,001.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHILTERN DC (HSG),5000147313,"2,960.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHORLEY DC,5000147495,"2,990.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHRISTCHURCH BC (HSG),5000147314,"2,860.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF LINCOLN COUNCIL,5000147583,"8,084.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF LONDON (HSG),5000147315,"122,831.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF SUNDERLAND (HSG),5000147316,"2,994,693.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000147690,"1,746,655.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COLCHESTER BC,5000147496,"3,488.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COPELAND BC,5000147320,"78,054.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CORBY BC,5000147321,"20,436.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL UNITARY AUTHORITY,5000147734,"3,240,127.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COTSWOLD DC,5000147322,"2,944.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000147497,"2,564,064.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CRAVEN DC (HSG),5000147323,"7,661.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CRAWLEY BC,5000147324,"23,768.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CROYDON LB,5000147500,"2,523,874.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,5000147502,"2,820,771.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DACORUM BC,5000147503,"3,416.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000147504,"737,773.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DARTFORD BC,5000147325,"8,088.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DAVENTRY DC,5000147326,"2,933.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000147505,"1,834,284.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE COUNTYCOUNCIL,5000147508,"3,993,565.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE DALES DC,5000147327,"2,914.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON COUNTY CNCL,5000147509,"4,286,412.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000147510,"3,081,154.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET COUNTY CNCL,5000147514,"1,972,490.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DOVER DC,5000147328,"15,878.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000147515,"1,618,106.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM UNITARY AUTHORITY,5000147736,"4,628,103.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000147516,"1,936,978.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST CAMBRIDGESHIRE DC,5000147329,"2,936.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST DEVON DC,5000147330,"3,401.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST DORSET DC,5000147517,"2,948.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST HAMPSHIRE DC,5000147331,"3,003.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST HERTFORDSHIRE DC,5000147332,"3,054.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST LINDSEY DC,5000147333,"3,067.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST NORTHAMPTONSHIRE COUNCIL,5000147334,"2,946.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS (HSG),5000147335,"1,666,909.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST STAFFORDSHIRE BC,5000147336,"23,435.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX COUNTY CNCL,5000147518,"2,812,101.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EASTBOURNE BC,5000147519,"3,320.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EASTLEIGH BOROUGH COUNCIL,5000147520,"3,023.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EDEN DC (HSG),5000147337,"2,874.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ELMBRIDGE BC (HSG),5000147338,"3,046.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000147521,"2,209,448.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPPING FOREST DC,5000147522,"3,382.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPSOM & EWELL BC,5000147523,"2,914.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EREWASH BC,5000147524,"7,783.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX COUNTY CNCL,5000147525,"6,282,478.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EXETER CITY CNCL,5000147526,"5,022.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FAREHAM BC,5000147339,"3,350.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FENLAND DC,5000147340,"53,487.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FOREST HEATH DISTRICT COUNCIL,5000147341,"2,897.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FOREST OF DEAN DC,5000147342,"2,941.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FYLDE BC,5000147527,"2,927.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000147528,"1,929,508.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GEDLING BC,5000147529,"3,007.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTER CITY CNCL,5000147530,"14,945.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE COUNTY CNCL,5000147531,"3,687,316.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GMRB,5000147484,"1,329,840.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GOSPORT BOROUGH COUNCIL,5000147532,"8,062.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GRAVESHAM BC,5000147533,"8,105.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREAT YARMOUTH BC,5000147535,"326,323.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY (RSG),5000147721,"198,326.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000147536,"2,410,990.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GTR MANCHESTER PTA,5000147724,"28,123.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GUILDFORD BC,5000147343,"3,404.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC (HSG),5000147344,"1,661,308.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMBLETON DC (HSG),5000147345,"2,951.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMMERSMITH & FULHAM LB,5000147538,"1,781,424.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE COUNTY COUNCIL,5000147541,"5,764,107.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARBOROUGH DC (HSG),5000147346,"2,940.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000147543,"3,327,428.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARLOW DISTRICT COUNCIL,5000147544,"10,660.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROGATE BC,5000147347,"3,460.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000147545,"996,637.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HART DC,5000147546,"2,957.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000147549,"1,208,043.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HASTINGS BC,5000147551,"278,559.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAVANT BC,5000147552,"7,798.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAVERING LB,5000147553,"921,080.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE COUNCIL,5000147348,"1,210,697.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE COUNTY CNCL,5000147554,"4,852,807.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTSMERE BC,5000147555,"11,893.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HIGH PEAK BC,5000147350,"3,314.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HILLINGDON LB,5000147556,"1,325,436.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HINCKLEY & BOSWORTH BC,5000147351,"3,339.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HORSHAM DC,5000147352,"3,044.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HOUNSLOW LB,5000147557,"1,402,285.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000147569,"3,107,445.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HUNTINGDONSHIRE DC,5000147353,"7,908.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HYNDBURN BC,5000147558,"146,552.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",IPSWICH BC,5000147559,"5,277.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000147560,"1,083,749.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000147561,"26,067.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLINGTON LB,5000147562,"3,030,885.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT COUNTY CNCL,5000147567,"7,376,361.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KETTERING BC,5000147568,"3,304.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGS LYNN & WEST NORFOLK BC,5000147354,"16,138.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGSTON UPON THAMES  (HSG),5000147355,"812,996.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES COUNCIL (HSG),5000147356,"2,326,336.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000147573,"2,479,051.00"
Communities & Local Government,DCLG,15/12/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COUNTY CNCL,5000147577,"6,565,035.00"
