FREEDOM OF INFORMATION,,
MOD Requests to 30 September 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
26-09-2011-111301-006,21/10/2011,"Please advise, and provide information and details, on whether the UK government has any knowledge on how monies, earmarked to be used to compensate South African WWII veterans (non whites) who had not received any compensation after WWII, are to be distributed to these individuals or their descendants if they are deceased."
26-09-2011-115030-007,24/10/2011,Please provide a listing of current suppliers to MOD for messaging services along with information on when MOD will be seeking to re-tender for these services.
26-09-2011-115526-008,24/10/2011,"Please provide information and details of aircraft owned and used by the MOD on 1 April 2009 , 1 April 2010 and 1 April 2011 along with proposed numbers and types for 2012 and 2015."
26-09-2011-120041-009,24/10/2011,"Please provide information and details of vehicles owned and used by the MOD on 1 April 2009, 1 April 2010 and 1 April 2011 along with proposed numbers and types for 2012 and 2015."
26-09-2011-125822-010,24/10/2011,Please provide information and details on Holcombe Head Farm.
26-09-2011-143550-001,13/10/2011,Please advise on the required criteria that needs to be met for War Disablement Pension.
26-09-2011-144811-011,24/10/2011,"Please advise, and provide information and details, on the numbers of all pistols, rifles, machine guns and other weapons and ammunition, such as bullets, hand grenades and rocket launchers, which have been lost by the MOD since December 2008 and recovered. "
26-09-2011-152952-012,24/10/2011,"Please provide a record of all those who served on Fleet Air Arm's 800nas between the years 1980 to 1983, specifically those who were attached to 800nas onboard HMS Hermes at the time of the Falklands War."
26-09-2011-154001-013,24/10/2011,"Please advise, and provide information and details, on the number of pneumatic types vehicles currently operated by the MOD."
26-09-2011-162425-014,24/10/2011,"Please advise, and provide information and details, on the number of British soldiers wounded as a result of negligent discharges since military action began in Afghanistan in 2001."
27-09-2011-120227-001,18/10/2011,"Please advise, and provide information and details, on the proposed plans to cite three wind turbines in the Heysham area.  "
27-09-2011-133851-002,24/10/2011,"Please provide information and details on the maximum, minimum and average age for B1, 1 star, 2 star and 3 star Team Leaders in Defence Equipment and Support organisation."
27-09-2011-135338-003,25/10/2011,Please provide PDF copies of various Defence Standards.
27-09-2011-135756-004,25/10/2011,Please advise whether the 'Your Country Needs You' poster of Lord Kitchener from the WWI era had any direct increase in the recruitment figures for those joining the services.
27-09-2011-143403-005,25/10/2011,"Please advice, and provide information and details, to various questions regarding the Defence Hotel Booking contract with HRG cost between April 2010 and April 2011."
27-09-2011-143948-001,24/10/2011,"Please provide information of all correspondence, documents and reports held by the MDPGA within which any reference is made to the police dog ""Hood""."
27-09-2011-150336-007,25/10/2011,Please advise on the cost of advertising on TV for the Armed Forces.
27-09-2011-151033-008,25/10/2011,"Please advise, and provide information and details, on rates of pay in the army from 1974 - 2000 along with pension entitlement over the same period. "
27-09-2011-151735-009,25/10/2011,Please provide information on the number of Foreign Object Damage-related fatalities and injuries in the last 30 years involving military aircraft.
27-09-2011-152758-010,25/10/2011,Please provide images of EODs.
27-09-2011-154223-011,25/10/2011,Please advise whether the MOD hold any records on the HMS Dasher incident that took place in 1943.
27-09-2011-154238-012,25/10/2011,Please provide seismological research documentation held by the MOD. 
27-09-2011-155102-013,25/10/2011,"Please advise, and provide information and details, on Estonian Laws and Acts on military service held by the MOD."
27-09-2011-163805-014,25/10/2011,"Please advise, and provide information and details, on the number of posts at MOD sites in Blackpool, Fylde  and  Wyre."
28-09-2011-101713-001,25/10/2011,Please provide copies of the training contract the MOD has with Westminster College of computing.
28-09-2011-103446-001,25/10/2011,Please provide a copy of the Defence Medical Services Contract inclusive to all German Military and Civilian Personnel. 
28-09-2011-103840-002,25/10/2011,Please provide a copy of all complaints received in the last five years for the Defence Medical Services contract - British Forces Germany (BFG) Health Services.
28-09-2011-104224-003,25/10/2011,Please provide information and details on the full travel and subsistence costs associated to Col Bhabutta and Brigadier Nick Young from 1 October 2009 - 31 March 2010. 
28-09-2011-111440-001,26/10/2011,"Please advise, and provide information and details, to various questions regarding Ghurkha related issues.  "
28-09-2011-114108-004,25/10/2011,Please provide information and details of all travel and subsistence costs from 1 October 2009 - 31 March 2010 for Mr Paul Bedford.
28-09-2011-114458-005,25/10/2011,"Please provide copies of the diaries for Brigadier Nick Young, Col Bhabutta, Paul Bedford and Bill Roache for the period 1 October 2009 - 31 March 2010 with regards to the BFG HS Medical contract."
28-09-2011-114816-002,20/10/2011,Please provide copies of the investigation reports and KE reports for Mosquito LR327 and Halifax LK903.
28-09-2011-115610-006,26/10/2011,Please advise on the number of female personnel that hold the rank of Captain (or equivalent) and above.
28-09-2011-121833-007,25/10/2011,Please provide copies of meeting notes from 1 January 2010 - 31 March 2010 regarding British Forces Germany Health Services based in JHQ Rhiendalen.
28-09-2011-121921-003,25/10/2011,"Please advise, and provide clarification information and details, to various questions regarding RAF redundancies."
28-09-2011-122204-008,25/10/2011,Please provide a copy of listed complaints received from 1 October 2009 - 31 March 2010 covering the Defence Medical Contract - British Forces Germany Rheindalen Health Services. 
28-09-2011-122717-009,26/10/2011,Please advise on the levels of nuclear radiation emitted by the detonation of various nuclear devices during nuclear tests in the 1950s.
28-09-2011-132457-004,25/10/2011,"Please advise, and provide information and details, to various questions regarding Air Traffic Control redundancies..  "
28-09-2011-145109-010,26/10/2011,"Please advise, and provide information and details, on the number of applicants granted VERS in Tranche 1."
28-09-2011-145557-005,13/10/2011,"Please advise, and provide information and details, on the number of SFA residences at raf Henlow. "
28-09-2011-150011-011,26/10/2011,Please provide information on the log entries for HMS Fearless for the period 28 November 1983 - 15 January 1984.
28-09-2011-150739-012,26/10/2011,Please advise on the cost of producing Veterans World.
28-09-2011-151231-013,26/10/2011,"Please advise, and provide information and details, of breaches of the DPA for 2010 where incorrect sensitive personal data was issued to a third party (e.g. a Police Force). Please advise on the compensation amounts paid out to individuals. "
28-09-2011-152700-002,26/10/2011,"Please advise on how many of the 7368 rejected claimants received £500, £4000 or both amounts in ex-gratis payments."
29-09-2011-090713-001,26/10/2011,Please advise on what tests the MOD currently carry out on veterans that served on ships that were cited some distance from the impact of explosion from nuclear testing.
29-09-2011-102543-001,26/10/2011,"Please advise, and provide information and details, on the number of civilians working in military theatres."
29-09-2011-103203-002,25/10/2011,Please advise on how monies are to be distributed to South African WWII veterans.
29-09-2011-103506-003,26/10/2011,"Please advise on the use of Oldfied School in Swanage, Dorset, during WWII."
29-09-2011-104221-004,27/10/2011,Please provide information on the operations conducted at Queniborough Ordnance factory in Leicestershire in the 1940s -1959. 
29-09-2011-111224-006,26/10/2011,"Please advise, and provide information and details, to various questions regarding female writers in the RN."
29-09-2011-113414-007,27/10/2011,"Please advise, and provide information and details, to various questions regarding the use of scanning and OCR technology within MOD."
29-09-2011-142306-008,27/10/2011,Please provide information of all correspondence and documentation of the minutes of the meeting between Liam Fox and Candy & Candy.
29-09-2011-144141-009,27/10/2011,Please provide the latest statistics for deaths on deployment among reservists.
29-09-2011-150120-010,27/10/2011,"Please advise, and provide information and details, on the different education options available to children of RAF families based in Ynys Mon  "
29-09-2011-154454-011,27/10/2011,Please provide information on the average annualised Power Usage Effectiveness (PUE) of data centres used to house the servers responsible for processing the Met Office's data.
30-09-2011-095959-001,26/10/2011,Please provide a copy of the list of unsuccessful tenderers and the scorecard for the contract: 2011/S 185-302151.
30-09-2011-102403-002,27/10/2011,"Please advise, and provide information and details, on the number of occasions the MOD has paid compensations to staff that have alleged to have been discriminated in the workplace in the last three financial years."
30-09-2011-111231-003,27/10/2011,Please advise on the preparation given to British reporters reporting in conflict areas.
30-09-2011-145609-001,28/10/2011,Please provide information on the average annualised Power Usage Effectiveness (PUE) of data centres used to house the servers responsible for processing the MOD's data.
30-09-2011-145858-002,28/10/2011,Please provide information and details on the total electrical load of IT equipment used to process the MOD's data.
30-09-2011-152047-003,27/10/2011,Please provide confirmation on the number of aircraft handlers that have entered into Raleigh this year and are awaiting a start date.
30-09-2011-155319-004,28/10/2011,"Please advise, and provide information and details, on the number of citizens from the Republic of Ireland that have joined the British Armed Forces in 2011. "
