FREEDOM OF INFORMATION,,
MOD Requests to 27 May 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
20-05-2011-114530-002,20/06/2011,Please advise on the number of army personnel that have received head injuries (including mild traumatic brain injury) during the Iraq and Afghanistan conflicts and whether these individuals are being screened for pituitary damage.
20-05-2011-134555-002,17/06/2011,Please provide information to various questions regarding Blue on Blue/friendly fire incident that occurred during Op Herrick 8.
20-05-2011-150104-003,20/06/2011,Please advise and provide information about chemtrails left behind by aircraft.
23-05-2011-093349-002,21/06/2011,Please provide information to various questions regarding RAF Kirknewton.
23-05-2011-102423-003,20/06/2011,Please provide a copy of the agreed minutes from any Whitley and TU branch meetings held between the main TUs and the ACO that occurred between 1 August 2010 and 20 May 2011.
23-05-2011-102939-002,20/06/2011,Please provide information on the names of any schools or other educational institutions in Iraq where buildings or land were used by UK military personnel for a military purpose during 20 March 2003 - 1 December 2010.
23-05-2011-103714-003,20/06/2011,"Please provide information on the use of the concrete structures at Eastbrookend Country Park, opposite Dagenham East, during the war."
23-05-2011-104813-004,20/06/2011,"Please advise on the amount of assistance the British government gives to the Israeli military/aid directed to the Israeli defence budget every year, since 1948."
23-05-2011-105424-001,08/06/2011,"Please advise whether any lists of non fatal casualties, suffered by HM Forces, in Northern Ireland exist and how these can be obtained."
23-05-2011-111539-005,20/06/2011,"Please provide full details of the 1938 - 1939 acquisition documents for Carse Hall, Limavady."
23-05-2011-112526-007,20/06/2011,Please provide a copy of the letter that was written to the former DG PERS in Nov 2010 that expressed reservations as to how the Battle Back Challenge Centre was being delivered and laid out an alternative course of action.
23-05-2011-113314-008,20/06/2011,Please advise and provide information and details to various questions regarding Operational Ration Packs.
23-05-2011-120652-010,20/06/2011,Please provide historical information on the SS Ionic.
23-05-2011-134041-011,21/06/2011,"Please provide a copy of the Seaford House Paper, Holbin, R (2005) The Transformation of Security and Stability Within Stricken States - Can the UK supply the requisite quantity and quality of international policing to facilitate the process of change?"
23-05-2011-140302-013,21/06/2011,Please advise and provide information to various questions regarding relocation costs for personnel and MOD staff moving from RAF Lyneham to work at RAF Brize Norton.
23-05-2011-150150-001,31/05/2011,Please provide a copy of the Project Governance for the Army's Recovery Capability Programme from March 2010 - December 2011.
23-05-2011-151034-014,21/06/2011,Please provide information to various questions regarding MDPGA's Control Room applications and services.
23-05-2011-092328-001,30/03/2011,Please provide the names of the final six companies shortlisted and invited to submit online solutions for the future MARS Tankers. 
24-05-2011-100208-001,21/06/2011,Please advise on the rules of engagement for armed personnel stationed outside the entrance to the CTCRM.
24-05-2011-112755-002,21/06/2011,Please provide information on Sir David Richards' entertainment expenditure for 2009.
24-05-2011-113525-001,22/06/2011,Please advise how photocopies of original WWII German Prisoner of War Record Cards can be obtained.
24-05-2011-114500-003,21/06/2011,"Please provide information and details of the Commander in Chief Air Command £24,847.59 spent at the OSR in Buckinghamshire in 2007/08."
24-05-2011-115034-004,21/06/2011,"Please provide information and details of the Commander in Chief Air Command £7,893.12 spent at the OSR in Buckinghamshire in 2007/08."
24-05-2011-115715-005,21/06/2011,Please detail the property inventory for the OSR of the Chief of the Defence Staff.
24-05-2011-120402-006,21/06/2011,Please provide information and details on the total entertainment expenditure for all senior officers for the year 2008/2009 and 2009/2010.
24-05-2011-121509-007,22/06/2011,Please advise on the current percentage target for ethnic minority recruits to the Army and Royal Navy respectively for 2011/2012.
24-05-2011-130534-008,22/06/2011,Please advise on the salary range for a forecaster at the Met Office.
24-05-2011-131425-002,21/06/2011,Please advise why the National Defence Medal is not awarded to veterans who have served in H.M. Armed Forces since 1945.
24-05-2011-144809-009,22/06/2011,Please provide a copies of the Army Dress Committee Meeting Minutes for 2010 and  2011.
24-05-2011-145541-010,22/06/2011,Please provide information and details on the terms and conditions of the contract between the MOD and Atos Healthcare for the provision of healthcare services.
24-05-2011-151128-011,22/06/2011,Please advise on the acreage of MOD's estate in England.
24-05-2011-151805-012,22/06/2011,Please provide copies of all documents regarding the HRH Prince Charles' first parachute jump into Studland Bay in 1973.
24-05-2011-154903-014,22/06/2011,"Please advise on how a copy of the Hydrographic/Oceanographic survey, carried out by HMS Echo in Malta in January 2011, can be obtained."
25-05-2011-112105-002,23/06/2011,"Please advise if the MOD made a submission to Dr M Weightman of the ONR in relation to his interim 'lessons learnt' report Early Analysis of Japanese accident makes 26 recommendations for UK and if so, please provide a copy of the submission."
25-05-2011-121548-001,20/06/2011,Please advise on the OCG recognised project management qualification held by the Project Manager of the Army Recovery Capability Project.
25-05-2011-134700-003,23/06/2011,Please provide information on various questions regarding the Department's purchasing card scheme.
25-05-2011-135341-004,23/06/2011,Please provide a copy of the latest inspection report of the Department carried out by the Office of the Surveillance Commissioner.
25-05-2011-135534-002,23/06/2011,"Please advise on the number, and average length of service, of women in the Royal Artillery."
25-05-2011-140435-003,23/06/2011,Please advise on the methodology used to assess the economic impact of the Menwith Hill base on the project for Yorkshire CND funded by the Joseph Rowntree Charitable Trust.
25-05-2011-141721-001,20/06/2011,"Please provide copies of correspondence between HQAC and Regional staff, regarding FOI request, in the last two years."
25-05-2011-142133-005,23/06/2011,Please advise on the authority responsible to policing land use of MOD estate and where the regulations stipulating this usage can be obtained.
25-05-2011-144622-006,23/06/2011,Please provide information on the German Bomber aircraft that was shot down in Barry docks in WWII.
25-05-2011-145540-004,08/06/2011,Please advise on the reading that set off the air particle detector on board HMS Turbulent during 31 October - 7 November 1997.
25-05-2011-145818-002,22/06/2011,Please provide copies of any correspondence between HQAC and Regional staff regarding non-compliance with Corps shooting regulations and the subsequent bans.
26-05-2011-105812-001,23/06/2011,Please advise on the current cost of RAF Menwith Hill to the UK Public purse for the last ten years.
26-05-2011-110255-002,23/06/2011,"Please advise and provide information to various questions regarding the review of the Built Estate Manager posts within DTE currently being progressed by xxxxxx Estate Delivery, DTE."
26-05-2011-110745-003,22/06/2011,"Please provide information and details of the successful company and/or individual that purchased the freehold of the Defence Training Estate at Fulbeck, Lincolnshire."
26-05-2011-115046-001,24/06/2011,Please advise whether data is held on the number of children from Service families schooled in Wales.
26-05-2011-133353-002,24/06/2011,"Please advise whether the MOD hold any statistical data on the number of fatalities in the armed forces, as a result of drugs and alcohol poisoning, over the past 10 years."
26-05-2011-134202-003,24/06/2011,Please advise on the number of deaths to service personnel due to heart failure and the number of children born out of wedlock to serving service personnel over the last 10 years.  
26-05-2011-144256-004,23/06/2011,Please advise and provide information on the number of MOD personnel in the SW of the UK along with their respective locations.
26-05-2011-145044-005,23/06/2011,Please advise and provide information to various questions regarding women in the British Army.
26-05-2011-145655-006,23/06/2011,"Please advise and provide information to various questions regarding MOD staff and business appointments with Rolls Royce in 2008, 2009 and 2010."
26-05-2011-151204-007,24/06/2011,Please advise on the length of service and average progress for promotion in the Army for the Royal Signals and all corps for personnel who have already served five years in the Army. 
26-05-2011-152002-008,24/06/2011,Please advise and provide information to various questions regarding senior MOD officials meetings with Google executives.
26-05-2011-152949-009,24/06/2011,Please advise on MOD expenditure on consultancy. 
26-05-2011-154246-010,24/06/2011,Please advise on the strength of the Armed Services in January 2010 and 2011. 
26-05-2011-155133-011,24/06/2011,Please provide confirmation of Charles Huntley's involvement in the work and development of the release mechanism added to the Lancaster bomber to release the bouncing bomb.  
26-05-2011-160057-012,24/06/2011,Please provide information on the testing of the Pelvic Protective System. 
26-05-2011-173501-013,24/06/2011,Please provide information to various questions regarding the MOD's GPC Visa purchasing cards expenditure. 
27-05-2011-104526-001,24/06/2011,Please provide copies of any plans of the former WWII airfield of Little Snoring.
27-05-2011-105412-002,27/06/2011,"Please provide copies of all correspondence relating to the consideration of costs, benefits and disadvantages to the UK of the Galileo satellite system, since May 2010. "
27-05-2011-111317-004,27/06/2011,Please provide a copy of Cessation of Parachute Pay PR11 Measure with the current release date.
27-05-2011-112355-005,27/06/2011,Please provide a copy of the incident report into the explosion on 7 August 2010 in Afghanistan in the Danish Patrol Base Line. 
27-05-2011-114437-007,27/06/2011,"Please send me a list of hospitality and gifts given to Liam Fox or any other member of the MOD by Google, Larry Page, Sergey Brin or Eric Schmidt."
27-05-2011-121345-008,27/06/2011,"Please advise on the number of security breaches at MDPGA Wethersfield (2006, 2007, 2008, 2009, 2010) Colchester Garrison (2006, 2007, 2008, 2009, 2010) and MOD Shoeburyness (2006, 2007, 2008, 2009, 2010)"
27-05-2011-130020-001,13/06/2011,"Please provide a list of any miscellaneous files identified as having UFO-related content during the 2006-2007 review that identified the surviving DAS and DIS files, now subject to the National Archives transfer programme, which were not included in the programme."
27-05-2011-135744-009,27/06/2011,Please advise and provide information to various questions regarding the Shepperton Service Families Accommodation.
27-05-2011-152729-010,27/06/2011,Please advise on the procedure for assessing the disruption a turbine installation may cause to MOD business.
