Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,MBDA UK LIMITED,763825,130148
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,MEL AVIATION LTD,763830,63864.2
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,763832,37564.45
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,MULTIPART SOLUTIONS LIMITED,763874,35669.33
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,NORTHROP GRUMMAN SPERRY  MARINE BV,763939,25267.2
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,NORTHROP GRUMMAN SPERRY  MARINE BV,763939,501.79
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,763979,1677469.99
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,QINETIQ LIMITED,763980,24064.56
Ministry of Defence,Ministry of Defence,04/03/2011,IT and communication services,Land Forces,QINETIQ LIMITED,763980,22179
Ministry of Defence,Ministry of Defence,04/03/2011,General services and support,Defence Equipment & Support,QINETIQ LIMITED,763980,11763
Ministry of Defence,Ministry of Defence,04/03/2011,IT and communication services,Defence Equipment & Support,QINETIQ LIMITED,763980,1041.45
Ministry of Defence,Ministry of Defence,04/03/2011,Estate management,Air Command,SAFESKYS LTD,764010,37989.77
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,764010,27469.67
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,764014,26160
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,764025,6687
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,764027,1066520.19
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Defence Equipment & Support,SERCO LIMITED,764027,39645.11
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,764027,6403.17
Ministry of Defence,Ministry of Defence,04/03/2011,Fees for professional services,Central TLB,SERCO LIMITED,764027,3058.15
Ministry of Defence,Ministry of Defence,04/03/2011,IT and communication services,Land Forces,SERVICES SOUND & VISION CORPORATION,764029,16187
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,764031,206832
Ministry of Defence,Ministry of Defence,04/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,SIL-MID LIMITED,764037,61477.06
Ministry of Defence,Ministry of Defence,04/03/2011,Estate management,Defence Estates,SODEXO LTD,764041,16637.22
Ministry of Defence,Ministry of Defence,04/03/2011,Estate management,Land Forces,SODEXO LTD,764041,15556.93
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Land Forces,SODEXO LTD,764041,2173.67
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,764061,231864.1
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,764061,58327.47
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,764061,58012.17
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES AVIONICS LIMITED,764082,149452.95
Ministry of Defence,Ministry of Defence,04/03/2011,Fees for professional services,Central TLB,TNT UK LIMITED,764094,285963.45
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,TOPPER INTERNATIONAL LTD,764096,34072.39
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,764098,559582.48
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,764098,468654.03
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,764098,190378.46
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,764098,55392.32
Ministry of Defence,Ministry of Defence,04/03/2011,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,764098,20754.31
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,764098,13735.61
Ministry of Defence,Ministry of Defence,04/03/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,764098,5695.86
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,764100,44451.84
Ministry of Defence,Ministry of Defence,04/03/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,764100,44277.16
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,764105,68146.99
Ministry of Defence,Ministry of Defence,04/03/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,764114,34940
Ministry of Defence,Ministry of Defence,04/03/2011,Estate management,Navy Command,VT FLAGSHIP LTD,764121,224483.88
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,WARTSILA UK LIMITED,764122,42378
Ministry of Defence,Ministry of Defence,04/03/2011,Externally delivered education and training.,Air Command,WESTLAND HELICOPTERS LIMITED,764125,32293
Ministry of Defence,Ministry of Defence,04/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,2000010982,11413157.04
Ministry of Defence,Ministry of Defence,04/03/2011,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000010986,102356.09
Ministry of Defence,Ministry of Defence,04/03/2011,General services and support,Defence Equipment & Support,LOCKHEED MARTIN OVERSEAS CORPORATION,2000010989,455979.63
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000005231,351954.22
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Defence Equipment & Support,ITURRI SA,3000005231,4550.36
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Air Command,ITURRI SA,3000005231,1650.01
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Land Forces,ITURRI SA,3000005231,770.59
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Navy Command,ITURRI SA,3000005231,45.88
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Defence Estates,ITURRI SA,3000005231,44.8
Ministry of Defence,Ministry of Defence,04/03/2011,Food and clothing,Central TLB,ITURRI SA,3000005231,36.4
Ministry of Defence,Ministry of Defence,04/03/2011,Medical treatment & stores and welfare services.,Land Forces,PROFESSOR DR. MED. BERTIN DUFAUX & PARTNERS T/AS LABOR KRONE,5000051701,39548.03
Ministry of Defence,Ministry of Defence,04/03/2011,Purchase of inventory and services ,Defence Equipment & Support,RUAG AMMOTEC,5000051705,322520.95
Ministry of Defence,Ministry of Defence,04/03/2011,Transport hire charges,Land Forces,RYDER DEUTSCHLAND GMBH,5000051706,856735.06
Ministry of Defence,Ministry of Defence,04/03/2011,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,5000051706,22283.26
Ministry of Defence,Ministry of Defence,04/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,2.00E+11,26403.13
Ministry of Defence,Ministry of Defence,04/03/2011,Development costs for military equipment.,Defence Equipment & Support,CESG,2.00E+11,1796.6
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Communications,Infrastructure,VODAFONE CORPORATE LIMITED,V - 9000130445 - 00102827,27336.44
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Contracted out Office Services,Programme Office,QINETIQ LIMITED,V - 9000130475 - 00102735,48122
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Energy & Utility,Infrastructure,TOTAL GAS & POWER LIMITED,V - 9000130534 - 00102815,146132.46
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Energy & Utility,Infrastructure,TOTAL GAS & POWER LIMITED,V - 9000130534 - 00102825,-122270.44
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Facility Management Costs,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102960,-50000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102760,739727.39
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102762,56904.76
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,IS Support Service,Infrastructure,STERIA LIMITED,V - 9000130485 - 00102152,254353
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Materials & Equipment,Operations,EVERGREEN TRADE INC,V - 0000000547 - 00103131,63192.77
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Materials & Equipment,Operations,THERMO FISHER SCIENTIFIC,V - 9000130498 - 00103172,35000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Professional Services,Operations,QINETIQ LIMITED,V - 9000130475 - 00102982,40412
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Professional Services,Operations,S.F.S. FIRE SERVICES LIMITED (T/A CHUBB FIRE,V - 9000130560 - 00102700,22676.18
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102627,21000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102629,37695.93
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102632,37622.33
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102634,360946.52
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102637,719909.71
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000130549 - 00102640,21529
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00100051,175800
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00100053,141000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00100619,468500
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00100769,325200
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00101447,500000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00101561,49608
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00101564,99429
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00102797,30000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,PHOTONIS FRANCE SAS,V - 0000000618 - 00096675,98090.5
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,UNIVERSITY OF MANCHESTER,V - 9000130440 - 00100764,34025
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,WFS TECHNOLOGIES LIMITED,V - 9000130517 - 00103072,25000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000130551 - 00102940,63214.29
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Research,Programme Office,ROKE MANOR RESEARCH LIMITED,V - 9000130425 - 00100559,215568
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,MET OFFICE,V - 9000130404 - 00100364,30366
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,MIRA LIMITED,V - 9000130390 - 00100262,60760.6
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,MIRA LIMITED,V - 9000130390 - 00100853,47834.22
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,MIRA LIMITED,V - 9000130390 - 00102297,30250
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000130406 - 00101455,25410.54
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000130548 - 00101559,34066
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000130548 - 00102736,28211
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000130548 - 00102800,83000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000130548 - 00102828,32882
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000130548 - 00102839,22197
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,SEQUANI LIMITED,V - 9000130491 - 00101678,49595
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,THALES UK LIMITED,V - 9000130416 - 00100601,35000
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,NANOFORCE TECHNOLOGY LIMITED,V - 9000130530 - 00090223,26480
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,CAMBRIDGE CONSULTANTS LIMITED,V - 9000130373 - 00103192,40448
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Operations,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000130421 - 00100654,78852.58
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Programme Office,QINETIQ LIMITED,V - 9000130548 - 00100778,32447
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Programme Office,SEVEN TECHNOLOGIES LIMITED,V - 9000130529 - 00101730,76604
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Programme Office,SEVEN TECHNOLOGIES LIMITED,V - 9000130529 - 00101731,611311.34
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Programme Office,SEVEN TECHNOLOGIES LIMITED,V - 9000130529 - 00101733,64812
Ministry of Defence,Defence Science and Technology Laboratory,04/03/2011,Sub Contracted Work,Programme Office,WATERFALL SOLUTIONS LIMITED,V - 9000130471 - 00101016,32131
Ministry of Defence,Met Office,04/03/2011,Software Licences,Government Business,University Of Exeter,304750,41794
Ministry of Defence,Met Office,04/03/2011,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,304765,60993.89
Ministry of Defence,Council of Reserve Forces and Cadets Associations,04/03/2011,Energy conservation and environmental charges.,Infrastructure,Elite Systems,9041,77928
Ministry of Defence,Council of Reserve Forces and Cadets Associations,04/03/2011,Energy conservation and environmental charges.,Infrastructure,Elite Systems,9042,75811.2
Ministry of Defence,Council of Reserve Forces and Cadets Associations,04/03/2011,Energy conservation and environmental charges.,Infrastructure,Albino Builders Ltd,9043,25000
Ministry of Defence,Council of Reserve Forces and Cadets Associations,04/03/2011,Energy conservation and environmental charges.,Infrastructure,Albino Builders Ltd,9045,25061
Ministry of Defence,Council of Reserve Forces and Cadets Associations,06/03/2011,Building maintenance and accommodation stores,Estates Management,G & J CONSTRUCTION,17208,36000
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Land Forces,AMBER MERCHANTS LIMITED,31779,19502.35
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Defence Estates,AMBER MERCHANTS LIMITED,31779,66
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,A.T. JUNIPER (LIVERPOOL) LIMITED,764142,32080.44
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,764143,73531.99
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,764143,18048.87
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,764143,8071.45
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,764143,6832.13
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,764143,121.56
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,764143,-132.82
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,ACCLIMATISE LIMITED,764150,112682.81
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,ACCLIMATISE LIMITED,764150,10513.42
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Navy Command,ACTICA CONSULTING LIMITED,764152,13297.55
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,ANGLOCO LTD,764175,112782.06
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Air Command,ARAMARK LTD,764184,25071.12
Ministry of Defence,Ministry of Defence,07/03/2011,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,764184,859.42
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Defence Estates,ARAMARK LTD,764184,496.79
Ministry of Defence,Ministry of Defence,07/03/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,764188,1000060.15
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,764188,7896.19
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Central TLB,ASPIRE DEFENCE LIMITED,764188,433.88
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,72521.74
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,58885.91
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,10538.01
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,9982.09
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,7162.71
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,2823.92
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,2313.67
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,2310
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,2100
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,678.19
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,514.91
Ministry of Defence,Ministry of Defence,07/03/2011,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,764201,168
Ministry of Defence,Ministry of Defence,07/03/2011,Externally delivered education and training.,Air Command,BABCOCK LAND LIMITED,764202,993971.98
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,764204,191708.27
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Defence Estates,BALFOUR BEATTY GROUP LIMITED,764221,138646.31
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,764233,17641.41
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,764233,3574.52
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,764233,1821.92
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Central TLB,BOC LIMITED,764233,1247.32
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,764233,653.54
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Land Forces,BOC LIMITED,764233,210.77
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,764257,59610
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,764277,25830.71
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,764277,7170.07
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,764277,158.4
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,764280,29880
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CRONOS CONTAINERS LTD,764288,24094.4
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,764301,2168.95
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,764309,59349.71
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,764309,44642.11
Ministry of Defence,Ministry of Defence,07/03/2011,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,764309,23680.42
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,EDO MBM TECHNOLOGY LIMITED,764331,14904
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Defence Estates,EMCOR FACILITIES SERVICES LTD,764336,32937.33
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,F.P.S. (FIRE PROTECTION) LIMITED,764350,40860
Ministry of Defence,Ministry of Defence,07/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,764359,168474.43
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,HARRINGTON GENERATORS INTERNATIONAL LTD,764378,40698
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,764387,323054.44
Ministry of Defence,Ministry of Defence,07/03/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,764395,13078.92
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,HYDRASUN LIMITED,764398,25097.16
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,764424,34123.98
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Air Command,KEMIRA CHEMSOLUTIONS B V,764429,208536.23
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,764436,27720
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,764436,460
Ministry of Defence,Ministry of Defence,07/03/2011,Medical treatment & stores and welfare services.,Land Forces,LEISURE LINES GB LIMITED,764438,27297.17
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of information and communications technology,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,764446,158589
Ministry of Defence,Ministry of Defence,07/03/2011,Fees for professional services,Defence Equipment & Support,LOGICA UK LIMITED,764448,30224
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,764448,811.3
Ministry of Defence,Ministry of Defence,07/03/2011,Development costs for military equipment.,Defence Equipment & Support,MBDA UK LIMITED,764462,294316.8
Ministry of Defence,Ministry of Defence,07/03/2011,Design services and minor equipment purchases,Central TLB,METEOROLOGICAL OFFICE,764470,5543166.67
Ministry of Defence,Ministry of Defence,07/03/2011,Estate management,Central TLB,MODUS SERVICES LIMITED,764476,6619322.75
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Navy Command,MORADA HOME LTD,764478,3130.31
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,MULLION MANUFACTURING LTD,764495,62510.01
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,MUSTANG MARINE (WALES) LIMITED,764498,100596.96
Ministry of Defence,Ministry of Defence,07/03/2011,IT and communication services,Command Joint Operations,NSSLGLOBAL LIMITED,764565,217.34
Ministry of Defence,Ministry of Defence,07/03/2011,Purchase of inventory and services ,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,764603,33939.74
