Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,369.4,
FCO,FCO,23-Mar-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,240.11,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,338.62,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,328.7,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,30.79,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,36.94,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.49,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.25,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,43.72,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,28.5,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,64.28,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.79,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,17.79,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,37,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,85.87,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,55.17,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,15.02,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.92,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,15.02,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.68,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,5.54,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,19.52,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,4.08,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.01,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,19.02,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,366.56,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,2.64,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,4.8,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.75,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,14.04,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,4.71,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,11.57,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,28.26,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,41.68,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,40.29,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,246.27,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,8.56,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,4.92,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.07,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,31.48,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,28.88,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,13.17,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,10.53,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.97,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,22.78,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,10.9,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,307.84,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,34.9,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,48.88,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,25.98,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,17.23,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.98,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,24.84,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,12.68,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,52.23,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,15.89,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.36,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,33.04,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,14.4,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,37.49,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,6.51,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,363.73,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,"3,077.34",
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,37.56,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,363.73,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,10.47,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,52.09,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,7.74,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,29.49,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,15.39,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,124.3,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,10.46,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,28.08,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,37.56,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,10.47,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,9.24,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,8.5,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,7.25,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,45.48,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,39.52,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,36.94,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,24.01,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,33.86,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,36.94,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,24.01,
FCO,FCO,23-Mar-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000127,33.86,
FCO,FCO,23-Mar-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"1,667.17",
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,237.19,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,124.53,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,114.25,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,68.86,
FCO,FCO,23-Mar-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,46.2,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"3,513.76",
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,2.27,
FCO,FCO,23-Mar-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,562.99,
FCO,FCO,23-Mar-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,34.59,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,31.13,
FCO,FCO,23-Mar-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,330.3,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,120.37,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"14,583.29",
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,276.26,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,268.38,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,230.44,
FCO,FCO,23-Mar-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"1,028.36",
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,29.54,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"35,379.29",
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,1.34,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,242.3,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.67,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"19,737.92",
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,114.69,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,33.69,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.4,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,55.34,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,156.12,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,28.12,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,420.07,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,15.24,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,246.46,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,134.61,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,266.1,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,360.97,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"29,793.08",
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,124.53,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,124.53,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,350.61,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,11.75,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,117.57,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,365.18,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,309.16,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,13.84,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,65.14,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,1.34,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,330.61,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,11.75,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,131.09,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,14.41,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"26,068.95",
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,69.78,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,10.02,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,15.22,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,152.86,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,86.9,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,177.14,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,9.15,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,106.17,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,123.08,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,8.39,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,120.88,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,16.61,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,197.06,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,197.06,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,197.06,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,19.09,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,82.2,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,301.96,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,1.34,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,6.92,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,289.03,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,20.63,
FCO,FCO,23-Mar-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000130,"52,137.90",
FCO,FCO,23-Mar-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,"11,141.01",
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,23.54,
FCO,FCO,23-Mar-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,"16,946.89",
FCO,FCO,23-Mar-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,23.54,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,392.29,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,392.29,
FCO,FCO,23-Mar-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
FCO,FCO,23-Mar-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
FCO,FCO,23-Mar-12,Fuel Oil Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,392.29,
FCO,FCO,23-Mar-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,27.46,
FCO,FCO,23-Mar-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
FCO,FCO,23-Mar-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,23.54,
FCO,FCO,23-Mar-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,205.56,
FCO,FCO,23-Mar-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,52.57,
FCO,FCO,23-Mar-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,6.51,
FCO,FCO,23-Mar-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000131,39.23,
