FREEDOM OF INFORMATION,,
MOD Requests to 02 March 2012,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
22-02-2012-152026-009,21/03/2012,"Please advise, and provide information and detail, on the number of Territorial Army, non-mobilised or FTRS members that received paid leave in each year since 2000 to 2011. "
22-02-2012-152420-010,21/03/2012,Please advise on what happened to the contents of the Officer's Mess at the former RAF Sealand on its closure. 
22-02-2012-152425-002,21/03/2012,Please provide information and details of service records regarding a relative.
22-02-2012-153003-001,16/03/2012,Please advise on the number of British troops that have been deployed to Afghanistan since the beginning of the mission.
22-02-2012-155153-002,20/03/2012,Please provide information and details on the current (2011/12) Financial Retention Incentives paid in the Army.
22-02-2012-164458-012,21/03/2012,Please provide information and details on the facilities and ports that the Royal Naval Reserve and Royal Naval Auxiliary Service were intended to occupy in the event of a WWIII style mobilisation during the Cold War. 
23-02-2012-094341-001,13/03/2012,Please provide a copy of the MOD's policy on dealing with Royal Navy and military wrecks.
23-02-2012-095318-002,20/03/2012,Please advise on the authority responsible for installing and maintaining street lights on the unadopted end of Chazey Road.
23-02-2012-115034-003,21/03/2012,Please provide copies of any correspondence with the Health Protection Agency relating to radioactive contamination at Dalgety Bay in Fife since September 2011. 
23-02-2012-115639-004,21/03/2012,"Please advise, and provide information and details to various questions, regarding incidents and accidents involving University Air Squadrons in the South Central Area."
23-02-2012-120839-005,21/03/2012,Please provide details of the precautionary measures that were taken on the island of Kiritimati between 1957 -  1962 to prevent radiation exposure to the participants working on the island.
23-02-2012-121442-006,21/03/2012,Please provide a copy of the Soldier's Guide to the Law of Armed Conflict (Army Code No. 771130).
23-02-2012-125849-007,21/03/2012,"Please advise, and provide information and details, on the numbers of NISGS staff currently on Special Paid Leave. "
23-02-2012-134152-001,14/03/2012,Please advise on the number of occasions Dstl's powers of entry were used during 2008 - 2011. 
23-02-2012-141303-002,16/03/2012,"Please advise, and provide information and details to various questions, regarding Dstl's current contract for the provision of temporary or agency staff. "
23-02-2012-150513-008,22/03/2012,Please provide copies of various Army publications. 
23-02-2012-151210-009,21/03/2012,Please advise on the accessible of the WO 208/4977 file at the National Archives. 
23-02-2012-151550-010,22/03/2012,"Please provide information and details on DE/DIO expenditure, specifically relating to the organisation's eventual transformation to its Enhanced Operating Model, on external consultants in FY 10/11 and FY 11/12. "
23-02-2012-153053-011,22/03/2012,Please provide copies of the minutes of any meetings from 22 October - 11 November 1983 that deal with officials discussing Mr Michael Heseltine's leaked memo about Greenham Common along with minutes that discussed the prosecution and minutes that discussed the trial of xxxxxx. 
23-02-2012-154611-012,22/03/2012,Please provide a copy of the report that MOD released about the bio weapons trials over England from the 1940s through to 1979. 
23-02-2012-155017-013,22/03/2012,Please provide details of communications/discussions MOD has had internally and externally concerning the Military Wives/The Choir BBC TV programme and Military Wives music release and performances between 7 December 2011 and 23 February 2012.
23-02-2012-160816-014,22/03/2012,Please provide a copy of the latest reports into the potential problems of 'skills fade' in the Armed Forces.
23-02-2012-193113-015,20/03/2012,Please provide a copy of DVA's Annual reports for 2001 and 2002.
24-02-2012-091028-001,22/03/2012,Please provide a copy of the list regarding A and V class vessels along with a copy of the memo sent to IOR which contained this information. 
24-02-2012-091142-001,21/03/2012,Please advise on the number of living veterans from all three services.
24-02-2012-100607-002,22/03/2012,Please provide copies of all media handling and ‘lines to take’ briefing material on the sale of 72 Harrier aircraft to the US Marine Corps held by MOD's Press Office and Private Offices. 
24-02-2012-105201-003,23/03/2012,Please advise on when the next review on MOD's radioactive waste management practices will take place. 
24-02-2012-120221-004,23/03/2012,Please advise on the 'Trout memo' and how a copy can be obtained. 
24-02-2012-144818-005,23/03/2012,"Please advise on the accessibility of all remaining files, and other associated correspondence, concerning the Dieppe Raid of 19 August 1942. "
24-02-2012-145338-006,23/03/2012,"Please advise, and provide information and details, on MOD's annual expenditure on the Armed Forces. "
24-02-2012-154252-007,23/03/2012,"Please provide information and details on the site on Hillock Lane, Warton, PR4 1TP.  "
24-02-2012-164250-008,23/03/2012,"Please advise, and provide statistical information and details to various questions on the Army and Royal Navy. "
24-02-2012-164547-009,23/03/2012,Please provide a copy of the recently updated CE factors and pension credit for pension sharing on divorce.
27-02-2012-092853-001,23/03/2012,"Please provide copies of all documents related to the Canadian nuclear accidents of April 2009, November 2009 at Bruce Nuclear facility, Ontario Canada. Please provide information and details on the sharing of nuclear event information between Canada and the  UK. Please advise, and provide information and details on the total number of nuclear related injuries between 2005- 2012."
27-02-2012-094105-002,26/03/2012,"Please advise, and provide information and details, on the use of Pyridostigmine Bromide (NAPS) Tablets by the Armed Forces."
27-02-2012-094717-003,26/03/2012,Please provide any information held by MOD relating to the internment of the Iranian General Fazlollah Zahedi in Palestine by British forces under Sir Fitzroy Maclean during WWII. 
27-02-2012-095603-004,26/03/2012,Please provide information and details of medals and clasps issued by the MOD Medal Office for historical campaigns. 
27-02-2012-100314-005,26/03/2012,Please provide information and details of all ministerial directions issued in the Department in each year since 2001. 
27-02-2012-102456-006,26/03/2012,"Please provide the full results, incl. supporting documents, of the MOD service inquiry into the suicide of Mne Dylan Kemp. "
27-02-2012-121754-007,26/03/2012,"Please provide clarification, along with information and details, on head costs for the RFCAGL."
27-02-2012-122054-008,26/03/2012,"Please provide information and details of MOD funding made to RFCAGL recruiting, retention and community engagement activities regarding reserves and cadet forces, staff and cadets since 2007/08."
27-02-2012-133926-009,26/03/2012,Please advise whether MOD hold Ordnance Survey maps/aerial photographs/military maps between 1930 and 1960 of a former RAF site in High Wycombe.
27-02-2012-144434-011,26/03/2012,Please provide copies of the minutes and agendas for the MOD Defence R&D board's meetings from 2007 to 2010.
27-02-2012-145501-012,26/03/2012,Please advise on the medical companies that supply the MOD with IV giving sets for both the field situation and hospital use.
27-02-2012-150219-013,26/03/2012,Please provide information on the number of flights and total flying hours of the Handley Page Victor.
27-02-2012-153903-014,26/03/2012,"Please provide copies of all  information, held by MOD, relevant to the provision of wartime protected accommodation for each United Kingdom Supply Agency/National Air Transport Agency section, during the years 1968-1970 inclusive. "
27-02-2012-154615-015,26/03/2012,"Please advise, and provide information and details, to various questions regarding Non-Freezing Cold Injuries in the last five years."
28-02-2012-084522-001,08/03/2012,"Please provide details of the trial and sentencing of xxxxxx, of the Army Catering Corps, who murdered his wife in 1977."
28-02-2012-100121-001,26/03/2012,"Please advise on the number of personnel presently serving in the Armed Forces, who have an address in the Republic of Ireland."
28-02-2012-102140-002,13/03/2012,Follow-on MOD police investigation. Request for MOD police to consider supporting information as a formal complaint and act accordingly.
28-02-2012-103019-003,26/03/2012,Please provide information on the Heinkel shot down over France at the beginning of WWII.
28-02-2012-103811-004,26/03/2012,Please provide statistical information on the employment rates of ex service men from 2008 - 2012.
28-02-2012-111750-002,26/03/2012,"Please advise, and provide information and details to various questions regarding ex-service personnel and serving service personnel based in Devon. "
28-02-2012-114442-003,23/03/2012,Follow-on enquiry about xxxxxx complaints and Petition to the Sovereign.
28-02-2012-131550-001,26/03/2012,Please provide information and details on the Lancaster aircraft crash in 1943. 
28-02-2012-132838-005,27/03/2012,Please provide an annual breakdown on the number of military working dogs that have been retired or euthanised from 2008 - 2012.
28-02-2012-134514-006,27/03/2012,Please provide information on the number of volunteers for military service between 1995 and 2005. 
28-02-2012-142133-007,27/03/2012,Please provide information and details to various questions about the information management and records management systems in MOD. 
28-02-2012-144736-008,27/03/2012,Please provide information on 'ex gratia' compensation payments made in 1947. 
28-02-2012-161138-010,27/03/2012,Please provide information and details to various questions regarding the wreck of HMS Victiory (1744) and Odyssey Marine Exploration Inc and its correspondence with MOD relating to Victory (1744).
28-02-2012-163909-011,27/03/2012,"Please advise and provide information on the accessibility of DEFE 28/103, DEFE 28/104 and DEFE 28/112 files at the National Archives. "
29-02-2012-102905-001,28/03/2012,"Please advise, and provide information and details, on whether MOD has referred any particular policy proposal, or piece of draft legislation and or bill to the Prince of Wales and or the Duchy of Cornwall from 6 May 2010 - present."
29-02-2012-103653-002,27/03/2012,Please provide copies of any dimensioned drawings for the Challenger 2 MBT.
29-02-2012-105204-003,28/03/2012,"Please provide information and details on the number of soldiers that survived, along with the numbers that died, for WWI, WWII, Afghanistan and more recent conflicts. "
29-02-2012-110153-004,28/03/2012,Please provide information and details on the impact of 'budget cuts' in the Armed Forces. 
29-02-2012-110551-001,27/03/2012,Please provide information and details to various questions regarding the Army Redundancy Programme Tranche 1.
29-02-2012-110701-005,27/03/2012,Please provide information on the land quality assessment into radium contamination at the former RAF Newton site.
29-02-2012-111126-006,28/03/2012,"Please provide information and details on the process undertaken to advertise and tender for consultants, on behalf of MOD, to assist with interviewing witnesses and supporting the Al-Sweady enquiry team. "
29-02-2012-114945-007,28/03/2012,Please provide a copy of the capability investigation into long term requirements for maritime surveillance. 
29-02-2012-122804-008,15/03/2012,Please provide information and details to various questions regarding MOD's current contracts for the provision of temporary or agency staff.  
29-02-2012-130313-009,27/03/2012,Please provide copies of various UK/US atomic intelligence documents.
29-02-2012-133022-001,20/03/2012,Please provide the titles and dates of all recorded nuclear accidents at Devonport.
29-02-2012-144856-010,28/03/2012,"Please provide copies of any reports, meeting minutes and documents relating to the public sector strike on 30 November 2011."
29-02-2012-161234-011,28/03/2012,Please provide information and details on the Welsh novelist Rhys Davies.
01-03-2012-095833-001,28/03/2012,Please advise on the accessibility of AIR 2/13800 at the National Archives. 
01-03-2012-101028-002,28/03/2012,Please provide information and details on the Phantom FGR2 military aircraft accident on 17 December 1975. 
01-03-2012-104025-003,28/03/2012,"Please advise, and provide information and details, on the number of individuals that have been incumbents of the JPA position in HMS Albion. "
01-03-2012-111131-004,16/02/2012,Please provide information and details of the Army's SIRO. 
01-03-2012-113043-005,14/02/2012,Please provide information and details on SIROs in MOD. 
01-03-2012-141218-001,22/03/2012,Please provide copies of notes/minutes of meeting between xxxxxx and xxxxxx of Debut/Babcock Infrastructure Services (BIS) which took place in the summer/autumn of 2010 regarding services provide to the Oil and Pipeline Agency and the proposed tendering strategy for the operation and maintenance of the Government Pipeline and Storage System.
01-03-2012-145344-006,29/03/2012,"Please advise, and provide information and details to various questions, on the trials conducted on NAPS tablets. "
01-03-2012-145933-007,29/03/2012,"Please advise, and provide information and details to various questions, regarding the use of NAIAD chemical detection equipment during the Gulf War."
01-03-2012-150550-008,29/03/2012,Please advise on the release of information on the Standard Operating Procedures promulgated before nuclear detonations took place on Christmas Island. 
01-03-2012-154543-002,29/03/2012,Please advise whether MOD hold any information on the diagnoses of TBI in the UK Armed Forces.
01-03-2012-160540-009,29/03/2012,Please provide information on the number of security breaches at RAF Mildenhall and RAF Lakenheath.
01-03-2012-161714-010,29/03/2012,"Please provide information and details on the number of firearms lost or stolen from RAF Mildenhall and RAF Lakenheath in 2006, 2007, 2008, 2009, 2010 and 2011."
02-03-2012-103123-001,29/03/2012,"Please advise, and provide information and details, on the total number of personnel who are fully trained and deployable from the EOD. "
02-03-2012-104729-002,29/03/2012,Please advise on the accessibility of DEFE 24/1326 at the National Archives.
02-03-2012-110253-003,30/03/2012,"Please advise, and provide information and detail, on the funding for non-classified research, development and training provided by AWE."
02-03-2012-111318-004,30/03/2012,"Please advise, and provide information and details, on the way MOD uses historical learning in its processes and training in its foreign policy and strategy."
02-03-2012-112015-005,30/03/2012,Please provide information and details to various questions regarding MOD and News International. 
02-03-2012-112638-006,29/03/2012,"Please advise, and provide information and details to various questions regarding minesweepers, mine clearance and RN casualties in dealing with mines. "
02-03-2012-113329-007,30/03/2012,Please provide copies of any images of Robert Baden-Powell's pioneering work.
02-03-2012-115323-008,30/03/2012,"Please advise, and provide information and details, on the methodologies used for assessing defence systems."
02-03-2012-150919-009,30/03/2012,"Please advise, and provide information and details, on the number of charges brought against service personnel in the RAF and RN which have resulted in a court martial involving various different serious offences since 2007."
02-03-2012-153418-010,29/03/2012,Please provide information and details on the risk assessment and Health & Safety assessment undertaken for nearby local Southampton residents regarding HMS Tireless visiting the commercial port of Southampton on 1 - 6 March 2012.
