Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/05/2012,Property leases,Defence Infrastructure Organisation ,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,936981,Property non dwellings private finance initiative - service concession arrangement service charge,"2,289.14"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,933975,Cost of other material consumed,"2,271.37"
Ministry of Defence,Ministry of Defence,14/05/2012,Payment of utilities,Land Forces,CALOR GAS LIMITED,CV34 6RL,935845,Utilities consumed - gas,"2,256.02"
Ministry of Defence,Ministry of Defence,18/05/2012,Payment of utilities,Command Joint Operations,TOTAL GAS & POWER LIMITED,RH1 1RX,939952,Utilities consumed - gas,"2,245.86"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,940118,Cost of other material consumed,"2,232.58"
Ministry of Defence,Ministry of Defence,02/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,TEST-FUCHS GMBH,,5000077298,Equipment support non-project costs,"2,226.00"
Ministry of Defence,Ministry of Defence,23/05/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,941976,Cost of other material consumed,"2,214.18"
Ministry of Defence,Ministry of Defence,25/05/2012,Estate management,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,942716,Estate + facilities management services - accommodation inventory + service,"2,210.71"
Ministry of Defence,Ministry of Defence,25/05/2012,Spend on Inventory - General,Command Joint Operations,BUNZL UK LIMITED,KT19 8TY,942788,Spend on Inventory - General,"2,208.05"
Ministry of Defence,Ministry of Defence,03/05/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,932560,Computer equipment costing below the capitalisation threshold,"2,206.39"
Ministry of Defence,Ministry of Defence,08/05/2012,Estate management,Land Forces,ELIOR UK PLC,SK11 6ET,933955,Estate + facilities management services - accommodation inventory + service,"2,195.78"
Ministry of Defence,Ministry of Defence,18/05/2012,"Transportation of personnel, freight and travel expenses",Navy Command,DSV AIR & SEA LIMITED,M22 4NY,939545,Freight movement costs,"2,193.66"
Ministry of Defence,Ministry of Defence,18/05/2012,Administration,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,939304,General administration,"2,192.90"
Ministry of Defence,Ministry of Defence,17/05/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,938375,Cost of other material consumed,"2,192.35"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,934011,Consumption of general inventory,"2,189.13"
Ministry of Defence,Ministry of Defence,15/05/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,937184,Medical health services,"2,188.70"
Ministry of Defence,Ministry of Defence,21/05/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,940118,Cost of claims/compensation and related expenses against MOD,"2,184.89"
Ministry of Defence,Ministry of Defence,22/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,940846,Cost of other material consumed,"2,179.06"
Ministry of Defence,Ministry of Defence,03/05/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,932740,Utilities consumed - heating oil,"2,157.44"
Ministry of Defence,Ministry of Defence,03/05/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,932412,Consumption of medical dental and veterinary inventory,"2,156.61"
Ministry of Defence,Ministry of Defence,29/05/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014223,Defence military assistance fund international subscriptions and other payments,"2,155.81"
Ministry of Defence,Ministry of Defence,23/05/2012,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014168,Rent buildings - non civil estate property and married quarter property,"2,155.43"
Ministry of Defence,Ministry of Defence,31/05/2012,Administration,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,945511,General administration,"2,149.63"
Ministry of Defence,Ministry of Defence,15/05/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,937518,Cost of other material consumed,"2,146.07"
Ministry of Defence,Ministry of Defence,04/05/2012,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,933417,Cost of purchasing and repairing clothing,"2,141.80"
Ministry of Defence,Ministry of Defence,24/05/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,942281,Medical health services,"2,140.06"
Ministry of Defence,Ministry of Defence,11/05/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,935690,Cost of other material consumed,"2,131.56"
Ministry of Defence,Ministry of Defence,08/05/2012,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,933962,Transport other operating lease,"2,131.50"
Ministry of Defence,Ministry of Defence,23/05/2012,Estate management,Air Command,SODEXO LTD,M50 0AL,941879,Estate + facilities management services - accommodation inventory + service,"2,128.18"
Ministry of Defence,Ministry of Defence,02/05/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,932406,Cost of other material consumed,"2,124.25"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,940749,Cost of other material consumed,"2,124.06"
Ministry of Defence,Ministry of Defence,31/05/2012,Administration,Central TLB,ROYAL MAIL GROUP LIMITED,S49 1HQ,945975,General administration,"2,119.78"
Ministry of Defence,Ministry of Defence,15/05/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,937395,Equipment support non-project costs,"2,091.20"
Ministry of Defence,Ministry of Defence,15/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,936898,Cost of other material consumed,"2,090.25"
Ministry of Defence,Ministry of Defence,23/05/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014168,Line + telephone rental including commercial charge for use of radio frequencies,"2,089.96"
Ministry of Defence,Ministry of Defence,18/05/2012,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,939304,Equipment support non-project costs,"2,085.60"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,940072,Cost of other material consumed,"2,075.47"
Ministry of Defence,Ministry of Defence,03/05/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,933151,Military short term detached duty,"2,068.43"
Ministry of Defence,Ministry of Defence,24/05/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014179,Defence military assistance fund international subscriptions and other payments,"2,063.69"
Ministry of Defence,Ministry of Defence,23/05/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,941323,Consumption of medical dental and veterinary inventory,"2,060.35"
Ministry of Defence,Ministry of Defence,21/05/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,940118,Plant + machinery operating lease,"2,054.21"
Ministry of Defence,Ministry of Defence,18/05/2012,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,RH1 1RX,939952,Utilities consumed - gas,"2,041.24"
Ministry of Defence,Ministry of Defence,04/05/2012,Payment of utilities,Command Joint Operations,WATSON PETROLEUM LTD,SN15 5DN,933901,Utilities consumed - heating oil,"2,041.20"
Ministry of Defence,Ministry of Defence,29/05/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014223,Equipment support non-project costs,"2,038.93"
Ministry of Defence,Ministry of Defence,14/05/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,935790,Cost of other material consumed,"2,036.07"
Ministry of Defence,Ministry of Defence,28/05/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,943569,Transport other operating lease,"2,021.25"
Ministry of Defence,Ministry of Defence,31/05/2012,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,945526,Consumption of engineering and technical inventory,"2,018.64"
Ministry of Defence,Ministry of Defence,30/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,945317,Post design services which are not capitalised,"2,010.07"
Ministry of Defence,Ministry of Defence,17/05/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014124,Schools + community relations initiatives,"2,009.65"
Ministry of Defence,Ministry of Defence,30/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014234,Military short term detached duty,"2,009.08"
Ministry of Defence,Ministry of Defence,14/05/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,935850,Cost of other material consumed,"2,006.05"
Ministry of Defence,Ministry of Defence,23/05/2012,IT and communication services,Land Forces,RICOH UK.LIMITED,NN4 7YB,941841,Computer equipment costing below the capitalisation threshold,"2,002.27"
Ministry of Defence,Ministry of Defence,18/05/2012,"Purchase of munitions, other inventory or fuel",Central TLB,E.P.BARRUS LTD,OX26 4UR,939550,Equipment support non-project costs,"2,001.42"
Ministry of Defence,Ministry of Defence,28/05/2012,Fees for professional services,Central TLB,GVA GRIMLEY LIMITED,B1 2JB,943940,Fees for professional services excluding legal fees,"2,000.00"
Ministry of Defence,Ministry of Defence,24/05/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014181,Civilian short term detached duty,"1,997.69"
Ministry of Defence,Ministry of Defence,02/05/2012,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,932127,Works services - excluding United States forces/NATO + married quarters,"1,991.39"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,940088,Consumption of engineering and technical inventory,"1,990.85"
Ministry of Defence,Ministry of Defence,17/05/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,938690,Line + telephone rental including commercial charge for use of radio frequencies,"1,989.59"
Ministry of Defence,Ministry of Defence,28/05/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,943511,Consumption of medical dental and veterinary inventory,"1,984.79"
Ministry of Defence,Ministry of Defence,15/05/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,936898,Cost of other material consumed,"1,981.44"
Ministry of Defence,Ministry of Defence,18/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,939436,Freight movement costs,"1,975.91"
Ministry of Defence,Ministry of Defence,29/05/2012,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,944594,Spend on Inventory - General,"1,974.95"
Ministry of Defence,Ministry of Defence,31/05/2012,IT and communication services,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,945610,Line + telephone rental including commercial charge for use of radio frequencies,"1,970.51"
Ministry of Defence,Ministry of Defence,24/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014179,Army leave travel long term detached duty including warrants and get you home scheme,"1,966.38"
Ministry of Defence,Ministry of Defence,28/05/2012,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,944341,Computer equipment costing below the capitalisation threshold,"1,965.17"
Ministry of Defence,Ministry of Defence,15/05/2012,Estate management,Land Forces,ELLIOTT GROUP LTD,PE4 7AP,937119,Estate + facilities management services - accommodation inventory + service,"1,964.00"
Ministry of Defence,Ministry of Defence,30/05/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,RH1 1SH,945037,Freight movement costs,"1,963.20"
Ministry of Defence,Ministry of Defence,04/05/2012,Estate management,Defence Infrastructure Organisation ,RICHMONDSHIRE DISTRICT COUNCIL,DL10 7AF,933750,Estate + facilities management services - accommodation inventory + service,"1,939.29"
Ministry of Defence,Ministry of Defence,02/05/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,932027,Consumption of medical dental and veterinary inventory,"1,930.15"
Ministry of Defence,Ministry of Defence,14/05/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,935856,Fees for professional services excluding legal fees,"1,902.16"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Other Services & Office costs,Corporate,BARCLAYCARD,,G - 9000142949 - 00137323,,"1,900.00"
Ministry of Defence,Ministry of Defence,01/05/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,931519,Consumption of medical dental and veterinary inventory,"1,890.15"
Ministry of Defence,Ministry of Defence,28/05/2012,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,943683,Cost of other material consumed,"1,889.57"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,939610,Consumption of medical dental and veterinary inventory,"1,884.74"
Ministry of Defence,Ministry of Defence,16/05/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014105,Oil and lubricants consumed excluding those from the inventory system,"1,872.63"
Ministry of Defence,Ministry of Defence,02/05/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014009,Defence military assistance fund international subscriptions and other payments,"1,872.57"
Ministry of Defence,Ministry of Defence,14/05/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014084,Medical-non hospital treatment,"1,871.70"
Ministry of Defence,Ministry of Defence,21/05/2012,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,940118,Plant + machinery operating lease,"1,870.53"
Ministry of Defence,Ministry of Defence,01/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,931601,Equipment support project costs,"1,866.93"
Ministry of Defence,Ministry of Defence,22/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,940814,Cost of other material consumed,"1,858.65"
Ministry of Defence,Ministry of Defence,23/05/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,941432,Cost of claims/compensation and related expenses against MOD,"1,856.04"
Ministry of Defence,Ministry of Defence,29/05/2012,Spend on Inventory - General,Land Forces,JOSEPH GLEAVE & SON LTD,M32 0NB,944594,Spend on Inventory - General,"1,854.00"
Ministry of Defence,Ministry of Defence,22/05/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,940814,Cost of other material consumed,"1,852.91"
Ministry of Defence,Ministry of Defence,09/05/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,934921,Civilian short term detached duty,"1,850.20"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,940118,Cost of other material consumed,"1,846.73"
Ministry of Defence,Ministry of Defence,03/05/2012,Spend on Inventory - General,Navy Command,FORBO FLOORING UK LIMITED,DE5 3NT,932726,Spend on Inventory - General,"1,846.03"
Ministry of Defence,Ministry of Defence,18/05/2012,Fees for professional services,Defence Infrastructure Organisation ,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,939972,Fees for professional services excluding legal fees,"1,834.10"
Ministry of Defence,Ministry of Defence,09/05/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,934751,Line + telephone rental including commercial charge for use of radio frequencies,"1,822.36"
Ministry of Defence,Ministry of Defence,14/05/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,935850,Computer equipment costing below the capitalisation threshold,"1,818.42"
Ministry of Defence,Ministry of Defence,29/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,944429,Cost of other material consumed,"1,809.73"
Ministry of Defence,Ministry of Defence,11/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,935119,Freight movement costs,"1,807.30"
Ministry of Defence,Ministry of Defence,30/05/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014230,Welfare services including sports equipment and ministers of religion.,"1,798.20"
Ministry of Defence,Ministry of Defence,21/05/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,940118,Computer equipment costing below the capitalisation threshold,"1,785.82"
Ministry of Defence,Ministry of Defence,08/05/2012,IT and communication services,Air Command,QINETIQ LIMITED,PO12 2AG,934384,Computer equipment costing below the capitalisation threshold,"1,785.60"
Ministry of Defence,Ministry of Defence,01/05/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,931558,Transport other operating lease,"1,779.75"
Ministry of Defence,Ministry of Defence,17/05/2012,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014124,Transport other hire charge,"1,777.77"
Ministry of Defence,Ministry of Defence,01/05/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,932023,Cost of other material consumed,"1,774.90"
Ministry of Defence,Ministry of Defence,17/05/2012,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,RH1 1RX,939200,Utilities consumed - gas,"1,774.49"
Ministry of Defence,Ministry of Defence,17/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014124,Movement of service personnel,"1,757.15"
Ministry of Defence,Ministry of Defence,25/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014199,Movement of service personnel,"1,757.01"
Ministry of Defence,Ministry of Defence,08/05/2012,Estate management,Air Command,SERCO LIMITED,RG27 9UY,934414,Estate + facilities management services - accommodation inventory + service,"1,756.43"
Ministry of Defence,Ministry of Defence,03/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,932652,Freight movement costs,"1,754.13"
Ministry of Defence,Ministry of Defence,01/05/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,931585,Utilities consumed - gas,"1,748.14"
Ministry of Defence,Ministry of Defence,08/05/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,934016,Telephone minor equipment below capitalisation threshold,"1,740.00"
Ministry of Defence,Ministry of Defence,15/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,936985,Freight movement costs,"1,734.97"
Ministry of Defence,Ministry of Defence,01/05/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,931558,Transport other operating lease,"1,733.54"
Ministry of Defence,Ministry of Defence,09/05/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,935031,Cost of other material consumed,"1,727.22"
Ministry of Defence,Ministry of Defence,15/05/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014097,Line + telephone rental including commercial charge for use of radio frequencies,"1,716.98"
Ministry of Defence,Ministry of Defence,16/05/2012,Estate management,Air Command,ARAMARK LTD,LS16 6QY,937565,Estate + facilities management services - accommodation inventory + service,"1,716.86"
Ministry of Defence,Ministry of Defence,28/05/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,944376,Cost of other material consumed,"1,716.33"
Ministry of Defence,Ministry of Defence,23/05/2012,"Purchase of munitions, other inventory or fuel",Command Joint Operations,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,941616,Raw materials and consumable oil and lubricants inventory purchased,"1,713.60"
Ministry of Defence,Ministry of Defence,24/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,942549,Movement of service personnel,"1,711.26"
Ministry of Defence,Ministry of Defence,09/05/2012,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,934936,Transport other hire charge,"1,711.24"
Ministry of Defence,Ministry of Defence,30/05/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,944937,Consumption of medical dental and veterinary inventory,"1,705.96"
Ministry of Defence,Ministry of Defence,11/05/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,935690,Cost of other material consumed,"1,704.54"
Ministry of Defence,Ministry of Defence,22/05/2012,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,CF31 9AP,941088,Computer equipment costing below the capitalisation threshold,"1,696.80"
Ministry of Defence,Ministry of Defence,02/05/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,932134,Freight movement costs,"1,695.38"
Ministry of Defence,Ministry of Defence,08/05/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,934193,Fees for professional services excluding legal fees,"1,695.27"
Ministry of Defence,Ministry of Defence,17/05/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,939256,Cost of other material consumed,"1,691.43"
Ministry of Defence,Ministry of Defence,15/05/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,936898,Other materal consumed on exercises,"1,688.64"
Ministry of Defence,Ministry of Defence,31/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,945622,Freight movement costs,"1,688.02"
Ministry of Defence,Ministry of Defence,25/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,943421,Freight movement costs,"1,687.50"
Ministry of Defence,Ministry of Defence,04/05/2012,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,933433,Fees for professional services excluding legal fees,"1,686.19"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,946063,Spend on Inventory - General,"1,677.70"
Ministry of Defence,Ministry of Defence,02/05/2012,IT and communication services,Defence Equipment & Support,COMPUTACENTER (UK) LIMITED,SE1 8HL,932119,Computer equipment costing below the capitalisation threshold,"1,674.00"
Ministry of Defence,Ministry of Defence,17/05/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014124,Oil and lubricants consumed excluding those from the inventory system,"1,657.61"
Ministry of Defence,Ministry of Defence,21/05/2012,Food and clothing,Defence Equipment & Support,OCEAN SKY CORPORATE LIMITED,KA9 2PQ,940500,Cost of food purchases,"1,655.78"
Ministry of Defence,Ministry of Defence,30/05/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014230,Defence military assistance fund international subscriptions and other payments,"1,645.70"
Ministry of Defence,Ministry of Defence,03/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,932810,Equipment support non-project costs,"1,639.77"
Ministry of Defence,Ministry of Defence,17/05/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,939256,Cost of other material consumed,"1,630.77"
Ministry of Defence,Ministry of Defence,30/05/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,945445,Cost of other material consumed,"1,625.20"
Ministry of Defence,Ministry of Defence,14/05/2012,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,936826,Equipment support non-project costs,"1,624.52"
Ministry of Defence,Ministry of Defence,17/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,939041,Equipment support project costs,"1,623.60"
Ministry of Defence,Ministry of Defence,22/05/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,941318,Cost of other material consumed,"1,620.10"
Ministry of Defence,Ministry of Defence,24/05/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,941983,Consumption of medical dental and veterinary inventory,"1,618.61"
Ministry of Defence,Ministry of Defence,22/05/2012,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,941204,General administration,"1,618.37"
Ministry of Defence,Ministry of Defence,09/05/2012,Purchase of inventory and services ,Land Forces,EDEXCEL LIMITED,WC1V 7BH,934737,Cost of other material consumed,"1,608.80"
Ministry of Defence,Ministry of Defence,14/05/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,935790,Cost of other material consumed,"1,606.60"
Ministry of Defence,Ministry of Defence,23/05/2012,Payment of utilities,Defence Infrastructure Organisation ,NEW AG,,5000078070,Utilities consumed - gas,"1,602.87"
Ministry of Defence,Ministry of Defence,16/05/2012,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,937618,Consumption of engineering and technical inventory,"1,590.47"
Ministry of Defence,Ministry of Defence,28/05/2012,IT and communication services,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,943705,Line + telephone rental including commercial charge for use of radio frequencies,"1,586.90"
Ministry of Defence,Ministry of Defence,21/05/2012,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,940603,Cost of food services,"1,584.36"
Ministry of Defence,Ministry of Defence,22/05/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,940890,Freight movement costs,"1,577.20"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Staff Training,Programme Office,BARCLAYCARD,,G - 9000142949 - 00137329,,"1,569.56"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,933975,Cost of other material consumed,"1,560.14"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,939336,Cost of other material consumed,"1,551.92"
Ministry of Defence,Ministry of Defence,23/05/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,941432,Cost of other material consumed,"1,549.19"
