Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,19/04/2012,Payment of utilities,Defence Infrastructure Organisation ,ENERTEC HAMELN GMBH.,,5000076615,Utilities consumed - heating oil,"42,058.23"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Sub Contracted Research,Programme Office,XPI SIMULATION LIMITED,,V - 9000142366 - 00132782,,"42,056.00"
Ministry of Defence,Ministry of Defence,04/04/2012,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,922026,Fees for professional services excluding legal fees,"42,040.00"
Ministry of Defence,Reserve Forces and Cadets Associations,18/04/2012,Payments to Welfare Assoc,Estates Management,KCR LTD,,647,Grants to welfare organisation,"42,000.00"
Ministry of Defence,Ministry of Defence,20/04/2012,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA10 7GA,927787,Spend on Inventory - General,"41,958.00"
Ministry of Defence,Reserve Forces and Cadets Associations,13/04/2012,Rates/NDR,Infrastructure,VALE OF WHITE HORSE DC,,153,Rent buildings - non civil estate property and married quarter property,"41,907.00"
Ministry of Defence,Ministry of Defence,18/04/2012,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,926659,Spend on Inventory - General,"41,837.25"
Ministry of Defence,Defence Science and Technology Laboratory,13/04/2012,Sub Contracted Work,Operations,HONEYWELL AEROSPACE YEOVIL,,V - 9000141938 - 00134048,,"41,836.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,,V - 9000142067 - 00129364,,"41,784.00"
Ministry of Defence,Ministry of Defence,24/04/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,928760,Spend on Inventory - General,"41,782.06"
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000077023,Fiscal asset under construction - capital in year addition,"41,723.22"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000141721 - 00133202,,"41,704.47"
Ministry of Defence,Ministry of Defence,18/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,SOUTHERN SCIENTIFIC LIMITED,BN15 0DP,926693,Equipment support non-project costs,"41,607.00"
Ministry of Defence,Ministry of Defence,24/04/2012,Spend on Inventory - General,Defence Equipment & Support,BEACONS PRODUCTS LIMITED,CF47 8RB,928782,Spend on Inventory - General,"41,509.44"
Ministry of Defence,Ministry of Defence,13/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,AMSAFE BRIDPORT LTD,DT6 3QU,924413,Equipment support non-project costs,"41,439.60"
Ministry of Defence,Ministry of Defence,16/04/2012,Externally delivered education and training,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,925506,External military training ,"41,310.08"
Ministry of Defence,Ministry of Defence,11/04/2012,Design services and minor equipment purchases,Air Command,WATTBIKE LIMITED,NG11 7HQ,923844,Equipment support non-project costs,"41,296.50"
Ministry of Defence,Ministry of Defence,10/04/2012,Medical treatment & stores and welfare services,Central TLB,"ST JULIANS, LADY ELIZABETHS, INTERNATIONAL PREP SCHOOLS ",,CO AP01 004,Schools + community relations initiatives,"41,219.03"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000142263 - 00135108,,"41,154.00"
Ministry of Defence,Defence Support Group,05/04/2012,IT Minor Eqpt,Corporate,INSIGHT DIRECT (UK) LTD,,10160607,,"41,000.00"
Ministry of Defence,Defence Support Group,05/04/2012,IT Minor Eqpt,Corporate,INSIGHT DIRECT (UK) LTD,,10160608,,"41,000.00"
Ministry of Defence,Defence Support Group,05/04/2012,IT Minor Eqpt,Corporate,INSIGHT DIRECT (UK) LTD,,10160609,,"41,000.00"
Ministry of Defence,Ministry of Defence,17/04/2012,Fuel for military use,Defence Infrastructure Organisation ,ARVAL UK LTD,SN5 6PE,925622,Oil and lubricants consumed excluding those from the inventory system,"40,982.50"
Ministry of Defence,Ministry of Defence,19/04/2012,Administration,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,927123,General administration,"40,926.66"
Ministry of Defence,Ministry of Defence,30/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,MESSIER SERVICES LIMITED,GL2 9QH,931246,Equipment support non-project costs,"40,912.53"
Ministry of Defence,Ministry of Defence,24/04/2012,Fuel for military use,Air Command,CEPSA GIBRALTAR LTD,,3000006927,Aviation fuel casual uplift consumed,"40,848.66"
Ministry of Defence,Ministry of Defence,19/04/2012,Spend on Inventory - General,Defence Equipment & Support,WEIR & CARMICHAEL LIMITED,L20 8BH,927487,Spend on Inventory - General,"40,844.54"
Ministry of Defence,Ministry of Defence,10/04/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,923038,Equipment support non-project costs,"40,805.09"
Ministry of Defence,Ministry of Defence,11/04/2012,Transport hire charges,Defence Equipment & Support,FBS LIMITED,RG24 8AG,923522,Transport fighting equipment private finance initiative - service concession arrangement service charge,"40,749.98"
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,929216,Cost of other material consumed,"40,705.27"
Ministry of Defence,Ministry of Defence,19/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,927123,Movement of service personnel,"40,701.50"
Ministry of Defence,Ministry of Defence,24/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,DRS TECHNOLOGIES UK LIMITED,NG23 5JR,928880,Equipment support non-project costs,"40,692.98"
Ministry of Defence,Ministry of Defence,12/04/2012,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,924364,Spend on Inventory - General,"40,676.52"
Ministry of Defence,Ministry of Defence,16/04/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,925440,Military short term detached duty,"40,668.45"
Ministry of Defence,Ministry of Defence,11/04/2012,Design services and minor equipment purchases,Land Forces,FBS LIMITED,RG24 8AG,923522,Equipment support non-project costs,"40,640.85"
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,930455,Consumption of engineering and technical inventory,"40,558.15"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,MUSKETEER SOLUTIONS LIMITED,,V - 9000141755 - 00133351,,"40,555.00"
Ministry of Defence,Ministry of Defence,16/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,925221,Movement of service personnel,"40,501.90"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,COUNTINGLAB LIMITED,,V - 9000141793 - 00132433,,"40,500.00"
Ministry of Defence,Ministry of Defence,19/04/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Works - estate management,"40,480.34"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,ROLLS ROYCE PLC,,V - 9000141670 - 00133653,,"40,480.19"
Ministry of Defence,Ministry of Defence,24/04/2012,Payment of utilities,Command Joint Operations,GB OILS LIMITED,FK5 4RB,928927,Utilities consumed - heating oil,"40,455.83"
Ministry of Defence,Ministry of Defence,05/04/2012,"Transportation of personnel, freight and travel expenses",Air Command,INTERNATIONAL AIR TRANSPORT ASSOCIATION,,2000015354,Aircraft landing fees,"40,438.96"
Ministry of Defence,Ministry of Defence,30/04/2012,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,931063,Works - estate management,"40,421.86"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,NCC OPERATIONS LIMITED,,V - 9000141798 - 00133618,,"40,375.00"
Ministry of Defence,Ministry of Defence,11/04/2012,Spend on Inventory - General,Defence Equipment & Support,EGLINTON (TIMBER PRODUCTS)  LIMITED,BT47 3PY,35082,Spend on Inventory - General,"40,289.88"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,BORWELL LIMITED,,V - 9000142111 - 00134450,,"40,232.12"
Ministry of Defence,Ministry of Defence,05/04/2012,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,922583,External military training ,"40,212.00"
Ministry of Defence,Ministry of Defence,13/04/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,924595,Spend on Inventory - General,"40,185.67"
Ministry of Defence,Ministry of Defence,18/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,ESSCO COLLINS LIMITED,,35130,Equipment support project costs,"40,090.00"
Ministry of Defence,Ministry of Defence,18/04/2012,Rent and rates,Defence Infrastructure Organisation ,SHEFFIELD CITY COUNCIL,S1 IUJ,926660,Rent buildings - non civil estate property and married quarter property,"40,075.00"
Ministry of Defence,Ministry of Defence,27/04/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,930575,Fees for professional services excluding legal fees,"40,000.00"
Ministry of Defence,Ministry of Defence,23/04/2012,IT and communication services,Central TLB,NORTHGATE INFORMATION SOLUTIONS UK LTD,HP2 4NW,928518,IT Services -internal costs,"40,000.00"
Ministry of Defence,Ministry of Defence,04/04/2012,Fees for professional services,Central TLB,GVA GRIMLEY LIMITED,B1 2JB,921973,Fees for professional services excluding legal fees,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000141764 - 00133166,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/04/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000141957 - 00133405,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Professional Services,Operations,SR EDDOLLS,,V - 9000142335 - 00134157,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000142354 - 00133584,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000142362 - 00133499,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,MERLIN EQUIPMENT LIMITED,,V - 9000141706 - 00132920,,"39,999.00"
Ministry of Defence,Ministry of Defence,04/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER,,3000006853,Equipment support project costs,"39,974.00"
Ministry of Defence,Ministry of Defence,13/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,924506,Equipment support non-project costs,"39,939.13"
Ministry of Defence,Ministry of Defence,23/04/2012,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS34 8YU,928353,Works services - married quarters,"39,935.15"
Ministry of Defence,Ministry of Defence,04/04/2012,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS34 8YU,922007,Works services - married quarters,"39,935.15"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Research,Programme Office,TITANIUM CASTINGS (UK) LIMITED,,V - 9000142123 - 00134296,,"39,866.42"
Ministry of Defence,Ministry of Defence,24/04/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,929195,Spend on Inventory - General,"39,865.60"
Ministry of Defence,Royal Hospital Chelsea GIA,29/03/2012,Site Maintenance Valuation,Royal Hospital Chelsea,GIA,,PIN119049,,"39,744.00"
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,929216,Cost of other material consumed,"39,716.13"
Ministry of Defence,Ministry of Defence,26/04/2012,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,DE74 2SJ,930366,External military training ,"39,685.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000142137 - 00133138,,"39,655.56"
Ministry of Defence,Ministry of Defence,18/04/2012,Spend on Inventory - General,Defence Equipment & Support,PALL EUROPE LTD,PO6 4BQ,926553,Spend on Inventory - General,"39,609.00"
Ministry of Defence,Ministry of Defence,19/04/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,927018,Research and development incurred on projects with defence science and technology laboratory,"39,541.21"
Ministry of Defence,Reserve Forces and Cadets Associations,04/04/2012,Rates/NDR,Infrastructure,LONDON BOROUGH OF HACKNEY,,209,Rent buildings - non civil estate property and married quarter property,"39,435.00"
Ministry of Defence,Ministry of Defence,20/04/2012,Spend on Inventory - General,Defence Equipment & Support,AMETEK AIRTECHNOLOGY GROUP LIMITED,TW16 7EF,927530,Spend on Inventory - General,"39,432.00"
Ministry of Defence,Ministry of Defence,12/04/2012,Estate management,Air Command,SODEXO LTD,M50 0AL,924296,Estate + facilities management services - accommodation inventory + service,"39,399.31"
Ministry of Defence,Ministry of Defence,23/04/2012,Payment of utilities,Defence Infrastructure Organisation ,ELECTRICITY AUTHORITY OF CYPRUS,BFPO 53,6000000653,Utilities consumed - electricity,"39,395.54"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,MUSKETEER SOLUTIONS LIMITED,,V - 9000141755 - 00133350,,"39,362.00"
Ministry of Defence,Ministry of Defence,30/04/2012,Spend on Inventory - General,Defence Equipment & Support,REXEL UK LTD,EN6 9EB,931370,Spend on Inventory - General,"39,358.30"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,RICARDO UK LIMITED,,V - 9000142115 - 00133811,,"39,237.00"
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,926595,Military short term detached duty,"39,236.30"
Ministry of Defence,Ministry of Defence,17/04/2012,IT and communication services,Defence Equipment & Support,TELINDUS LTD,GU15 3YL,925980,Information technology services,"39,195.16"
Ministry of Defence,Ministry of Defence,23/04/2012,Medical treatment & stores and welfare services,Command Joint Operations,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,KT22 0BN,928565,Medical health services,"39,100.20"
Ministry of Defence,Ministry of Defence,18/04/2012,Fees for professional services,Defence Equipment & Support,CAPITA SYMONDS LTD,DL1 9HN,926148,The provision of advice and guidance related to management of ongoing programmes and projects,"39,100.00"
Ministry of Defence,Ministry of Defence,04/04/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,922207,Cost of other material consumed,"39,054.19"
Ministry of Defence,Ministry of Defence,13/04/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,THE MCAVOY GROUP LIMITED,BT71 6HD,35106,Fiscal asset under construction - capital in year addition,"39,000.00"
Ministry of Defence,Ministry of Defence,13/04/2012,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,SE1 7DU,924512,Fees for professional services excluding legal fees,"38,982.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,AIRCRAFT RESEARCH ASSOCIATION LIMITED,,V - 9000141783 - 00133673,,"38,900.00"
Ministry of Defence,Ministry of Defence,05/04/2012,Medical treatment & stores and welfare services,Land Forces,PROFESSOR DR. MED. BERTIN DUFAUX & PARTNERS T/AS LABOR KRONE,,5000076106,Medical health services,"38,888.89"
Ministry of Defence,Ministry of Defence,04/04/2012,Externally delivered education and training,Defence Equipment & Support,QA LIMITED,LS12 6BD,922099,External training - civilian,"38,877.00"
Ministry of Defence,Defence Support Group,20/04/2012,Works - Fees,Business Stream 1,BABCOCK SUPPORT SERVICES LTD,,10161417,,"38,866.41"
Ministry of Defence,Ministry of Defence,26/04/2012,Fuel for military use,Land Forces,ARAL AG.,,5000076953,Oil and lubricants consumed excluding those from the inventory system,"38,853.45"
Ministry of Defence,Ministry of Defence,25/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,ROCKWELL COLLINS UK LIMITED,RG6 1LA,929725,Equipment support non-project costs,"38,753.26"
Ministry of Defence,Defence Science and Technology Laboratory,13/04/2012,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000141947 - 00133905,,"38,738.40"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000142169 - 00135327,,"38,704.78"
Ministry of Defence,Ministry of Defence,05/04/2012,Medical treatment & stores and welfare services,Command Joint Operations,ALLIANCE MEDICAL LIMITED,CV34 6DA,922239,Medical-non hospital treatment,"38,609.91"
Ministry of Defence,Ministry of Defence,17/04/2012,"Adminstration, claims, compensation and awards",Central TLB,HMRC SHIPLEY,BD98 8AA,925766,Cost of claims/compensation and related expenses against MOD,"38,571.00"
Ministry of Defence,Ministry of Defence,13/04/2012,Fuel for military use,Air Command,JETEX FZCO,,2000015416,Aviation fuel casual uplift consumed,"38,533.68"
Ministry of Defence,Ministry of Defence,11/04/2012,"Purchase of munitions, other inventory or fuel",Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,923437,Raw materials and consumable aviation fuel inventory purchased,"38,498.10"
Ministry of Defence,Ministry of Defence,30/04/2012,General services and support,Navy Command,SSI SCHAEFER LTD,SP10 5QZ,931441,Purchase of defence support equipment below capitalisation threshold of £25k.,"38,475.60"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Professional Services,Operations,QINETIQ LIMITED,,V - 9000141764 - 00132202,,"38,362.00"
Ministry of Defence,Ministry of Defence,04/04/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,921859,Cost of other material consumed,"38,289.35"
Ministry of Defence,Ministry of Defence,10/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,PO12 1AF,168065,Equipment support non-project costs,"38,241.73"
Ministry of Defence,Ministry of Defence,17/04/2012,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,925707,Fees for professional services excluding legal fees,"38,109.82"
Ministry of Defence,Ministry of Defence,13/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,924607,Equipment support non-project costs,"38,045.61"
Ministry of Defence,Ministry of Defence,16/04/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,SCHNEIDER ELECTRIC LTD,TF3 3BL,925469,Fiscal asset under construction - capital in year addition,"38,040.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,,V - 9000141796 - 00133241,,"38,000.00"
Ministry of Defence,Ministry of Defence,12/04/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,924250,Military short term detached duty,"37,892.00"
Ministry of Defence,Ministry of Defence,17/04/2012,Fuel for military use,Central TLB,ARVAL UK LTD,SN5 6PE,925622,Oil and lubricants consumed excluding those from the inventory system,"37,880.87"
Ministry of Defence,Ministry of Defence,16/04/2012,Spend on Inventory - General,Defence Equipment & Support,HARSCO INFRASTRUCTURE SERVICES LIMITED,IP3 9QR,925212,Spend on Inventory - General,"37,827.00"
Ministry of Defence,Ministry of Defence,18/04/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,926073,Transport other operating lease,"37,824.50"
Ministry of Defence,Ministry of Defence,18/04/2012,Rent and rates,Defence Infrastructure Organisation ,CHERWELL DISTRICT COUNCIL,OX15 4BH,926165,Rent buildings - non civil estate property and married quarter property,"37,785.00"
Ministry of Defence,Ministry of Defence,05/04/2012,Externally delivered education and training,Land Forces,ACCIDON'T LIMITED,G84 7RR,922219,External military training ,"37,756.80"
Ministry of Defence,Reserve Forces and Cadets Associations,18/04/2012,Rates/NDR,Infrastructure,SWANSEA COUNTY COUNCIL,,53,Rent buildings - non civil estate property and married quarter property,"37,742.00"
Ministry of Defence,Ministry of Defence,11/04/2012,Estate management,Air Command,WESSEX WATER SERVICES LTD,BA2 7WW,923845,Estate + facilities management services - accommodation inventory + service,"37,668.58"
Ministry of Defence,Ministry of Defence,18/04/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,168222,Utilities consumed - heating oil,"37,657.66"
Ministry of Defence,Ministry of Defence,18/04/2012,Estate management,Defence Infrastructure Organisation ,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,,5000076578,Estate + facilities management services - accommodation inventory + service,"37,652.00"
Ministry of Defence,Ministry of Defence,19/04/2012,General services and support,Land Forces,LIFE FITNESS (U K) LTD,CB7 4UB,927187,Purchase of defence support equipment below capitalisation threshold of £25k.,"37,559.42"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000142137 - 00133846,,"37,521.00"
Ministry of Defence,Ministry of Defence,30/04/2012,Estates-Equipment/Works,DIO-SSG,PIONEER WELDING CO LTD,CT11 7RX,AP011213010, Works - estate management ,"£37,425.60"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000141764 - 00133348,,"37,375.00"
Ministry of Defence,Ministry of Defence,13/04/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,924544,Feasibility studies covering concept/assessment phase costs,"37,329.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Materials & Equipment,Operations,COBALT LIGHT SYSTEMS LIMITED,,V - 9000142126 - 00134439,,"37,325.00"
Ministry of Defence,Ministry of Defence,20/04/2012,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,928041,Spend on Inventory - General,"37,278.83"
Ministry of Defence,Ministry of Defence,05/04/2012,International contributions,Central TLB,CRANFIELD UNIVERSITY,MK43 0AL,922381,Defence military assistance fund international subscriptions and other payments,"37,210.41"
Ministry of Defence,Ministry of Defence,25/04/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,929468,Utilities consumed - heating oil,"37,171.16"
Ministry of Defence,Ministry of Defence,13/04/2012,Design services and minor equipment purchases,Land Forces,EUROCOPTER,,5000076389,Equipment support project costs,"37,161.68"
Ministry of Defence,Reserve Forces and Cadets Associations,04/04/2012,Rates/NDR,Infrastructure,SOUTHWARK COUNCIL,,96,Rent buildings - non civil estate property and married quarter property,"37,045.00"
Ministry of Defence,Ministry of Defence,16/04/2012,Purchase of inventory and services ,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,925116,Cost of other material consumed,"37,036.95"
Ministry of Defence,Ministry of Defence,15/03/2012,Building maintenance and accommodation stores,Command Joint Operations,DÉCOR SERVICES LTD ,,93173,Building maintenance accommodation inventory,"36,885.32"
Ministry of Defence,Ministry of Defence,04/04/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,921822,Estate + facilities management services - accommodation inventory + service,"36,784.94"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,,V - 9000141685 - 00132429,,"36,782.00"
Ministry of Defence,Ministry of Defence,24/04/2012,Fuel for military use,Central TLB,ARVAL UK LTD,SN5 6PE,928749,Oil and lubricants consumed excluding those from the inventory system,"36,775.07"
Ministry of Defence,Ministry of Defence,27/04/2012,General services and support,Land Forces,C V FITNESS LTD,NG11 7EP,930468,Purchase of defence support equipment below capitalisation threshold of £25k.,"36,745.85"
Ministry of Defence,Ministry of Defence,11/04/2012,Design services and minor equipment purchases,Land Forces,LEISURE LINES GB LIMITED,LE10 3BS,923611,Equipment support non-project costs,"36,710.80"
Ministry of Defence,Ministry of Defence,26/04/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,929946,Spend on Inventory - General,"36,704.66"
Ministry of Defence,Ministry of Defence,26/04/2012,Externally delivered education and training,Land Forces,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,929997,External military training ,"36,666.72"
Ministry of Defence,Ministry of Defence,19/04/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,926900,Spend on Inventory - General,"36,664.87"
Ministry of Defence,Ministry of Defence,17/04/2012,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,925917,Cost of food purchases,"36,467.50"
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,,V - 9000142062 - 00133474,,"36,424.46"
Ministry of Defence,Reserve Forces and Cadets Associations,20/04/2012,Rates/NDR,Infrastructure,OADBY & WIGSTON BOROUGH COUNCIL,,1577,Rent buildings - non civil estate property and married quarter property,"36,411.00"
Ministry of Defence,Ministry of Defence,20/04/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,927743,Medical health services,"36,368.68"
Ministry of Defence,Reserve Forces and Cadets Associations,04/04/2012,Rates/NDR,Infrastructure,KINGSTON CORPORATION,,169,Rent buildings - non civil estate property and married quarter property,"36,328.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/04/2012,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000141947 - 00133907,,"36,311.57"
Ministry of Defence,Ministry of Defence,05/04/2012,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,922887,Utilities consumed - electricity,"36,289.42"
Ministry of Defence,Ministry of Defence,04/04/2012,Spend on Inventory - General,Defence Equipment & Support,DRAEGER SAFETY U K LTD,NE24 4RG,921935,Spend on Inventory - General,"36,206.82"
Ministry of Defence,Reserve Forces and Cadets Associations,20/04/2012,Rates/NDR,Infrastructure,CITY OF LINCOLN COUNCIL,,1560,Rent buildings - non civil estate property and married quarter property,"36,182.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/04/2012,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000142271 - 00133536,,"36,113.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,UNIVERSITY OF BRISTOL,,V - 9000141679 - 00131463,,"36,015.40"
Ministry of Defence,Ministry of Defence,11/04/2012,Fees for professional services,Land Forces,DELOITTE MCS LIMITED,MK9 1FD,923455,The provision of advice and assistance relating to the strategy of an organisation,"36,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/04/2012,Sub Contracted Work,Operations,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,,V - 9000141796 - 00133238,,"36,000.00"
