"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG137","Grade 7 (G7)","40852","57110","Senior policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG137","Higher Executive Officer (HEO)","26058","39513","Analyst","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG137","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG137","Senior Executive Officer (SEO)","32311","45985","Analyst","2.60","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG138","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG138","Grade 7 (G7)","40852","57110","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG139","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG139","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG139","Grade 7 (G7)","40852","57110","Senior policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG139","Senior Executive Officer (SEO)","32311","45985","Policy adviser","8.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Administrative Officer (AO)","19335","25847","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Executive Officer (EO)","22279","31225","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Fast Stream (HEOD)","27000","35000","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Grade 7 (G7)","40852","57110","Not in Post","5.36","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Grade 7 (G7)","40852","57110","Not in Post","0.89","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Higher Executive Officer (HEO)","26058","39513","Not in Post","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Higher Executive Officer (HEO)","26058","39513","Not in Post","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Senior Executive Officer (SEO)","32311","45985","Not in Post","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG146","Senior Executive Officer (SEO)","32311","45985","Not in Post","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG157","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG157","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG157","Grade 7 (G7)","40852","57110","Senior policy adviser","8.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG157","Higher Executive Officer (HEO)","26058","39513","Policy adviser","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG157","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG158","Grade 7 (G7)","40852","57110","Senior policy adviser","3.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG158","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG158","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG159","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG159","Executive Officer (EO)","22279","31225","Policy support officer","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG159","Grade 7 (G7)","40852","57110","Senior policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG159","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG159","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Fast Stream (HEOD)","27000","35000","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Grade 7 (G7)","40852","57110","Senior policy adviser","11.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Higher Executive Officer (HEO)","26058","39513","Policy adviser","6.03","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG160","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG161","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG161","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG161","Grade 7 (G7)","40852","57110","Senior policy adviser","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG161","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG162","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG162","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG162","Grade 7 (G7)","40852","57110","Senior policy adviser","4.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG162","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Administrative Officer (AO)","19335","25847","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Grade 7 (G7)","40852","57110","Senior policy adviser","5.78","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG163","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Executive Officer (EO)","22279","31225","Policy support officer","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Fast Stream (HEOD)","27000","35000","Policy adviser","0.67","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Grade 7 (G7)","40852","57110","Senior policy adviser","5.42","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Higher Executive Officer (HEO)","26058","39513","Policy adviser","7.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Higher Executive Officer (HEO)","26058","39513","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG164","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Administrative Officer (AO)","19335","25847","Policy support officer","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Executive Officer (EO)","22279","31225","IT support officer","1.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Executive Officer (EO)","22279","31225","Policy support officer","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Executive Officer (EO)","22279","31225","Statistical support officer","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Fast Stream (HEOD)","27000","35000","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Grade 7 (G7)","40852","57110","Senior statistician","4.46","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Higher Executive Officer (HEO)","26058","39513","IT manager","1.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG165","Higher Executive Officer (HEO)","26058","39513","Statistician","4.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Executive Officer (EO)","22279","31225","Policy support officer","0.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Grade 6 (G6)","50203","70375","Senior policy adviser","1.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Grade 7 (G7)","40852","57110","Senior policy adviser","8.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG166","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Fast Stream (HEOD)","27000","35000","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Grade 7 (G7)","40852","57110","Senior policy adviser","9.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Higher Executive Officer (HEO)","26058","39513","Policy adviser","7.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG167","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG169","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG169","Grade 7 (G7)","40852","57110","Senior policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG169","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG169","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Administrative Officer (AO)","19335","25847","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Executive Officer (EO)","22279","31225","Policy support officer","5.50","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Grade 7 (G7)","40852","57110","Senior Analyst","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Grade 7 (G7)","40852","57110","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Grade 7 (G7)","40852","57110","Senior statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Higher Executive Officer (HEO)","26058","39513","Operational Researcher","1.00","Operational Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Higher Executive Officer (HEO)","26058","39513","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Senior Executive Officer (SEO)","32311","45985","Operational Researcher","1.00","Operational Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG170","Senior Executive Officer (SEO)","32311","45985","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG171","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG171","Grade 6 (G6)","50203","70375","Senior policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG171","Grade 7 (G7)","40852","57110","Senior policy adviser","23.69","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG171","Higher Executive Officer (HEO)","26058","39513","Policy adviser","14.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG171","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Executive Officer (EO)","22279","31225","Finance support officer","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Grade 7 (G7)","40852","57110","Senior Finance manager","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Grade 7 (G7)","40852","57110","Senior policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Higher Executive Officer (HEO)","26058","39513","Communications manager","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Higher Executive Officer (HEO)","26058","39513","Finance officer","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Senior Executive Officer (SEO)","32311","45985","Finance officer","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG172","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG228","Executive Officer (EO)","22279","31225","Policy support officer","1.70","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG228","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG228","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG234","Grade 7 (G7)","40852","57110","Senior policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG234","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG234","Senior Executive Officer (SEO)","32311","45985","Policy adviser","0.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Grade 7 (G7)","40852","57110","Senior policy adviser","4.81","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Localism","CLG235","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG133","Executive Officer (EO)","22279","31225","Policy support officer","0.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG133","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG133","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Grade 7 (G7)","40852","57110","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG140","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG141","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG141","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG141","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Administrative Officer (AO)","19335","25847","Policy support officer","3.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Executive Officer (EO)","22279","31225","Policy support officer","9.77","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Grade 6 (G6)","50203","70375","Senior policy adviser","5.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Grade 7 (G7)","40852","57110","Senior policy adviser","6.86","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Higher Executive Officer (HEO)","26058","39513","Policy adviser","10.32","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG142","Senior Executive Officer (SEO)","32311","45985","Policy adviser","10.80","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG143","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG143","Grade 7 (G7)","40852","57110","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG143","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG143","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Executive Officer (EO)","22279","31225","Not in Post","1.60","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Executive Officer (EO)","22279","31225","Not in Post","0.67","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Grade 6 (G6)","50203","70375","Not in Post","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Grade 7 (G7)","40852","57110","Not in Post","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Grade 7 (G7)","40852","57110","Not in Post","2.38","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Higher Executive Officer (HEO)","26058","39513","Not in Post","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Higher Executive Officer (HEO)","26058","39513","Not in Post","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Senior Executive Officer (SEO)","32311","45985","Not in Post","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Senior Executive Officer (SEO)","32311","45985","Not in Post","3.09","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG146","Senior Executive Officer (SEO)","32311","45985","Not in Post","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Administrative Officer (AO)","19335","25847","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Grade 6 (G6)","50203","70375","Senior policy adviser","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Grade 7 (G7)","40852","57110","Senior policy adviser","7.78","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG175","Senior Executive Officer (SEO)","32311","45985","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Executive Officer (EO)","22279","31225","Policy support officer","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Fast Stream (HEOD)","27000","35000","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Grade 6 (G6)","50203","70375","Senior policy adviser","1.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Grade 7 (G7)","40852","57110","Senior policy adviser","7.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG176","Senior Executive Officer (SEO)","32311","45985","Policy adviser","6.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG177","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG177","Executive Officer (EO)","22279","31225","Policy support officer","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG177","Grade 7 (G7)","40852","57110","Senior policy adviser","5.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG177","Higher Executive Officer (HEO)","26058","39513","Policy adviser","7.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG177","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG178","Administrative Officer (AO)","19335","25847","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG178","Executive Officer (EO)","22279","31225","Policy support officer","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG178","Grade 7 (G7)","40852","57110","Senior policy adviser","3.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG178","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.61","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG178","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG181","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG181","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG181","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG181","Grade 7 (G7)","40852","57110","Senior policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Grade 7 (G7)","40852","57110","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Grade 7 (G7)","40852","57110","Senior Analyst","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Grade 7 (G7)","40852","57110","Senior policy adviser","6.42","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
