Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Outsourced Programme Management Services,Shareholder Executive - Shareholder Executive,COMPANIES HOUSE,1057481,448475.00,  - Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,DW & PI ECCLESTON T/A WALTON MANAGEMENT,1057482,6900.00,  - Accommodation Rentals (Programme),N21 1HZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1057483,175.80,  - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,DW & PI ECCLESTON T/A WALTON MANAGEMENT,1057485,47733.00,  - Accommodation Rentals (Programme),N21 1HZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Service Charges (Programme),Finance & Commercial Group - Commercial Directorate,DW & PI ECCLESTON T/A WALTON MANAGEMENT,1057485,10500.00,  - Service Charges (Programme),N21 1HZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Hire of Agency Staff (Professional/Management),"Strategy, Analysis and Better Regulation - BRDO",ROBERT HALF LTD,1057486,3330.00,  - Hire of Agency Staff (Professional/Management),B37 7GN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Static Call Charges,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc (BT),1057487,63.19,  - Static Call Charges,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,LONGFIELD VENTURES LTD,1057488,79680.00,  - Accommodation Rentals (Programme),JE4 5UW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,DVS PROPERTY LTD,1057489,59625.00,  - Accommodation Rentals (Programme),HA8 7EB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - Consumer and Competition Policy,METHODS CONSULTING LTD,1057491,11640.00,  - Hire of Agency Staff (Professional/Management),WC2H 8AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - Consumer and Competition Policy,METHODS CONSULTING LTD,1057491,3840.00,  - Hire of Agency Staff (Professional/Management),WC2H 8AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Maintenance of Office Machinery,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES LTD,1057492,879.65,  - Maintenance of Office Machinery,CM19 5LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Static Line Rental,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc,1057493,56.27,  - Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1057494,113.04,  - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1057495,113.04,  - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1057496,2026.26,  - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1057497,113.04,  - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1057498,7667.34,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/06/2012,Others UK Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,LGC LTD,1057499,133.68,  - Others UK Travel & Subsistence (Programme),TW11 0LY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1057500,22912.86,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,KJB Partners Ltd,1057502,3129.72,  - Criminal Law and Prosecution Work,DE56 0UN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1057503,21796.14,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Technical Advice,Shareholder Executive - Shareholder Executive,INALYTICS LTD,1057504,70000.00,  - Technical Advice,CR0 1YB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,"KCOM GROUP PLC T/A KCOM, ECLIPSE INTERNET",1057505,4000.00,  - ICT Business Specific Application Services,HU1 3RN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Car Hire and Leasing,Shareholder Executive - Shareholder Executive,LONDON WASTE & RECYCLING BOARD,1057506,232.00,  - Car Hire and Leasing,SE1 0LL,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Grants - Current - Other,Market Frameworks - RDA Transition and Closures,HUDDERSFIELD TEXTILE TRAINING LTD,1057508,22597.68,  - Grants - Current - Other,HD2 1YF,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Capital Grants to Private Sector - Own Asset Creation,Market Frameworks - RDA Transition and Closures,HUDDERSFIELD TEXTILE TRAINING LTD,1057508,10276.80,  - Capital Grants to Private Sector - Own Asset Creation,HD2 1YF,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Press Cutting Services,"People, Comminications and Effectiveness Group - Communications Directorate",DURRANTS LTD,1057519,-234.50,  - Press Cutting Services,EC1Y 8QE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Other Training Costs,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)",COMMUNICAID GROUP LTD,1057520,780.00,  - Other Training Costs,EC3A 5BU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,CONCERTO CONSULTING LTD,1057521,4455.00,  - Other Staff Costs (Programme),SW1 5ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1057522,40.00,  - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/06/2012,Publications,Knowledge & Innovation Group - Innovation,JONES YARRELL LEADENHALL,1057523,15.18,  - Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Grants - Current - Other,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,3879260.00,  - Grants - Current - Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Grants - Current - Other,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,1785908.00,  - Grants - Current - Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Grants - Current - Other,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,145965.00,  - Grants - Current - Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Grants - Current - Other,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,21310740.00,  - Grants - Current - Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Student Loan - New Loans,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,4082892.00,  - Student Loan - New Loans,G2 7JD,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Student Loan - New Loans,Knowledge & Innovation Group - Higher Education - Student Funding,STUDENT LOANS COMPANY LIMITED,1057525,19771430.00,  - Student Loan - New Loans,G2 7JD,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Leadership & People Management Training,"People, Comminications and Effectiveness Group - Human Resources",STONECOURT & COMPANY LTD,1057526,10800.00,  - Leadership & People Management Training,W1G 0PW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,UK COUNCIL FOR INTERNATIONAL STUDENT AFFAIRS (UKCISA),1057527,77500.00,  - Grant in Aid - Current -Other,N1 0NX,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Leadership & People Management Training,"People, Comminications and Effectiveness Group - Human Resources",STONECOURT & COMPANY LTD,1057528,289.09,  - Leadership & People Management Training,W1G 0PW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Sponsorship Support,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)",IFF RESEARCH LTD,1057529,8333.33,  - Sponsorship Support,N1 6DD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Leadership & People Management Training,"People, Comminications and Effectiveness Group - Human Resources",RADA ENTERPRISES LTD,1057530,250.00,  - Leadership & People Management Training,WC1E 7PA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1057531,138.12,  - Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Hire of Agency Staff (Professional/Management),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1057533,6756.84,  - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1057534,1764.66,  - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1057535,2682.00,  - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/06/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1057536,380.30,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Payments to Expotel for Hotel Costs Contract,Finance & Commercial Group - Finance Group,EXPOTEL HOTEL RESERVATIONS LTD,1057540,174.44,  - Payments to Expotel for Hotel Costs Contract,SK4 2RZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/06/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,1057541,2878.00,  - Media and Design Services,SW11 3BZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,1057542,2756.50,  - Media and Design Services,SW11 3BZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Hire of Agency Staff (Professional/Management),Shareholder Executive - Shareholder Executive,CAPITA RESOURCING LTD,1057544,1863.00,  - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1057545,1267.20,  - Other Staff Costs (Programme),DL1 9HN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1057546,695.52,  - Other Staff Costs (Programme),DL1 9HN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Other Staff Costs (Programme),"People, Comminications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1057547,1490.40,  - Other Staff Costs (Programme),DL1 9HN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Taxis,Finance & Commercial Group - Finance Group,HUDSONS TAXIS,1057548,30.00,  - Taxis,BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1057549,485.20,  - Others UK Travel & Subsistence (Programme),EH4 1ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Technical Support,Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1057549,3600.00,  - Technical Support,EH4 1ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1057550,40.16,  - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,ARTHUR D HARVERD,1057551,1749.00,  - Cash Expenditure during the Year - Other Programme Provisions,E1 8NN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,SALLY FRIEND,1057552,174.00,  - Cash Expenditure during the Year - Other Programme Provisions,NW3 6QA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,MICHAEL POSEN,1057553,174.00,  - Cash Expenditure during the Year - Other Programme Provisions,NW11 8AE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,CHARLES BARRINGTON,1057556,174.00,  - Cash Expenditure during the Year - Other Programme Provisions,IP13 6NW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,ANGELA LANDAU,1057558,174.00,  - Cash Expenditure during the Year - Other Programme Provisions,NW11 6NH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,ROLFE CONTRACTING LTD,1057559,239609.69,  - Leased Buildings - Clearing,AL3 7RG,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1057560,40.00,  - Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Grants - Current - Other,Market Frameworks - RDA Transition and Closures,CO2SENSE CIC,1057561,95516.00,  - Grants - Current - Other,LS11 9YJ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/06/2012,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1057563,24500.00,  - ICT Infrastructure Specific Service,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Economic Consultancy & Research,Market Frameworks - Europe Trade & International Directorate,CENTRE FOR ECONOMIC POLICY RESEARCH,1057564,14000.00,  - Economic Consultancy & Research,EC1V 3PZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/06/2012,Conference and Exhibition Services (Programme),Government Office for Science - Government Office for Science,THE WORLD BANK,1057566,1493.65,  - Conference and Exhibition Services (Programme),20433,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,1057567,8.00,  - Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Government Procurement Card New Procedures,Corporate Payments - ,BARCLAYS BANK PLC,1057568,4776.07,  - Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Government Procurement Card New Procedures,Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1057569,27539.10,  - Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Government Procurement Card New Procedures,Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1057570,104763.36,  - Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2012,Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1057571,4470.95,  - Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Security Policy Service,Finance & Commercial Group - Commercial Directorate,DISCLOSURE SCOTLAND,1057573,725.00,  - Security Policy Service,G51 1YU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Purchase of  Advertising and Publicity (Programme),Market Frameworks - Labour Market,THE STATIONERY OFFICE LTD,1057574,71.44,  - Purchase of  Advertising and Publicity (Programme),NR3 1QZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Hire of Reprographic Equipment,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE DANWOOD GROUP LTD,1057575,234.68,  - Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,PPMA LTD,1057576,8400.00,  - Grants - Current - Other,SM6 9AA,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Hire of Reprographic Equipment,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE DANWOOD GROUP LTD,1057577,234.68,  - Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,INTERFACE EUROPE LTD,1057578,2928.29,  - Leased Buildings - Clearing,HX3 7PA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Publications,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) lTD),1057579,363.30,  - Publications,SM2 5AS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1057580,2218.00,  - Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1057581,282000.00,  - Accommodation Rentals (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2012,Occupational Health Service,"People, Comminications and Effectiveness Group - Human Resources",MEDIGOLD HEALTH CONSULTANCY LTD,1057582,93.14,  - Occupational Health Service,NN4 7BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2012,Occupational Health Service,"People, Comminications and Effectiveness Group - Human Resources",MEDIGOLD HEALTH CONSULTANCY LTD,1057582,2809.94,  - Occupational Health Service,NN4 7BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1057583,1461.06,  - Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,RENEA CAMMISH,1057584,88.90,  - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,RAQUEL SIMPSON,1057585,1116.00,  - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/06/2012,Rates,Finance & Commercial Group - Commercial Directorate,LONDON BOROUGH OF CAMDEN,1057587,844003.94,  - Rates,WC1H 8NH,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057588,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057589,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057590,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057591,1000.00,  - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057592,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,PPMA LTD,1057593,2800.00,  - Grants - Current - Other,SM6 9AA,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057594,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057595,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057596,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1057597,16.51,  - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057598,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057599,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057600,1000.00,  - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057601,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057602,1000.00,  - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Hire of Reprographic Equipment,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE DANWOOD GROUP LTD,1057603,8.33,  - Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,1057604,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
