Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,23/02/2011,Training,GONE,KNOWLEDGE ACADEMY LTD,5106157748,775
Communities & Local Government,GO,23/02/2011,Training,GONW,CONNECT INTERNET SOLUTIONS LTD,5106157669,585.86
Communities & Local Government,GO,24/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106157471,"2,560.98"
Communities & Local Government,GO,24/02/2011,Electricity,RCU - PAM - Property Asset Management,EDF ENERGY,5106157877,"5,538.38"
Communities & Local Government,GO,24/02/2011,Fares UK,GOEM,REDFERN TRAVEL LIMITED,2100189501,44.68
Communities & Local Government,GO,24/02/2011,Fares UK,GONW,REDFERN TRAVEL LIMITED,2100189501,295.39
Communities & Local Government,GO,24/02/2011,Fares UK,GORCU Admin DEL Votd,REDFERN TRAVEL LIMITED,2100189501,"11,537.55"
Communities & Local Government,GO,24/02/2011,Fares UK,GOWM,REDFERN TRAVEL LIMITED,2100189501,347.34
Communities & Local Government,GO,24/02/2011,Fares UK,RCU - PAM - Property Asset Management,REDFERN TRAVEL LIMITED,2100189501,"1,125.63"
Communities & Local Government,GO,24/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106154811,"1,079.85"
Communities & Local Government,GO,24/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106154819,"23,059.86"
Communities & Local Government,GO,24/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106157871,"7,734.38"
Communities & Local Government,GO,24/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,5106157863,"11,229.25"
Communities & Local Government,GO,24/02/2011,IT - Service Contracts,GORCU Admin DEL Votd,APPLICABLE LTD,5106157800,"1,037.76"
Communities & Local Government,GO,24/02/2011,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106157799,"19,800.00"
Communities & Local Government,GO,24/02/2011,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,CABLE & WIRELESS,5106157806,539.18
Communities & Local Government,GO,24/02/2011,Training,GONE,KNOWLEDGE ACADEMY LTD,5106157867,749
Communities & Local Government,GO,24/02/2011,Training,GOSW,CHARITIES EVALUATION SERVICES,2100189489,984
Communities & Local Government,GO,24/02/2011,Water,RCU - PAM - Property Asset Management,THAMES WATER UTILITIES,5106157856,"8,690.38"
Communities & Local Government,GO,25/02/2011,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106157968,"1,038.82"
Communities & Local Government,GO,25/02/2011,Electricity,RCU - PAM - Property Asset Management,GREEN ENERGY UK PLC,5106157974,"1,345.23"
Communities & Local Government,GO,25/02/2011,Electricity,RCU - PAM - Property Asset Management,SCOTTISH POWER,5106157619,665.65
Communities & Local Government,GO,25/02/2011,Publicity,GONE,PENNA PLC,2100189498,944.79
Communities & Local Government,GO,25/02/2011,Publicity,GONE,PENNA PLC,2100189499,"2,381.55"
Communities & Local Government,GO,25/02/2011,Publicity,GONE,PENNA PLC,2100189500,"3,045.58"
Communities & Local Government,GO,25/02/2011,Storage,GONE,CROWN RECORDS MANAGEMENT LTD,5106157930,"2,246.98"
Communities & Local Government,GO,25/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157852,"1,090.00"
Communities & Local Government,GO,25/02/2011,Training,GOYH,DATRIX TRAINING LTD,2100189492,"2,128.00"
Communities & Local Government,GO,25/02/2011,Training,GOYH,HUMBERSIDE CDA LTD,2100189491,450
Communities & Local Government,GO,25/02/2011,Training,GOYH,"SERCO DEFENCE, SCIENCE AND NUCLEAR",2100189494,751
Communities & Local Government,GO,25/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES LTD,5106157949,545.8
Communities & Local Government,GO,28/02/2011,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106158021,231.42
Communities & Local Government,GO,28/02/2011,Rent,RCU - PAM - Property Asset Management,BRB (RESIDUARY) LTD,2300002066,"-100,288.68"
Communities & Local Government,GO,28/02/2011,Rent,RCU - PAM - Property Asset Management,PICKERING DEV LTD (RENT ACCOUNT),5106157963,587.5
Communities & Local Government,GO,28/02/2011,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,VODAFONE UK,5106158021,"7,468.42"
Communities & Local Government,GO,28/02/2011,Telephone call costs,GORCU Admin DEL Votd,VODAFONE UK,5106158021,"5,463.81"
Communities & Local Government,GO,28/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106158056,"3,200.00"
Communities & Local Government,GO,28/02/2011,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000003003,"1,914.00"
Communities & Local Government,GO,28/02/2011,Training,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000003006,"1,200.00"
Communities & Local Government,GO,01/02/2011,Fares UK,GOSW,Employee Expenses,,227.1
Communities & Local Government,GO,01/02/2011,Training,GOE,Employee Expenses,,742.5
Communities & Local Government,GO,04/02/2011,Training,GONW,Employee Expenses,,500
Communities & Local Government,GO,04/02/2011,Training,GOSW,Employee Expenses,,535
Communities & Local Government,GO,07/02/2011,Travel and Subsistence Account,GOE,Employee Expenses,,"1,318.01"
Communities & Local Government,GO,08/02/2011,Training,GOSW,Employee Expenses,,"1,314.00"
Communities & Local Government,GO,09/02/2011,Travel and Subsistence Account,GOSW,Employee Expenses,,659.66
Communities & Local Government,GO,11/02/2011,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,555.15
Communities & Local Government,GO,14/02/2011,Travel and Subsistence Account,GONW,Employee Expenses,,730.4
Communities & Local Government,GO,15/02/2011,Training,GONW,Employee Expenses,,500
Communities & Local Government,GO,17/02/2011,Fares UK,GORCU Admin DEL Votd,Employee Expenses,,612.35
Communities & Local Government,GO,17/02/2011,Mileage UK,GORCU Admin DEL Votd,Employee Expenses,,30
Communities & Local Government,GO,17/02/2011,Subsistence UK,GORCU Admin DEL Votd,Employee Expenses,,8.85
Communities & Local Government,GO,17/02/2011,Telephone call costs,GORCU Admin DEL Votd,Employee Expenses,,5.56
Communities & Local Government,GO,17/02/2011,Training,GOE,Employee Expenses,,705.8
Communities & Local Government,GO,17/02/2011,Training,GONW,Employee Expenses,,500
Communities & Local Government,GO,17/02/2011,Training,GOSE,Employee Expenses,,"1,260.80"
Communities & Local Government,GO,18/02/2011,Training,GOEM,Employee Expenses,,500
Communities & Local Government,GO,21/02/2011,Travel and Subsistence Account,GONE,Employee Expenses,,524.55
Communities & Local Government,GO,22/02/2011,Training,GOSE,Employee Expenses,,535.44
Communities & Local Government,GO,23/02/2011,Travel and Subsistence Account,GOE,Employee Expenses,,706.8
Communities & Local Government,GO,24/02/2011,Training,GOSW,Employee Expenses,,"1,000.00"
Communities & Local Government,GO,25/02/2011,Training,GOSE,Employee Expenses,,630.4
Communities & Local Government,GO,28/02/2011,Fares UK,GOSW,Employee Expenses,,112.05
