FREEDOM OF INFORMATION,,
MOD Requests to 01 July 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
17-06-2011-093300-001,20/06/2011,Please provide copies of the MOD and SPVA transgender policy documents.
17-06-2011-103557-005,15/07/2011,Please provide information on the multinational exercise Antonio Eagle.
17-06-2011-111948-003,15/07/2011,Please advise and provide information to various questions regarding Armed Forces manning.
17-06-2011-113436-001,01/07/2011,Please provide information on the costings of the fire prevention maintenance contract previously undertaken by Skill Zone Staff.
17-06-2011-120543-006,14/07/2011,Please provide a copy of the letter to DG Pers expressing reservations about the Battle Back Challenge Centre.
17-06-2011-135718-007,15/07/2011,Please provide information and details on the Cerberus system.
17-06-2011-155734-004,15/07/2011,Please advise on the number of defence job losses between 2000 and 2010 in Wales.
17-06-2011-161523-009,15/07/2011,"Please advise on the number of staff bonuses paid out in MOD for performance related results and their total value for FY 2008/9, 2009/10 and 2010/11. Please also advise on the percentage of staff that received an award."
17-06-2011-175207-005,15/07/2011,Please provide a breakdown (i.e. grade and department or UIN) of staff based at Wetherfield that have an HRMS Job Code of Admin Support.
20-06-2011-081845-001,23/06/2011,Please provide a list of staff (broken down by grade and department or UIN name) based at Wethersfield that have an HRMS Job Code of admin support.
20-06-2011-084949-001,15/07/2011,Please provide statistics on the number of Armed Forces personnel across all three services requesting to leave the services.
20-06-2011-091805-002,18/07/2011,Please provide copies of all correspondence regarding consideration being given to amend current policy to allow the engagement of armed personnel for UK-flagged ship owners to combat piracy.
20-06-2011-093312-003,18/07/2011,Please advise and provide information to various questions regarding strontium 90 levels in the bones of deceased children and adults in the 1960/70s.
20-06-2011-093828-004,18/07/2011,"Please provide information and details on the private defence companies used by MOD in 2010/2011, for the purposes of operating, in Afghanistan, Iraq, Libya and Africa."
20-06-2011-094244-005,18/07/2011,Please provide information and details on the total amount spent in legal fees in the last three and a half years for court martial proceedings.
20-06-2011-094543-006,18/07/2011,Please provide copies of all correspondence this year (2011) relating to the future deployment of Apache helicopters to Afghanistan.
20-06-2011-094758-007,18/07/2011,"Please provide copies of all emails/electronic correspondence, which has been exchanged in the last three years between the MOD and an external party, and vice versa, from January 2009, relating to the defence of the Falkland Islands."
20-06-2011-095146-008,18/07/2011,Please provide information and details on the type (including manufacturer/model) and quantity of explosive ordnance used in Libya supporting UN resolution 1973.
20-06-2011-100134-009,18/07/2011,Please advise and provide information to various questions regarding psychological or mental health problems experienced on British submarines.
20-06-2011-101119-010,18/07/2011,Please provide information on the percentage accuracy for location forecasts for Sheerness for the last 3 months to 19 June 2011.   
20-06-2011-144233-011,18/07/2011,Please advise and provide information on Hd DFG's cleaning allowance and entitlement.
20-06-2011-145049-012,18/07/2011,"Please provide a copy of navy publications: BR 8748, BR 1950 and BR689. "
20-06-2011-154518-013,18/07/2011,"Please provide information to various questions regarding friendly fire incidents between the Afghan National Security Forces and the British military for 2008, 2009, 2010, 2011. "
20-06-2011-171721-015,18/07/2011,"Please disclose all information relating to the agreement between Welsh Water and the MOD to allow personnel and cadets recreational and other canoe, kayak and other water craft access to still waters and/or rivers in Wales."
20-06-2011-172231-016,18/07/2011,Please advise and provide information to various questions regarding British Apache helicopters in Afghanistan.
21-06-2011-094535-001,18/07/2011,Please advise and provide information and details on the total number of service personnel requested to act as stewards for Wimbledon 2011.
21-06-2011-094751-001,18/07/2011,Please advise how access to file ADM 346/26 can be obtained.
21-06-2011-095708-002,18/07/2011,Please advise and provide information to various question regarding the purchase of ice cleats in the last 3 years.
21-06-2011-131505-002,18/07/2011,Please advise on the redundancy figures for the RN.
21-06-2011-133654-003,19/07/2011,Please advise on the number of Tornados and Typhoons currently available.
21-06-2011-135130-004,23/06/2011,Please provide information on LPS at Devonport Dockyard.
21-06-2011-144030-005,19/07/2011,"Please provide information on Jerzy Stanowski, a Polish Officer in the 1st Polish Corps in Great Britain during WWII."
21-06-2011-144203-001,12/07/2011,"Please provide copies of SPVA's policy, rules and guidance."
21-06-2011-150655-002,19/07/2011,Please provide a copy of the USS Minneapolis-St Paul report.
21-06-2011-151116-006,19/07/2011,Please advise and provide information to various questions regarding judicial review proceedings which involve the department's expenditure plans.
21-06-2011-152004-007,19/07/2011,Please provide information on the Burlington Central Government Headquarters at Corsham.
21-06-2011-154250-009,19/07/2011,Please advise and provide information on an old vintage vessel called Seran and its naval purposes.
21-06-2011-155605-001,19/07/2011,"Please advise on the whereabouts of pre 1900 survey records of the Middle East and Geodesy publications, and how access to view them can be obtained."
21-06-2011-160530-010,19/07/2011," Please provide a breakdown, by country, of training provided by British Armed Forces over the last 5 years and a breakdown of the number of foreign army recruits provided with a place at either Sandhurst or Dartmouth."
21-06-2011-161033-011,19/07/2011,"Please provide information on two locations on the Defence Estates that are or were within the Lodge Hill and Chattenden (Chatham, Kent) sites."
21-06-2011-162210-012,19/07/2011,Please advise and provide comparable costs and savings information regarding staff TUPEd on Aspire and Sodexho contracts.
21-06-2011-170639-013,19/07/2011,"Please provide a breakdown, along with details, of all temporary and/or short-term employment contracts issued at the MOD from July 2007 - 1 July 2011."
21-06-2011-171213-014,19/07/2011,Please provide information on the Military Dietary Reference Values developed by The Expert Panel on Armed Forces Feeding (EPAFF)/Qinetiq.
22-06-2011-092159-001,19/07/2011,Please advise on the details of core services provided and associated costs agreed within the Airtanker (FSTA) Private Finance Initiative.
22-06-2011-092708-002,19/07/2011,"Please advise on the number of applicants, from the 48 that applied for promotion to SCS, have been sifted in for a Competence Based Interview and have been deployed on an operational tour."
22-06-2011-093523-003,19/07/2011,Please advise and provide information to various questions regarding the Iraq Historical Allegations Team.
22-06-2011-095342-004,19/07/2011,Please provide details and information of all new applications to join the Armed Forces since May 2008 through to end of May 2011.
22-06-2011-102920-001,19/07/2011,Please advise whether permission has been given to release the AWE planning applications timetable.
22-06-2011-105427-001,01/07/2011,Please advise on delays in introducing adequate measures to combat NIHL for helicopter pilots.
22-06-2011-114220-002,15/07/2011,"Please advise on the number of pregnant service women currently, the number pregnant in the last two years and the number who chose to return to work."
22-06-2011-115046-003,19/07/2011,"Please advise how the Services Producer Prices index is used in MOD contracts, particularly in relation to uplifts, and whether it has proven successful. "
22-06-2011-115753-004,19/07/2011,Please advise on the number of suicides in the Armed Forces over the last ten years.
22-06-2011-124829-005,05/07/2011,Please provide a copy of the winning tender submission for Employee Assistance Programme for DSTL.
22-06-2011-150029-006,20/07/2011,Please provide information to various questions regarding the ANP and ANA.
22-06-2011-150643-007,20/07/2011,"Please advise, and provide information and details, on the number of meetings MOD senior officials have had with Argentina's president Cristina Kirchner in June 2010. "
22-06-2011-151456-008,20/07/2011,"Please advise on the release of information from TNA files: AIR 2/18095, AIR 2/18096 and AIR 2/18097."
22-06-2011-152049-009,20/07/2011,"Please provide details of the requisitioned property: Harrington House and estate, 'Exning House', aka 'Exning Hall', Exning, Newmarket, Suffolk."
22-06-2011-152258-001,20/07/2011,Please advise on day-to-day usages of database systems currently used at the MOD.
22-06-2011-152605-010,20/07/2011,Please provide a copy of the transcripts for the Regina v Cpl Payne and others (2007) court martial case.
22-06-2011-154200-011,20/07/2011,Please provide a copy of the final report and any supporting documentation from any kind of inquiry which was held into the grounding of HMS Astute off the Isle of Skye in October 2010.
22-06-2011-155130-012,20/07/2011,"Please advise on the number of meeting that have been held between senior MOD officials, with regards to a review of the Strategic Defence and Security Review, over the past two years."
22-06-2011-161950-013,20/07/2011,"Please provide details of the requisitioned property: Harrington House and estate, 'Exning House', aka 'Exning Hall', Exning, Newmarket, Suffolk."
23-06-2011-094049-001,20/07/2011,Please provide information and details regarding the national security review mentioned by the Prime Minister in the Common on 22 June 2011.
23-06-2011-094520-002,20/07/2011,Please advise and provide information to various questions regarding the national security review mentioned by the Prime Minister in the Commons on June 22 2011.
23-06-2011-095438-003,20/07/2011,"Please provide information on all communications between senior MOD officials and officials of the Elders, since 2007."
23-06-2011-101103-004,20/07/2011,"Please provide information on all communications between senior MOD officials and officials of the Global Leadership Foundation, since 2004."
23-06-2011-101713-005,20/07/2011,"Please advise on whether any Operation Granby campaign medals were issued to any UK based personnel, both military and civilian, and to which organisations."
23-06-2011-102429-006,21/07/2011,Please provide a full unadulterated copy of the Queens regulations for the Army - 1975 edition or later. 
23-06-2011-103234-007,21/07/2011,Please advise on the minimum and maximum radiation levels recorded at Christmas Island during 1958.
23-06-2011-104014-008,21/07/2011,Please advise if the Royal Navy has a policy of total confidentiality in relation to those providing testimonials for new applicants to the Service.
23-06-2011-105349-009,21/07/2011,Please provide a list with details and information of all countries that the UK is currently engaged in military conflict along with planned end dates.
23-06-2011-111928-010,21/07/2011,Please advise and provide information to various questions regarding ice-breaker classifications.
23-06-2011-120842-011,21/07/2011,Please provide any information held regarding research and findings of back pain studies conducted relating to military aircrew.  This is to includes any studies examining the effects of prolonged exposure to flying in military aircraft equipped with ejection seats.
23-06-2011-141640-012,21/07/2011,Please provide an image of the unused Navy poster advert featuring Margaret Thatcher.
23-06-2011-144705-013,23/06/2011,Please provide information on the UK-Andover: Schedule of provision of seats on scheduled air services for the movement of unaccompanied minors and school children between the UK and Germany/Belgium return Framework Agreement Contract.
23-06-2011-145228-014,23/06/2011,Please provide information on the UK-Shrewsbury: Motor Vehicles Framework Agreement Contract.
23-06-2011-151451-015,23/06/2011,Please provide information on the UK-Warminster; Miscellaneous Engineering Services Framework Agreement Contract.
24-06-2011-093446-001,21/07/2011,Please advise and provide information to various questions regarding empty dwellings owned by MOD.
24-06-2011-094456-002,21/07/2011,Please advise and provide information to various questions regarding bird/marine life used in experiments by MOD in the last ten years. 
24-06-2011-103709-001,21/07/2011,Please provide figures for Armed Forces personnel in Poole.
24-06-2011-111355-002,18/07/2011,"Please advise, and provide information to various questions, regarding people caught and charged with stealing MOD property."
24-06-2011-113704-003,21/07/2011,"Please provide copies of drawings (site plan) for RAF Harrington, Northamptonshire showing the layout of the Thor missile installation."
24-06-2011-114254-004,22/07/2011,Please provide information on the British Army EMER's (REME Electrical and Mechanical Engineering Regulations) for various Clansman radio components.
24-06-2011-124901-005,22/07/2011,"Please provide a list of empty residential dwellings currently owned, leased or under the management of the MOD."
24-06-2011-144427-006,22/07/2011,Please provide information on the regulations and instructions issued concerning the care and safekeeping of the colours of infantry battalions of the British Army.
24-06-2011-161130-007,04/07/2011,Please advise and provide information to various questions regarding the Armed Forces Pension Scheme.
24-06-2011-162850-008,20/07/2011,Please provide information on the number of SFA & SLA around the world.
24-06-2011-163722-009,20/07/2011,Please provide details of the cleaning contract with Ideal Cleaning.
27-06-2011-101544-001,15/07/2011,Please advise and provide information on various questions regarding civilian staff suspended in the last five years. 
27-06-2011-102427-001,22/07/2011,Please provide a copy of the D Notices sent to media organisations which are no longer standing and all communications from media organisations and the Defence Press and Broadcasting Advisory Committee. 
27-06-2011-102837-002,22/07/2011,"Please provide a breakdown of each transaction made by the MOD on the Government Procurement Card (GPC), including the supplier, date and value of the transaction, in the last financial year."
27-06-2011-103442-003,22/07/2011,Please provide copies of all the low fly charts used by RAF pilots for planning of or during low flying sorties over the UK.
27-06-2011-103731-002,22/07/2011,"Please advise on the titles of the main section headings, and the approximate number of pages in each section, of volume 1 of the AWE TP1 report."
27-06-2011-104141-004,25/07/2011,"Please provide a copy of the record of servicemen serving at RAF Langham, Norfolk during 1953. "
27-06-2011-113534-005,25/07/2011,Please advise on the method that has/is being adopted to move helicopters from the Hangar to the Flight deck and vice versa and whether a published layout plan for the moded HMS PROTECTOR is available for public issue.
27-06-2011-114543-006,25/07/2011,"Please advise on the number of servicemen and women that have received the long service and good conduct medal, despite being punished under QR554 (Blameworthy) for social misconduct."
27-06-2011-115257-007,25/07/2011,Please provide any information held on the prevailing weather conditions on Christmas Island during the time of the experimental atmospheric nuclear tests. Please also provide information on operation KLAXTON.
27-06-2011-124844-008,25/07/2011,Please advise and provide information to various questions regarding David Young and IBM.
27-06-2011-125720-009,25/07/2011,"Please provide information and details of all formal complaints made by Catholic soldiers for allegations of bullying, harassment and ill treatment towards them in the First Battalion Royal Irish Regiment, from 1996-2010, and the outcome of all resultant action (including court martials) to resolve these matters. "
27-06-2011-130219-010,25/07/2011,"Please advise and provide information and details on whether any ministerial offices have been redecorated and/or refurbished since the Coalition took office and if so, which ministerial offices have had work done. "
27-06-2011-135833-003,11/07/2011,Please provide high resolution stereo imagery of the Gallipoli Peninsula.
27-06-2011-145213-011,25/07/2011,Please provide a copy of the IP registration and design number for the new British Armed Services Multi Terrain Pattern camouflage pattern.
27-06-2011-150901-012,22/07/2011,"Please advise on the  current accumulated financial cost of military action in Afghanistan, Iraq and Libya."
27-06-2011-151903-013,22/07/2011,Please advise and provide information to various questions about the Bordon Garrison Shoot.
27-06-2011-152356-014,25/07/2011,"Please advise, and provide information and details, on whether any private sector employees of defence companies were seconded to the MOD between 1997-2010 and if so, the numbers this entailed, the positions they held and the seconded companies involved. "
27-06-2011-153003-015,25/07/2011,Please provide data on the cost of air-conditioning to the UK Armed Forces in Iraq and Afghanistan.
27-06-2011-153731-016,22/07/2011,Please advise on how much information is available regarding Russian weapons or monies spent on Russian hardware. 
27-06-2011-163401-017,25/07/2011,Please advise if an definitive list exists of all MOD's weapon systems acquisition projects.
27-06-2011-173251-018,25/07/2011,"Please provide information and details of all British military personnel on the ground in Libya. This is to include any personnel providing training for rebel forces, numbers of personnel involved along with their ranks and responsibilities."
28-06-2011-103925-001,26/07/2011,Please provide a copy of the Unit Inquiry carried out at RAF Benson into the operations of RAF Benson Flying Club.
28-06-2011-104358-002,26/07/2011,Please provide a copy of the review into the RAF Fitness Test.
28-06-2011-120712-001,26/07/2011,Please advise and provide information to various questions about RAF Kirknewton.
28-06-2011-122207-002,22/07/2011,Please advise on the number of police officers that have been referred to Capita for failing one qualification shoot along with the number who have had their continuing suitability as an AFO brought into question for having failed a single qualification shoot.
28-06-2011-144758-003,25/07/2011,Please advise if the assessments called for in para 45 of Chapter 3 of JSP 815 were carried out to the standard required.
28-06-2011-145705-004,25/07/2011,Please advise and provide information to various questions regarding pituitary dysfunction screening.
28-06-2011-151231-006,26/07/2011,Please advise on MOD's monthly expenditure on sandwiches consumed by civil servants and/or ministers at meetings held within the MOD in the last 12 months.
28-06-2011-152050-007,26/07/2011,Please advise on the total amount of money paid under the Armed Forces and Reserve Forces Compensation Scheme (ACFS) to servicemen and women injured in Afghanistan between 1 April 2010 - 31 March 2011.
28-06-2011-152405-008,26/07/2011,Please provide minutes of meetings between AWE and MOD for the last 24 months.
28-06-2011-152920-009,26/07/2011,Please advise on the amount of land and properties the MOD owns in Lincolnshire.
28-06-2011-153413-010,26/07/2011,Please provide information and details of the job description for each paid and unpaid special adviser to ministers in the MOD. 
28-06-2011-154231-011,26/07/2011,Please provide information on the de Havilland Comet 1. 
28-06-2011-161322-012,26/07/2011,Please advise on the annual spend on resettlement courses delivered externally for the benefit of service leavers.
28-06-2011-161844-006,19/07/2011,Please provide a copy of the RAF police enquiry into the death of Tariq Mahmud.
28-06-2011-170729-001,26/07/2011,Please advise what department was responsible for removing and the department responsible for recording data on the bones removed and analysed for strontium 90 from deceased individuals.
29-06-2011-084419-001,26/07/2011,Please advise on the site of the new pipeline and the usage of the big new concrete underground structure being built at Vines Lane Hidenborough.
29-06-2011-085125-002,26/07/2011,"Please provide copies of all internal, previously unpublished, information relating to the impact on the military and the economic impact on the local community surrounding  RAF Lyneham, of moving military staff and their families from the base to RAF Brize Norton.  "
29-06-2011-090531-003,26/07/2011,Please advise and provide information and details to various questions regarding the contracts between MOD and York St John University to train overseas military personnel in the last 10 years.
29-06-2011-102633-004,22/07/2011,"Please advise on the number of MOD employees in the RDP that were forced to moved by MOD invoking the Mobility Clause, in the last four years. "
29-06-2011-103940-005,26/07/2011,"Please advise on the official retirement age for Industrial workers employed by MOD and MOD Industrial workers with regards to the Principle Civil Service Pension Scheme, section 7 purchase of added years."
29-06-2011-120021-001,27/07/2011,"Please advise on the number of service personnel airlifted out of Afghanistan, every month since the conflict began, to receive medical treatment in the UK or another European country."
29-06-2011-124559-006,27/07/2011,Please advise and provide information and details on trade union duties and activities undertaken in the Department in 2010-11. 
29-06-2011-125036-007,27/07/2011,Please provide a full copy of AP 818.
29-06-2011-145817-008,27/07/2011,"Please provide a copy of the Learning Account, Shooting Incident Review and the SINCREP into the OP Telic 10 friendly fire incident on 17 June 2007."
29-06-2011-150350-009,27/07/2011,Please advise on the number of cheques issued and received by the Met Office between 1 April 2010 - 31 March 2011.
29-06-2011-153154-010,26/07/2011,Please provide information on the John Roberts and his crew who died on 6 January 1944 on operation to Stettin with Royal Air Force.  
29-06-2011-154845-001,25/07/2011,"Please advise on the date and location where Ch Supt Rob Hoblin, AWE Div Cmdr, last attended/completed the mandated Equality and Diversity training."
29-06-2011-160337-002,26/07/2011,Please advise on the number of MOD Police Officers that are not PST qualified within the force.
29-06-2011-162718-003,26/07/2011,Please provide a copy of the report into the potential health implications of the weight of personal protective equipment carried by MDP officers.
29-06-2011-171713-011,27/07/2011,Please advise on the Civil Service Live exhibition costs.
30-06-2011-090624-001,13/07/2011,Please advise and provide information and details to various questions regarding low flying activities over Abbots Ripton. 
30-06-2011-090830-001,22/07/2011,Please provide information and details of the MOD's ICT structure. 
30-06-2011-120200-002,27/07/2011,Please advise on the contracted hours for the Military Provost Guard Service.
30-06-2011-120406-003,25/07/2011,"Please provide copies of all accident reports, along with details of any investigation following these accidents, that have occurred at Building 200 RNAD Coulport from January 2009 - present."
30-06-2011-120635-004,27/07/2011,"Please advise and provide information and details on foreign police units that have received training from, or training that has been funded by the MOD, in the use of less lethal equipment and crowd control between 1 January 2008 - present."
30-06-2011-121937-005,27/07/2011,Please advise on the number of personnel meeting diagnostic criteria for PTSD in each quarter of 2010 and the first quarter of 2011.
30-06-2011-124037-006,28/07/2011,Please advise on the number and regiments involved in Op TELIC tours.
30-06-2011-131603-007,28/07/2011,Please advise on the number of occasions senior MOD officials have met with the Chief Scientific Adviser during 31 May 2010 and 1 June 2011.
30-06-2011-144918-008,28/07/2011,Please advise and provide information to various questions regarding the contract between MOD and York St John University to deliver training for overseas military personnel.
30-06-2011-155741-009,28/07/2011,Please provide historical information on the room at Ravenscourt Park station that was sealed off during the Second World War. 
30-06-2011-171306-002,28/07/2011,Please advise and provide information to various questions regarding Combat Body Armour issued to NISGS at Ballykinler.
01-07-2011-105857-001,27/07/2011,Please provide a copy of the legal agreement between UK and Canada governing the costs of treatment for expat disabled servicemen.
01-07-2011-110523-002,29/07/2011,"Please provide a list of the positions on the Defence Council along with information on military, civil service and minsters who held the memberships posts since 1964."
01-07-2011-120633-003,29/07/2011,Please advise and provide information on the purchase and history of a water meter that was later relocated to xxxxxx.
01-07-2011-130254-004,29/07/2011,Please provide information on the medal entitlement for FO Marsten de la Paz Garsia.
01-07-2011-134458-001,28/07/2011,Please provide information on the modifications made to Hughes chain gun system fitted to both the Warrior AFV and Challenger 2.
01-07-2011-142536-005,29/07/2011,Please advise on the number of civil servants at MOD's London offices (excluding agencies) that went on strike on 30 June 2011 and the proportion this represented to the overall workforce. Please also advise on the number of civil servants that did not go on strike.
01-07-2011-144346-006,29/07/2011,Please advise on ICBM's star sighting technology.
01-07-2011-145815-001,29/07/2011,Please provide a copy of the original 1978 MOU governing the Saudi Arabian National Guard and a copy of the contract awarded to the GPT.
01-07-2011-153059-007,29/07/2011,Please advise on the estimated financial cost of cyber attacks and cyber espionage on the MOD's IT networks in the UK last year.
01-07-2011-171543-008,29/07/2011,Please advise on the ownership of the CWGC HQ building and land that it is sited on.
