Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK POLICE AUTHORITY,5000131217,"1,242,264.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000131218,"6,531,066.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY COUNTY CNCL,5000131220,"5,287,798.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY POLICE AUTHORITY,5000131223,"1,509,372.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUSSEX POLICE AUTHORITY,5000131224,"2,985,604.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000131232,"4,375,811.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",THAMES VALLEY POLICE AUTHORITY,5000131249,"3,986,270.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000131258,"2,446,805.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TYNE & WEAR FIRE AUTHORITY,5000131268,"1,475,325.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000131274,"5,857,934.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000131275,"5,692,461.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000131278,"5,100,091.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000131280,"6,230,036.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE COUNTY CNCL,5000131285,"3,819,698.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE POLICE AUTHORITY,5000131286,"910,503.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MERCIA POLICE AUTH,5000131309,"2,283,639.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS FIRE & CIVIL DEFENCE,5000131310,"3,351,884.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS POLICE AUTH,5000131311,"9,783,416.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX CC,5000131316,"4,093,493.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",W YORKSHIRE FIRE & RESCUE AUTH,5000131317,"2,384,518.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST YORKSHIRE POLICE AUTHORITY,5000131318,"6,714,111.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000131324,"5,519,811.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE & SWINDON FIRE AUTHORITY,5000131325,"397,631.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE POLICE,5000131326,"1,121,656.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000131331,"6,547,599.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000131337,"5,976,575.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,5000131341,"3,739,531.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY-FIRE,5000131352,"10,766,401.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000131359,"8,861,604.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000131361,"9,595,359.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000131364,"5,401,941.00"
Communities & Local Government,DCLG,03/06/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE COUNCIL,5000131366,"3,877,595.00"
Communities & Local Government,DCLG,03/06/2010,Accommodation Service Charges,Housing and Planning,BRUNTWOOD ESTATES BETA PORTFOLIO LT,5106136392,"8,151.83"
Communities & Local Government,DCLG,03/06/2010,Telephone call costs,Communities Group,7E COMMUNICATIONS LIMITED,5106134766,"8,375.93"
Communities & Local Government,DCLG,03/06/2010,Electricity,Communities Group,NPOWER LTD,5106136504,"9,380.12"
Communities & Local Government,DCLG,03/06/2010,Electricity,Communities Group,NPOWER LTD,5106136509,"10,792.00"
Communities & Local Government,DCLG,03/06/2010,Electricity,Communities Group,NPOWER LTD,5106136512,"1,062.37"
Communities & Local Government,DCLG,03/06/2010,Stationery,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106136173,38.40
Communities & Local Government,DCLG,03/06/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Regions and Communities,NW DEVELOPMENT AGENCY,7500029024,"-238,051.00"
Communities & Local Government,DCLG,03/06/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,NW DEVELOPMENT AGENCY,7500029042,"-65,490.00"
Communities & Local Government,DCLG,03/06/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,NW DEVELOPMENT AGENCY,7500029016,"-35,633.00"
Communities & Local Government,DCLG,03/06/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,NW DEVELOPMENT AGENCY,7500029022,"-1,299.00"
Communities & Local Government,DCLG,03/06/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA -  YORKSHIRE FORWARD,2100190932,"301,790.90"
Communities & Local Government,DCLG,03/06/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - ONE NORTHEAST,2100190930,"67,877.48"
Communities & Local Government,DCLG,03/06/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - SOUTHWEST DEVELOP AGENCY(SWRD,2100190959,"254,707.99"
Communities & Local Government,DCLG,03/06/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - LONDON DEVELOPMENT AGENCY,2100190956,"144,518.45"
Communities & Local Government,DCLG,03/06/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - EAST MIDLANDS DEVELOPMENT AGE,2100190955,"3,837,254.30"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136312,"156,776.00"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136314,"82,638.00"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136316,"55,538.00"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136318,"70,811.00"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136321,"35,470.00"
Communities & Local Government,DCLG,03/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136519,"74,787.00"
Communities & Local Government,DCLG,03/06/2010,Management Consultancy,Housing and Planning,HOMES & COMMUNITIES AGENCY,5106136310,"49,582.19"
Communities & Local Government,DCLG,03/06/2010,Management Consultancy,Communities Group,TURNER & TOWNSEND,5106136420,"15,240.00"
Communities & Local Government,DCLG,04/06/2010,Goods Received/Invoice Received,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106135554,"-1,762.50"
Communities & Local Government,DCLG,04/06/2010,Goods Received/Invoice Received,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106136577,-629.42
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136389,697.07
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136572,832.84
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136575,697.07
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136664,526.11
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136666,526.11
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106135437,"3,110.34"
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106136229,"3,110.34"
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,2100191255,"5,630.64"
Communities & Local Government,DCLG,04/06/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,2300001662,"-5,630.64"
Communities & Local Government,DCLG,04/06/2010,Conferences,Housing and Planning,OCEAN MEDIA GROUP LTD,5106136692,816.62
Communities & Local Government,DCLG,04/06/2010,Conferences,Regions and Communities,DEPT FOR BUS INN (USE 300426),5106135359,606.50
Communities & Local Government,DCLG,04/06/2010,Domestic Services,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"30,330.33"
Communities & Local Government,DCLG,04/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106135908,"2,320.73"
Communities & Local Government,DCLG,04/06/2010,Fixed Maintenance,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"55,493.46"
Communities & Local Government,DCLG,04/06/2010,Fixed Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106135260,"594,632.73"
Communities & Local Government,DCLG,04/06/2010,Fixed Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136619,"594,632.73"
Communities & Local Government,DCLG,04/06/2010,Travel and Subsistence Account,Housing and Planning,OCEAN MEDIA GROUP LTD,5106136692,52.88
Communities & Local Government,DCLG,04/06/2010,Current Grants to Non Profit Bodies,Communities Group,CHURCH ACTION ON POVERTY,2100191147,"67,500.00"
Communities & Local Government,DCLG,04/06/2010,Current Grants to Non Profit Bodies,Communities Group,CHURCH ACTION ON POVERTY,2100191148,"55,000.00"
Communities & Local Government,DCLG,04/06/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,2600061664,"408,297.00"
Communities & Local Government,DCLG,04/06/2010,Storage,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,982.76
Communities & Local Government,DCLG,04/06/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106133850,"2,185.95"
Communities & Local Government,DCLG,04/06/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",VALUATION OFFICE AGENCY,2100191241,"13,225,000.00"
Communities & Local Government,DCLG,04/06/2010,Publications,Finance and Corporate Services,LEXIS-NEXIS UK,5106136277,"1,305.45"
Communities & Local Government,DCLG,04/06/2010,Publications,Finance and Corporate Services,JONES YARRELL LEADENHALL LTD,5106136394,595.49
Communities & Local Government,DCLG,04/06/2010,Publications,Communities Group,DOTTED EYES LTD,5106136596,"2,120.88"
Communities & Local Government,DCLG,04/06/2010,Publicity,"Local Gov & Reg(LG DEL,AME, RfR2)",CENTRAL OFFICE OF INFORMATION,5106135411,"4,582.50"
Communities & Local Government,DCLG,04/06/2010,Publishing,Finance and Corporate Services,RIMA DESIGN LTD,5106136623,"1,610.00"
Communities & Local Government,DCLG,04/06/2010,Publishing,Human Resources,RIMA DESIGN LTD,5106136606,"1,520.00"
Communities & Local Government,DCLG,04/06/2010,Publishing,Strategic Future Unit,G W S LTD,5106136598,"16,785.00"
Communities & Local Government,DCLG,04/06/2010,Rent,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"39,505.13"
Communities & Local Government,DCLG,04/06/2010,Rent,Communities Group,CB RICHARD ELLIS,5106136700,"344,291.60"
Communities & Local Government,DCLG,04/06/2010,Research,Housing and Planning,HERIOT-WATT UNIVERSITY,5106136677,"5,326.00"
Communities & Local Government,DCLG,04/06/2010,Research,Communities Group,WEST SUSSEX CC,5106134057,"39,900.00"
Communities & Local Government,DCLG,04/06/2010,Security,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"45,075.59"
Communities & Local Government,DCLG,04/06/2010,Software Licences,Finance and Corporate Services,ORACLE CORPORATION UK LTD,5106135738,"12,720.55"
Communities & Local Government,DCLG,04/06/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136643,"29,322.63"
Communities & Local Government,DCLG,04/06/2010,Waste Disposal and pest control,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"3,770.81"
Communities & Local Government,DCLG,04/06/2010,Accommodation Service Charges,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106136674,"82,719.36"
Communities & Local Government,DCLG,04/06/2010,Telephone call costs,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136656,"1,573.51"
Communities & Local Government,DCLG,04/06/2010,Telephone call costs,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136658,"1,565.30"
Communities & Local Government,DCLG,04/06/2010,Electricity,Finance and Corporate Services,EDF ENERGY 1 LIMITED,5106136545,874.16
Communities & Local Government,DCLG,04/06/2010,Services provided by other Govt Orgs,Housing and Planning,ORDNANCE SURVEY,5106136629,"10,830.16"
Communities & Local Government,DCLG,04/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106136703,"23,257.97"
Communities & Local Government,DCLG,04/06/2010,Steady State Service Provision,Regions and Communities,AMOR BUSINESS TECHNOLOGY SOLUTIONS,5106136706,"49,086.13"
Communities & Local Government,DCLG,04/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136554,"335,288.00"
Communities & Local Government,DCLG,04/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106136560,"8,743.00"
Communities & Local Government,DCLG,04/06/2010,Management Consultancy,Housing and Planning,KATE MCALLISTER CONSULTANCY LTD,5106136581,"14,000.07"
Communities & Local Government,DCLG,04/06/2010,Management Consultancy,Finance and Corporate Services,DELOITTE MCS LTD,5106136627,"105,478.99"
Communities & Local Government,DCLG,04/06/2010,Property/Estates Consultancy,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106135282,"5,747.87"
Communities & Local Government,DCLG,04/06/2010,Property/Estates Consultancy,Communities Group,BNP PARIBAS REAL ESTATE,5106136516,"2,937.50"
Communities & Local Government,DCLG,07/06/2010,Agency Staff,Finance and Corporate Services,SBS GROUP (UK) LTD,5106136748,"6,944.25"
Communities & Local Government,DCLG,07/06/2010,Agency Staff,Communities Group,MONARCH RECRUITMENT LTD,5106136274,"1,100.98"
Communities & Local Government,DCLG,07/06/2010,Conferences,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002029,950.35
Communities & Local Government,DCLG,07/06/2010,Conferences,Human Resources,MWB BUSINESS EXCHANGE,5106136255,719.84
Communities & Local Government,DCLG,07/06/2010,Heating and lighting,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002021,817.06
Communities & Local Government,DCLG,07/06/2010,"IT - PC, Network & Hardware",Communities Group,DELL CORPORATION LTD,5106136727,"1,221.91"
Communities & Local Government,DCLG,07/06/2010,Travel and Subsistence Account,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106135943,"2,438.00"
Communities & Local Government,DCLG,07/06/2010,Office Machinery Rental,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002029,531.76
Communities & Local Government,DCLG,07/06/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",COMMISSION LOCAL ADMINISTRATION,2600061660,"1,332,654.00"
Communities & Local Government,DCLG,07/06/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",STANDARDS BOARD FOR ENGLAND,2600061661,"425,000.00"
Communities & Local Government,DCLG,07/06/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106136189,961.23
Communities & Local Government,DCLG,07/06/2010,Government Procurement Card (expense),Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002024,750.60
Communities & Local Government,DCLG,07/06/2010,Government Procurement Card (expense),Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002023,"1,115.13"
Communities & Local Government,DCLG,07/06/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE CC,5000122927,"-255,375.00"
Communities & Local Government,DCLG,07/06/2010,Publications,Housing and Planning,STATIONERY OFFICE LTD,5106136795,530.00
Communities & Local Government,DCLG,07/06/2010,Publications,Finance and Corporate Services,BRITISH LIBRARY,5106136793,"1,849.00"
Communities & Local Government,DCLG,07/06/2010,Publications,"Local Gov & Reg(LG DEL,AME, RfR2)",CENTRAL OFFICE OF INFORMATION,5106136495,714.83
Communities & Local Government,DCLG,07/06/2010,Rent,Housing and Planning,DERWENT LONDON PROPERTY MGMT,5106136722,"35,250.00"
Communities & Local Government,DCLG,07/06/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106135425,"6,950.64"
Communities & Local Government,DCLG,07/06/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106135454,"3,969.57"
Communities & Local Government,DCLG,07/06/2010,Software Licences,Communities Group,ORACLE CORPORATION UK LTD,5106136417,"2,190.20"
Communities & Local Government,DCLG,07/06/2010,Training,Communities Group,NATIONAL SCHOOL OF GOVERNMENT,5106136071,"1,998.00"
Communities & Local Government,DCLG,07/06/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136649,"7,713.55"
Communities & Local Government,DCLG,07/06/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136652,"75,529.42"
Communities & Local Government,DCLG,07/06/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106136660,"4,198.29"
Communities & Local Government,DCLG,07/06/2010,Accommodation Service Charges,Housing and Planning,DERWENT LONDON PROPERTY MGMT,5106136722,"7,913.98"
Communities & Local Government,DCLG,07/06/2010,Electricity,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002031,503.77
Communities & Local Government,DCLG,07/06/2010,Stationery,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002021,689.72
Communities & Local Government,DCLG,07/06/2010,Capl paymt betwn central governt bodies,Regions and Communities,DEPT CULTURE MEDIA & SPORT,2100191253,"28,366,282.00"
Communities & Local Government,DCLG,07/06/2010,Services provided by other Govt Orgs,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORD & WORCESTER FRA,5106136084,"8,512.50"
Communities & Local Government,DCLG,07/06/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,2300001552,"-14,387.90"
Communities & Local Government,DCLG,07/06/2010,IT Consultancy,Finance and Corporate Services,METHODS CONSULTING LTD,5106136524,"36,965.50"
Communities & Local Government,DCLG,07/06/2010,IT Consultancy,Finance and Corporate Services,MEGA INTERNATIONAL LTD (UK),5106136498,"16,518.60"
Communities & Local Government,DCLG,08/06/2010,Goods Received/Invoice Received,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106135403,"-4,955.04"
Communities & Local Government,DCLG,08/06/2010,Goods Received/Invoice Received,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106135422,"-4,017.60"
Communities & Local Government,DCLG,08/06/2010,Goods Received/Invoice Received,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106135429,"-4,017.60"
Communities & Local Government,DCLG,08/06/2010,Goods Received/Invoice Received,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106135435,"-4,955.04"
Communities & Local Government,DCLG,08/06/2010,Goods Received/Invoice Received,Communities Group,FIRE SERVICE COLLEGE,5106135816,"-6,360.00"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,2100191342,-914.73
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136725,613.42
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136797,697.07
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137041,914.73
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106136778,704.30
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Housing and Planning,CAPITA RESOURCING LTD,5106136352,"5,111.25"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106136488,"6,697.50"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,BADENOCH & CLARK,5106136709,"1,586.25"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106136867,"2,115.06"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106136281,"2,115.00"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106136582,"1,150.84"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106136583,"1,426.45"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106136635,"1,968.13"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106136477,"14,597.37"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106136479,"4,822.20"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106136486,"10,861.47"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106136490,"10,367.47"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106136737,"3,807.00"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,5106136204,861.65
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Finance and Corporate Services,SAND RESOURCES LTD,5106136893,"6,625.94"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Communities Group,BIRMINGHAM CITY COUNCIL,2300001643,"-16,717.80"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Communities Group,BROOK STREET BUREAU,5106136645,"1,607.02"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106136463,542.11
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106136483,"1,897.58"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106136475,"2,875.11"
Communities & Local Government,DCLG,08/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106136481,"3,895.13"
Communities & Local Government,DCLG,08/06/2010,Conferences,Housing and Planning,QE II CONFERENCE CENTRE,5106136621,846.00
Communities & Local Government,DCLG,08/06/2010,Conferences,Communities Group,FIRE SERVICE COLLEGE,5106136980,"2,064.95"
Communities & Local Government,DCLG,08/06/2010,"Furniture, Fittings and carpets",Finance and Corporate Services,LAW ELECTRIC,5106136840,763.75
Communities & Local Government,DCLG,08/06/2010,IT Maintenance,Finance and Corporate Services,MANDANT SOLUTIONS LTD,5106136842,"2,724.83"
Communities & Local Government,DCLG,08/06/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106136637,"1,888.40"
Communities & Local Government,DCLG,08/06/2010,Travel and Subsistence Account,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106135941,496.41
Communities & Local Government,DCLG,08/06/2010,Current Grants to Non Profit Bodies,Communities Group,YOUNG ADVISORS COMPANY LTD,2100191277,"33,375.00"
Communities & Local Government,DCLG,08/06/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106133060,971.45
Communities & Local Government,DCLG,08/06/2010,Government Procurement Card (expense),Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002054,"1,496.42"
Communities & Local Government,DCLG,08/06/2010,Storage,Finance and Corporate Services,HOME OFFICE,5106136985,"12,276.47"
Communities & Local Government,DCLG,08/06/2010,Printing,Housing and Planning,RICS(B/R),5106136977,123.00
Communities & Local Government,DCLG,08/06/2010,Printing,Human Resources,LIMETREE OFFSET LTD,5106136857,814.00
Communities & Local Government,DCLG,08/06/2010,Printing,Human Resources,LIMETREE OFFSET LTD,5106136858,917.00
Communities & Local Government,DCLG,08/06/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106136633,"1,140.64"
Communities & Local Government,DCLG,08/06/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106136836,"15,466.50"
