FREEDOM OF INFORMATION,,
MOD Requests to 03 December 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
19-11-2010-100402-001,05/11/2010,Please provide copies of various specified DNSR documents.,,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-143626-001,08/12/2010,Please advise on ACT within the Air Command structure,,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-174045-002,17/12/2010,"Please provide information on the number, type, location and terrorist organisation(s) responsible for terrorist incidents during 1987.",,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-180128-003,17/12/2010,"Please provide full details of spending reductions that have, proposed or are in the process of being made by the Department in response to Treasury requirements since May 2010. This is to include the nature and monetary value of reductions, project reduce",,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-190717-004,17/12/2010,Please provide information on the Met Office's current staff policy on IPR and staff carrying out consultancy.,,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-102507-001,16/12/2010,"Please advise when a specified military vehicle was involved in an accident in 1986 while assigned to British Army Training Unit, Sheffield.",,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-142255-001,29/11/2010,"Please advise what financial assistance the Department offers towards primary, secondary or university education for their employees children's education and the total cost of this to the taxpayer.",,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-160629-001,17/12/2010,"Please provide a list of Examiners/Inspectors marks which have a broad arrow symbol and numbers and/or letters such as 56, B2, A3, 21 etc as used by the Inspectorate of Stores and subsequently by the Quality Assurance Directorate  (Stores and Clothing).",,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-161457-002,17/12/2010,Please provide information on the identities of intelligence medical officers serving in south east Iraq between 2003 and 2008.,,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-163056-003,17/12/2010,"Please provide an electronic copy, preferably in EPS format, of the HM Queen Mother's (Elizabeth Bowes-Lyon's) Royal Standard. This is most likely to be in a previous edition of BR20 Flags of All Nations",,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-163552-001,03/12/2010,Please provide medical record information for a specified individual.,,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-165453-005,20/12/2010,Please provide any information/videos held on UFOs.,,,,,,,,,,,,,,,,,,,,,,,
22-11-2010-171800-006,20/12/2010,"Please advise whether the Royal Navy have, along with the cost, any fleet deployed in the Horn of Africa against Somali pirates.",,,,,,,,,,,,,,,,,,,,,,,
23-11-2010-104702-001,20/12/2010,Please provide information and details of the government's expenditure on the now scrapped Nimrod MRA4 programme along with any written correspondence between BAE Systems and the MoD and/or ministers relating to this decision. ,,,,,,,,,,,,,,,,,,,,,,,
23-11-2010-105759-002,20/12/2010,"I would like to request copies, either in hard copy or in digital format, off all plans, data, photographs, and other information created, gathered or collated by the Admiralty Surface Weapons Establishment (ASWE) regarding radar trials carried out at Lang"
23-11-2010-110021-001,20/12/2010,Please provide information of the demographic composition of the British military.
23-11-2010-121959-003,20/12/2010,Please provide information to various questions regarding the release of MOD UFO files to The National Archives. 
23-11-2010-122513-004,20/12/2010,Please provide a copy of the current Army Dress Regulations.
23-11-2010-123215-005,20/12/2010,Please provide accident reports for a number of specified individuals.
23-11-2010-123226-006,20/12/2010,Please provide the BOI report and any photographs of the Westland Scout helicopter crash in 1991.
23-11-2010-124240-007,20/12/2010,Please provide a copy of any drawings/plans showing the layout of runway and buildings for RAF Bovingdon in Hertfordshire from WWII to the 1960s.
23-11-2010-124724-008,20/12/2010,Please provide statistical data for the number of service personnel who have received life changing injuries in Afghanistan since 2001.
23-11-2010-125951-009,20/12/2010,Please provide details of the cost per unit of the airbus A400 transport aircraft that are currently on order for future delivery to the RAF. 
23-11-2010-131930-010,20/12/2010,Please provide a copy of the MOD's defence budgets over the course of the previous parliament (2005-2009/10).
23-11-2010-132921-001,20/12/2010,Please provide details and information of every Sea King helicopter mission for the last 3 years.
23-11-2010-144842-002,20/12/2010,Please provide information on the MOD's data storage infrastructure for its internal and external customers.
23-11-2010-145246-004,20/12/2010,Please provide information on the number of compulsory drug tests carried out from 2008 - 2010 along with the number of positive results and dishonourable discharge that resulted for a number of specified units and regiments.
23-11-2010-150454-006,20/12/2010,Please provide details of all BOIs which have investigated accidents involving the Hughes Chain Gun from 1 January 1989 - 22 March 2003.
23-11-2010-150831-008,20/12/2010,Please provide a copy of all daily temperature records (min and max) for the weather station at Boscombe Down.
23-11-2010-152514-009,21/12/2010,Please provide information on the number of people that currently work at the MOD Abbey Wood site in Bristol and the number of positions expected to be cut as part of the Government Comprehensive Spending Review.
23-11-2010-152839-010,21/12/2010,Please advise whether the new office block at the Abbey Wood Neighbourhood 5 site is home to the Defence Equipment and Support staff.
23-11-2010-154031-011,21/12/2010,"Please provide information on the number of employees who have, since May 2009, notified their HR departments of their intention to take maternity leave in the future, along with the number of women who have already started their maternity leave from this period."
23-11-2010-154525-012,21/12/2010,Please provide copies of all relevant correspondence between senior officials and government department undertaken between 2 January 2010 and 22 November relating to the cancellation clauses in contracts for any long lead items that would be placed during the Vanguard submarine replacement programme 'assessment phase' period (2010/11-2015/16).
23-11-2010-155002-013,21/12/2010,Please provide a list of all items reported lost in both Afghanistan and Iraq between 1 January 2010 and 22 November 2010 with a value of more than £500.
23-11-2010-155328-014,21/12/2010,Please provide a list of all the British Monitoring forces that were sent to Rhodesia in 1979. 
23-11-2010-160612-015,21/12/2010,Please provide information on records of low flights allowed over Stonefall Cemetery in Harrogate North Yorkshire as a mark of respect for ex service personnel..
23-11-2010-165417-017,21/12/2010,Please advise whether any data is held on the number of troops affected by foot issues due to constant boot use or fungal foot problems.
24-11-2010-092937-001,14/12/2010,Please provide copies of all subsequent Nuclear Weapons Regulator annual reports from 2005.
24-11-2010-100544-001,21/12/2010,Please provide statistical information on the total number of government buildings in the UK.
24-11-2010-104256-001,07/12/2010,Please advise on the PPPA's services.
24-11-2010-105045-002,20/12/2010,Please provide information on the number of HRMS complaints lodged due to issues with online HRMS forms not loading correctly.
24-11-2010-112650-003,13/12/2010,Please provide a copy of the rules and criteria which govern whether or not Armed Forces personnel can qualify for support from the Continuity of Education Allowance (CEA) scheme.
24-11-2010-113533-004,22/12/2010,Please provide a copy of a specified publication.
24-11-2010-113548-002,24/12/2010,Please provide a breakdown of the Department's yearly defence expenditure.
24-11-2010-123024-003,22/12/2010,Please provide a copy of the working papers of the Inter-Allied Aeronautical Commission of Control.
24-11-2010-141559-001,22/12/2010,"Please provide information on the number of enquiries, by age, ethnicity and gender, made to Army recruitment office in the last 10 years and the resultant outcome. Please also provide information on membership to the Territorial Army regiments for the same period to specified regiments. "
24-11-2010-143551-002,22/12/2010,Please provide information to various questions about DE&S.
24-11-2010-144833-001,21/12/2010,Please advise whether information on the names of any of the military working dogs killed in action can be obtained.
24-11-2010-152030-002,20/12/2010,Please provide information on the total number of Service Family Accommodation properties currently occupied by entitled personnel and eligible licensee holders. 
24-11-2010-154411-003,22/12/2010,Please provide copies of all purchase orders for the Historic Teak for the refurbishment of HMS Victory along with all correspondence relating to the premature ending/suspension of this purchase.
24-11-2010-160342-003,20/12/2010,Please provide information on a specified individual.
24-11-2010-165437-004,22/12/2010,Please provide information for various specified EME Regulations.
24-11-2010-165936-004,21/12/2010,Please provide information on which types of the 25 substitute service accommodation properties have had the highest monthly rents paid in 2010 - present.
24-11-2010-165950-005,22/12/2010,"Please provide information on the origin, dimension and destination of a grenade, found to contain depleted uranium, which was passed to UK EOD team by the US in Iraq, in 2004."
24-11-2010-171025-006,22/12/2010,Please provide a copy of the last tender awarded for the supply of Sandbags for the UK MoD. 
25-11-2010-092630-001,20/12/2010,"Please provide information on the results of the monitoring and testing framework put in place for personnel required to work onboard nuclear submarines and exposed to radioactivity, along with documentation from the review carried out by the Trident In-Service Radiological Hazard Assessment."
25-11-2010-094701-002,22/12/2010,Please provide copies of the PQQ's of successful bidders on recent contracts for Canteen Cups and Individual Hydration systems. 
25-11-2010-102041-003,22/12/2010,"Please provide full details of the department's arrangements made to manage surplus staff, or staff temporarily without a permanent post, in the last 5 years. "
25-11-2010-102640-004,22/12/2010,Please provide copies of all the documents that were the subject of recent media reports about interrogation techniques and that which have been disclosed to the Baha Mousa Inquiry.
25-11-2010-104152-005,22/12/2010,Please provide information on the purpose and function of the underground structure at Buchan Hill.
25-11-2010-110501-006,22/12/2010,Please provide information on the number and type of subscriptions the department has to the PoliticsHome website.
25-11-2010-113244-007,20/12/2010,"Please provide information on the number of British service personnel were killed if any, when a V-1 bomb exploded at Sloane Court East and Turks Row in Chelsea on 3 July 1944."
25-11-2010-120912-008,16/12/2010,Please provide details on a specified individual.
25-11-2010-125209-009,23/12/2010,"Please provide a list of external consultants used by the MOD in the last 12 months, along with information on how much they were paid and duties they performed."
25-11-2010-140411-001,20/12/2010,Please advise how many of the General Dental Council report recommendations from their visit in 2008 to the Defence Dental Service Training Establishment have been implemented and provide information on the reasons why some of the recommendations were not.
25-11-2010-145126-001,22/12/2010,Please advise whether DASA have any statistical data that sets out the average number of years taken to progress from ABS to WO.
25-11-2010-145723-001,23/12/2010,Please provide statistical data on the heights and weights of men and women who joined the British Armed Forces after 1975.  
25-11-2010-150055-002,23/12/2010,Please provide information on the attempted escape from HMS Whitemoors Special Segregation Unit by Irish Republican prisoners.
25-11-2010-153656-001,23/12/2010,Please provide all documents and communications on the policy on recruitment of bomb disposal experts.
25-11-2010-155830-003,03/11/2010,"Please advise if the Redfern inquiry has been completed and if not, when this will be. If it has been completed, please provide details and information to the questions posed in 13-11-2008-075522-001"
25-11-2010-160510-003,23/12/2010,Please advise whether there were any instances where the Department received a bank fee charge due to a cheque not being honoured in FY 09/10.
25-11-2010-164322-004,22/12/2010,Please provide technical information relating to the Chinook helicopter
25-11-2010-172333-004,23/12/2010,Please provide information on commercial aviation companies the MOD has contracted over the previous few years.
25-11-2010-173232-005,23/12/2010,"Please provide breakdown, by service, of the number of service personnel who left the armed forces from 2000 - present.	"
26-11-2010-090427-001,19/05/2010,Please advise on the number of jobs that will be lost in Wiltshire and East Avon if the nuclear submarine programme is halted.
26-11-2010-104450-001,24/12/2010,Please provide an electronic copy of issue 156 of Preview Magazine.
26-11-2010-111856-001,21/12/2010,Please provide statistical data on the total number of buildings that the MOD have.
26-11-2010-113016-002,20/12/2010,Please provide information on the pre and post HO instructor assessment exercises. 
26-11-2010-150050-001,24/12/2010,Please provide a copy of the Army Dress Committee Notes for meeting 344 held in October/November 2010.
26-11-2010-150523-002,24/12/2010,Please provide DV details for a specified individual.  
26-11-2010-152414-003,24/12/2010,Please provide a copy of the MOD's contract with EDS Defence Limited for Armed Services pension and payroll management.  
26-11-2010-154851-001,24/12/2010,Please provide all documents and communications on the policy on recruitment of bomb disposal experts from 1 January 2009 - present.
26-11-2010-155529-004,21/12/2010,Please advise whether any records are held on the former MOD Copenacre site detailing potentially contaminative land use.
26-11-2010-155746-002,24/12/2010,Please provide information on the number of Armed Forces personnel who have had treatment and counselling for substance abuse in the last ten years.
29-11-2010-110210-001,29/12/2010,Please provide full details for the reasons why applications to join the Armed Forces in each of the last 10 years were rejected.
29-11-2010-110522-002,29/12/2010,"Please provide information on the number of training sorties, undertaken by 22 Squadron, that have been conducted from 2008 - 2009 and have involved a flight path or exercise area over the London area."
29-11-2010-111355-001,29/12/2010,Please provide information on the amount of investment that has taken place at RAF Leuchars over the last 5 years.
29-11-2010-133719-001,29/12/2010,Please provide information on the total number of troops that have served in Afghanistan since 2001.
29-11-2010-144600-001,29/12/2010,"Please provide information on RAF field kitchens set up, at the height of the bombing raids in WWII, at Biggin Hill airfield."
29-11-2010-144956-001,29/12/2010,Please provide a copy of a map of Christmas Island showing information for four specified locations.
29-11-2010-145609-002,29/12/2010,Please provide copies and orders relating to clandestine operations in South Mandapan and on the Arakan Coast from 1945 - 1965.
29-11-2010-145954-002,29/12/2010,Please provide specified EMER regulations for the Clansman military radios
29-11-2010-150543-003,29/12/2010,Please advise on how the Department's television/radio advertising campaigns are written and produced.
29-11-2010-150946-004,29/12/2010,"Please provide an electronic copy of the complete sheet-music to Anguilla's national song, God Bless Anguilla"
29-11-2010-151815-005,29/12/2010,Please provide a breakdown of the cost(s) of refurbishing the Ministry of Defence.  
29-11-2010-152942-006,29/12/2010,"Please advise on the Christmas Festive Allowance being made available, this year, for Service Personnel serving or have served in war zones in the last 24 months and how this compares with 2008 and 2009."
29-11-2010-154754-002,29/12/2010,Low flying complaint   
29-11-2010-162610-007,21/12/2010,Please clarify the use of two specified Operations.
29-11-2010-163221-008,29/12/2010,Please provide a list of all the MOD property assets in the UK which have a value of £1 million pounds or over.
30-11-2010-105958-001,30/12/2010,Please advise when the Service Personnel and Veterans Agency were instructed to stop paying or receiving transfers relating to the Armed Forces Pension Schemes and when will this instruction be lifted.
30-11-2010-112122-002,30/12/2010,Please advise on the average period of service for RAF career progression.
30-11-2010-123644-001,29/12/2010,Please provide details of all payments made to service personnel under the provision of PAP in accordance with JSP 752 from 1 April 2009 to present.  
30-11-2010-124023-002,29/12/2010,Please advise on two specified Defence Standards
30-11-2010-125852-003,29/12/2010,Please provide background information on the analysis presented in the Department's Global Strategic Trends 2007 report. 
30-11-2010-131129-004,30/12/2010,Please provide copies of any correspondence held by MOD relating to the SDSR Programme Board document regarding lesson learned from the process and its implications for future reviews. 
30-11-2010-131540-005,30/12/2010,Please provide information on the number of times fighter aircraft have been scrambled every year for the last 10 years.
30-11-2010-132018-006,30/12/2010,Please provide information on the number of crime incidents and criminal convictions at Faslane Naval Base last year.
30-11-2010-144933-001,30/12/2010,Please provide information on 39 Brigade's planning and operations in 1972.
30-11-2010-150604-003,30/12/2010,Please advise how a specified document can be viewed at the National Archives.
30-11-2010-150815-001,29/12/2010,Please advise on the top 100 suppliers to the MOD in 2009-10.
30-11-2010-154936-004,29/12/2010,Please advise on the other companies or organisations involved in the tendering process to supply the British Army with machinery and the selection criteria used to assess each applications
01-12-2010-125559-001,22/12/2010,Please provide the number of diesel vehicles currently operated by the Department and occasions when any of these vehicles have been misfilled with petrol in the last 2 years and the resultant total direct cost associated with this.
01-12-2010-154100-001,31/12/2010,Please provide information on the number of service personnel that have HIV that are know to the MOD. 
01-12-2010-154452-002,31/12/2010,Please advise on a suitable point of contact to provide information on the 94th old Scotch Brigade.
01-12-2010-155040-003,31/12/2010,Please advise on how much the UK Government plan to spend on cyber war and cyber security capabilities in 2010.
01-12-2010-155356-004,31/12/2010,Please provide information on all communications involving the Secretary of State and his senior officials on linking pension payments to War Widow's and injured soldiers with the consumer price index.
01-12-2010-155706-005,30/12/2010,Please advise whether a specified ex-MOD rental vehicle has ever been involved in any accident during its time in use by the MOD.
02-12-2010-094451-001,29/12/2010,Please advise whether the British government has sent its official reply to the Nepal Government's memo dated 2 November 2009.
02-12-2010-123352-001,31/12/2010,"Please provide historical daily rainfall for London, for all weather stations in the Greater London area, for the last 2 years."
02-12-2010-124550-001,03/01/2011,"Please provide information on the number, average period of deployment and average time between deployment periods for soldiers in Afghanistan in 2010."
02-12-2010-125301-002,31/12/2010,Please provide details of all meetings and direct correspondence between Ministers and their special advisors at MOD and a specified company regarding procurement from January 2004 - December 2006.
02-12-2010-125820-003,31/12/2010,Please provide information on the number of Afghan civilians killed by both the Taliban and Coalition Forces and displaced by the war in Afghanistan.
02-12-2010-130310-004,31/12/2010,Please supply the Quantity and Type of Tracked Armoured Vehicles located in the British Army training Unit Suffield (BATUS) Suffield Canada.
02-12-2010-130724-005,31/12/2010,Please provide the latest unclassified illustrative line drawings to assist the re-draw of the obsolete STOVL drawings for Jane's Fighting Ships.
02-12-2010-131133-006,31/12/2010,Please provide a copy of a specified document.
02-12-2010-143459-001,03/01/2011,Please provide details on how cluster munitions are stored on UK territories since the 3 December 2008.
02-12-2010-143908-001,03/01/2011,Please provide copies of tender material.
02-12-2010-144727-002,16/11/2010,Please provide details on the procedures to be followed by the MOD Fire Service. 
02-12-2010-150242-002,03/01/2011,Please provide details and information on the number of military/service dogs that have been put down every month this year and from 2006 - 2009.
02-12-2010-151713-003,03/01/2011,Please provide information on the track and running gear usage by vehicle type for the last 3 years for the British Army Training Unit Suffield (BATUS).
02-12-2010-151823-003,30/12/2010,"Please provide information on the appointment, by the Imperial War Museum, as an official war artist during the Gulf war in 1990/91 on a specified individual."
02-12-2010-154006-004,03/01/2011,Please provide information on the unit stationed at Sanna's Post Railway station during the Boer War.
02-12-2010-160227-001,04/01/2011,"List of British Army Regiments in Omagh, 1974"
02-12-2010-162231-005,03/01/2011,4Qs regarding current performance management systems.
02-12-2010-162900-006,03/01/2011,Please provide information on the number of requests for waivers by the Secretary of State for Defence in the last ten years for Armed Forces candidates who have applied to join the forces. 
03-12-2010-083149-001,04/01/2011,Please provide a copy of the safety case for the use of new Mercedes Benz Actros tractor units and refurbished trailer units as vehicles approved for the road transport of nuclear weapons.
03-12-2010-120740-002,04/01/2011,Please provide a breakdown on the number of applicants to the Armed Forces in the last 5 years. 
03-12-2010-124940-004,04/01/2011,Please provide a digital copy of the records with a specified reference covering June 1943 - July 1945. 
03-12-2010-141824-001,05/01/2011,Please advise on the role of the Ministry of Defence.
03-12-2010-153109-001,23/11/2010,Please provide information on the number of RAF officers that have left the Service in the past 5 yrs at their 16/38 point (or similar) rather than serving beyond the age of 50.
03-12-2010-154224-002,14/12/2010,"Please provide a list of MOD sites which are monitored for radioactivity where land is suspected or known to be contaminated, or where radioactive material has been, or might have been, deposited, buried, stored or is otherwise present, or suspect."
