Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054645,9963.43,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054646,3.17,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054647,4.32,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054649,10.24,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054650,7.63,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054651,8051.46,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054652,1217.79,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054653,281.62,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054654,608.90,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054655,39.97,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054656,2022.02,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054657,101.10,  - Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054658,300.58,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054659,200.00,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Innovation Capability Team",VMA GLOBAL RESOURCING GROUP LTD,1054662,1272.00,  - Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054663,1304.53,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054664,114.78,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054665,13.06,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,AEROTHERM GROUP LTD,1054666,27920.00,  - Capital Grants - Other,ST6 4HG,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054667,344.42,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054668,259.18,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",STONECOURT & COMPANY LTD,1054669,16000.00,  - Leadership & People Management Training,W1G 0PW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054670,229.61,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1054671,98.21,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054673,131.01,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054674,24.63,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054675,16.94,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,THOMAS DUDLEY LTD,1054676,50000.00,  - Capital Grants - Other,DY1 4SN,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054677,142.60,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054678,25.96,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054679,10.12,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054680,3.15,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054681,12.61,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054682,183.87,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054683,50.89,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1054684,-3989.65,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1054685,124.99,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BLACKHURST BUDD LLP,1054686,144.79,  - Criminal Law and Prosecution Work,FY1 1BA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054688,3354.94,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Other Training Costs,Finance & Commercial Group - Commercial Directorate,AMBERHAWK TRAINING LTD,1054689,1800.00,  - Other Training Costs,LS18 4TJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/05/2012,Stationery,Business & Skills Group - Skills,BANNER BUSINESS SERVICES LTD,1054691,173.17,  - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054692,200.84,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054692,595.86,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054693,3406.82,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,XEROX (UK) LTD,1054694,272.73,  - Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Courier Services,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1054695,24.21,  - Courier Services,PE4 5PG,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Courier Services,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1054696,169.47,  - Courier Services,PE4 5PG,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054697,1180.63,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1054698,1272.31,  - Hire of Agency Staff (Professional/Management),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054699,2210.55,  - ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1054700,2334.44,  - Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/05/2012,Computer Equipment - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054701,2950.16,  - Computer Equipment - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/05/2012,Outsourced Programme Management Services,"Legal, People & Communications Group - Innovation Capability Team",FUJITSU SERVICES LTD,1054703,13554.00,  - Outsourced Programme Management Services,WA3 9BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Information Facilities,"Legal, People & Communications Group - Legal Services",FINANCIAL SERVICES AUTHORITY,1054704,6750.00,  - Information Facilities,E14 5HS,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1054705,1667.38,  - Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1054706,267.12,  - Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1054707,33.41,  - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Postage,"Legal, People & Communications Group - Legal Services",PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1054708,105.50,  - Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,PRICEWATERHOUSECOOPERS LLP,1054709,11544.83,  - Secondees (not paid directly),E14 9SQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,NAVIGANT CONSULTING (EUROPE) LTD,1054710,5997.60,  - Secondees (not paid directly),EC2V 5HA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,NAVIGANT CONSULTING (EUROPE) LTD,1054711,8820.00,  - Secondees (not paid directly),EC2V 5HA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Grant in Aid - Current -Other,Business & Skills Group - Skills Directorate,UK COMMISSION FOR EMPLOYMENT AND SKILLS (UKCES),1054712,1776000.00,  - Grant in Aid - Current -Other,S63 5NB,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/05/2012,Flexible Computing Service,Finance & Commercial Group - Commercial Directorate,DEPARTMENT FOR EDUCATION,1054713,230059.00,  - Flexible Computing Service,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Purchase of Completed Research,Government Office for Science - Government Office for Science,IOP PUBLISHING LTD,1054715,1000.00,  - Purchase of Completed Research,BS1 6BE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Purchase of Completed Research,Government Office for Science - Government Office for Science,IOP PUBLISHING LTD,1054717,1000.00,  - Purchase of Completed Research,BS1 6BE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Purchase of Completed Research,Government Office for Science - Government Office for Science,IOP PUBLISHING LTD,1054718,1000.00,  - Purchase of Completed Research,BS1 6BE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Car Hire and Leasing,Government Office for Science - Government Office for Science,GOVERNMENT CAR AND DESPATCH AGENCY,1054719,47.34,  - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Purchase of Completed Research,Government Office for Science - Government Office for Science,IOP PUBLISHING LTD,1054720,1000.00,  - Purchase of Completed Research,BS1 6BE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Purchase of Completed Research,Government Office for Science - Government Office for Science,IOP PUBLISHING LTD,1054721,1000.00,  - Purchase of Completed Research,BS1 6BE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Car Hire and Leasing,Government Office for Science - Government Office for Science,GOVERNMENT CAR AND DESPATCH AGENCY,1054722,69.75,  - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Car Hire and Leasing,Government Office for Science - Government Office for Science,GOVERNMENT CAR AND DESPATCH AGENCY,1054723,711.63,  - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1054724,40.00,  - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1054725,53161.38,  - ICT Business Specific Application Services,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,1054726,1305.84,  - Research & Development Expenditure (Programme),SW1P 4DD,EXT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,1054726,143.06,  - Research & Development Expenditure (Programme),SW1P 4DD,EXT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/05/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,HANS DEGRYSE,1054727,450.00,  - Research & Development Expenditure (Programme),3210,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/05/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1054728,105024.33,  - Facilities Management Contract Costs,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/05/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1054728,3469.04,  - Facilities Management Contract Costs,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Publications,ESBR - DG & Group Support,JONES YARRELL LEADENHALL,1054732,9.81,  - Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Publications,ESBR - DG & Group Support,JONES YARRELL LEADENHALL,1054733,14.28,  - Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1054734,106.39,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1054736,492.43,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1054736,592.39,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Mobile Phones,Market Frameworks - Export Control Organisation,VODAFONE LTD,1054737,6.60,  - Mobile Phones,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Conference and Exhibition Services,"Legal, People & Communications Group - Communications Directorate",WORDLINK LTD,1054738,2130.00,  - Conference and Exhibition Services,W12 8JN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1054739,1356.02,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - DG & Group Support,BROOK STREET (UK) LTD,1054740,711.83,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054741,11433.99,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",BROOK STREET (UK) LTD,1054742,515.22,  - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HAL WATSON,1054743,420.00,  - Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054744,8796.52,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Learning & Development CS Skills,Knowledge & Innovation Group - Higher Education - Policy,PARTNERSHIP MEDIA GROUP LTD T/A GOVNET COMMUNICATIONS,1054745,375.00,  - Learning & Development CS Skills,M1 6PP,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",DAVID G FURNISS,1054746,188.70,  - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1054747,1882.80,  - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1054748,1552.94,  - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),1054749,15.09,  - Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054750,1615.74,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Human Resources",FOREIGN AND COMMONWEALTH OFFICE (FCO),1054751,1222.17,  - Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1054752,2118.00,  - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1054754,5294.95,  - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Other Staff Costs,Finance & Commercial Group - Modernisation Fund,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1054757,4.72,  - Other Staff Costs,ST1 5UB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Other Staff Costs,Finance & Commercial Group - Modernisation Fund,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1054757,12588.00,  - Other Staff Costs,ST1 5UB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Other Staff Costs,Finance & Commercial Group - Modernisation Fund,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1054757,9957.00,  - Other Staff Costs,ST1 5UB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Catering Services,Shareholder Executive - Shareholder Executive,HOUSE OF COMMONS CATERING AND RETAIL SERVICES,1054758,956.18,  - Catering Services,SW1A 0AA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/05/2012,Catering Services,Shareholder Executive - Shareholder Executive,HOUSE OF COMMONS CATERING AND RETAIL SERVICES,1054758,-80.00,  - Catering Services,SW1A 0AA,GOV,,,Administration
