FREEDOM OF INFORMATION,,
MOD Requests to 01 October 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
20-09-2010-150246-002,18/10/2010,"Can you send me copies of the oldest set of ground plans you have for the site at RAF Bentwaters, including any sites in the surrounding environment that might be connected to the main site ie tunnels, pipework etc.  Also, who currently owns the RAF Bentwaters site?"
20-09-2010-150901-003,18/10/2010,"A copy of the RAF Drill Manual AP 818, as I would like to read it as I hope to join the RAF as an Officer in the next couple of years."
20-09-2010-152112-004,18/10/2010,"Copies of various documents, which arose from research carried out by Salford University's Institute of Acoustics on behalf of the MoD."
20-09-2010-152845-005,18/10/2010,"(a) A copy of the diary of Gerald Howarth, including all entries between 12 May 2010 and up to the date you reply to this request.  (b) Also, details of all appointments scheduled between the date you reply to this request and 27 July 2011. (c) As (a) and (b) for Peter Luff."
20-09-2010-161620-002,15/10/2010,The yearly cost of private personnel in Afghanistan (i/e security personnel etc) do you think those figures would be accessible within the limit?
21-09-2010-092224-001,18/10/2010,"Five questions relating to a series of incidents in Afghanistan in which local civilians have been either killed or wounded by British forces.  The incidents took place on December 24 and 30, 2008 and January 3, 19, 27, March 26, May 19, 28, September 30 and November 10 in 2009, all in Helmand."
21-09-2010-101340-001,21/09/2010,The numbers of Irish citizens serving past and present in the British Armed Services and their motives for enlisting.
21-09-2010-104051-002,22/09/2010,Five questions relating to Air Command and Apprenticeship Training Management:
21-09-2010-112604-003,27/09/2010,"A brief summary of UFO sightings done year by year and noting the area - the format is fantastic, but the year only goes back to 1997. I am specifically looking for 1995 and especially 1996."
21-09-2010-113113-003,18/10/2010,I would like to know how many non-British service personnel are serving in the military at the moment.
21-09-2010-113814-004,18/10/2010,I would like to know how many military ID cards are currently lost and how many are in known circulation.
21-09-2010-114150-001,14/10/2010,Request for Air Accident Report for accident at Ternhill airfield on 10 Jan 2007.
21-09-2010-114308-004,27/09/2010,"The numbers of servicemen and women who have been treated as casualties in Afghanistan in the last four years, preferably year by year."
21-09-2010-114557-005,18/10/2010,How much money is invested in sending careers advisors over to other countries out with the United Kingdom?
21-09-2010-130134-001,15/10/2010,"Request a service record for RAF serviceman, including medals awarded."
21-09-2010-131025-002,19/10/2010,Request for (a) JSP 886 The Defence Logistic Support Chain Manual; Volume 3 Support Chain Management; Volume 7 Integrated Logistic Support.
21-09-2010-145244-003,19/10/2010,"Hercules c130k,s how many still operational and withdrawn from use (stored) and for disposal."
21-09-2010-160715-004,12/10/2010,"Information guidance, rules, procedures or standing orders for MOD staff relating to meetings held with non MOD staff or at premises with the Defence, or Government, Estates."
21-09-2010-161203-005,19/10/2010,I would like to see all the original calculations and documents leading to the decision on the number of radiators in my living room.
22-09-2010-111240-001,19/10/2010,(a) How many (UK and Commonwealth) forces personnel have lost their lives in conflicts since 1948 and (b) How many lost their lives in each conflict.
22-09-2010-114620-001,18/10/2010,"How much money has been spent by the MOD on security contractors around the world between 1 January 2010 and 20 September 2010 broken down by country, date contracted, type of contract and cost of contract."
22-09-2010-121452-002,18/10/2010,"How much money was spent by the MOD on birthday cards between 20 September 2009 and 20 September 2010, broken down by month.  I would like exactly the same information for Christmas cards."
22-09-2010-132637-001,19/10/2010,Copies of: any legal or medical advice provided to RAF Physical Education policy staffs to endorse the late-2009 changes to the RAF policy - any medical or occupational health consultant SME advice provided to RAF Physical Education policy staffs since 1 Jan 10.
22-09-2010-144148-002,19/10/2010,Information the Oil and Pipelines Agency holds relating to current development of its strategy for the operation and maintenance of the Government Pipelines and Storage System (GPSS).
22-09-2010-145640-003,19/10/2010,What is the cost of Develop Vetting (DV) a Royal Naval Reservist?
22-09-2010-154459-004,20/10/2010,Several questions relating to the use of RAF Wainfleet.
22-09-2010-155551-001,20/10/2010,Information on fuel gauge change on XV230 EQ1 servicing.
22-09-2010-155817-005,20/10/2010,"Various questions relating to the reviews the department announced since May 11, 2010."
22-09-2010-161349-006,20/10/2010,"(1) While the Trade Unions have challenged changes to the Civil Service Compensation Scheme and the introduction of the new scheme has been prevented, is there a policy within MoD of not releasing Civil Servants on redundancy terms until resolution?  (2) How many Civil Servants in grades E2 to B1 are there within MoD who are in the Re-deployment pool and available for release on redundancy terms, broken down into grades and TLBs."
22-09-2010-165707-007,20/10/2010,Contact details for your procurement officer or IT procurement for this website or the department?
22-09-2010-170823-008,20/10/2010,Copies of:  the 1994 Officer Assessment Study and the Defence Leadership Centre Strategic leadership Survey 2004.
23-09-2010-094434-001,11/10/2010,"Information held by the Ministry of Defence relating to a 2006 Safety Improvement Notice, issued by the Defence Nuclear Safety Regulator (DNSR) in respect of the air transport of highly enriched uranium loads."
23-09-2010-103334-001,20/10/2010,How many personnel (both civilian and military) have taken legal action against the MoD in the past three years?
23-09-2010-105604-002,20/10/2010,"Information about the BAe146 Atmospheric Research Aircraft (ARA), in particular, what are the Met Office's annual operating costs for this aircraft and how many hours does the aircraft fly annually?"
23-09-2010-112815-003,20/10/2010,What Applications are you currently using for: E-learning and learning Performance Management Talent Management.
23-09-2010-115229-004,20/10/2010,I would like to have a hard copy of the Global Strategic Trends - Out to 2040.
23-09-2010-120949-005,20/10/2010,"Details in respect of the following framework agreements, of the suppliers who applied for inclusion on each agreement, and were successful and not successful at the PQQ and ITT stage, together with information on the values of each sub lot."
23-09-2010-143245-001,21/10/2010,"Details of the most recent quarterly hospitality and business expenses submitted by senior civil servants (director general level and above), or the URL of such details; and copies of receipts submitted in support of those claims."
23-09-2010-153603-002,21/10/2010,Sixteen questions regarding Departmental Expenses.
24-09-2010-094214-001,19/10/2010,"How much money was spent on OTC Adventurous Training between 21 September 2009 and 21 September 2010, broken down by OTC division, date of the trip, nature of the trip (skiing, diving, climbing etc), cost and number attending.  The same information for the period 21 September 2007 to 21 September 2008 and 21 September 2008 to 21 September 2009."
24-09-2010-094823-002,19/10/2010,A list of meetings which have occurred between each of the ministers in your department and outside interest groups between May 1 2010 and June 30 2010.
24-09-2010-095418-003,19/10/2010,Information on the reasons why women cant join the infantry.
24-09-2010-100049-001,21/10/2010,"The total amount of compensation paid by the Ministry of Defence to soldiers involved in each of the following conflicts: Afghanistan, Iraq, Kosovo, Bosnia, Northern Ireland and Falklands."
24-09-2010-100149-004,19/10/2010,(1) The number of laptops belonging to the MoD that were lost during 01st April 2009 - 31st March 2010. (2) The number of laptops belonging to the MoD that were stolen during 01st April 2009 - 31st March 2010.  (3) The number of mobile telephones belonging to the MoD that were lost during 01st April 2009 - 31st March 2010.  (4) The number of mobile telephones belonging to the MoD that were stolen during 01st April 2009 - 31st March 2010.
24-09-2010-101413-002,21/10/2010,Information about what type of use would be permitted at the site within existing planning consent and regulations.
24-09-2010-105352-003,21/10/2010,"To map all PEXA locations that are in close proximity to oil and gas fields, request for the SHP files showing all the PEXA locations in UK waters?"
24-09-2010-110424-005,13/10/2010,Reference the Additional Radar Study to the BWE: What was the date of the release?  To whom at the BWEA was the report sent?  What information was sent with the report in covering letters or associated emails?  Under what terms was it released to the BWEA?
24-09-2010-110934-006,19/10/2010,The date when a Ministry of Defence Police Agency officer attached to the Divisional Support Group in York) attested under the Ministry of Defence Police Act 1987. 
24-09-2010-112058-004,21/10/2010,Request relating to correspondence between Prince Andrew and ministers in your department.
24-09-2010-115541-005,21/10/2010,"What is the cost per pair of boots recently bought from Hayes and Cann, a company likely to close at the end of October after cancellation of its very specialised air force boot contract?  Also, would the Hayes and Cann boot contract be reconsidered and perhaps reselected if costs were close to alternatives outside the UK?"
24-09-2010-121054-006,21/10/2010,I have experienced lack of clarity as to the access rights to the byway shown on the attached map. It is my understanding that this is open to public access providing the red flags are not flying. Please can you confirm this?
24-09-2010-142442-001,21/10/2010,"Can you please confirm that para 2 of the SoS Health and safety Statement which states: ""Within the United Kingdom we comply with all legislation which extends to the UK (including legislation giving effect to the UK international obligations"", means that Euratom and UK national legislation which implements the requirements of Euratom now includes military activities?"
24-09-2010-143651-001,22/10/2010,"(1) How many staff, at any grade, have signed a settlement (or compromise) agreement with your organisation? Of these how many were signed by whistleblowers?  (2) Of these compromise agreements how many included a confidentiality clause. How many of these clauses were signed by whistleblowers? (3) How many of staff have made a claim against your organisation under the Public Interest Disclosure Act 1998? (4) How many staff who made a claim under PIDA then went to an employment tribunal? (5) How many of these cases were successful for the claimant and the total amount awarded to each individual? (6) Provide copies of all the compromise agreements you have entered into with staff at any grade."
24-09-2010-150451-001,22/10/2010,"All annual legal costs incurred by the Ministry of Defence in the last 10 years, broken down year by year.  Also, If possible, this expenditure broken down into specific areas as per your records"
24-09-2010-151032-002,22/10/2010,How much did the MoD pay out in the Incidental Expenses in the year 2009?
24-09-2010-151404-002,22/10/2010,Information on Project Borona and British Forces Germany.
24-09-2010-151528-003,22/10/2010,Copies of all correspondence between the MOD and the Royal Household between 1 January 2010 and 24 September 2010.  I would like to request solely the MOD's side of the correspondence.
24-09-2010-165752-004,22/10/2010,"Information and pictures on the Junior Tradesmen Regiment Troon, Dundonald Camp, Troon.  Who would now hold the regiment records as it was disbanded in 1974."
27-09-2010-094813-001,22/10/2010,"Provide me with all documents produced by the MoD since 1st May 2010 - including internal correspondence, emails, memos, reports, presentations etc - on the subject of HMS Victory, Lord Nelson's flagship now in drydock in Portsmouth.  Also provide me with the most recent document produced by or for the MoD on the current state of the vessel, in terms of its maintenance, general state of repair, work required on her etc."
27-09-2010-095917-002,22/10/2010,"With reference to the parliamentary question 8 Apr 2010: Has your department commissioned individuals from the panel of independent investigators in the last 30 months, and for what purpose? How much has your department spent on private detectives in the last 30 months, and for what purpose? Please supply any relevant documentation. "
27-09-2010-100529-003,25/10/2010,Three questions relating to civilian Ministry of Defence staff charged with a disciplinary offence relating to fraud or other deception from 1 January 2008 until the date for which the most recent statistics are available.
27-09-2010-101541-004,25/10/2010,"How many accidents (health and safety) were reported to the MOD between 25 September 2009 and 25 September 2010 that involved MOD staff.  I would like the date and nature of each accident please.  Accidents need only include those on UK soil, i.e., not in Afghanistan, Iraq or anywhere abroad."
27-09-2010-102005-005,25/10/2010,"Information on how to find out about a specified individual's war record and what the letters mean, for example what is the second airborne division?"
27-09-2010-145734-001,22/10/2010,Clarification of request for a list of items stolen between 21 September 2009 and 21 September 2010 with values above £500.
27-09-2010-151314-002,25/10/2010,Provide details of all allowances and their value paid to Information technology (IT) or Communication Information Systems (CIS) Staff within the MOD and its Agencies.
27-09-2010-154711-003,25/10/2010,Four questions relating to insurance on military personnel killed or injured on active duty.
27-09-2010-161442-004,25/10/2010,"Request all communication between the Ministry of Defence and the Royal Household over the years 2004 to 2010, excluding those documents that are routinely published in the public domain and is still available on the MoD and/or British Monarchy websites."
27-09-2010-163536-001,25/10/2010,Information on HMS Caicos - 1945 Anti-flying bomb patrol details.
27-09-2010-163940-005,25/10/2010,"(1) The number of baggage support staff deployed by the MoD in support of the Queen or Royal Family each year since 2002. (2) The number of occasions they were deployed each year since 2002. (3) Details of the nature of the occasions, including the date, location, engagement and size and make-up of the baggage support team in each case, for each year since 2002. (4) The cost to the MoD of providing baggage support staff in support of the Queen or Royal Family each year since 2002."
27-09-2010-171010-006,25/10/2010,How many department issued mobile phones / smartphones / Blackberry devices are currently in use by staff in your government department?
27-09-2010-171531-007,25/10/2010,"How many Department-issued mobile phone were reported lost or stolen in 2008, 2009 and currently in 2010?"
28-09-2010-092552-001,25/10/2010,Various questions regarding the Strategic Defence and Security Review.
28-09-2010-093202-002,25/10/2010,Various questions regarding the review of the rules governing the awarding of medals as announced in the coalition Government’s manifesto.
28-09-2010-093727-003,25/10/2010,"Regarding the review of the cost of renewing Trident above, when was it originally intended to report; the currently anticipated date of report. "
28-09-2010-094321-004,25/10/2010,Various questions regarding the review of the Defence Reform Review.
28-09-2010-103828-002,26/10/2010,Provide details of the number of British troops suffering from post conflict trauma who have been referred to clinics in the last two financial years and how much that treatment has cost?
28-09-2010-104615-003,26/10/2010,Provide copies of any RIDDOR forms that have been sent to the Health and Safety Executive in relation to the training of new recruits on army camps in each of the last three financial years.
28-09-2010-105543-004,26/10/2010,"Regarding the amounts paid to staff as bonus payments for forecast accuracy, could you provide any information/documentation as to how this calculation is made as well as data to explain how/why staff qualified for such a bonus in the 08/09 year?"
28-09-2010-110903-005,26/10/2010,"Regarding RAF Bentwaters in Suffolk that closed in 1993, requesting all documents on the underground facility and its use."
28-09-2010-135231-001,26/10/2010,Provide a breakdown of the disease or non battle injury category in the field hospital admissions statistics for Operation Telic (Iraq) and Operation Herrick (Afghanistan). Include the types of disease / non battle injury and whether the casualties are civilians or soldiers. Also provide statistics for the number of admissions relating to malnutrition.
28-09-2010-141154-002,26/10/2010,"Details of the sale of RAF Chenies in Hertfordshire and also the sale of the Bovingdon Mast on land at the rear of Corn Close, Long Lane in Bovingdon Hertfordshire.  Specifically, was RAF Chenies offered for sale to NATS and/or other Government agencies?"
28-09-2010-144206-003,26/10/2010,"For each of the years 2007, 2008 and 2009 please provide details of: (1) the number of complaints received by overseas location of delays in or failure to deliver mail. (2) the length of time taken on average to deliver mail to each overseas location. (3) any specific complaints or delays in mail to Bosnia."
28-09-2010-151723-004,26/10/2010,"Photos of the submarine HMS ASTUE (quality: high resolution), or perhaps, could we take some of your homepage."
29-09-2010-091927-001,26/10/2010,"Details regarding Compassionate leave granted to servicemen on operations following the normal birth of a child while the serviceman is in the field of operations and not during the serviceman's R and R, restricted to Op Herrick, Afghanistan, for the period 01 September 2009 - 01 September 2010."
29-09-2010-105057-002,26/10/2010,(a) All MoD owned/controlled airfields within the UK  (b) Any special conditions relating to the use of Dunsfold for night exercises with heavy-lift helicopters.
29-09-2010-105651-003,26/10/2010,"The current number of housing available for British Forces Service Families (service family accommodation) in Bielefeld, Germany for September 2010. In particular the grade c and d type housing.  Out of that number how many are occupied, unoccupied and those undergoing maintenance work and cannot be occupied at present. The same information for Sept 2009 and Sept 1999."
29-09-2010-110815-001,27/10/2010,"Breakdown of data from the following report by Service -  with a split of the Naval Service between Royal Navy and Royal Marines: British Casualties Afghanistan, Edition - 07 Oct 01 - 31 Aug 10 - Afghanistan Casualty and Fatality Tables."
29-09-2010-113539-004,27/10/2010,"I would like to inquire whether there are any aerial photographs taken during for instance reconnaissance flights around 1940 - 1945 and if you could supply them for the purpose as described above?  The area of interest is located at 52.60995393057445?N, 7.7985334396362305?E in Germany, roughly covering the triangle between the villages of Berge, Nortrup and Eggermuehlen."
29-09-2010-140253-001,27/10/2010,"What is the Armed Forces policy for those who do not elect to have reassignment surgery but, are in receipt of a Gender Recognition Certificate. How does the Armed Forces cater for these people; are they considered to have a long term medical condition or are they able to fulfil their normal operational role and continue in the Services without the uncertainty of being placed before an Employability Board?"
29-09-2010-154212-001,27/10/2010,A copy of the 2006 Safety Improvement Notice issued by DNSR relating to the air transport of highly enriched uranium loads; Confirmation and any supporting documentation confirming that the required action(s) in the Safety Improvement Notice have been fulfilled; A list of all Safety Improvement Notices issued by DNSR since January 2005.
29-09-2010-161109-002,27/10/2010,"When a soldier has been injured and therefore disabled as a result of their position in the MOD, how long can they live in the housing that is provided through the MOD after they have been forced to end their career?  How many of these homes have been found to be sub-standard?"
29-09-2010-164046-003,27/10/2010,"(1)  The market rates analysis and any associated paperwork quoted in your letter of 11 March 2010 (copy attached) and Paperclips Special Edition, Feb 2009, which the MOD used to base it's decision to reduce the E1 maximum. (2)  The rates of pay and job evaluations and any associated paperwork gathered from/relating to OGDs and wider private sector which you used to compare with the MOD pay scales. (3) The job evaluations in the E1 and other grades you used to base your decision; i.e. list each job you looked at and supply the job descriptions of each job."
30-09-2010-104811-001,27/10/2010,A relative was a cameraman on a naval helicopter which was filming a naval display off Portland Bill on May 20th 1971.  The relative and three others were killed as the helicopter fell and hit the water.  I would like to see the report on this incident.
30-09-2010-110355-002,28/10/2010,"Who produces the Fairbairn-Sykes Knife, actually issued  to the British armed forces? Which branches are issued with the FS-Knife? Are there any field-experiences?  Has it any special Markings?  What happens with separated knifes? Which other edged Weapons are in use?"
30-09-2010-111757-003,28/10/2010,Information regarding the piloted aircraft that have been used in Afghanistan and how many hours each aircraft type has flown for.
30-09-2010-114205-004,28/10/2010,Information on the cost of operating the various piloted aircraft in the Afghanistan theatre.
30-09-2010-115840-005,28/10/2010,Information regarding the number and the cost of munitions expended by piloted aircraft in the Afghanistan Theatre.
30-09-2010-130525-001,27/10/2010,"Regarding the Bosnian Conflict, when the British Forces were deployed under The United Nations, on a per soldier basis: (1) The amount of funding received by the British Government from the United Nations, per day for an individual soldier. (2) The amount of United Nations pay a soldier received per day whilst deployed  as part of the UN task force."
30-09-2010-152123-002,27/10/2010,Various questions relating to the would be the head of the IT department for the MET Office.
30-09-2010-153122-003,20/10/2010,"Information about the BAe146 Atmospheric Research Aircraft (ARA), in particular, what are the Met Office's annual operating costs for this aircraft and how many hours does the aircraft fly annually?"
30-09-2010-154018-004,28/10/2010,"Information regarding Buccaneer XV157. I'm trying to uncover a detailed history of this particular aircraft, and would like to know its service history, who the pilot/navigator was and ultimately where it was scrapped and if any parts survived. Any other information you have on this aircraft would be of great assistance."
30-09-2010-154930-005,28/10/2010,Information relating to the sinking of the SS Lindisfarne 1942 would be very much appreciated.
01-10-2010-085804-001,28/10/2010,Information relating to the Roll played by Denver Mill (just outside Downham) during the war.
01-10-2010-090509-002,28/10/2010,"Information on the  Commands and Drill movements for the Queens Colour Squadron Continuity Drill Display, 63 Sqn RAF Regiment."
01-10-2010-102630-001,28/10/2010,Confirm that as of 15 September 2010: 294 Captains; 81 Commodores; 25 Rear Admirals; 8 Vice Admirals; 2 Admirals Of which two Captains were serving at sea.
01-10-2010-115304-002,29/10/2010,The number of individuals and total cost of (i) interim managers (ii) specialist contractors (iii) consultants and (iv) agency staff employed by your department in each of the last three financial years.
01-10-2010-153104-001,28/10/2010,"Details of the total cost of a specified individual's driver and use of the car for daily journeys for a year between Surrey and Abbey Wood, broken down into specified categories"
01-10-2010-170952-002,29/10/2010,"Relating to the stories that abound in the internet about the role of RAF propaganda during WWII spreading the myth that carrots improve one's eyesight. I would like to know if there is any basis to this story, and what documents if any I could request."
01-10-2010-171549-003,29/10/2010,"The agenda, meeting notes and correspondence relating to meetings between representatives of A4E Ltd (and their subsidiaries)/ Emma Harrison and representatives of the Ministry of Defence in May 2010, including, but not limited to a meeting on Tuesday 25 May 2010.  Indicate the location, dates and subject matters of meetings in the 6 months prior and after that date with representatives of A4E Ltd (and their subsidiaries) and representatives of the Ministry of Defence."
