FREEDOM OF INFORMATION,,
MOD Requests to 30 July 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,

Case Number,Date Due,Request Summary
16-07-2010-161748-002,12/08/2010,"Supply any and all of the briefing notes, drafts and other documentation produced by the MoD Civil Servants in the writing of the answer to the Parliamentary Question (174552) made on the 19th May 2004 to a specified individual. A written answer was given on the 28th June 2004.  I am looking for the material between those dates exchanged between and with the specified individual and his Civil Servants with regard the formulation of the written answer given.  Please include copies of material which you hold in the form of paper and electronic records including emails."
16-07-2010-162651-001,13/08/2010,"Details of the amount of ammunition issued to Combined Cadet Force (CCF) groups in the UK in the past two years, dating from July 1, 2008 to June 30, 2010. This should be divided by group and by month where applicable and type of ammunition."
16-07-2010-172150-003,12/08/2010,How many personal within the MOD police are currently on restricted and light duties within the force but are still working.  How many of these are at Aldermaston.
19-07-2010-095932-001,13/08/2010,Is there a level of clearance that we could get that would clear all our employees to work on all MOD bases?
19-07-2010-110133-002,16/08/2010,"(1)  Did the Wakestock Event Organisation contribute to the costs of providing this display.  (2)  What cost was placed by the MOD to allow this aircraft to attend the function.  (3)  Are measures in place, given the state of the Countries Finance to curtail such waste of Public Money for such private events."
19-07-2010-113449-001,16/08/2010,"State how many (a) mobile telephones, (b) personal digital assistants and (c) laptop computers issued to MOD staff were reported lost or stolen in Financial Years 2008-2009 and 2009-2010."
19-07-2010-115703-001,16/08/2010,A search of the internet reveals that the Ministry of Defence in 1998 ordered the felling of all Turkey Oak trees (Quercus cerris) on all MOD land.  We seek to know the reasons for this decision.
19-07-2010-121019-002,16/08/2010,Would it be possible for you to announce the number of our troops injured on TV on a daily basis.  Also who is responsible for sending our troops out on foot patrols.
19-07-2010-133128-001,13/08/2010,"Details of how many regular officers are serving in the British Army in the rank of Brigadier, Major General, Lieutenant General and General?"
19-07-2010-133849-001,16/08/2010,I would like to know the value for the last two years of business given to a specified travel company.
19-07-2010-134002-002,16/08/2010,I need figures on numbers of people recruited by the armed forces in the past few years and from where in the UK these recruits are from.  I also need stats on numbers of males and female recruits and those in ethnic minority groups.  I need similar stats for people who have left the armed forces in the past few years and on what grounds.
19-07-2010-135916-002,16/08/2010,Please tell me the number and percentage of Band B2 staff who (for the FY 09/10) have been recommended for Bonuses.
19-07-2010-141308-003,16/08/2010,What percentage of the current Band B2 staff in DE are substantive in grade i.e. have passed the A and DC and/or will not revert to C1 should they leave their current post?
19-07-2010-143201-001,16/08/2010,"How much did the Ministry of Defence spend on the Lesbian, Gay, Bisexual and Transgender (LGBT) conference held in MoD Main Building on 02 July 2010?"
19-07-2010-145338-002,16/08/2010,How many serving military personnel have had their DV clearance revoked in the past 5 years and how many have been subject to non-routine review?
19-07-2010-150400-003,16/08/2010,Please tell me what the cost of meetings etc funded by the MoD which discriminate against heterosexual members of the Armed Forces from June 30 2009.
19-07-2010-152533-004,16/08/2010,Lincolnshire coroner Stuart Fisher recorded a verdict of unlawful killing at the inquest into the death of Lincoln solider Capt Dan Shephered in Afghanistan on July 20 last year.  Killed by IED.  A Royal Military Police murder investigation continues.   Please can you explain the rules of engagement which mean this death in a conflict is treated as a murder?
19-07-2010-162121-001,16/08/2010,Request for a copy of the MoD file title: Visit by Sir Bernard Lovell to the USSR.
20-07-2010-090057-001,09/08/2010,"Information on the L118 Light Gun, AS90 and Guided Multiple Launch Rocket System (GMLRS) (a) Classification of explosives. (2) Permission to visit Artillery Range area at Salisbury Plain Training Area (3) Advice on relevant current or recent published research conducted by the MOD."
20-07-2010-095234-002,13/08/2010,End of Play Summaries 3 - 12 Dec 71. Case study prepared by GSOI IPU pertaining to the McGurks Bar Massacre 4 Dec 71.
20-07-2010-103053-001,16/08/2010,"Cost of training a TA and regular Army soldier/officer individually, the current strength of the TA and current deployments."
20-07-2010-105321-003,16/08/2010,Information about the amount of sick leave taken by staff in the Ministry of Defence between January 2009 and June 2010.
20-07-2010-110740-001,16/08/2010,In each of the last five years how many animals were used by the MOD in test procedures?
20-07-2010-112859-002,17/08/2010,The cost of giving pre '97 Gurkhas settlement rights.  Please can you confirm the amount of your budget spent on pre '97 Gurkhas since May 2009.
20-07-2010-115414-001,17/08/2010,Construction plans of Royal Navy type 42 destroyers and type 21 and 22 frigates with a view to making a plastic model kit.
20-07-2010-120756-002,17/08/2010,A copy of all documentation in relation to Defence Estates Cyprus correspondence whether electronic or otherwise in respect of Job Number WO No. 770567.
20-07-2010-121843-003,17/08/2010,How many MoD employees in the redeployment pool have been made compulsorily redundant against their wish.
20-07-2010-140320-001,17/08/2010,Provide details of all correspondence etc between  Ministers (and former Ministers) and their special advisors at Ministry of Defence and a specified company with regards to procurement from January 2004 until December 2005.
20-07-2010-142306-002,16/08/2010,Can you release any documents relating to: (1) the health or well-being of British service personnel deployed to guard the Qarmat Ali water treatment plant in Iraq?
20-07-2010-143059-001,17/08/2010,Information on incidents of acute and chronic hearing loss and deafness amongst armed forces personnel including five questions regarding stats.
20-07-2010-143836-003,17/08/2010,A copy of the Field Service Regulations (FSR) used by British Army officer's during world war two.
20-07-2010-145256-001,17/08/2010,Supply numbers of Armed Forces personnel who are Afghan Interpreters/Translators and levels of competence in written and spoken Fashto /Dari.
20-07-2010-152203-002,17/08/2010,"Personnel who serve away from their families within the military are termed 'Married Unaccompanied' personnel.  Whilst at their duty location during the week they occupy Single Living Accommodation (SLA) and are not required to pay for that accommodation.  I would like to know the reasons why, and/or the conditions to be met which allow this waiver of SLA charges for such personnel."
20-07-2010-152602-001,17/08/2010,The cost of information for the NWCSP.
20-07-2010-164450-004,17/08/2010,"I would like to make a request under the terms of the Freedom of Information Act 2000 regarding information that the Ministry of Defence may hold relating to Google Street View in Corsham, Wiltshire."
21-07-2010-100449-001,17/08/2010,Three questions regarding MOD property lost or stolen over the last financial year.
21-07-2010-103212-002,17/08/2010,Information regarding horses currently used/owned by the British Army.
21-07-2010-141024-001,13/08/2010,Various questions concerning the tender of MOD Contract No: CBNI/2007: Provision of Domestic and Non-Domestic Waste Collection and Disposal Service.
21-07-2010-150200-001,18/08/2010,"I request a copy of the submission, and any supporting documents, made by your Department to the Treasury on or around Friday 16th July 2010 setting out the Department's position for the upcoming spending review."
21-07-2010-154332-002,18/08/2010,Requesting whether the MOD holds information concerning defence supply contracts awarded to the former Albright and Wilson UK chemical company. I specify the dates of contracts I am seeking as follows: 1914-1920; 1938-1948; Post World War Two contracts concerning the supply of white phosphorus for munitions filling and the steel industry.  Also provide information as to the quantities of any chemicals ordered during these periods and their intended use.
21-07-2010-161402-002,27/07/2010,"Request  for the CCTV recording of a whole day when I was at Menwith Hill (Saturday 26 June 2010) . It will be long because it was the US Visiting Forces, their Agencies, families, friends and public celebration of Independence Day."
21-07-2010-161931-002,16/08/2010,"Direct contact details, especially e-mail addresses of specified MOD Police Committee Members."
21-07-2010-162653-003,18/08/2010,Information from a specified case file that was recently archived. We need to know the date and place where the specified individual took this case to the CPS and any CPS reference number on the file.  We are trying to gain information from the CPS who claim no record of this case.
21-07-2010-164440-003,18/08/2010,"(1) Any press manuals specifying procedures for responding to media enquiries into British troop presence or activities in Iraq and Afghanistan between July 1st 2008 and July 1st 2010.  (2)  Any circulars, memos, or similar documents circulated to MoD press officers/media personnel regarding British troop presence or activities in Iraq or Afghanistan between July 1st 2008 and July 1st 2010."
22-07-2010-094711-001,18/08/2010,"Request for various documentation relating to three particular sets of papers, all of which relate to Northern Ireland. "
22-07-2010-095714-002,18/08/2010,"HMS Wildfire (Northwood), Brackenhill House, The Woods, Northwood, Middx HA6 3EX - Royal Naval Reserve Training Establishment.  Property is not on our list for Electoral Canvass."
22-07-2010-101348-001,18/08/2010,Information regarding the specified list of the organisation's key contacts.
22-07-2010-101729-001,18/08/2010,"Representative of a specified organisation asking whether the Government has carried out, commissioned or holds any study, report or analysis examining the financial costs of like for like replacement of the Trident nuclear weapons system and alternatives to like for like replacement of the trident nuclear weapons system."
22-07-2010-103849-002,18/08/2010,Please can you send me information as listed regarding the organisation’s key contacts.
22-07-2010-110228-003,19/08/2010,"On Tuesday 20th July, 2010 at 10.10 p.m. a Channock Helicopter came over our home at what I believe to be a dangerously low altitude.  I wish to know what height above the ground this helicopter flew."
22-07-2010-112648-004,12/08/2010,Copy of service record in Met Office of specified individual.
22-07-2010-115621-005,19/08/2010,"I read a document in your disclosure log about specifications of boots. Could you send me the specifications, please, and any more recent ones that are now in force?"
22-07-2010-120227-003,19/08/2010,Please provide the full tender details for the provision of Boots or direct me to anywhere where they are already published for free.
22-07-2010-144117-001,22/07/2010,Does the Royal Navy still issue a white wool rollneck/polo neck jumper to its personnel (particularly submariners)?  If so please could I see the specification and the name of the manufacturer?
22-07-2010-152419-001,19/08/2010,"Provide copies of the following information held by the Ministry of Defence relating to the Nuclear Warhead Capability Sustainment Programme (NWSCP) and proposed developments at the Atomic Weapons Establishment (AWE):   A copy of the strategy, endorsed by the Secretary of State, for engaging the Local Planning Authority (West Berkshire Council) to mitigate against the risk of delays to the NWSCP caused by potential planning objections."
22-07-2010-154522-002,19/08/2010,"Four questions for a comparison on costs for dental consumables, materials and consumables for the specified periods."
22-07-2010-154857-001,19/08/2010,How many unallocated SFA 3 bedroom properties there are in Aldershot at this time. Please include all housing estates in Aldershot in this request.
22-07-2010-163737-002,19/08/2010,1. Could you please give the associated costs of implementation of Increment 3a of DII versus the cost of cancellation?
22-07-2010-164440-003,19/08/2010,2. With reference to International Defence Training for Aeronautical Engineering can you provide the following information: (a) Revenues received for this and previous 5 years. (b) Details of planned future training for years 2011  and  2012. (c) Copies of any correspondence between the Department and Metrix in relation to IDT.
23-07-2010-095519-001,19/08/2010,"I would like details of all allegations of sexual misconduct in the Royal Navy made since January 1, 2005."
23-07-2010-102842-002,19/08/2010,"Reference response to request regarding MOD property located near Clopton, Northamptonshire and if it was used as a bunker. After a recent trip past the property I noticed that the property is now for sale as a Former sewage treatment works.  This confused me, why wouldn't the MOD acknowledge a simple sewage treatment centre if that is supposedly what it is?"
23-07-2010-111810-001,20/08/2010,"Four questions regarding publication details: hospitality, meetings and travel of Ministers and Senior Civil Servants"
23-07-2010-125702-003,19/08/2010,Please forward any photographs you may have of a specified deceased individual.
23-07-2010-150925-001,20/08/2010,"Please could you provide a complete list of every information system or database that contains personally identifiable information for which the Ministry of Defence is responsible and the name of the public body (e.g. Non-ministerial Department, Executive Agency, NDPB etc.) which manages it."
23-07-2010-151755-002,20/08/2010,Can the MoD provide confirmation of the number of veterans who participated in the British nuclear tests in Australia and the south pacific who have been awarded war pensions for disability attributable to their service during the tests and how many have been refused such pensions
23-07-2010-162615-003,20/08/2010,Please can you send me an Organisational Chart for your Baha Mousa and Al-Sweady inquiry legal teams
26-07-2010-090739-001,20/08/2010,"For each of the past ten years, could I have the figures for: The total number of people employed by the organisation:  (1) The total number of people to leave the organisation; (2) The number of people dismissed; (3) The reasons for dismissal, by group: Capability; Conduct; Made redundant; (4) Other substantial reason; (5) The number of people who resigned (6) The number of resignees who claimed to have been constructively dismissed (7) The number of people who retired early (8) The number of compromise agreements reached "
26-07-2010-091121-001,19/08/2010,"Research for a Ch4 TV programme on the military approach to handling sexual offences. Figures for the number of complaints in the past 5 years, broken down into types. How many of these are the police involved in?"
26-07-2010-091332-002,20/08/2010,"Provide the numbers and trends of (1) Partial and complete limb amputations for each of the three UK military services world wide and for ALL reasons for each of the last 10 years - 2000 to 2010 (including N.Ireland, Kosovo, Iraq and Afghanistan) and including the second quarter of 2010.  (2) Numbers and trends of significant multiple amputees sustained for all reasons by personnel of each of the services anywhere in the world over the same period of time."
26-07-2010-104834-001,20/08/2010,"Information and documents on the subject of the development of biometric technology for law enforcement and its legal status in the UK. Please supply me by email or by post with relevant information, documents, instructions, directives, guidelines and reports on this subject which are in the possession of your institution. "
26-07-2010-111618-001,20/08/2010,"Statistics to see how recruitment in this area compares to recruitment in the rest of the UK. The closest recruitment centre for the army is Ashington.  If you could supply me with appropriate statistics, I would be very grateful."
26-07-2010-112916-001,23/08/2010,I served  in the RAF on Christmas Island from 1958 -1959 for Operation Grapple.  We were told at the time that this was special service and that a medal would be issued.
26-07-2010-115258-002,23/08/2010,Request for the manual for Ferret vehicle Ex-MOD property.
26-07-2010-120651-003,23/08/2010,"Please supply a copy of all correspondence regarding the HM Armed Forces ""range of children's toys advertised here""."
26-07-2010-121639-002,23/08/2010,Copies of ten reports regarding research commissioned by University of Salford's Acoustics Research Centre between 1997 to 2002.
26-07-2010-145240-001,23/08/2010,What were the terms of the sale of the AWE ML stake to Jacobs Engineering?  Jacobs Annual Report Pursuant to Securities Exchange Act 1934 on Form 10-K discloses that:  ?We used $32.3 million of cash to purchase a one-third share in AWE Management Limited (?AWE?) from British Nuclear Group Limited.?  Is this the figure the stake was sold for?
26-07-2010-150023-001,23/08/2010,"Did AWE ML, as mentioned in their filings at Companies House, borrow in the form of a mortgage from the Royal Bank of Scotland? Was this part of a Public Private Partnership arrangement and did the transaction have any effect on the decision to bail out the Royal Bank of Scotland and effect turn the transaction into what could be termed a Public Partnership with AWE ML borrowing to finance the redevelopment of AWE from a public owned bank?"
26-07-2010-150407-002,23/08/2010,What proposals exist to restructure the organisation of AWE?  Is AWE to be renamed?  Will AWE be responsible for wider UK nuclear security contracts? What will these contracts include?
26-07-2010-152337-003,23/08/2010,"Information regarding the manufacture, testing, and use of CR Gas (Dibenzoxazepine).  Especially with regards to its use in the Maze Prison in Northern Ireland in 1974.  Also, I would like any information regarding the blood tests that were carried out on the sentenced prisoners following the CR Gas attack (for some reason no blood tests were taken from the interned prisoners)."
26-07-2010-152817-004,23/08/2010,Information regarding Exercise Gentle Rain which was mentioned in some documents.  I have from around 1973 concerning security in Northern Ireland.
26-07-2010-144124-001,12/07/2010,"( !) How many females have been employed by the Northern Ireland Security Guard Service (NISGS) in NI in the last 10 years?  (2) How many NISGS females are there currently in the NISGS?  (3) How many male NISGS are currently employed in the NISGS?  (4) How many females have left in the last 3 yrs and how many males have left in the last 3 yrs?  (5)  What are the current manning levels and male/female ratio by location and also 5 yrs ago, NISGS are based in Thiepval Barracks, Lisburn."
26-07-2010-154231-002,23/08/2010,"Researching the events surrounding the SS Cap Arcona in 1945. Having looked through previous requests, I am interested to know whether or not anything came of a request submitted in 2007. The Code is:  Case number: 04-05-2007-095015-004  Due Date: 04/06/2007."
26-07-2010-170107-005,23/08/2010,I would like information relating to Operation Pagoda especially with regards to its connection to CR Gas (Dibenzoxazepine).
26-07-2010-170826-001,23/08/2010,"In 1958, at Christmas Island Flush Toilets, (rather than the 'Elsan' pans), were plumbed in at the forward camp (closest to the area of Ground zero for Atomic tests).  What correspondence do you have giving the reasons why these units were fitted at a temporary camp rather than the permanent living areas.  Could I please have copies of any correspondence or explanation?"
27-07-2010-111830-001,23/08/2010,Westminster College of Computing had been a Training provider for Ministry of Defense staff in the past.  Please forward us copies of all the information held in your department regarding the training contract with Westminster College of Computing.
27-07-2010-111942-001,13/08/2010,When XV232 left Major servicing it was deployed to the Gulf in Dec 2005. It then returned to Kinloss in 2006 for Primary servicing. Was any AAR carried out during this period?
27-07-2010-113732-002,23/08/2010,"Between 1959 and 1963, airmen from 150(SM) Squadron, then based at RAF Carnaby in Yorkshire, were among a number of RAF crews assigned to training in the USA, culminating in the operational training launch of RAF Thor missiles from Vandenberg AFB, California. Please provide whatever images and details you are able to in relation to any of these  launches, and in particular to those of the missile with serial number 39."
27-07-2010-120812-002,24/08/2010,"Provide any information that you hold on the specific geographical locations within the United Kingdom of any unexploded German bombs (UXB), resulting from aerial bombardment during World War II,"
27-07-2010-140457-001,24/08/2010,"I would like the list of 57 MoD programmes signed since 1 January 2010 which were reviewed/are being reviewed, as well as any results from the review ie have they been approved or not."
27-07-2010-153402-001,24/08/2010,What MOD firing ranges and munitions burning grounds include wetland areas and which of these are SSSI sites?
27-07-2010-154729-001,24/08/2010,"Who owns the land that RAF Leuchars, RAF Kinloss and RAF Lossiemouth are sited on?  Do any special terms and conditions apply to the ownership or lease or rent of this land?"
27-07-2010-163257-002,24/08/2010,I would like to see a blank copy of the 'Media Ops' form being supplied to members of 16 Air Assault Brigade ahead of the planned deployment to Afghanistan later this year.
27-07-2010-170208-003,24/08/2010,Six questions requesting details of third party deployment agreements.
28-07-2010-102507-001,24/08/2010,"A full copy of the Fulton Report, by Lt Gen Sir Robert Fulton, into the Iranian seizure of Royal Navy personnel in March 2007."
28-07-2010-104743-001,24/08/2010,"I am concerned about the number of casualties to UK soldiers in Afghanistan.  Can you please let me know, out of the 326, how many have been caused by rocket attacks - specifically 107 mm rockets, not RPGs?"
28-07-2010-113026-002,25/08/2010,"I understand the MoD holds a number of records or documents relating to  the whistleblower website WikiLeaks.  I request these items:  (1) Time period covered: June 2009 until the present.  (2)  UK Government held records electronically searchable by the FOI officer or his or her agents, starting with the most comprehensive database first."
28-07-2010-115613-003,25/08/2010,OJEU Ref: 10/S 127-193822/EN) - Actionable Service Catalogue
28-07-2010-121201-001,25/08/2010,"My father was killed in an air crash in the Persian Gulf on 18 January,1955.  I wish to have access to the official investigation reports into the crash and, if possible, find out the causes of the crash."
28-07-2010-125510-002,25/08/2010,The annual bounty a RAF Reserve (who had been in the RAF since 1998 and worked as a Flight Lieutenant since 2001) would have received from the year 2005 to 2010.
28-07-2010-154824-001,25/08/2010,An article in the Times on 28 July reported that the MOD had a total of 1343 officials in the current redeployment pool of which a total of 56 officials had been assigned for more than two years. I would like a breakdown of the grade of officers that have been in the pool for more than two years.
28-07-2010-155919-002,25/08/2010,"Provide statistics on the number of Royal Navy surface and submarine vessels that annually sail within 10 nautical miles of the north coast of Anglesey?   Could you also provide an estimate of the accident rate (i.e. the mean number of accidents that occur per 100,000 voyages, say) of Royal Navy vessels on peacetime duty."
28-07-2010-163131-001,25/08/2010,"Contact details of:  (1) Heads of Service or/and Managers responsible for Energy; (2) Heads of Service or/and Managers responsible for Innovation; (3) Heads of Service or/and Managers responsible for Human Resources Training; (4) Heads of Service or/and Managers responsible for Learning and Skills; (5) Heads of Service or/and Managers responsible for Communications (Press).  For each of the contact can you please send me their full contact name, actual job title, direct contact numbers and direct email addresses."
28-07-2010-163655-001,25/08/2010,"(1) Percentage breakdown by religion (Muslim, Christian, Jew, Hindu, etc) of British fighting forces (all ranks) in Afghanistan  (2) Percentage breakdown by racial origin (black, white Caucasian, Chinese, Middle Eastern, etc) of British fighting forces (all ranks) in Afghanistan."
28-07-2010-165624-004,22/07/2010,"Requesting disclosure of the nature of the loans that were written off by the Ministry of Defence during 2009-2010. The loans are covered in the COINS database under the programme object group description Defence Materiel Agency.  The information I am seeking for each loan is: who the loan was with; the total value of the loan; confirmation of the value of the portion of the loan that was written off; when the loan was signed, and when it was due to be fully repaid; the purpose of the loan; the reason for the write-off."
28-07-2010-170514-005,22/07/2010,Information regarding specific Ministry of Defence lines of expenditure as listed in the COINS database.
28-07-2010-172721-006,25/08/2010,"How much money was spent on vehicle procurement (so-called ""white fleet"", i.e., cars, vans, coaches rather than battlefield tanks which I understand are known as ""green fleet"") between 28th July 2009 and 28th July 2010 by the MOD in the United Kingdom.  I would like to know the value of this that fell under the national framework set up by the MOD and the value which did not fall under the national framework."
29-07-2010-101147-001,25/08/2010,"The contact details of:  Heads of Service or/and Managers responsible for Energy; Heads of Service or/and Managers responsible for Innovation; Heads of Service or/and Managers responsible for Human Resources Training; Heads of Service or/and Managers responsible for Learning and Skills; Heads of Service or/and Managers responsible for Communications (Press).  For each of the contact can you please send me their full contact name, actual job title, direct contact numbers and direct email addresses."
29-07-2010-110046-001,26/08/2010,Eleven questions with reference from the date Reaper drones entered operational service with the RAF in Afghanistan to the date this FOI is answered.
29-07-2010-114401-002,18/08/2010,"The following information:  Director/Head of Finance- highest position; Director/Head of Procurement; Director/Head of Information, Communication and Technology; ICT Manager; Hardware Manager; Network Manager; Software Managers; Infrastructure Manager; GIS Manager; ICT Security Manager; ICT Systems Manager; Web Manager; ICT Operations Manager; Customer Service Manager; Identity Management Manager; ICT Project Manager- highest position please; Also send me the departments ICT structure with names.  For each contact could you please send me their full name, actual job title, Job title, direct contact number and their direct email address."
29-07-2010-114851-001,25/08/2010,"The contact details of:  Heads of Service or/and Managers responsible for Energy; Heads of Service or/and Managers responsible for Innovation; Heads of Service or/and Managers responsible for Human Resources Training; Heads of Service or/and Managers responsible for Learning and Skills; Heads of Service or/and Managers responsible for Communications (Press).  For each of the contact send me their full contact name, actual job title, direct contact numbers and direct email addresses."
29-07-2010-121155-003,26/08/2010,"Reference DE&S (MOD) moving of staff from RAF Wyton to Abbey Wood Bristol.  How many staff have already moved and how much has this already cost?  Also, how many more staff are due to move and at what cost too?"
29-07-2010-121953-001,26/08/2010,Request for up to date electronic copies of the follow training area maps: Swynnerton; Catterick; Nesscliffe; Warcop; Upper Hulme Ranges; Altcar; Sennybridge.
29-07-2010-131421-002,23/08/2010,Request for further information with regards to a previous request for information on the MoD's approach to the procurement.
29-07-2010-144508-001,26/08/2010,"Has work began on the new hangar for the Red Arrows at RAF Waddington yet?  If not, when will it start? What date was it supposed to start?  Can the Ministry of Defence or the RAF confirm the Red Arrows are still moving to RAF Waddington? What is the date of the move supposed to be? If the Red Arrows are not moving there, what is the reason? If work has been delayed, what is the reason? How much will the new hangar cost? What will happen to RAF Scampton once they have moved? Will the base remain open?"
29-07-2010-165540-002,26/08/2010,"I am a historian studying British and South African relations over Angola from 1960 onwards. A file I wish to consult at The National Archives, has been retained by the Department under section 3.4.  I would be most grateful if you would consider returning the file to TNA for consultation."
29-07-2010-170206-003,26/08/2010,Reference the policing of the Easington gas terminal in East Yorkshire. Are MOD armed police still guarding the gas terminal against terrorist attacks?  Which sites in Easington are police guarding?  What is the reason for the armed guards?  How often is this reviewed?  How many officers guard the site at any one time?  Is the site guarded 24-hours?  How much money has it cost to guard sites in Easington?
29-07-2010-170845-001,26/08/2010,"(1) 	The number of absences recorded during the period 11/06/2010 to 12/07/2010 (including the start and end dates of the period..  (2) 	The number of absences recorded during the period 11/06/2009 to 12/07/2009 (including the start and end dates of the period).  (3)	The number of absences recorded on the specific dates of 23/06/2010, 24/06/2010 and 28/06/2010.  (4) 	The number of absences recorded on the specific dates of 23/06/2009, 24/06/2009 and 28/06/200"
29-07-2010-171828-001,26/08/2010,"(1)  A breakdown of the Bonus Awards for FYs 07/08 08/09 09/10 for Grades C1 and C2 ( to be shown separately for each grade) for each of the following 1* area of the Navy Command HQ:  DCS; DCS (ES); DN PERS; DNPS.  ( 2)  A breakdown of the performance markings for C1 and C2 grades serving in DNPERS and DNPS for reporting years 2008,2009 and 2010( when available)."
30-07-2010-094753-001,26/08/2010,I want to know about (MDCU) Ministry of defence culture specialist unit?
30-07-2010-103146-001,26/08/2010,"Provide either a copy of or an on-line link to, the rules for Medical Discharge from the RAF."
30-07-2010-115043-002,27/08/2010,What is the total yearly value of contracts awarded to transportation companies in Afghanistan to provide trucking services for the movement of goods and materiel to UK forces?
30-07-2010-123106-001,27/08/2010,Copies of minutes from specified dates of meetings of the Director of Operations Intelligence Committee (Northern Ireland).
30-07-2010-145746-001,27/08/2010,(1)  Do you record the CO2 emissions from employee-owned cars used for department business?  (2) Do you include emissions from employee-owned cars used for department business in your CO2 monitoring calculations?  (3) What is your department's average CO2 figure for these vehicles in g/km for each of the past three years?  (4) What proportion of your employees' business mileage is covered in employee owned vehicles for each of the past three years?  (5) What specific CO2 reduction measures do you operate for these vehicles/drivers?
30-07-2010-150727-001,27/08/2010,"How many people are working in the legal team defending the group pensions appeal tribunal by 17 nuclear test veterans and widows, both internal and external and from all Government departments and agencies; and how much money has been spent defending this pensions appeal tribunal between January 1, 2010 and today's date."
30-07-2010-153831-001,03/08/2010,Request for documents in relation to an Internal Investigation.
30-07-2010-155026-001,26/08/2010,I understand that Edinburgh Castle is an official Army flag flying station and that the rules followed for flying the Union Flag are set out in a protocol on flag flying produced by the MoD. I would be grateful if I could have a copy of that protocol.
