Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Maintenance (Programme),Shareholder Executive - Shareholder Executive,COFELY LTD,1034328,564, -Maintenance (Programme),HP12 3TA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1034329,2118, -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034330,715.94, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1034331,825.12, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/09/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1034332,11600, -ICT Infrastructure Specific Service,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Maintenance (Programme),Shareholder Executive - Shareholder Executive,COFELY LTD,1034333,564, -Maintenance (Programme),HP12 3TA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034334,3127.84, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Lifts,Finance & Commercial Group - Commercial Directorate,SIGNBOX LTD,1034335,287, -Lifts,TW20 8RB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034336,1111.62, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1034337,537.6,Leased Buildings - Clearing,CR0 4RN,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034338,577.52, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1034339,583.68, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/09/2011,Grants - Current - Other,Business & Skills Group - Enterprise Directorate,SEVEN HILLS COMMUNICATIONS LTD,1034340,974.1, -Grants - Current - Other,SW15 2NU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1034341,1729.8,Leased Buildings - Clearing,CR0 4RN,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Recruitment Advice and Services,Business & Skills Group - RDA Transition and Closures,GOVERNMENT ACTUARYS DEPARTMENT,1034342,9480, -Recruitment Advice and Services,EC4A 1AB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1034344,1463.4, -Other Staff Costs (Programme),EC4V 4BG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Stationery,"Legal, People & Communications Group - Human Resources",LYRECO UK LTD,1034345,-14.39, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,1034347,2500, -Leadership & People Management Training,N1 9RL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Stationery,Shareholder Executive - Shareholder Executive,LYRECO UK LTD,1034348,55.03, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1034349,-5692.07, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1034349,46000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034351,1020, -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,SUE HILL RECRUITMENT & SERVICES LTD,1034352,3779.42, -Research & Development Expenditure (Programme),SE1 1LL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Technical Support,Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1034353,1350, -Technical Support,SG13 8BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Technical Support,Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1034353,1350, -Technical Support,SG13 8BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/09/2011,FCO/COI Dispatches,Finance & Commercial Group - Commercial Directorate,FCO SERVICES,1034354,1309.73, -FCO/COI Dispatches,MK19 7BH,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1034355,48.12, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1034356,96.24, -Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1034357,2258.68, -Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1034358,790.6, -Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,A TO Z SAFE WAREHOUSE LTD,1034359,99, -Maintenance,SS7 4QL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Barclays for Carlson Wagonlit Travel Contract,Finance & Commercial Group - Finance Group,CARLSON WAGONLIT TRAVEL UK LTD,1034361,889.89,Payments to Barclays for Carlson Wagonlit Travel Contract,EN6 5RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Taxis,Finance & Commercial Group - Finance Group,HUDSONS TAXIS,1034365,44, -Taxis,BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,THE ROYAL SOCIETY,1034366,9625000, -Grants - Current - Other,SW1Y 5AG,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"ROYAL ACADEMY OF ENGINEERING, RAE",1034367,1221666, -Grants - Current - Other,SW1Y 5DG,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,THE BRITISH ACADEMY,1034368,4437647, -Grants - Current - Other,SW1Y 5AH,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BENCHMARK EXECUTIVE CARS,1034369,384, -Car Hire and Leasing,NE6 1LL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,CLEARVIEW EVENTS LTD,1034370,2235.6,Leased Buildings - Clearing,E3 3JQ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,PROGRAMMED CLEANING & SUPPORT SERVICES LTD,1034371,357.5, -Other Accommodation Charges (Programme),WD4 9LH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,COXON'S TAXIS LTD T/A LINKS TAXIS,1034374,47, -Car Hire and Leasing,DN32 7DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1034378,600000, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1034378,270679.29, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/09/2011,Bank Charges - Commercial Banks (Programme),Business & Skills Group - Enterprise Directorate,ZZZZBIS - ED INVESTMENT ACCOUNT,1034379,40, -Bank Charges - Commercial Banks (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Taxis,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1034380,-864.33, -Taxis,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Taxis,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1034380,-864.33, -Taxis,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/09/2011,Grant in Aid - Current -Other,Business & Skills Group - Skills Directorate,UK COMMISSION FOR EMPLOYMENT AND SKILLS (UKCES),1034381,5197000, -Grant in Aid - Current -Other,S63 7ER,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Taxis,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1034382,1427.36, -Taxis,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,IT Services (Programme),"Legal, People & Communications Group - Communications Directorate",DOUGLAS LANG T/A NETDOTNET,1034383,135, -IT Services (Programme),BN2 3RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,IT Services (Programme),"Legal, People & Communications Group - Communications Directorate",HELPFUL TECHNOLOGY LTD,1034384,150, -IT Services (Programme),BR3 4EY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Senior Civil Service Training,"Legal, People & Communications Group - Human Resources",MENDAS LTD,1034387,860, -Senior Civil Service Training,WC1V 6ER,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Senior Civil Service Training,"Legal, People & Communications Group - Human Resources",MENDAS LTD,1034388,6958.5, -Senior Civil Service Training,WC1V 6ER,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Purchase of Research Material,Office of Manpower Economics - Office of Manpower Economics,CIPFA BUSINESS LTD,1034389,120, -Purchase of Research Material,CR90 9EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Car Hire and Leasing,Knowledge and Innovation Group - Government Office For Science,GOVERNMENT CAR AND DESPATCH AGENCY,1034390,278.05, -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034391,8.66, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034392,162.5, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/09/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1034393,1090.75, -Stationery,LE41 9GS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034394,70.85,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034394,14170.43,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034395,548.2, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Publications,ESBR - DG & Group Support,JONES YARRELL LEADENHALL,1034396,52.7, -Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Publications,Knowledge and Innovation Group - Government Office For Science,JONES YARRELL LEADENHALL,1034397,59.52, -Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1034398,136833, -Grants - Current - Other,WC1V 7EX,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034399,3.96,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034399,792.14,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034400,47.89,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1034400,95770.8,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1034401,591.46, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1034402,62, -Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1034403,736.9, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1034404,732.05, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1034405,712.66, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1034406,-6713.31, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1034406,155000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,CROWN WORLDWIDE LTD,1034407,526.66, -Moving/Storage Costs (Programme),HA4 0BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Air Fares,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ATLAS HELICOPTERS LTD,1034409,90, -Air Fares,PO13 9NY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,CROWN WORLDWIDE LTD,1034411,1486, -Moving/Storage Costs (Programme),HA4 0BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,CROWN WORLDWIDE LTD,1034411,76.32, -Moving/Storage Costs (Programme),HA4 0BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,CROWN WORLDWIDE LTD,1034412,477, -Moving/Storage Costs (Programme),HA4 0BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,CROWN WORLDWIDE LTD,1034412,127.47, -Moving/Storage Costs (Programme),HA4 0BJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,HUNTERS CONTRACTS (SCOTLAND) LTD T/A HCS BUSINESS INTERIORS,1034413,6678.58,Leased Buildings - Clearing,G32 8NB,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Car Hire and Leasing,Knowledge and Innovation Group - Government Office For Science,GOVERNMENT CAR AND DESPATCH AGENCY,1034414,24.14, -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Publications,ESBR - DG & Group Support,JONES YARRELL LEADENHALL,1034421,9.81, -Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034422,4.83, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Car Hire and Leasing,Knowledge and Innovation Group - Government Office For Science,GOVERNMENT CAR AND DESPATCH AGENCY,1034423,60, -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Car Hire and Leasing,Business & Skills Group - Advanced Manufacturing Services,ARVAL (UK) LTD,1034424,64.56, -Car Hire and Leasing,SN5 6PQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,NRA LTD,1034425,37500, -Accommodation Rentals (Programme),JE1 1BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,SAVILLS COMMERCIAL LTD,1034426,80700, -Accommodation Rentals (Programme),M2 2FE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,IDEAL CLEANING SERVICES LTD,1034427,4431.96, -Other Accommodation Charges (Programme),NG8 5BX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1034428,900000, -Accommodation Rentals,G2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,YORKSHIRE WATER,1034430,202.33, -Water (Programme),BD3 7YD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,SEVERN TRENT WATER LTD,1034431,147.24, -Water (Programme),DH1 1RR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,SEVERN TRENT WATER LTD,1034431,48, -Water (Programme),DH1 1RR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,SOUTH WEST WATER LTD,1034432,52, -Water (Programme),BN11 9NT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1034433,1463.4, -Other Staff Costs (Programme),W1T SAE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1034434,246.29, -Water (Programme),LS14 3WP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1034434,157.99, -Water (Programme),LS14 3WP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,BADENOCH AND CLARK LTD,1034435,1800, -Other HR Consultancy,W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/09/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034436,39, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034437,182.62, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034438,771.43, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034438,182.62, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034439,519.8, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034439,182.62, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/09/2011,Car Hire and Leasing,Knowledge and Innovation Group - Government Office For Science,GOVERNMENT CAR AND DESPATCH AGENCY,1034442,273.9, -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1034443,236.61, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Other Accommodation Charges,Finance & Commercial Group - Commercial Directorate,RUSSAM GMS LTD,1034444,2205, -Other Accommodation Charges,LU6 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",JOHN BOYLE & CO,1034445,1831.04, -Criminal Law and Prosecution Work,TR15 2SB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",JOHN BOYLE & CO,1034445,9.6, -Criminal Law and Prosecution Work,TR15 2SB,,,,Programme
