Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280855,51.2,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280855,20.04,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Hotels Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280856,182.04,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280856,49.65,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280856,20.04,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Taxis Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280857,7.65,RUNNING COSTS DEVOLVED -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Hotels Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280857,190.42,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280857,26.08,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280857,20.03,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Subsistence Payments Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10280858,3.65,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280859,25.9,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280859,94.96,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280859,30.76,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,5.7,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,14,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Rail Fares Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,6.44,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Hotels Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,130.6,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,30.45,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280862,20.03,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Taxis,Business & Skills Group - FE & Skills Investment,"Personal Expense, Name Witheld",10280869,19.5,RUNNING COSTS DEVOLVED -Taxis,S1 2FJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Hospitality - UK,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280870,19.83,RUNNING COSTS DEVOLVED -Hospitality - UK,GU1 4GA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Stationery,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280870,6.88,RUNNING COSTS DEVOLVED -Stationery,GU1 4GA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280871,519.3,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280871,163.13,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280871,40.03,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280872,114,RUNNING COSTS DEVOLVED -Mileage Allowances,GU1 4GA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280872,17.8,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,GU1 4GA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Air Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280873,65.6,RUNNING COSTS DEVOLVED -Air Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280874,27.9,RUNNING COSTS DEVOLVED -Mileage Allowances,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280874,4.25,RUNNING COSTS DEVOLVED -Subsistence Payments,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280874,12,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280875,23,RUNNING COSTS DEVOLVED -Rail Fares,PL17 8AT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280875,30,RUNNING COSTS DEVOLVED -Taxis,PL17 8AT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280875,6.4,RUNNING COSTS DEVOLVED -Mileage Allowances,PL17 8AT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280875,80.19,RUNNING COSTS DEVOLVED -Subsistence Payments,PL17 8AT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Taxis,Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10280876,41,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other UK Travel & Subsistence,Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10280877,31,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Taxis,Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10280878,44,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Professional Subscriptions,Business & Skills Group - FE & Skills Investment,"Personal Expense, Name Witheld",10280884,194,RUNNING COSTS DEVOLVED -Professional Subscriptions,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Computer Consumables (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280885,39.69,PROPERTY UNIT -Computer Consumables (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Taxis,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10280886,7.5,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other Travel & Subsistence Training,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10280886,15,RUNNING COSTS DEVOLVED -Other Travel & Subsistence Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Rail Fares,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10280887,116,RUNNING COSTS DEVOLVED -Rail Fares,NE47 9EF,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280888,64.1,RUNNING COSTS DEVOLVED -Rail Fares,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280888,202.4,RUNNING COSTS DEVOLVED -Mileage Allowances,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280888,2.6,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Rail Fares,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10280889,136.4,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,19.45,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Air Fares Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,150,RUNNING COSTS DEVOLVED -Air Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,8.25,RUNNING COSTS DEVOLVED -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Mileage Allowances Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,0.67,RUNNING COSTS DEVOLVED -Mileage Allowances Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,173.35,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10280890,3,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Professional Subscriptions,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280891,113,RUNNING COSTS DEVOLVED -Professional Subscriptions,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Professional Subscriptions,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10280892,90,RUNNING COSTS DEVOLVED -Professional Subscriptions,S1 2FJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Professional Subscriptions (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280893,579,PROPERTY UNIT -Professional Subscriptions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Professional Subscriptions,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10280894,197,RUNNING COSTS DEVOLVED -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280896,10.6,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280897,51,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280897,9,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280897,3.09,RUNNING COSTS DEVOLVED -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other UK Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280897,1.4,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280903,166.06,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,NW11 0DH,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280904,32,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280904,21.41,RUNNING COSTS DEVOLVED -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280904,18.63,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280904,20,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280905,362.64,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280905,14.91,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280905,26.4,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280906,26,RUNNING COSTS DEVOLVED -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280906,9.13,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280906,26.4,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280907,5.31,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280907,2.55,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280907,6.23,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280908,32,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280908,8.54,RUNNING COSTS DEVOLVED -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280908,190.66,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10280908,26.91,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,11.4,RUNNING COSTS DEVOLVED -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other UK Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,4,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,18.93,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,349.59,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,161.71,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280909,42.71,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280910,4.59,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280910,229.53,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280910,65.71,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280910,20.05,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,8,RUNNING COSTS DEVOLVED -Rail Fares,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Mileage Allowances,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,3.6,RUNNING COSTS DEVOLVED -Mileage Allowances,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,7.4,RUNNING COSTS DEVOLVED -Other UK Travel & Subsistence,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,5.47,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,17.52,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,11.4,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10280911,10,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1E 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Taxis,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10280912,80,RUNNING COSTS DEVOLVED -Taxis,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares Overseas,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10280912,24.62,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Hotels Overseas,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10280912,346.16,RUNNING COSTS DEVOLVED -Hotels Overseas,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Subsistence Payments Overseas,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10280912,65.9,RUNNING COSTS DEVOLVED -Subsistence Payments Overseas,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Other Overseas Travel & Subsistence,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10280912,30,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2012,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10280913,3.21,RUNNING COSTS DEVOLVED -Rail Fares Overseas,SW1H 0ET,,,,Administration
