Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,23/12/2010,IT Maintenance,GOL,FUJITSU SERVICES LTD,5106153738,"7,215.68"
Communities & Local Government,GO,23/12/2010,Minor office costs,GONE,RURAL DEVELOPMENT INITIATIVES LTD,5106152127,"4,909.15"
Communities & Local Government,GO,23/12/2010,Training,GOEM,DATRIX TRAINING LTD,2100187943,"9,047.50"
Communities & Local Government,GO,23/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106152940,"3,200.00"
Communities & Local Government,GO,23/12/2010,Training,GOWM,TEACHING ASSISTANT COLLEGE,2100187942,"1,144.00"
Communities & Local Government,GO,23/12/2010,Unplanned Delivery Costs,GOSW,ARVAL,2100187860,"2,868.13"
Communities & Local Government,GO,23/12/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,TAYLOR WOODROW CONSTRUCTION,5106153471,"1,447.80"
Communities & Local Government,GO,24/12/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,NOTTINGHAM TRENT UNIVERSITY,5106153787,"19,777.52"
Communities & Local Government,GO,24/12/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106153828,803.27
Communities & Local Government,GO,24/12/2010,Electricity,RCU - PAM - Property Asset Management,SCOTTISH POWER,5106153621,658.85
Communities & Local Government,GO,24/12/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE MANAGED SERVICES (SOUTHERN) L,5106152994,"52,300.49"
Communities & Local Government,GO,24/12/2010,Publications,GOYH,EAST RIDING OF YORKSHIRE COUNCIL,2100188002,18.00
Communities & Local Government,GO,24/12/2010,Rent,RCU - PAM - Property Asset Management,DANMERC PROP CONSULTANTS  & MGT LTD,5106153714,"371,963.29"
Communities & Local Government,GO,24/12/2010,Rent,RCU - PAM - Property Asset Management,NOTTINGHAM TRENT UNIVERSITY,5106153787,"172,578.12"
Communities & Local Government,GO,24/12/2010,Storage,GOEM,RADS,5106153925,"1,651.00"
Communities & Local Government,GO,24/12/2010,Training,GOEM,NEWLINK PROJECT LIMITED,2100187992,"3,323.13"
Communities & Local Government,GO,24/12/2010,Training,GONE,DATRIX TRAINING LTD,2100187958,"4,382.15"
Communities & Local Government,GO,24/12/2010,Training,GONE,LONDON COLLEGE OF IT,5106154009,"2,297.87"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153864,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153880,"3,200.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153883,"1,485.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153885,"3,200.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153891,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153893,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153895,"1,090.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153897,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153899,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153905,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153907,"2,275.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153911,"2,275.00"
Communities & Local Government,GO,24/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106153916,"1,800.00"
Communities & Local Government,GO,24/12/2010,Training,GOWM,NETCOM TRAINING & SOLUTIONS,2100187996,"1,635.60"
Communities & Local Government,GO,24/12/2010,Training,GOYH,SROI NETWORK LTD,2100187776,480.25
Communities & Local Government,GO,24/12/2010,Travel and Subsistence Account,GOYH,EAST RIDING OF YORKSHIRE COUNCIL,2100188002,252.25
Communities & Local Government,GO,30/12/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106154069,"2,507.63"
Communities & Local Government,GO,30/12/2010,Electricity,RCU - PAM - Property Asset Management,*SOUTHERN ELECTRIC PLC,5106153785,"8,926.11"
Communities & Local Government,GO,30/12/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106154020,"12,648.73"
Communities & Local Government,GO,30/12/2010,Telephone call costs,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106154022,"91,390.78"
Communities & Local Government,GO,30/12/2010,Waste Disposal and pest control,RCU - PAM - Property Asset Management,PHS WASTETECH,5106153901,"2,361.50"
Communities & Local Government,GO,31/12/2010,IT - Service Contracts,GORCU Admin DEL Votd,METHODS CONSULTING LTD,5106153763,"19,093.75"
Communities & Local Government,GO,31/12/2010,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106154115,"4,330.00"
Communities & Local Government,GO,31/12/2010,Training,GOSE,NEWSFLOW EXPRESS,2100188044,"1,259.60"
Communities & Local Government,GO,08/12/2010,Travel and Subsistence Account,GOSW,Employee Expenses,,"1,158.01"
Communities & Local Government,GO,16/12/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,550.85
Communities & Local Government,GO,16/12/2010,Travel and Subsistence Account,GOSE,Employee Expenses,,519.40
Communities & Local Government,GO,17/12/2010,Training,GOSW,Employee Expenses,,500.00
Communities & Local Government,GO,21/12/2010,Training,GOSW,Employee Expenses,,500.00
Communities & Local Government,GO,22/12/2010,Fares UK,GOSW,Employee Expenses,,373.35
Communities & Local Government,GO,22/12/2010,Fares UK,GOWM,Employee Expenses,,192.30
Communities & Local Government,GO,22/12/2010,Mileage UK,GOWM,Employee Expenses,,408.80
Communities & Local Government,GO,22/12/2010,Subsistence UK,GOWM,Employee Expenses,,9.50
Communities & Local Government,GO,30/12/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,836.20
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
