FREEDOM OF INFORMATION,,
MOD Requests to 02 December 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,


Case Number,Date Due,Request Summary
17-11-2011-162854-018,12/12/2011,"Please advise, and provide information and details, to various questions regarding MOD's on-site fitness centre."
17-11-2011-164910-019,15/12/2011,Please provide information missing from the DMG 27 A Guide to Airfield Pavement Design and Evaluation.
17-11-2011-165132-020,15/12/2011,Please provide information and details of the biological effects of microwave weapons.
18-11-2011-094317-001,12/12/2011,Please advise on the number of Northern Ireland Home Service Medals (NIHSM) have been issued to date along with the number of applications (either by the Regiment or personally by the soldier or officer) that have been refused.
18-11-2011-113257-001,15/12/2011,Please provide information and details on the request for the UK to provide troops to the UN mission to Rwanda in 1994. 
18-11-2011-120043-001,16/12/2011,"Please provide details of the total number of employees, from previous MOD transfers, that transferred to new employers along with information on the number that transferred their accrued benefits to their new employers' pension scheme."
18-11-2011-122024-002,15/12/2011,Please provide a complete copy of the Report of Proceedings of the Falklands Islands Campaign in 1982.
18-11-2011-122656-003,16/12/2011,"Please advise, and provide information and details, on the costs of every Enterprise Resource Planning (ERP) system within the Department."
18-11-2011-130853-004,16/12/2011,Please provide information and details on the mount MOD has spent on legal fees in the last five years.
18-11-2011-131428-005,16/12/2011,Please provide a list and breakdown of the top 200 companies providing technical support since October 2009.
18-11-2011-144653-002,14/12/2011,Please advise on the current number of WWII veterans.
18-11-2011-150217-006,14/12/2011,Please advise on the name of a submarine.
18-11-2011-151236-007,16/12/2011,Please provide information and details to various questions regarding the internet protocol addresses assigned to MOD.
18-11-2011-154317-002,16/12/2011,Please advise on the two Memoranda which were issued by the UK Commanding Officer in 1993 and 1994 relating to Diego Garcia BIOT.
18-11-2011-160550-008,16/12/2011,"Please advise, and provide information and details, on the number of investigations that have been undertaken since Operation Embroil's inception three years ago. "
21-11-2011-091657-001,19/12/2011,"Please provide all details, including telephone conversations, letters and emails, relating to an Army Racial Equality course attended by Prince Harry earlier this year. "
21-11-2011-101756-002,19/12/2011,"Please provide information and details of attacks perpetrated by Al Qaeda in Iraq (AQI- Qaidat al Jihad fi Bilad Al Rafadayin), Al Ansar Al Islam, Al Tawhid wal Al Jihad, Mujahideen Shura Council and Islamic state of Iraq with advanced conventional weapons on UK Armed Forces from 2001 - present."
21-11-2011-103211-001,16/12/2011,"Please advise on whether hospitality was provided at the various meetings attended by Liam Fox with Adam Werritty, and on the cost of this to the taxpayer."
21-11-2011-103724-001,16/12/2011,Please provide a copy of the file listings (file reference numbers and titles of the thirty six files) and any other associated information on codeword WELLBRIGHT.
21-11-2011-103825-002,16/12/2011,"Please provide information and details of the days on which D402A, D402B, D402C, D403 and D403A danger areas were notified as active during the period 1 November 2009 - 31 October 2011."
21-11-2011-104436-003,16/12/2011,Please provide a copy of 2011DIN05-040.
21-11-2011-105306-004,16/12/2011,"Please advise, and provide information and details, on the use of military radar to monitor, track and investigate all air and maritime craft approaching and crossing the UK coastline. "
21-11-2011-111319-005,16/12/2011,"Please provide information and details on Nikos Zachariades, General Secretary of the Greek Communist Party from 1934-1956. "
21-11-2011-112750-006,16/12/2011,"Please provide information and details on the incomplete map set of Doha, from 1956, at the British Library."
21-11-2011-114004-003,16/12/2011,Please provide information and details on German naval records seized in 1945.
21-11-2011-115140-004,16/12/2011,"Please provide information and details on the aggregate amount spent on customer research with the aim of tracking opinion, reputation, and/or sentiment concerning the department, in the last three financial years."
21-11-2011-120558-005,16/12/2011,"Please provide copies of all correspondence between the MOD and Asda/Wallmart and their respective associated bodies regarding the sale of land situated on south side of Haslucks Green Road, Shirley, Solihull, West Midlands."
21-11-2011-134435-006,16/12/2011,Please provide information and details on South Pacific origin personnel who have died while serving in the British Armed Force. 
21-11-2011-143427-007,19/12/2011,"Please advise, and provide information and details, on the number and religious background of Irish men serving in the British Army."
21-11-2011-144028-008,19/12/2011,"Please advise, and provide information and details to various questions regarding luminous dials."
21-11-2011-145052-009,15/12/2011,"Please advise on the number of serving and former service personnel, of working age, who live in the borough of Sandwell."
21-11-2011-152722-010,19/12/2011,Please provide information on the composition of US and UK Army standard issue uniform during the Korean War.
21-11-2011-153630-011,19/12/2011,Please provide information and details on the land use of Cookham Camp.
21-11-2011-161532-012,19/12/2011,Please provide copies of Defence Council Instructions detailing qualifying periods and ships entitled to the award of KUWAIT (1991) and  LEBANON (1983-84) clasps to the General Service Medal (1962) and  Operational Service Medal SIERRA LEONE 200-2002.
22-11-2011-090516-001,19/12/2011,"Please provide a copy of the report of the Military Police Special Investigation Branch unit led by xxxxxx into the death of Rudolf Hess at Spandau prison, Berlin, on 17 August 1987."
22-11-2011-102954-002,19/12/2011,"Please provide a schedule, and information and details, of all aircraft decontaminated at Christmas Island on 28 April 1958."
22-11-2011-124001-005,20/12/2011,"Please advise, and provide information and details, to various questions regarding staff recruitment."
22-11-2011-125402-006,20/12/2011,Please provide a breakdown of the training budget for the MOD Police for the last three years and forthcoming years.
22-11-2011-130324-007,20/12/2011,Please advise on the number of WWII Japanese PoW Ghurkha Veterans compensation claimants.
22-11-2011-131048-008,20/12/2011,"Please provide copies of any unpublished reports, memos, correspondence or other information relating to discussions between MOD and the Scottish Environment Protection Agency, since May 2004, about the drawing up of a Memorandum of Understanding."
22-11-2011-132336-009,20/12/2011,"Please advise, and provide information and details, to various questions regarding the review of the MGS shift pattern at HMNB Clyde and RNAD Couilport.."
22-11-2011-144418-010,20/12/2011,Please advise on whether MOD has access to the Space Track TLE database.
22-11-2011-144537-001,20/12/2011,Please provide a copy of the 1958 Edition of QR & ACIs. 
22-11-2011-144815-011,20/12/2011,"Please advise, and provide information and details, to various questions regarding Army staff rides and battlefield studies."
22-11-2011-145728-012,20/12/2011,Please advise on whether the MOD use LINQ for database access.
22-11-2011-150021-013,20/12/2011,Please provide any information held by MOD with regards to water management and or diplomacy which may aid and be of assistance to the Embassy of Peru in London.
22-11-2011-150850-014,20/12/2011,Please provide details of any information held by MOD with regards to anti-narcotics which may aid and be of assistance to the Consulate of Mexico in London.
22-11-2011-151658-015,20/12/2011,Please provide details of any information held by MOD with regards to water management projects which may aid and be of assistance to Burkina Faso and or Afghanistan.
22-11-2011-152035-016,20/12/2011,"Please advise, and provide information and details, on the number of civil servants in CTLB that received basic, higher and top performance awards in 2011. "
23-11-2011-094704-001,20/12/2011,"Please advise, and provide information and details, on promotions in the last four years."
23-11-2011-095047-002,20/12/2011,Please provide information on the HALO programme.
23-11-2011-095907-003,21/12/2011,Please provide a copy of any schematics or technical drawings from the original Admiralty Board on 12 August 1922.
23-11-2011-111308-001,19/12/2011,Please advise where information on film badge readings can be obtained.
23-11-2011-132616-004,21/12/2011,"Please provide a copy of the aircraft crash report of the British Aerospace Harrier T4 XW268 in 1994, at Royal Naval Air Station Yeovilton.  "
23-11-2011-133132-005,21/12/2011,Please provide a copy of the Aircrew Manual for the Harrier T4N aircraft used by the Royal Navy/Fleet Air Arm from around 1986 to 1994.
23-11-2011-135900-002,20/12/2011,Please provide a copy of the BOI into the death of Lt Cresswell Swann on 9 April 1968. 
23-11-2011-143712-006,20/12/2011,Please provide a copy of the Pay Rate tables for both regular TA Majors for 1992 through to 1998.
23-11-2011-161226-008,21/12/2011,Please provide a copy of SI/Chinook/57.
23-11-2011-161954-009,21/12/2011,"Please advise, and provide information and details, on disciplinary incidents at the Commando Training Centre in Lympstone between 2006 and 2011."
23-11-2011-162546-010,21/12/2011,Please advice on the number of bullying or mistreatment complaints that have been made by personnel/servicemen at the Commando Training Centre in Lympstone between 2006 and 2011.
23-11-2011-163449-011,20/12/2011,Please provide any unpublished summary information held by MOD relating to land in the UK which may be contaminated with radium or other radioactivity as a result of military activities in the past. 
23-11-2011-164757-003,13/12/2011,Please provide copies of the Situational reports for the Lurgan area from 22 October 1975 - 05 November 2011.
24-11-2011-081933-001,22/12/2011,Please provide hard copies of all information held by MOD relating to proposals for the protection of the Royal Family in an emergency during the 1968-1979.
24-11-2011-100501-002,21/12/2011,"Please advise on the number of residents of Colwich Parish in Staffordshire (Great Haywood, Little Haywood and Colwich) that have been killed in action since WWII."
24-11-2011-111204-001,21/12/2011,Please advise on the academic qualification level of soldiers that join the Army. 
24-11-2011-112646-002,22/12/2011,"Please provide information and details on the 20th Earl of Suffolk and Berkshire who, at the beginning of WWII, worked for the Ministry of Supply."
24-11-2011-112905-001,22/12/2011,"Please provide a copy of the original request or report sent by xxxxxx, or the analytical blood report sent by Porton Down to xxxxxx at Aberdeen."
24-11-2011-123617-003,07/12/2011,"Please advise, and provide information and details, to various questions regarding CFS/ME and the Armed Forces."
24-11-2011-124650-003,22/12/2011,"Please advise, and provide information and details, on various questions regarding Sea Wolf VLS carried by WSTR deployed as part of Op Ellamy in March/April 2011."
24-11-2011-125256-004,22/12/2011,"Please advise, and provide a breakdown of the difference nationalities of British citizens in the Armed Forces. "
24-11-2011-125723-005,22/12/2011,"Please advise, and provide information and details, on how much the Department have paid to Catalyze for their work on the Naval Base Review, Defence Technical Training Change Programme and other Defence projects."
24-11-2011-130640-006,21/12/2011,Please provide a copy of the Housing Allowance Review Project document (HARP) report. 
24-11-2011-144410-007,21/12/2011,Please provide a copy of the report into the tank accident in the 1980s that injured xxxxxx.
24-11-2011-144816-008,22/12/2011,"Please advise, and provide information and details, regarding the dropout rates from initial training and numbers medically discharged from service with knee injuries or diagnoses with knee problems. "
24-11-2011-145252-009,22/12/2011,"Please advise, and provide information and details, to various questions regarding RAF redundancies in the recent redundancy programme."
24-11-2011-150830-010,22/12/2011,"Please advise, and provide information and details, on recruits that sustained injury during Phase 1 Training at Pirbright in 2008."
24-11-2011-162858-001,13/12/2011,Please provide a copy of the BOI into the findings of the missing log book from the Conqueror. 
24-11-2011-163028-011,22/12/2011,"Please advise, and provide information and details, to various question regarding MOD's involvement with CTC/SO15 since 11 September 2001."
25-11-2011-100207-001,22/12/2011,"Please advise, and provide information and details, on the annual cost of UK anti-piracy operations in the Gulf of Aden."
25-11-2011-103440-002,22/12/2011,"Please advise, and provide information and details, on the sale of Harrier Jets to the US Marine Corps."
25-11-2011-135035-003,23/12/2011,"Please advise, and provide information and details, on the number of RAF aircrew in WWII that were charged with having a ""Lack of Moral Fibre""."
25-11-2011-142440-001,19/12/2011,Please provide information and details on operational deaths and injuries.
25-11-2011-142935-002,19/12/2011,Please provide photographs of operational deaths.
25-11-2011-143318-006,23/12/2011,"Please advise on which weapons and weapon systems the UK has subjected to a review, in accordance with the legal obligations of Article 36 of the Geneva Conventions Additional Protocol I (1977), in the last 10 years."
25-11-2011-144755-007,23/12/2011,Please advise on when rooms on the 8th floor of MOD Main Building had raised wooden platform floors.
25-11-2011-153213-008,23/12/2011,Please provide information and details on the Standing Committee on Aircrew Medical Standards (SCAMS) meeting held on 10 December 2009. 
25-11-2011-160600-009,23/12/2011,"Please provide copies of all documentation held on the incident that occurred on 24 June 2008 in Sangin Valley, Afghanistan. "
25-11-2011-161015-010,23/12/2011,Please provide information and details of the data loss as noted to the answer at Hansard column 545W on 24 November 2011.
25-11-2011-162024-011,23/12/2011,Please provide the names of MOD's Chief Medical Officers from 2007 - 2010. Please advise on those that gave evidence at the Baha Mousa enquiry.
25-11-2011-162721-012,23/12/2011,Please advise on how much of the £650 million allocated by the government to cyber security between 2011-2015 will be spent on developing technology which may be considered weaponry.
25-11-2011-170321-013,23/12/2011,Please provide information and details on xxxxxx service in the Trans-Jordan Frontier Force.
29-11-2011-092112-001,29/12/2011,Please provide details of the number of non-negligent discharges of the SA80 assault rifle and the number of soldiers injured or killed in such incidents.
29-11-2011-092603-002,28/12/2011,"Please advise on the amount of money spent on artwork (paintings, statues, portraits, photography, installation art, frames, decorative furniture and ornaments, etc) from 2006 - present. "
29-11-2011-110923-003,28/12/2011,"Please provide information and details on the subsequent enquiries, into the accident at Ford Aerodrome, Sussex on 27 March 1945."
29-11-2011-115757-004,29/12/2011,"Please advise, and provide information and details, on the arrangement the Kingdom of Saudi Arabia has with the UK to land their military aircraft at airports in the UK."
29-11-2011-151638-005,28/12/2011,Please provide information and details on the reorganisation of the MOD.
30-11-2011-115631-001,29/12/2011,"Please advise on how much the MOD has invested in medical research, particularly research into prosthetics which would benefit the recovery and rehabilitation of service personnel injured while serving in the UK armed forces, during the last three years."
30-11-2011-123707-002,29/12/2011,"Please advise, and provide information and details, on bird strike data in UK air space from 1990 - 2009 and 2009 - 2011."
30-11-2011-133050-003,30/12/2011,Please provide information and details of schools that received five or more visits from Army recruiters last year.
30-11-2011-134550-004,30/12/2011,"Please advise, and provide information and details, on British citizens who have joined the Taliban/insurgency in Afghanistan."
30-11-2011-135406-005,30/12/2011,"Please provide information and details of all requests, since May 2010, that were deemed vexatious by the Department."
30-11-2011-140407-006,30/12/2011,"Please advise on the declassification of DEFE28/40, DEFE28/41 and DEFE28/42 files at the TNA."
30-11-2011-145408-001,30/12/2011,Please advise on the number of civil servants (excluding agencies) on temporary promotion on 23 June 2010 and most recent date to date.
30-11-2011-161357-002,30/12/2011,"Please advise, and provide information and details, on soldiers from the Bradford district deployed in operations in Afghanistan since 2001."
30-11-2011-162438-003,30/12/2011,Please advise on the number of staff paid via the PAYE system in October 2011.
30-11-2011-170857-004,30/12/2011,Please provide information on the possible contamination in and around  HMS Jackdaw II along with information and details on the sale of the land.
01-12-2011-105123-001,30/12/2011,Please provide information and details on the incident at RAF Watton on 27/28 December 1980.
01-12-2011-121904-001,03/01/2012,"Please advise, and provide information and details, on the average cost to train and equip each military working dog and their handler in the Army."
01-12-2011-143814-002,29/12/2011,"Please advise, and provide information and details, to various question regarding the training, injuries and fatalities of RN divers from 1 September 2008 - 31 September 2011. "
01-12-2011-144003-003,03/01/2012,Please provide a copy of two DNSR reports.
01-12-2011-144724-004,03/01/2012,"Please provide copies, along with information and details, of all correspondence relating to concerns expressed over connections between Adam Werritty, Liam Fox, the MOD and other government departments, up until the publication of Sir Gus O'Donnell's report into the affair."
01-12-2011-145320-005,03/01/2012,"Please provide information on the FAA Naval Air Squadron to which the Royal Navy Sea King helicopters, assigned to the HNLMS Amsterdam on 25 February 2001, belonged along with information on the flights composition and the helicopter's serial numbers."
01-12-2011-151723-006,23/12/2011,Please provide a copy of LM D/MDPGA/HR Pol/20/13/42 - Entitlement to Reimbursement of Travelling Expenses.
01-12-2011-153021-007,23/12/2011,"Please advise, and provide information and details, to various questions regarding weapons and bullets used by MDP/MGS/MPGS/NIGS."
01-12-2011-155635-001,05/12/2011,"Please advise, and provide information and details, on the cost of providing military support to the conflict in Libya."
01-12-2011-163723-001,03/01/2012,Please provide a copy of DEFE 13/1359/1 Enclosure 66 (4 pages).
02-12-2011-083841-001,23/12/2011,"Please provide a copy of the Service Instructions, for the checking of connectors on the DECU, for the Chinook."
02-12-2011-093112-002,03/01/2012,"Please advise, and provide information and details, on the amount of money paid in compensation to the occupants of SFA in the UK covered by the Housing Prime Contract (HPC) since 2006. "
02-12-2011-105059-003,04/01/2012,Please provide information on the nature and extent of radium contamination at RNAS/RAF Pulham in Norfolk. 
02-12-2011-105742-004,04/01/2012,Please provide copies of photographs of hangar interiors.
02-12-2011-133724-001,05/12/2011,Please provide information and details of the weight of different items of equipment carried by personnel on patrol in Afghanistan. 
02-12-2011-144119-005,04/01/2012,Please advise on the accessibility and format of the video released by MOD of Somali pirates detained by Royal Navy. 
02-12-2011-144949-006,04/01/2012,"Please advise, and provide information and details, of the total number of service personnel deaths and injuries in 2010 and 2011."
02-12-2011-151439-007,04/01/2012,"Please provide information on the numbers of ex serving members that have retired or left the services before 5 April 1975, who are not receiving a pension for the time that they served and are still alive. "
02-12-2011-162222-008,04/01/2012,Please provide historical information on Glencoe House.
