Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/06/2012,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,949007,Works - estate management,478.14
Ministry of Defence,Ministry of Defence,25/06/2012,Administration,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,955130,General administration,477.42
Ministry of Defence,Ministry of Defence,22/06/2012,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,954552,Spend on Inventory - General,475.56
Ministry of Defence,Ministry of Defence,15/06/2012,IT and communication services,Defence Equipment & Support,XMA LTD,NG11 7EP,951626,Computer equipment costing below the capitalisation threshold,474
Ministry of Defence,Ministry of Defence,29/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,958743,Freight movement costs,471.2
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Fees & Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000143699 - 00139478,,468
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Postal/Courier Services,Operations,BARCLAYCARD,,G - 9000143699 - 00139478,,466.28
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,946929,Equipment support non-project costs,464.28
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Materials & Equipment,Programme Office,BARCLAYCARD,,G - 9000143699 - 00139478,,463.31
Ministry of Defence,Ministry of Defence,14/06/2012,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,950199,Works services - excluding United States forces/NATO + married quarters,462.3
Ministry of Defence,Ministry of Defence,27/06/2012,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,956894,Cost of clothing and textile services received,456.91
Ministry of Defence,Ministry of Defence,27/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014405,Aircraft landing fees,449.58
Ministry of Defence,Ministry of Defence,25/06/2012,Administration,Central TLB,CANON (UK) LIMITED,RH2 8BF,955177,General administration,445.38
Ministry of Defence,Ministry of Defence,25/06/2012,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,955177,General administration,445.08
Ministry of Defence,Ministry of Defence,21/06/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,954344,Military short term detached duty,432.48
Ministry of Defence,Ministry of Defence,12/06/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,948777,Telephone minor equipment below capitalisation threshold,432.18
Ministry of Defence,Ministry of Defence,13/06/2012,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,949470,Cost of other material consumed,431.78
Ministry of Defence,Ministry of Defence,29/06/2012,Estate management,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,958038,Estate + facilities management services - accommodation inventory + service,431.05
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,958086,Consumption of medical dental and veterinary inventory,430.94
Ministry of Defence,Ministry of Defence,28/06/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,957631,Medical health services,429.88
Ministry of Defence,Ministry of Defence,13/06/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,949927,Estate + facilities management services - accommodation inventory + service,429.36
Ministry of Defence,Ministry of Defence,27/06/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,957204,Estate + facilities management services - accommodation inventory + service,425
Ministry of Defence,Ministry of Defence,14/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,950098,Cost of other material consumed,423.03
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,949303,Cost of other material consumed,422.49
Ministry of Defence,Ministry of Defence,21/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014353,Line + telephone rental including commercial charge for use of radio frequencies,422.16
Ministry of Defence,Ministry of Defence,28/06/2012,Medical treatment & stores and welfare services,Navy Command,OPHTHALMIC TECHNOLOGIES LIMITED,BN14 8NW,957830,Medical health services,416.15
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,948009,Consumption of medical dental and veterinary inventory,415.9
Ministry of Defence,Ministry of Defence,22/06/2012,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014368,Fees for professional services excluding legal fees,415.35
Ministry of Defence,Ministry of Defence,15/06/2012,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,951504,Works - estate management,414.61
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,951626,Cost of other material consumed,414.5
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,957908,Estate + facilities management services - accommodation inventory + service,411.76
Ministry of Defence,Ministry of Defence,26/06/2012,Payment of utilities,Defence Infrastructure Organisation ,VIRIDIAN ENERGY SUPPLY LTD,BT9 5NF,35750,Utilities consumed - electricity,410.42
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Central TLB,ALHAMRANI TRADING & IMPORT COMPANY,,CO AP03 070,Equipment support non-project costs,410.17
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,948004,Cost of other material consumed,410.16
Ministry of Defence,Ministry of Defence,14/06/2012,Payment of utilities,Joint Forces Command,TOTAL GAS & POWER LIMITED,RH1 1RX,950809,Utilities consumed - gas,409.51
Ministry of Defence,Ministry of Defence,25/06/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,955190,Fees for professional services excluding legal fees,405.81
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Publications/Subscriptions,Operations,BARCLAYCARD,,G - 9000143699 - 00139478,,405.62
Ministry of Defence,Ministry of Defence,22/06/2012,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,'200000014377,Works - estate management,404.06
Ministry of Defence,Ministry of Defence,28/06/2012,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,957492,General administration,403.26
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,948748,Cost of other material consumed,402.68
Ministry of Defence,Ministry of Defence,20/06/2012,"Transportation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,WS13 8NE,953556,Freight movement costs,399.5
Ministry of Defence,Ministry of Defence,28/06/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,957435,Transport other operating lease,399
Ministry of Defence,Ministry of Defence,12/06/2012,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,949206,Freight movement costs,398.19
Ministry of Defence,Ministry of Defence,17/06/2012,Design services and minor equipment purchases,Central TLB,RAWABI AL KHALEEJ AUTO CENTER,,CO AP03 063,Equipment support non-project costs,398.17
Ministry of Defence,Ministry of Defence,27/06/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,956640,Plant + machinery operating lease,397.17
Ministry of Defence,Ministry of Defence,26/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014396,Line + telephone rental including commercial charge for use of radio frequencies,395.31
Ministry of Defence,Ministry of Defence,27/06/2012,Spend on Inventory - General,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,956999,Spend on Inventory - General,392.76
Ministry of Defence,Defence Science and Technology Laboratory,19/06/2012,Consumable Materials,Operations,BARCLAYCARD,,G - 9000143624 - 00139479,,391.61
Ministry of Defence,Ministry of Defence,13/06/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014303,Equipment support non-project costs,390.37
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,948004,Cost of other material consumed,388.76
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Contracted out Office Services,Operations,BARCLAYCARD,,G - 9000143699 - 00139478,,388.5
Ministry of Defence,Ministry of Defence,06/06/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,946269,Medical health services,387.56
Ministry of Defence,Ministry of Defence,21/06/2012,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,KT19 8TY,953852,Spend on Inventory - General,386.5
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,955982,Equipment support non-project costs,385.58
Ministry of Defence,Ministry of Defence,18/06/2012,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,951687,Computer equipment costing below the capitalisation threshold,382.7
Ministry of Defence,Ministry of Defence,13/06/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014303,Cost of claims/compensation and related expenses against MOD,376.93
Ministry of Defence,Ministry of Defence,11/06/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,948537,Military short term detached duty,376.6
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,957991,Cost of other material consumed,374.98
Ministry of Defence,Ministry of Defence,21/06/2012,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,953890,Estate + facilities management services - accommodation inventory + service,368.92
Ministry of Defence,Ministry of Defence,26/06/2012,Fees for professional services,Land Forces,CANON (UK) LIMITED,RH2 8BF,955982,Fees for professional services excluding legal fees,367.7
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Air Command,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,957964,Computer equipment costing below the capitalisation threshold,366.45
Ministry of Defence,Ministry of Defence,08/06/2012,Spend on Inventory - General,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,947880,Spend on Inventory - General,366.42
Ministry of Defence,Ministry of Defence,25/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,955177,Cost of other material consumed,364.3
Ministry of Defence,Ministry of Defence,22/06/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,954546,General administration,362.74
Ministry of Defence,Ministry of Defence,20/06/2012,"Transportation of personnel, freight and travel expenses",Air Command,DSV AIR & SEA LIMITED,M22 4NY,953326,Freight movement costs,360.81
Ministry of Defence,Ministry of Defence,11/06/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,948588,Military short term detached duty,359.7
Ministry of Defence,Ministry of Defence,27/06/2012,Estate management,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,956894,Estate + facilities management services - accommodation inventory + service,358.41
Ministry of Defence,Ministry of Defence,26/06/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,955982,Computer equipment costing below the capitalisation threshold,354.96
Ministry of Defence,Ministry of Defence,25/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,955469,Equipment support project costs,352.8
Ministry of Defence,Ministry of Defence,25/06/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,955177,Plant + machinery operating lease,351.41
Ministry of Defence,Ministry of Defence,14/06/2012,Food and clothing,Navy Command,SODEXO LTD,M50 0AL,950714,Cost of food purchases,351.12
Ministry of Defence,Ministry of Defence,08/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,947631,Freight movement costs,350.56
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,957492,Computer equipment costing below the capitalisation threshold,348
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,955048,Cost of other material consumed,347.79
Ministry of Defence,Ministry of Defence,15/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014324,Civilian short term detached duty,347.42
Ministry of Defence,Ministry of Defence,13/06/2012,Purchase of inventory and services ,Joint Forces Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,949470,Cost of other material consumed,342.81
Ministry of Defence,Ministry of Defence,28/06/2012,Externally delivered education and training,Central TLB,NATIONAL POLICING IMPROVEMENT  AGENCY,RG27 0JW,957726,External training - civilian,340
Ministry of Defence,Ministry of Defence,22/06/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014367,Entertainment + hospitality,334.69
Ministry of Defence,Ministry of Defence,26/06/2012,Estate management,Navy Command,CANON (UK) LIMITED,RH2 8BF,955982,Estate + facilities management services - accommodation inventory + service,334.67
Ministry of Defence,Ministry of Defence,26/06/2012,General services and support,Central TLB,CANON (UK) LIMITED,RH2 8BF,955982,Purchase of defence support equipment below capitalisation threshold of £25k.,334.45
Ministry of Defence,Ministry of Defence,29/06/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,958175,Freight movement costs,333.62
Ministry of Defence,Ministry of Defence,21/06/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,953756,Consumption of medical dental and veterinary inventory,332.85
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,948748,Cost of other material consumed,331.44
Ministry of Defence,Ministry of Defence,27/06/2012,Design services and minor equipment purchases,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,956585,Equipment support non-project costs,331.41
Ministry of Defence,Ministry of Defence,26/06/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014396,Medical-non hospital treatment,326.38
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,950944,Cost of other material consumed,325.01
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,954546,Cost of other material consumed,324.95
Ministry of Defence,Ministry of Defence,28/06/2012,Transport hire charges,Air Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000079883,Transport other hire charge,323.66
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,951677,Equipment support non-project costs,323.34
Ministry of Defence,Ministry of Defence,22/06/2012,Estate management,Joint Forces Command,ARAMARK LTD,LS16 6QY,954480,Estate + facilities management services - accommodation inventory + service,321.64
Ministry of Defence,Ministry of Defence,11/06/2012,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,948576,Fees for professional services excluding legal fees,321.08
Ministry of Defence,Ministry of Defence,14/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,AAH PHARMACEUTICALS LTD,CV2 2TX,950028,Consumption of medical dental and veterinary inventory,320.01
Ministry of Defence,Ministry of Defence,05/06/2012,Design services and minor equipment purchases,Central TLB,ALHAMRANI TRADING & IMPORT COMPANY,,CO AP03 056,Equipment support non-project costs,319.17
Ministry of Defence,Ministry of Defence,21/06/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014354,Entertainment + hospitality,317.27
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,954546,Cost of other material consumed,316.96
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,957492,Estate + facilities management services - accommodation inventory + service,316.33
Ministry of Defence,Ministry of Defence,19/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,952501,Cost of other material consumed,311.97
Ministry of Defence,Ministry of Defence,21/06/2012,Property leases,Defence Infrastructure Organisation ,VEOLIA ES (UK) LIMITED,WS11 9JY,954425,Property dwellings private finance initiative - service concession arrangement service charge,310.5
Ministry of Defence,Ministry of Defence,11/06/2012,Energy conservation and environmental charges.,Navy Command,VEOLIA ES (UK) LIMITED,WS11 9JY,948675,Energy conservation and environmental charges,307.81
Ministry of Defence,Ministry of Defence,12/06/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,948777,IT and communications private finance initiative - service concession arrangements service charge,307.51
Ministry of Defence,Ministry of Defence,06/06/2012,Food and clothing,Defence Infrastructure Organisation ,COTSWOLD OUTDOOR LTD,SN16 9SH,946256,Cost of purchasing and repairing clothing,305.34
Ministry of Defence,Ministry of Defence,25/06/2012,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,955219,Estate + facilities management services - accommodation inventory + service,304.56
Ministry of Defence,Ministry of Defence,27/06/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014405,Utilities consumed - heating oil,304.45
Ministry of Defence,Ministry of Defence,05/06/2012,Design services and minor equipment purchases,Central TLB,ALHAMRANI TRADING & IMPORT COMPANY,,CO AP03 057,Equipment support non-project costs,302
Ministry of Defence,Ministry of Defence,25/06/2012,Estate management,Navy Command,CANON (UK) LIMITED,RH2 8BF,955177,Estate + facilities management services - accommodation inventory + service,298.08
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Central TLB,ABDUL LATIF JAMIL CO. (TOYOTA VEHICLES),,CO AP03 066,Equipment support non-project costs,295.67
Ministry of Defence,Ministry of Defence,20/06/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,953082,Consumption of medical dental and veterinary inventory,293.88
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,947099,Consumption of medical dental and veterinary inventory,293.41
Ministry of Defence,Ministry of Defence,22/06/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,954546,Cost of claims/compensation and related expenses against MOD,289.45
Ministry of Defence,Ministry of Defence,22/06/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,954546,Computer equipment costing below the capitalisation threshold,288
Ministry of Defence,Ministry of Defence,14/06/2012,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,950187,Cost of other material consumed,287.55
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Consumable Materials,Corporate,BARCLAYCARD,,G - 9000143699 - 00139477,,287
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,951626,Cost of other material consumed,284.97
Ministry of Defence,Ministry of Defence,13/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014303,Telephone minor equipment below capitalisation threshold,284.35
Ministry of Defence,Ministry of Defence,26/06/2012,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,956008,Cost of purchasing and repairing clothing,282.84
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,957964,Computer equipment costing below the capitalisation threshold,278.4
Ministry of Defence,Ministry of Defence,11/06/2012,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,948122,Spend on Inventory - General,278.18
Ministry of Defence,Ministry of Defence,25/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,955130,Cost of other material consumed,277.33
Ministry of Defence,Ministry of Defence,20/06/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,953750,Equipment support non-project costs,276.91
Ministry of Defence,Ministry of Defence,28/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,957544,Freight movement costs,275.1
Ministry of Defence,Ministry of Defence,27/06/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,956572,Estate + facilities management services - accommodation inventory + service,274.2
Ministry of Defence,Ministry of Defence,22/06/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014368,Equipment support non-project costs,272.47
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,950944,Other materal consumed on exercises,272.21
Ministry of Defence,Ministry of Defence,26/06/2012,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,955982,General administration,271.76
Ministry of Defence,Ministry of Defence,06/06/2012,Purchase of inventory and services ,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,946225,Cost of other material consumed,269.89
Ministry of Defence,Ministry of Defence,28/06/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,957492,Plant + machinery operating lease,269.76
Ministry of Defence,Ministry of Defence,05/06/2012,Design services and minor equipment purchases,Central TLB,ABDUL LATIF JAMIL CO. (TOYOTA VEHICLES),,CO AP03 055,Equipment support non-project costs,267.83
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Central TLB,RIYADH CENTER - RETAILER,,CO AP03 073,Equipment support non-project costs,266.67
Ministry of Defence,Ministry of Defence,14/06/2012,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,950809,Utilities consumed - gas,265.48
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,957464,Consumption of medical dental and veterinary inventory,264.46
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,955982,Equipment support non-project costs,263.2
Ministry of Defence,Ministry of Defence,27/06/2012,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,956572,Computer equipment costing below the capitalisation threshold,260.95
Ministry of Defence,Ministry of Defence,13/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,949470,Cost of other material consumed,259.69
Ministry of Defence,Ministry of Defence,25/06/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,955130,Cost of other material consumed,258.84
Ministry of Defence,Ministry of Defence,12/06/2012,Payment of utilities,Central TLB,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,948797,Utilities consumed - gas,256.74
Ministry of Defence,Ministry of Defence,21/06/2012,Payment of utilities,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,953911,Utilities consumed - electricity,256.7
Ministry of Defence,Ministry of Defence,22/06/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014367,Utilities consumed - electricity,254.08
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Central TLB,AL JOMAIH AUTOMOTIVE COMPANY,,CO AP03 071,Equipment support non-project costs,253.17
Ministry of Defence,Ministry of Defence,07/06/2012,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,947396,Cost of food purchases,252.76
Ministry of Defence,Ministry of Defence,08/06/2012,Rental of plant and machinery,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,947779,Plant + machinery operating lease,252.34
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Central TLB,CANON (UK) LIMITED,RH2 8BF,957492,Computer equipment costing below the capitalisation threshold,252.21
Ministry of Defence,Ministry of Defence,21/06/2012,Estate management,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,953785,Estate + facilities management services - accommodation inventory + service,250.96
Ministry of Defence,Ministry of Defence,26/06/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,955982,General administration,248.46
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,947592,Cost of other material consumed,247.42
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,948798,Cost of other material consumed,246.94
Ministry of Defence,Ministry of Defence,28/06/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,957435,Transport other operating lease,246.75
Ministry of Defence,Ministry of Defence,06/06/2012,General services and support,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,946269,Purchase of defence support equipment below capitalisation threshold of £25k.,246.34
Ministry of Defence,Ministry of Defence,28/06/2012,Fuel for military use,Defence Equipment & Support,EUROSHELL DEUTSCHLAND GMBH,,5000079903,Oil and lubricants consumed excluding those from the inventory system,245.49
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,958086,Consumption of engineering and technical inventory,244.54
Ministry of Defence,Ministry of Defence,21/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014354,Civilian short term detached duty,244.26
Ministry of Defence,Ministry of Defence,28/06/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,957492,Cost of claims/compensation and related expenses against MOD,243.23
Ministry of Defence,Ministry of Defence,08/06/2012,Research and development,Defence Equipment & Support,CESG,GL51 0EX,'200000014270,Research and development at the pre main gate stage of a project,242
Ministry of Defence,Ministry of Defence,21/06/2012,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,953802,Equipment support non-project costs,241.64
Ministry of Defence,Ministry of Defence,25/06/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,955177,Operating lease IT and communications,241.08
Ministry of Defence,Ministry of Defence,07/06/2012,Rent and rates,Defence Infrastructure Organisation ,CUSHMAN & WAKEFIELD LLP,B3 2BJ,947020,Rent land - non civil estate property + married quarter property,240
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,954508,Cost of other material consumed,238.1
