Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,05/10/2010,Management Consultancy,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106147630,"9,173.26"
Communities & Local Government,DCLG,05/10/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106147509,"11,210.00"
Communities & Local Government,DCLG,05/10/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106147510,"12,784.00"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106147704,"2,333.64"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106147719,"1,084.98"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106147662,"2,467.09"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106147668,444.29
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106147674,"16,965.00"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106147680,"4,098.87"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106147683,"1,725.08"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106147706,"6,115.88"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106147713,"2,189.03"
Communities & Local Government,DCLG,06/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106147663,812.79
Communities & Local Government,DCLG,06/10/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106147682,"2,411.10"
Communities & Local Government,DCLG,06/10/2010,Domestic Services,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"27,068.73"
Communities & Local Government,DCLG,06/10/2010,Fixed Maintenance,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106146128,"-24,944.78"
Communities & Local Government,DCLG,06/10/2010,Fixed Maintenance,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"52,474.43"
Communities & Local Government,DCLG,06/10/2010,Fixed Maintenance,Communities Group,DORSET FIRE AUTHORITY,5106147421,"7,840.35"
Communities & Local Government,DCLG,06/10/2010,Media,Communities Group,DURRANTS LTD,5106147673,"1,582.76"
Communities & Local Government,DCLG,06/10/2010,Travel and Subsistence Account,Communities Group,CORNWALL COUNTY FIRE BRIGADE,5106147648,507.00
Communities & Local Government,DCLG,06/10/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195506,"713,501.27"
Communities & Local Government,DCLG,06/10/2010,IT Consumables,Programme & Project Team,COMPUTACENTER (UK) LTD,5106147723,568.51
Communities & Local Government,DCLG,06/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,EAST SUSSEX CC,2100195666,"27,644.24"
Communities & Local Government,DCLG,06/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,LANCASHIRE COUNTY COUNCIL,2100195667,"2,423.90"
Communities & Local Government,DCLG,06/10/2010,Post,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002493,515.00
Communities & Local Government,DCLG,06/10/2010,Post,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106146128,"-7,804.68"
Communities & Local Government,DCLG,06/10/2010,Post,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"25,717.54"
Communities & Local Government,DCLG,06/10/2010,Printing,Communities Group,TAURUS PRINT & DESIGN LTD,5106147658,908.00
Communities & Local Government,DCLG,06/10/2010,Printing,Communities Group,TAURUS PRINT & DESIGN LTD,5106147670,946.00
Communities & Local Government,DCLG,06/10/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106147606,"16,933.58"
Communities & Local Government,DCLG,06/10/2010,Professional services,Human Resources,LOGICA (CMG UK LTD),5106147700,"1,140.64"
Communities & Local Government,DCLG,06/10/2010,Publishing,Finance and Corporate Services,TUDORSEED LIMITED,5106147698,"9,411.00"
Communities & Local Government,DCLG,06/10/2010,Rates,Finance and Corporate Services,WESTMINSTER CITY COUNCIL,5106147710,"484,094.00"
Communities & Local Government,DCLG,06/10/2010,Rent,Finance and Corporate Services,DEPT FOR TRANSPORT,5106147734,"84,229.80"
Communities & Local Government,DCLG,06/10/2010,Rent,Communities Group,CORNWALL COUNTY FIRE BRIGADE,5106147648,"1,650.00"
Communities & Local Government,DCLG,06/10/2010,Research,Finance and Corporate Services,E POLICY LTD,5106147688,"30,256.25"
Communities & Local Government,DCLG,06/10/2010,Research,Communities Group,SHEFFIELD UNIVERSITY,5106147739,"3,290.00"
Communities & Local Government,DCLG,06/10/2010,Research,Communities Group,EMPLOYMENT RESEARCH & CONSULTING,5106147082,"7,315.55"
Communities & Local Government,DCLG,06/10/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",AMION CONSULTING,5106147676,"12,364.14"
Communities & Local Government,DCLG,06/10/2010,Security,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"39,768.79"
Communities & Local Government,DCLG,06/10/2010,Software Licences,Communities Group,TRUSTMARQUE SOLUTIONS LTD,5106147364,"10,222.50"
Communities & Local Government,DCLG,06/10/2010,Software Licences,Communities Group,STERIA LIMITED,5106147641,"7,430.55"
Communities & Local Government,DCLG,06/10/2010,Software Licences,Communities Group,BYTES SOFTWARE SERVICES,5106147642,"1,307.83"
Communities & Local Government,DCLG,06/10/2010,Training,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002498,522.88
Communities & Local Government,DCLG,06/10/2010,Training,Communities Group,RAPHAEL LEARNING & DEVELOPMENT,5106147732,463.60
Communities & Local Government,DCLG,06/10/2010,Training,Human Resources,DEVELOPMENT PARTNERSHIP,5106147638,"3,685.60"
Communities & Local Government,DCLG,06/10/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106147600,"1,773.47"
Communities & Local Government,DCLG,06/10/2010,Waste Disposal and pest control,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"3,942.47"
Communities & Local Government,DCLG,06/10/2010,Accommodation Service Charges,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147632,"85,129.90"
Communities & Local Government,DCLG,06/10/2010,Electricity,Finance and Corporate Services,EDF ENERGY 1 LIMITED,5106147711,"31,613.87"
Communities & Local Government,DCLG,06/10/2010,Electricity,Finance and Corporate Services,EDF ENERGY 1 LIMITED,5106147716,"1,006.02"
Communities & Local Government,DCLG,06/10/2010,Web Services,Housing and Planning,RED NOMAD LIMITED,5106147652,547.55
Communities & Local Government,DCLG,06/10/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100195664,"6,655,516.00"
Communities & Local Government,DCLG,06/10/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106147640,"56,826.47"
Communities & Local Government,DCLG,06/10/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106147742,"729,716.82"
Communities & Local Government,DCLG,06/10/2010,Management Consultancy,Housing and Planning,ROYAL TOWN PLANNING INSTITUTE,5106147660,"16,865.44"
Communities & Local Government,DCLG,06/10/2010,Management Consultancy,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106147346,"151,606.80"
Communities & Local Government,DCLG,06/10/2010,Management Consultancy,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106147737,"8,102.40"
Communities & Local Government,DCLG,06/10/2010,HR Consultancy,Human Resources,ALPHA CONSOLIDATED TRAINING LTD,5106147672,987.00
Communities & Local Government,DCLG,06/10/2010,Property/Estates Consultancy,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),2100195697,"-5,287.50"
Communities & Local Government,DCLG,06/10/2010,Property/Estates Consultancy,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106147725,"5,287.50"
Communities & Local Government,DCLG,07/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106147763,"1,903.50"
Communities & Local Government,DCLG,07/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106147789,"1,889.28"
Communities & Local Government,DCLG,07/10/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106147390,"2,799.26"
Communities & Local Government,DCLG,07/10/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106147572,"2,799.26"
Communities & Local Government,DCLG,07/10/2010,Agency Staff,Communities Group,ALPINE RESOURCING LTD,5106147817,"20,700.96"
Communities & Local Government,DCLG,07/10/2010,Conferences,Finance and Corporate Services,H M TREASURY,5106147809,"1,762.50"
Communities & Local Government,DCLG,07/10/2010,Entertainment,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002503,"1,547.90"
Communities & Local Government,DCLG,07/10/2010,Hospitalty,Housing and Planning,MITIE CATERING SERVICES LTD,2100195731,"1,274.35"
Communities & Local Government,DCLG,07/10/2010,"IT - PC, Network & Hardware",Regions and Communities,VERIZON UK LTD,5106147759,"58,150.49"
Communities & Local Government,DCLG,07/10/2010,Legal Fees,Communities Group,BROADLANDS WOLVERHAMPTON LIMITED,5106147772,"2,820.00"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147768,"35,447.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147828,"36,344.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147829,"36,344.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147830,"35,241.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147831,"32,562.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147833,"35,901.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147834,"37,004.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147835,"35,241.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147837,"35,447.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147842,"43,078.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147843,"43,078.44"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147846,"31,424.86"
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147204,460.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147205,500.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147213,470.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147431,460.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147433,655.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147434,790.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147435,650.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147436,504.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147437,480.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147448,555.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147747,490.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147822,450.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147824,545.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106147826,525.00
Communities & Local Government,DCLG,07/10/2010,Fixed Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106147805,"506,070.41"
Communities & Local Government,DCLG,07/10/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195722,522.39
Communities & Local Government,DCLG,07/10/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195724,792.18
Communities & Local Government,DCLG,07/10/2010,Travel and Subsistence Account,Regions and Communities,REDFERN TRAVEL LIMITED,2100195725,"1,120.65"
Communities & Local Government,DCLG,07/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,VALUATION OFFICE AGENCY,2100195669,"610,000.00"
Communities & Local Government,DCLG,07/10/2010,Current Grants to Non Profit Bodies,Communities Group,NORWICH & NORFOLK RACIAL,2100195729,"62,500.00"
Communities & Local Government,DCLG,07/10/2010,Storage,Housing and Planning,FILE EXPRESS LTD,2100195746,-435.86
Communities & Local Government,DCLG,07/10/2010,Storage,Housing and Planning,FILE EXPRESS LTD,5106147905,435.86
Communities & Local Government,DCLG,07/10/2010,Professional services,Housing and Planning,VALUATION OFFICE AGENCY,5106147102,"25,413.00"
Communities & Local Government,DCLG,07/10/2010,Rent,Housing and Planning,DERWENT LONDON PROPERTY MGMT,5106147797,"35,250.00"
Communities & Local Government,DCLG,07/10/2010,Research,Housing and Planning,NAT STONE CENTRE,5106147787,"11,878.08"
Communities & Local Government,DCLG,07/10/2010,Software Licences,Housing and Planning,SIFT LTD,5106147800,"1,762.50"
Communities & Local Government,DCLG,07/10/2010,Subscriptions,Communities Group,JONES YARRELL LEADENHALL LTD,5106147602,581.17
Communities & Local Government,DCLG,07/10/2010,Training,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002502,919.15
Communities & Local Government,DCLG,07/10/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL SCHOOL OF GOVERNMENT,5106147855,855.00
Communities & Local Government,DCLG,07/10/2010,Accommodation Service Charges,Housing and Planning,DERWENT LONDON PROPERTY MGMT,5106147797,"8,652.39"
Communities & Local Government,DCLG,07/10/2010,Accommodation Service Charges,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106147756,"4,767.23"
Communities & Local Government,DCLG,07/10/2010,Stationery,Communities Group,BANNER BUSINESS SUPPLIES LTD,5106147832,897.00
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Housing and Planning,AECOM LTD,5106147541,"4,489.38"
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147839,645.37
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147848,"1,108.10"
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147849,"1,108.10"
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147854,"9,907.20"
Communities & Local Government,DCLG,07/10/2010,Steady State Service Provision,Communities Group,ADVENTURE CAPITAL FUND,5106147815,"968,659.43"
Communities & Local Government,DCLG,07/10/2010,Management Consultancy,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106147745,"89,999.99"
Communities & Local Government,DCLG,07/10/2010,Transport Consultancy,Housing and Planning,FOOT ANSTEY SARGENT,5106147678,702.06
Communities & Local Government,DCLG,07/10/2010,Property/Estates Consultancy,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106147795,"5,287.50"
Communities & Local Government,DCLG,07/10/2010,Property/Estates Consultancy,Communities Group,TURNER & TOWNSEND,5106147752,"5,923.36"
Communities & Local Government,DCLG,08/10/2010,Agency Staff,Finance and Corporate Services,PARITY RESOURCES LTD,5106147859,"8,003.16"
Communities & Local Government,DCLG,08/10/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106147900,"1,426.45"
Communities & Local Government,DCLG,08/10/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106147901,"1,046.22"
Communities & Local Government,DCLG,08/10/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106147903,"1,771.31"
Communities & Local Government,DCLG,08/10/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106147939,"1,699.58"
Communities & Local Government,DCLG,08/10/2010,IT Maintenance,Finance and Corporate Services,COLT TELECOMMUNICATIONS,5106147919,781.38
Communities & Local Government,DCLG,08/10/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106147921,"4,188.75"
Communities & Local Government,DCLG,08/10/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES (SOUTHERN) L,5106147892,"20,393.19"
Communities & Local Government,DCLG,08/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147844,"36,067.44"
Communities & Local Government,DCLG,08/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147850,"36,067.44"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,HOMELESS LINK,5000141555,"311,900.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000141556,"53,408.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000141557,"18,750.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000141558,"87,500.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000141559,"12,500.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,THAMES REACH PROJECT HA,5000141560,"291,000.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195563,"853,152.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195564,"570,000.00"
Communities & Local Government,DCLG,08/10/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195565,"1,422,480.75"
Communities & Local Government,DCLG,08/10/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",COMMISSION LOCAL ADMINISTRATION,2600061687,"1,255,995.00"
Communities & Local Government,DCLG,08/10/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",STANDARDS BOARD FOR ENGLAND,2600061688,"410,000.00"
Communities & Local Government,DCLG,08/10/2010,Storage,Housing and Planning,FILE EXPRESS LTD,5106147971,435.86
Communities & Local Government,DCLG,08/10/2010,Rent,Housing and Planning,SONY COMPUTER ENT EUROPE LTD,5106147947,"9,262.28"
Communities & Local Government,DCLG,08/10/2010,Rent,Communities Group,HUMBERSIDE FIRE BRIGADE,5106147898,"5,091.35"
Communities & Local Government,DCLG,08/10/2010,Research,Finance and Corporate Services,NATURAL ENV RESEARCH COUNCIL,5106147888,"50,250.00"
Communities & Local Government,DCLG,08/10/2010,Research,Finance and Corporate Services,NATURAL ENV RESEARCH COUNCIL,5106147890,"50,250.00"
Communities & Local Government,DCLG,08/10/2010,Research,Finance and Corporate Services,AMION CONSULTING,5106147802,"9,282.50"
Communities & Local Government,DCLG,08/10/2010,Research,Communities Group,FIRE SERVICE COLLEGE,5106147118,"2,645.00"
Communities & Local Government,DCLG,08/10/2010,Software Licences,Housing and Planning,SIFT LTD,5106147964,"1,762.50"
Communities & Local Government,DCLG,08/10/2010,Software Licences,Housing and Planning,SIFT LTD,5106147989,"-1,762.50"
Communities & Local Government,DCLG,08/10/2010,Training,Communities Group,FIRE SERVICE COLLEGE,5106147916,"8,560.00"
Communities & Local Government,DCLG,08/10/2010,Vehicle hire,Housing and Planning,CYCLONE COURIER CO LTD,5106147932,544.52
Communities & Local Government,DCLG,08/10/2010,Cap Grants to Local Authorities (DEL),Housing and Planning,BARKING & DAGENHAM LB (HSG),5000117545,"-14,442.00"
Communities & Local Government,DCLG,08/10/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106147978,"78,658.92"
Communities & Local Government,DCLG,08/10/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106147980,"4,326.15"
Communities & Local Government,DCLG,08/10/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106147983,"1,909.39"
Communities & Local Government,DCLG,08/10/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106147958,"5,830.19"
Communities & Local Government,DCLG,08/10/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106147960,"7,344.31"
Communities & Local Government,DCLG,08/10/2010,Services provided by other Govt Orgs,Housing and Planning,VALUATION OFFICE AGENCY,5106147873,"57,244.00"
Communities & Local Government,DCLG,08/10/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,THURROCK THAMES GATEWAY DEV CORP,2100195742,"1,400,000.00"
Communities & Local Government,DCLG,11/10/2010,Agency Staff,Finance and Corporate Services,BADENOCH & CLARK,5106148010,"1,427.63"
Communities & Local Government,DCLG,11/10/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106148058,"1,957.52"
Communities & Local Government,DCLG,11/10/2010,Conferences,Housing and Planning,OCEAN MEDIA GROUP LTD,2300001712,-840.13
Communities & Local Government,DCLG,11/10/2010,Domestic Services,Housing and Planning,MITIE MANAGED SERVICES LTD,5106148065,473.25
Communities & Local Government,DCLG,11/10/2010,Heating and lighting,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002521,"1,033.00"
Communities & Local Government,DCLG,11/10/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES LTD,5106148065,"1,004.04"
Communities & Local Government,DCLG,11/10/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195822,210.19
Communities & Local Government,DCLG,11/10/2010,Travel and Subsistence Account,Regions and Communities,REDFERN TRAVEL LIMITED,2100195822,82.93
Communities & Local Government,DCLG,11/10/2010,Travel and Subsistence Account,Communities Group,WEST YORKSHIRE FIRE & RESCUE AUTHOR,5106148088,"4,873.75"
Communities & Local Government,DCLG,11/10/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100195822,"1,075.01"
Communities & Local Government,DCLG,11/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,SW LONDON & ST GEORGE'S MH NHS TRU,5000142446,"59,500.00"
Communities & Local Government,DCLG,11/10/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195755,"422,041.01"
Communities & Local Government,DCLG,11/10/2010,IT Consumables,Communities Group,BANNER BUSINESS SUPPLIES LTD,5106148091,649.49
Communities & Local Government,DCLG,11/10/2010,Professional services,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002517,505.25
Communities & Local Government,DCLG,11/10/2010,Publications,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002513,560.90
Communities & Local Government,DCLG,11/10/2010,Publications,Finance and Corporate Services,DOW JONES REUTERS BUS INTERACTIVE L,5106148023,"3,701.25"
Communities & Local Government,DCLG,11/10/2010,Rent,Communities Group,HUMBERSIDE FIRE BRIGADE,5106148068,"1,787.45"
Communities & Local Government,DCLG,11/10/2010,Training,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002520,499.63
Communities & Local Government,DCLG,11/10/2010,Training,Human Resources,LMD LEARNING SOLUTIONS,5106148063,"2,140.00"
Communities & Local Government,DCLG,11/10/2010,Training,Human Resources,DEVELOPMENT PARTNERSHIP,5106148069,"3,028.80"
Communities & Local Government,DCLG,11/10/2010,Telephone call costs,Communities Group,B T PAYMENT SERVICES LTD,5106148044,788.47
Communities & Local Government,DCLG,11/10/2010,Electricity,Housing and Planning,SOUTHERN ELECTRIC PLC,5106148026,"1,061.14"
Communities & Local Government,DCLG,11/10/2010,Electricity,Communities Group,SIEMANS METERING SERVICES,5106148049,490.43
Communities & Local Government,DCLG,11/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147993,"100,573.61"
Communities & Local Government,DCLG,11/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147995,"171,813.24"
Communities & Local Government,DCLG,11/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106147998,"44,786.61"
Communities & Local Government,DCLG,11/10/2010,Management Consultancy,Regions and Communities,ALPHA CONSOLIDATED TRAINING LTD,5106148007,"2,837.45"
Communities & Local Government,DCLG,11/10/2010,Management Consultancy,Regions and Communities,ALPHA CONSOLIDATED TRAINING LTD,5106148009,"1,979.86"
Communities & Local Government,DCLG,11/10/2010,HR Consultancy,Human Resources,SCOUT ENTERPRISES (WESTERN) LTD,5106148076,"3,240.65"
Communities & Local Government,DCLG,12/10/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100195870,"1,891,712,383.00"
Communities & Local Government,DCLG,12/10/2010,NNDR Outturn Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100195870,"1,087,425.00"
Communities & Local Government,DCLG,12/10/2010,NNDR Central List Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100195870,"118,711,487.00"
Communities & Local Government,DCLG,12/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106148160,"1,903.50"
Communities & Local Government,DCLG,12/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106148162,"1,889.28"
Communities & Local Government,DCLG,12/10/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106148209,983.48
Communities & Local Government,DCLG,12/10/2010,IT Maintenance,Housing and Planning,LA INT COMPUTER CONSULTANTS LTD,5106148226,"17,215.32"
