Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,BRISTOL CITY COUNCIL,5106151807,"62,928.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,CAMBRIDGE CITY COUNCIL,5106151805,"1,107.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,CAMBRIDGE CITY COUNCIL,5106151806,"2,236.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,City of Westminster,5106151809,"90,470.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,GUILDFORD BC,5106151808,"33,286.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106151786,"59,214.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106151787,"18,061.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,LEEDS TOWN HALL,5106151790,"5,962.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,LIVERPOOL CITY COUNCIL,5106151780,"16,285.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,NEWCASTLE CITY COUNCIL,5106151778,"51,750.00"
Communities & Local Government,GO,24/11/2010,Rates,RCU - PAM - Property Asset Management,NOTTINGHAM CITY COUNCIL,5106151804,"20,317.00"
Communities & Local Government,GO,24/11/2010,Rent,RCU - PAM - Property Asset Management,*BRB (RESIDUARY) LTD,2100187047,"-88,160.77"
Communities & Local Government,GO,24/11/2010,Rent,RCU - PAM - Property Asset Management,*BRB (RESIDUARY) LTD,5106151783,"88,160.77"
Communities & Local Government,GO,25/11/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,BRB (RESIDUARY) LTD,5106151920,"14,355.56"
Communities & Local Government,GO,25/11/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106151914,"1,017.17"
Communities & Local Government,GO,25/11/2010,Hospitalty,GOL,MITIE CATERING SERVICES LTD,2100187043,754.01
Communities & Local Government,GO,25/11/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106151880,"20,594.94"
Communities & Local Government,GO,25/11/2010,Legal Consultancy,RCU - PAM - Property Asset Management,FIELD FISHER WATERHOUSE LLP,5106151917,"1,787.16"
Communities & Local Government,GO,25/11/2010,Rent,RCU - PAM - Property Asset Management,BRB (RESIDUARY) LTD,5106151920,"85,933.12"
Communities & Local Government,GO,25/11/2010,Training,GONE,NORTHERN RECRUITMENT GROUP PLC,5106151839,"6,000.00"
Communities & Local Government,GO,25/11/2010,Water,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002828,846.00
Communities & Local Government,GO,26/11/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,BRB (RESIDUARY) LTD,5106151987,"14,727.45"
Communities & Local Government,GO,26/11/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106151994,"64,746.91"
Communities & Local Government,GO,26/11/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106151934,"2,507.63"
Communities & Local Government,GO,26/11/2010,Hospitalty,GOYH,AMEY COMMUNITY LTD,2100187044,306.09
Communities & Local Government,GO,26/11/2010,Post,GOYH,AMEY COMMUNITY LTD,2100187044,264.38
Communities & Local Government,GO,26/11/2010,Rent,RCU - PAM - Property Asset Management,BRB (RESIDUARY) LTD,5106151987,"88,160.77"
Communities & Local Government,GO,26/11/2010,Rent,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106151994,"378,870.23"
Communities & Local Government,GO,26/11/2010,Stationery,GOYH,AMEY COMMUNITY LTD,2100187044,"1,418.76"
Communities & Local Government,GO,29/11/2010,Agency Staff,GOL,CAPITA RESOURCING LTD,2100187154,"6,168.82"
Communities & Local Government,GO,29/11/2010,Agency Staff,GOL,CAPITA RESOURCING LTD,2100187155,"3,427.12"
Communities & Local Government,GO,29/11/2010,Agency Staff,GOL,CAPITA RESOURCING LTD,2100187156,"3,427.12"
Communities & Local Government,GO,29/11/2010,Agency Staff,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002829,"2,161.53"
Communities & Local Government,GO,29/11/2010,Domestic Services,RCU - PAM - Property Asset Management,FOSTERS BREATHING SPACE,5106151692,718.61
Communities & Local Government,GO,29/11/2010,Training,GORCU Admin DEL Votd,DCLG GOVERNMENT PROCUREMENT CARD,1000002833,795.00
Communities & Local Government,GO,29/11/2010,Training,GORCU Admin DEL Votd,DEVELOPMENT PARTNERSHIP,5106152045,"4,625.00"
Communities & Local Government,GO,29/11/2010,Training,GOYH,PRAESTO TRAINING & DEVELOPMENT LTD,2100187152,"1,147.00"
Communities & Local Government,GO,29/11/2010,Training,GOYH,PROVENTURE CONSULTING LTD,2100187151,"3,640.00"
Communities & Local Government,GO,30/11/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106152073,"2,006.10"
Communities & Local Government,GO,30/11/2010,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106151950,"25,853.73"
Communities & Local Government,GO,30/11/2010,Stationery,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002837,"1,093.33"
Communities & Local Government,GO,30/11/2010,Training,GONE,SAGE UK LTD,5106152107,"1,150.00"
Communities & Local Government,GO,30/11/2010,Training,GOSE,ULT LTD,2100187150,665.00
Communities & Local Government,GO,30/11/2010,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002835,650.00
Communities & Local Government,GO,30/11/2010,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002836,"3,583.75"
Communities & Local Government,GO,30/11/2010,Training,GOSW,QA  LTD,2100187211,"5,085.99"
Communities & Local Government,GO,02/11/2010,Training,GOSW,Employee Expenses,,500.00
Communities & Local Government,GO,04/11/2010,Training,GOWM,Employee Expenses,,"1,055.95"
Communities & Local Government,GO,09/11/2010,Travel and Subsistence Account,GOEM,Employee Expenses,,"1,539.60"
Communities & Local Government,GO,09/11/2010,Travel and Subsistence Account,GOSE,Employee Expenses,,596.80
Communities & Local Government,GO,10/11/2010,Training,GOE,Employee Expenses,,566.10
Communities & Local Government,GO,10/11/2010,Training,GOSW,Employee Expenses,,500.00
Communities & Local Government,GO,11/11/2010,Fares UK,GORCU Admin DEL Votd,Employee Expenses,,751.70
Communities & Local Government,GO,11/11/2010,Mileage UK,GORCU Admin DEL Votd,Employee Expenses,,30.00
Communities & Local Government,GO,11/11/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,6.00
Communities & Local Government,GO,12/11/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,"1,747.65"
Communities & Local Government,GO,15/11/2010,Fares UK,GOSW,Employee Expenses,,133.36
Communities & Local Government,GO,19/11/2010,Training,GOE,Employee Expenses,,596.50
Communities & Local Government,GO,22/11/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,603.90
Communities & Local Government,GO,26/11/2010,Fares UK,GOWM,Employee Expenses,,67.60
Communities & Local Government,GO,26/11/2010,Hospitalty,GOWM,Employee Expenses,,222.40
Communities & Local Government,GO,26/11/2010,Incidentals UK,GOWM,Employee Expenses,,17.50
Communities & Local Government,GO,26/11/2010,Mileage UK,GOWM,Employee Expenses,,410.40
Communities & Local Government,GO,26/11/2010,Overseas expense,GOWM,Employee Expenses,,324.37
Communities & Local Government,GO,26/11/2010,Stationery,GOWM,Employee Expenses,,35.86
Communities & Local Government,GO,26/11/2010,Subsistence UK,GOWM,Employee Expenses,,266.85
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
/2010,Incidentals UK,GOWM,Employee Expenses,,17.50
Communities & Local Government,GO,26/11/2010,Mileage UK,GOWM,Employee Expenses,,410.40
Communities & Local Government,GO,26/11/2010,Overseas expense,GOWM,Employee Ex
